qid	order	query	bm25.recip_rank
3640705	-1	what is the punishment for child molestors?	1.0
3698636	-1	why do cats headbutt?	1.0
3714728	-1	why is the world so shallow?	1.0
3723508	-1	what is the difference between an ox and a bull?	1.0
3778229	-1	how were the witches tested in the salem witch trials?	1.0
3825386	-1	how can i develop leanbody and muscles?	1.0
3872395	-1	what are some easy ways to get a toddler to go to sleep without being mean?	0.3333
3872395	pred.base.1	<extra_id_0>? Wiki: How to get a toddler to go to sleep without being mean? Another simple way to get a toddler to go to sleep without being mean?	1.0
3872395	pred.base.5	<extra_id_0> Any cute sets will hap! so <extra_id_1> sleep. <extra_id_2> easy ways to get a toddler to be serious? What are some awesome ways to get a toddler to go to sleep without being mean?	1.0
3874326	-1	how come compton is only designated for black people?	0.5
3874326	pred.base.6	<extra_id_0> the colleges showing nothing new? how come compton is only designated for black people?	1.0
3910925	-1	why is yawning contagious?	1.0
3960080	-1	why don't commercial planes fly over the north pole?	1.0
3971195	-1	how do i get my pitbull more agressive?	1.0
3990512	-1	how can we get concentration onsomething?	0.0769
3990512	pred.base.2	<extra_id_0> to concentrate on something? <extra_id_1> question: <extra_id_2> can I get concentration?	1.0
3990512	pred.base.6	<extra_id_0> do we get us concentration on somethings?	1.0
3990512	pred.base.9	<extra_id_0> do we find concentration on something?	1.0
3990512	pred.base.10	<extra_id_0> can we get concentration in something?	0.5
3990512	pred.base.3	<extra_id_0> do we first to get concentration on something?	0.5
3990512	pred.base.5	<extra_id_0> delegate properly <extra_id_1>get concentration on something.....? and how can we get concentration on something?	0.5
3990512	pred.base.7	<extra_id_0> can we get concentration on something?	0.5
3990512	pred.base.8	<extra_id_0> can we get concentration on something?	0.5
3990512	pred.base.1	<extra_id_0> do we actually get concentration on something?	0.3333
4003223	-1	what are the marketing gimmicks that will attract males?	1.0
4012558	-1	what is the term milky way?	1.0
4018891	-1	how do i know if a particular term or phrase is copyrighted?	1.0
4126337	-1	why does my friend buy...?	1.0
4153592	-1	what can make someones ear's stink?	1.0
4165406	-1	why did the founder of daewoo get a 10-year jail sentence?	1.0
4185395	-1	how can i cure the std or the sexually transmitted disease?	1.0
4185501	-1	why does the sun shine?	0.5
4185501	pred.base.1	<extra_id_0>, <extra_id_1> the sun shine?	1.0
4185501	pred.base.2	<extra_id_0>, <extra_id_1> the sun shines?	1.0
4185501	pred.base.3	<extra_id_0> the sun shines?	1.0
4185501	pred.base.7	<extra_id_0> the sun shines? Just how and why is the sun shining?	1.0
4185501	pred.base.8	<extra_id_0> the sun shines?	1.0
4185501	pred.base.9	<extra_id_0>... so why does the sun shine all day?	1.0
4190287	-1	why is switching schools so depressing?	1.0
4196421	-1	how can you be more brilliant?	0.5
4196421	pred.base.10	<extra_id_0> Ask Eleanor, how can you be more brilliant?	1.0
4196421	pred.base.5	<extra_id_0> If you make the ultimate: <extra_id_1>? Can you be so brilliant?	1.0
4197214	-1	why my gf feel like pissing during sexual intercourse?	1.0
4250296	-1	what do doctors do when a patient has a do nor resuscitate order?	0.5
4250296	pred.base.3	<extra_id_0> when there is a do nor resuscitate order?	1.0
4250296	pred.base.5	<extra_id_0> if the patient has a give nor resuscitation order?	1.0
4250296	pred.base.7	<extra_id_0> the patient? When you have a do nor resuscitate order, when do you come with an order? Does the patient need the medications?	1.0
4250296	pred.base.8	<extra_id_0> when a patient has a do nor resuscitate order? And <extra_id_1>, quand do doctors care when patients have do nor resuscitate orders?	1.0
4250296	pred.base.9	<extra_id_0> and how do doctors do when patients have a do nor resuscitate order?	1.0
4256593	-1	how do i remove the simm card on a lg vx8300 cell phone?	1.0
4278201	-1	how does ultraviolet light affects seed germination and plant growth?	1.0
4283542	-1	i have had loose stools for a week...how do i make it stop?	1.0
4288761	-1	how can i stop my husband from exhuming my baby's body for compensation?	1.0
4311093	-1	why hot air rises up?	1.0
4357460	-1	how to make my car faster?	1.0
4365565	-1	how does water pressure change?	0.3333
4365565	pred.base.10	<extra_id_0> from water pressure change?	1.0
4365565	pred.base.8	<extra_id_0> GoToRest, <extra_id_1> water pressure change? What sort of water pressure change does rain change?	1.0
4365565	pred.base.6	<extra_id_0> water pressure?	0.5
4367654	-1	why is april 19th important?	0.5
4367654	pred.base.1	Aus vielen Gründen gilt der 19. april?	1.0
4367654	pred.base.5	<extra_id_0> is it important to know april 24th?	1.0
4367654	pred.base.6	Pourquoi le 19 april doit-il être april 19?	1.0
4367654	pred.base.7	<extra_id_0> is 19th april important?	1.0
4367654	pred.base.8	Warum is april 19th important?	1.0
4372730	-1	why doesn't the bible make any sense?	0.5
4372730	pred.base.1	<extra_id_0> the moral of the bible? Would you understand this?. It’s not eternally untouched.. But why isnt the bible make sense?.	1.0
4372730	pred.base.2	<extra_id_0> my episcopa, <extra_id_1> why doesnt the bible make any sense? Why cant the bible make any sense?	1.0
4372730	pred.base.7	<extra_id_0> me, I wonder? When did the bible make sense?	1.0
4372730	pred.base.8	<extra_id_0> if the bible makes sense?	1.0
4377861	-1	how to handsew sequins?	1.0
4385316	-1	how do i keep black birds out of my bar-b-que grill?	1.0
4406669	-1	what do you order at taco bell?	1.0
4448097	-1	what is innate immunity?	1.0
4462511	-1	how do i know if my gold fish is pregnant?	1.0
4467100	-1	what does sholomister mean?	0.0
4467100	pred.base.6	<extra_id_0> sholomister - meaning sholomister ?	0.0278
4467100	pred.base.8	<extra_id_0> sholomister means?	0.0278
4473137	-1	causes and effects of the rise of christanity?	1.0
4473331	-1	how can i keep my rabit indoors?	0.5
