qid	order	query	bm25.ndcg
34041	pred.base.1	<extra_id_0> strep throat?	0.7624
34041	pred.base.5	<extra_id_0> Why <extra_id_1> strep throat?	0.7506
34041	pred.base.9	<extra_id_0> These are some symptoms of the flu. What are the symptoms of strep throat?	0.717
34041	pred.base.10	<extra_id_0>. If you take medication for it, <extra_id_1> strep throat and <extra_id_2>? <extra_id_3> throat? <extra_id_4> throat?	0.7093
34041	pred.base.6	<extra_id_0> dull head? Wound inflammation and deep breath?	0.0
78762	-1	why do i have pterofobia?	0.0
78762	pred.base.1	<extra_id_0>? <extra_id_1> why don’t i develop pterofobia?	0.0
78762	pred.base.10	<extra_id_0> i have then <extra_id_1>? Page 1 -> Many thanks... i have etoposis and pterofobia... great i have pterofobia! !	0.0
78762	pred.base.2	<extra_id_0> if i suffer pterofobia, georgia or nodulitis <extra_id_1>?	0.0
78762	pred.base.3	<extra_id_0> have pterofobia? <extra_id_1>?	0.0
78762	pred.base.4	<extra_id_0> dont have thyroid disease? what are the symptoms of exterofobia?	0.0
78762	pred.base.5	<extra_id_0> should i have pterofobia or something? Why do not i have pterofobia?	0.0
78762	pred.base.6	<extra_id_0>. Secondly, <extra_id_1>? It is I have pterofobia. How are you?	0.0
78762	pred.base.7	<extra_id_0> have pterofobia? I have thought about it before but i was curious when the pterofobia manifested itself?	0.0
78762	pred.base.8	<extra_id_0> i have pterofobia - stupid anatomy? That is frustrating!	0.0
78762	pred.base.9	<extra_id_0>? if so, <extra_id_1> kypharomonade, <extra_id_2> Dernisis? how do you get that?	0.0
100653	-1	how do i go about getting copies of letters of commendation prsented to me from city of san diego?	0.6356
100653	pred.base.3	<extra_id_0> in stiles? <extra_id_1>? where can i obtain my letters of commendation from city of san diego?	0.6014
100653	pred.base.7	<extra_id_0> to have copies of bronze letter praised to me from city of san diego? also, can i order margaret giver credits to city of san diego?	0.5454
100653	pred.base.10	<extra_id_0> i can get a copy of references prgnated to me from city of san diego ?	0.5278
100653	pred.base.5	<extra_id_0> are they? <extra_id_1> - Re <extra_id_2> i live? how do i go about getting copies of letters of encouragement psented to me from city of san diego?	0.5068
100653	pred.base.1	<extra_id_0> my city of san diego says <extra_id_1> mayor san diego? <extra_id_2> city of san diego?	0.5002
100653	pred.base.2	<extra_id_0> exactly, <extra_id_1> can i get my letter of recommendation presented <extra_id_2> myself wanting anything special from city of san diego? umither,misconfigured *mentions* and *************************** please..	0.4869
100653	pred.base.6	<extra_id_0> information aims be engaging to lads <extra_id_1> gov. <extra_id_2> about letter of recommendation/prime ? <extra_id_3> city of san diego? pasadena or yellow pages?	0.4788
100653	pred.base.4	<extra_id_0> u my cat? <extra_id_1> please <extra_id_2>? was this helpful and helpful? can we salvage my <extra_id_3> how do i get my nominees plane ticket?. <extra_id_4>?  <extra_id_5> for their service <extra_id_6>?	0.0
100653	pred.base.8	<extra_id_0> metro do i get to have my scorers letter of depth? i dont have the letters of recommendation for executive pay and i have to ask for one. will all the letters of commendation be posted?	0.0
100653	pred.base.9	<extra_id_0> can i get gratuity? <extra_id_1> verification letters from city of mcdonald?	0.0
103830	-1	why do man arabs hate the west ?	0.6497
103830	pred.base.9	ATTENTIVELY do arabs hate the west ?	0.7007
103830	pred.base.3	Why does man arabs hate the west ?	0.6253
103830	pred.base.2	Warum die arabs der west ?	0.3795
103830	pred.base.10	(Seine Zeit) Arabs vs west islamique arabs arabs ?	0.2743
103830	pred.base.4	Warum ? Warum believes islamist dos, ?	0.0379
103830	pred.base.1	?	0.0
103830	pred.base.5	Wenn i am intolerantem ? ?	0.0
103830	pred.base.6	?	0.0
103830	pred.base.7	?	0.0
103830	pred.base.8	– 20 – 19 Strasbourg, 23 – 20 juin 2015 by Nureed Akhrab Rashid ( Club des Arabes – Cmara , contre it ) – 5ème & 4ème Quartier.	0.0
143833	-1	what is the difference between coolant and anti-freeze?	0.6958
143833	pred.base.9	<extra_id_0> What is the difference between coolant and anti-freeze?	0.6958
143833	pred.base.5	<extra_id_0> What is located between coolant and anti-freeze? ?	0.6897
143833	pred.base.4	<extra_id_0> our list is filled with science according to what is the difference between coolant and anti-freeze?	0.6357
143833	pred.base.7	<extra_id_0> Coolant news. so what is the difference between coolant and anti-freeze?	0.6059
143833	pred.base.6	<extra_id_0>. . – In what elevations/segments? – Why does it need to get a shortkühlend interval between coolant and anti-freeze?	0.5819
143833	pred.base.2	<extra_id_0> Measles? Can you tell the difference between liquid coolant and anti-freeze, can you help send one?	0.4921
143833	pred.base.1	<extra_id_0> Best of all, love coolant? NATO-U.S. Does anyone know why it is better than anti-freeze?	0.4749
143833	pred.base.8	<extra_id_0> Moreover, when can I determine objective temperature? Basically, what is the difference between coolant and anti-freeze?	0.4133
143833	pred.base.10	<extra_id_0> When can we buy coolant? There are two standards.	0.2729
143833	pred.base.3	<extra_id_0>! What is the procedure for setting up an anti-freeze spray bottle?	0.0608
159716	-1	how do i find an inmate at southwest detention center 30755 auld rd., murrieta, ca 92563?	0.4618
159716	pred.base.6	<extra_id_0> completed levels 6 and 7? <extra_id_1> 92563? <extra_id_2> ca 92563? when is i supposed to find an inmate? how do i find an inmate at southwest detention center?	0.6133
159716	pred.base.1	<extra_id_0>. http://quadrantin.bellcube.com/ <extra_id_1>. <extra_id_2> inmate conditions? Where can i find inmate information at southwest detention center? Where can i get info on an inmate?	0.5087
159716	pred.base.3	<extra_id_0> when should i surrender? <extra_id_1>, ohio 92563? <extra_id_2> where can i find an inmate at southwest detention center 30755 auld rd., murrieta, ca 92563?	0.3826
159716	pred.base.5	<extra_id_0> believes these justifications are inadequate. <extra_id_1> rd. <extra_id_2> 28770? how do i find an inmate at southwest detention center 30755 auld rd., murrieta, ca 92563?	0.3428
159716	pred.base.4	<extra_id_0>, <extra_id_1> 24519. <extra_id_2>? <extra_id_3> detention center 30755 auld rd., murrieta, ca 92563? <extra_id_4> Indian cage <extra_id_5> please help <extra_id_6> ?	0.2271
159716	pred.base.2	<extra_id_0> on arrival vehicle <extra_id_1> 40016 auld rd. Google the cell phone logo but phone number and captcha. <extra_id_2>? 19/10/2016 <extra_id_3>ca 92563? specific kind of person for inmate 314216 edges rd, mumbai, ca 92563?	0.1188
159716	pred.base.9	<extra_id_0> 4,344 how do i find an inmate at southwest detention center? <extra_id_1>, ca 90064? Calling us <extra_id_2> ca? <extra_id_3> rd. <extra_id_4>, ca 92563 ?? ? <extra_id_5> ? <extra_id_6>  <extra_id_7> 92563? <extra_id_8>sco. <extra_id_9>  <extra_id_10> 925	0.0786
159716	pred.base.10	<extra_id_0> 2714611 near peabody ca. <extra_id_1>, ca 92563? how do i find an inmate at southwest detention center 30755 auld rd., murrieta ca 92563?	0.0631
159716	pred.base.7	<extra_id_0> sentence of violator is 21 years! <extra_id_1>, ca 92562? <extra_id_2>, ca 92563? local law enforcement <extra_id_3> detention center 37755 <extra_id_4> ????? ?	0.0439
159716	pred.base.8	<extra_id_0> and <extra_id_1>. 92563? <extra_id_2> 99086? 2 <extra_id_3> 2665 W., 10106? 2 <extra_id_4>, ca 92563? <extra_id_5> 92563?. <extra_id_6>. <extra_id_7>. <extra_id_8> location is shown on <extra_id_9>  <extra_id_10> 92563? <extra_id_11>1 <extra_id_12>, ca 29159? 10755	0.0087
172731	-1	how for is saturn from the sun?	0.5876
172731	pred.base.1	<extra_id_0> is saturn from the sun?	0.6011
172731	pred.base.2	<extra_id_0> saturn from the sun?	0.6011
172731	pred.base.9	<extra_id_0> saturn from the sun? How for is saturn from the sun?	0.5994
172731	pred.base.5	<extra_id_0> to offset saturn from the sun?.?	0.596
172731	pred.base.6	How to is saturn from the sun?	0.5876
172731	pred.base.7	<extra_id_0> is saturn from the sun? <extra_id_1> from the sun ?ie for is saturn from the sun? What is saturn from the sun?	0.5805
172731	pred.base.3	<extra_id_0> at the sun <extra_id_1> from the sun? Plural saturn from the sun?	0.531
172731	pred.base.4	<extra_id_0> is saturn from the sun? <extra_id_1> of the sun <extra_id_2> saturn from dark stars?	0.5111
172731	pred.base.10	<extra_id_0> it <extra_id_1> as zombies and how for is saturn from the sun?	0.508
172731	pred.base.8	<extra_id_0> r-ness <extra_id_1> for the changements from the sun?	0.0851
204633	-1	why do you have memories?	0.1826
204633	pred.base.8	<extra_id_0>? So, why are you having memories?	0.3778
204633	pred.base.2	<extra_id_0> you have memories?	0.3635
204633	pred.base.1	<extra_id_0> Our history will think of you from childhood. How can you remember those memories?	0.231
204633	pred.base.9	<extra_id_0>, <extra_id_1> were you always told to have memories?	0.2174
204633	pred.base.5	<extra_id_0> remembers you?	0.0132
204633	pred.base.10	<extra_id_0>? !	0.0
204633	pred.base.3	<extra_id_0>? What are the emotions?	0.0
204633	pred.base.4	<extra_id_0>, what many of you have?	0.0
204633	pred.base.6	<extra_id_0>! So, <extra_id_1>? There are no germs, especially skin cancers.	0.0
204633	pred.base.7	<extra_id_0>? It took me almost 3 years because I had no memory?	0.0
204963	-1	what does 5 by 5 mean?	0.4942
204963	pred.base.8	5 by 5 do you mean?	0.5292
204963	pred.base.4	<extra_id_0> What does 5 by 5 mean?	0.4942
204963	pred.base.3	<extra_id_0> in 5/5? 8 by 5 - what does 5 by 5 mean?	0.3998
204963	pred.base.5	5 by 5 int 20 letters: what does 5 by 5 mean?	0.3468
204963	pred.base.1	<extra_id_0> 5 by 5?	0.3294
204963	pred.base.6	5 by 5?	0.3294
204963	pred.base.7	<extra_id_0> 5 by 5.	0.3294
204963	pred.base.10	5 by 5 signified?	0.2657
204963	pred.base.9	<extra_id_0> 5 is 6-7  ⁇  : exactly what does 5 by 5 mean?	0.2238
204963	pred.base.2	unpack landscape: graph ⁇ m ⁇ t ⁇ w ⁇ a 3 by 5 - second ⁇ bottom&content ⁇  - moving up...	0.0
224109	-1	what is citriscidal?	0.0
224109	pred.base.1	<extra_id_0> A big oral product? A strong roll-based mix?	0.0
224109	pred.base.10	<extra_id_0> E. What is citriscidal?	0.0
224109	pred.base.2	<extra_id_0>?? Dear Adam!	0.0
224109	pred.base.3	<extra_id_0>. What is citriscidal?	0.0
224109	pred.base.4	<extra_id_0> When is citriscidal?	0.0
224109	pred.base.5	<extra_id_0> What is citriscidal?	0.0
224109	pred.base.6	<extra_id_0> or diversion? What is citriscidal?	0.0
224109	pred.base.7	<extra_id_0> What is citriscidal?	0.0
224109	pred.base.8	<extra_id_0> What is citriscidal?	0.0
224109	pred.base.9	<extra_id_0> is citriscidal?	0.0
225575	-1	what does 'wet behind the ears' mean?	0.6266
225575	pred.base.3	wet behind the ears is the unfamiliar term for you in the rain. What does it mean to wet behind the ears?	0.6459
225575	pred.base.8	<extra_id_0> wet behind the ears Wait...what does wet behind the ears mean?	0.629
225575	pred.base.9	<extra_id_0> What does wet behind the ears mean?	0.6266
225575	pred.base.1	wet behind the ears that sounds like dry behind the ears ?	0.6159
225575	pred.base.4	<extra_id_0> What is wet behind the ears for?	0.5913
225575	pred.base.7	<extra_id_0> while the wet behind the ears hearping rhyme?	0.5906
225575	pred.base.5	<extra_id_0> Aifas new humour is wet behind the ears.	0.587
225575	pred.base.6	<extra_id_0> and <extra_id_1> is there any alternate theory? What is wet behind the ears and what does it mean?	0.5734
225575	pred.base.10	<extra_id_0> police and shorthand meaning any sexual activity?	0.0
225575	pred.base.2	<extra_id_0> Common Terry pundits must be making gold?	0.0
229303	-1	why  is  the   war continuing  in  afghanistan?	0.6851
229303	pred.base.5	<extra_id_0> is the afghanistan war continuing?	0.7129
229303	pred.base.9	Warum is the war going on in afghanistan?	0.6738
229303	pred.base.3	Warum is the war in afghanistan antagonising?	0.6731
229303	pred.base.7	<extra_id_0> is the war dauerning in afghanistan?	0.6731
229303	pred.base.2	<extra_id_0> the afghanistan war is continuing, and why? Because afghanistan is devastated by war in iraq.	0.6693
229303	pred.base.8	<extra_id_0> is the war going on in afghanistan? And if so, why is the war going on in afghanistan?	0.6634
229303	pred.base.10	<extra_id_0> you continue to say why is the war in afghanistan?	0.5964
229303	pred.base.1	...und warum hält die afghanistan war hart!	0.5848
229303	pred.base.4	Warum ist die afghanistan war fighting?	0.4264
229303	pred.base.6	<extra_id_0> is the air attack carrying out?	0.0
312215	-1	how good is apple pie when it is cold?	0.694
312215	pred.base.5	<extra_id_0> good is apple pie when its cold?	0.6954
312215	pred.base.9	<extra_id_0> good is apple pie when it is cold?	0.6954
312215	pred.base.2	<extra_id_0> good is apple pie while it is cold?	0.6908
312215	pred.base.4	<extra_id_0> is apple pie when it is cold?	0.6862
312215	pred.base.3	<extra_id_0> cheap is apple pie when it is cold?	0.6852
312215	pred.base.1	<extra_id_0> can you make apple pie when it is cold?	0.6638
312215	pred.base.10	<extra_id_0> good is apple pie with boiling water, when cold?	0.5972
312215	pred.base.8	<extra_id_0> is apple pie? it is true no matter the temperature, right?	0.5218
312215	pred.base.6	<extra_id_0> can that taste good?	0.0
312215	pred.base.7	<extra_id_0>? Ask your husband what it is like?	0.0
354733	-1	what are the names of some famous photographers and why do their work stand up?	0.3598
354733	pred.base.6	<extra_id_0> tell us about some famous photographers and why do their photographs stand up?	0.4246
354733	pred.base.1	<extra_id_0> :__ <extra_id_1> simple. // What are the names of some famous photographers and why do their work stand up?	0.3283
354733	pred.base.8	<extra_id_0> hey, what are the names of a few famous photographers and why do their work stand up?	0.3022
354733	pred.base.9	<extra_id_0>...what are some of the names of some famous photographers and why do their work stand up? Previous: » What are the names of some famous photographers and why do their work stand up?	0.2738
354733	pred.base.7	<extra_id_0> some famous photographers. .	0.2518
354733	pred.base.3	<extra_id_0> she <extra_id_1> less <extra_id_2> what are the names of some famous photographers and why do their work stand up? The five parisiens are thing, the distinctions between famous and famous, the composition and the subject matter where renowned?	0.1628
354733	pred.base.4	<extra_id_0> with which cameras do you work? more than ever sommering registers formed by photographers today in uk hard drives greeting clipart and live media network like facebook and twitter.	0.022
354733	pred.base.10	<extra_id_0> by our friend Ellen Morwood and we are massive geek using all the latest technologies and software in the biz ! !	0.0
354733	pred.base.2	<extra_id_0> now, in what order do the name come from ?	0.0
354733	pred.base.5	<extra_id_0> can you tell me a few shots of working immigrants or the babies?	0.0
387874	-1	why does asparugus make your pee stink?	0.637
387874	pred.base.7	<extra_id_0>? LED lighting. When it works, why does asparugus make your pee stink?	0.5235
387874	pred.base.2	<extra_id_0> does asparugus stink?	0.3611
387874	pred.base.8	<extra_id_0> the stalks make YOUR PHILIP stink?	0.1754
387874	pred.base.5	<extra_id_0>! ? <extra_id_1> poke stink real hard!	0.0193
387874	pred.base.1	<extra_id_0>?	0.0
387874	pred.base.10	<extra_id_0> too?	0.0
387874	pred.base.3	<extra_id_0>? Read our full post here!	0.0
387874	pred.base.4	<extra_id_0>?	0.0
387874	pred.base.6	<extra_id_0>: <extra_id_1> skin bud? Ran out of sauce. My response?	0.0
387874	pred.base.9	<extra_id_0>? amazing knee butter situation.	0.0
402514	-1	why do my baked potatos never taste near as good as when i get them in a nice restaurant?	0.6275
402514	pred.base.5	<extra_id_0> i need baked potatoes and why i really love them? Also, can anyone explain to what my baked potatos taste like in a nice restaurant?	0.6204
402514	pred.base.8	<extra_id_0>? <extra_id_1> why do my baked potatoes taste poor? In German, if i cook these well i get a fresh dairy treat.. and plus so, i get MNebabies..? My baked potatos taste better in other restaurants?	0.5636
402514	pred.base.1	<extra_id_0> are they in there? <extra_id_1>iferous limits on price? !! ! ! <extra_id_2> why do my baked potatoes never taste as great?	0.4783
402514	pred.base.7	<extra_id_0> can’t i get more hooked on my baked potatoes? Also, relative to other European restaurants , like Harders not at all crispier..?	0.3964
402514	pred.base.4	<extra_id_0> I took the work at 2X <extra_id_1> are there many ways to eat less? Well, <extra_id_2> my baked potatos always taste so good? Also why is that wrong?	0.3363
402514	pred.base.9	<extra_id_0>? <extra_id_1> i cant remember why?  <extra_id_2> what to cook? <extra_id_3> when i get them in a nice restaurant? <extra_id_9>????  <extra_id_10> where can i get the homemade potatoes from?	0.2016
402514	pred.base.3	<extra_id_0>? ? If i make bread i dont have to bake, boy, its good. For one, try to eat everything i have bought not just my baked potatos , check the ingredients..	0.1948
402514	pred.base.10	<extra_id_0> i am not receiving cake? <extra_id_1> i love it! do not remove the fries? rather than the potatoes. i need to ask my husband... he asked me...	0.0
402514	pred.base.2	<extra_id_0> i was just asking <extra_id_1> ? <extra_id_2> i cant or does that stink? Course variety. <extra_id_3> why, <extra_id_4>? lol <extra_id_5> cause... <extra_id_6> i think i would like some samples (taste great)?	0.0
402514	pred.base.6	<extra_id_0> i have a problem now it belongs to the dish itself. <extra_id_1>?	0.0
421753	-1	how to get rid of a skunk?	0.3789
421753	pred.base.1	<extra_id_0> rid of skunks?	0.5918
421753	pred.base.4	<extra_id_0> skunk explain <extra_id_1>	0.4853
421753	pred.base.10	<extra_id_0> to get rid of a skunk? ??? ?	0.4618
421753	pred.base.3	<extra_id_0> to get rid of a skunk?	0.4618
421753	pred.base.6	<extra_id_0> ? <extra_id_1>Just check with an expert on <extra_id_2> how to get rid of a skunk? Want to learn how to get rid of a skunk?	0.4017
421753	pred.base.5	<extra_id_0> a skunk? <extra_id_1>? <extra_id_2> approaching a stinker?	0.3924
421753	pred.base.8	<extra_id_0> do you know <extra_id_1> so happy skunks can be got rid of?	0.285
421753	pred.base.9	<extra_id_0> to get rid of a skunk? It sounds scary. <extra_id_1> like this! And the answer is ...?	0.2827
421753	pred.base.7	<extra_id_0> rapid sloshing <extra_id_1> anybody know where to start? <extra_id_2> how to get rid of a skunk?	0.2523
421753	pred.base.2	<extra_id_0> If so, clearly explain your problem. We can tell you if there are various ways to get rid of a skunk!	0.248
443848	-1	does anybody know where i could get a free guide on how to train a siberian husky?	0.6361
443848	pred.base.3	<extra_id_0> please <extra_id_1>ps deb if anybody knows where i could get a free guide on how to train a siberian husky? If no one knows where i could get a free guide on how to train a siberian husky?	0.6472
443848	pred.base.4	<extra_id_0> anybody know where i could get a free guide on how to train a siberian husky!	0.6437
443848	pred.base.10	<extra_id_0> osage outgoing <extra_id_1> does anybody know how to train a siberian husky? or is anyone know where i could get a free guide on how to train a siberian husky?	0.6402
443848	pred.base.6	<extra_id_0> does anybody know where i could get a free guide on how to train a siberian husky?	0.6361
443848	pred.base.9	<extra_id_0> anyone knows where i could get a free guide on how to train a siberian husky?	0.6352
443848	pred.base.7	<extra_id_0> this is now in doubt? <extra_id_1> i’m waiting on the portal,.......project. Does anyone know where i could get a free guide on how to train a siberian husky?	0.6191
443848	pred.base.2	<extra_id_0> is not invited to recommend <extra_id_1> siberian husky? <extra_id_2> ferocious man, does anybody know where i could get a free guide on how to train a siberian husky?	0.6182
443848	pred.base.5	<extra_id_0> how to train a siberian husky? <extra_id_1> currently im teaching a siberian husky/husky. Does anybody know where i could get a free guide on how to train a siberian husky?	0.6175
443848	pred.base.1	<extra_id_0> does anyone know where i could get a free guide on how to train a sibernian husky? and do anyone know where i could get a free guide on how to train a siberian husky?	0.5772
443848	pred.base.8	<extra_id_0> would please help. <extra_id_1> give me a free guide on how to train a siberian husky? its that this is tilted in your direction? does anyone know where i could get a free guide to way?	0.4212
456214	-1	what is the importance of absolute zero temperature?	0.9268
456214	pred.base.10	<extra_id_0> is the importance of absolute zero temperature?	0.9351
456214	pred.base.3	<extra_id_0> is the importance of absolute zero temperature?	0.9351
456214	pred.base.5	<extra_id_0> is the importance of absolute zero temperature?	0.9351
456214	pred.base.6	<extra_id_0> is the importance of absolute zero temperature?	0.9351
456214	pred.base.7	<extra_id_0> is the importance of absolute zero temperature?	0.9351
456214	pred.base.8	<extra_id_0> is absolute zero temperature? • Finns issue solutions explaining the significance & relevance of absolute zero temperatures in german energy?	0.931
456214	pred.base.1	<extra_id_0> the result of absolute zero temperature?	0.9197
456214	pred.base.9	<extra_id_0> the value of absolute zero temperature? ?	0.9016
456214	pred.base.2	<extra_id_0> the importance of absolute zero temperature? If equal, absolute 0	0.8677
456214	pred.base.4	<extra_id_0> is its importance? Fisher should know, “at below zero temperature”. Does that mean absolute zero temperature was achieved at 120.001°C?	0.8391
474417	-1	what does the prefix "cyclo" mean in greek mythology?	0.7271
474417	pred.base.2	<extra_id_0>cyclo <extra_id_1> cyclo??-? <extra_id_2>what does the prefix cyclo mean in greek mythology?	0.7302
474417	pred.base.8	<extra_id_0> <extra_id_1> in greek mythology what does the prefix cyclo mean?  in greek mythology? cyclo it means cyclo cyclo in greek mythology?	0.7226
474417	pred.base.10	<extra_id_0>cyclo means in greek mythology?	0.7124
474417	pred.base.4	<extra_id_0>cyclo mean in greek mythology?	0.7124
474417	pred.base.5	<extra_id_0>cyclo dont mean in greek mythology? and what does the cyclo mean in greek mythology?	0.7041
474417	pred.base.3	cyclo means cyclo in greek mythology? ?	0.6945
474417	pred.base.9	<extra_id_0>cyclo in greek Ideology? cyclo in greek mythology?	0.6857
474417	pred.base.6	<extra_id_0>act cyclo in greek mythology?	0.6698
474417	pred.base.1	<extra_id_0> means in astrology? <extra_id_1> represent the Dutch prefix cyclo?	0.3778
474417	pred.base.7	<extra_id_0>? Are they like cyclo?	0.3282
481173	-1	why live, when your in misery?	0.5048
481173	pred.base.5	<extra_id_0>, when your in misery?	0.5092
481173	pred.base.10	<extra_id_0>, when its your in misery?	0.445
481173	pred.base.9	<extra_id_0> dont you? Why live, when your in misery?	0.4321
481173	pred.base.8	<extra_id_0> beauteous and miserable <extra_id_1> teach, but <extra_id_2> miserable? Why live, when your in misery?	0.2355
481173	pred.base.6	<extra_id_0>st, <extra_id_1> .. when your in misery, <extra_id_2>? Why live, when your in need?	0.1154
481173	pred.base.2	<extra_id_0> if you can? When you are in pain, the best answer is this, so its time for you to stop living!	0.0245
481173	pred.base.1	<extra_id_0> live bre, when you are in day mode. Why live, when you are in misdeed?	0.0
481173	pred.base.3	<extra_id_0> why die, <extra_id_1> in prime fortunes, <extra_id_2> naughty?	0.0
481173	pred.base.4	<extra_id_0> living, when you are filled with misfortune? WHY WHY WATCH OUR DIOLTS!	0.0
481173	pred.base.7	<extra_id_0> thats the moral to live! When your in loss?	0.0
484496	-1	why a man float on water when he dies?	0.4525
484496	pred.base.10	<extra_id_0> 16. how to float on water when he dies?	0.3305
484496	pred.base.4	<extra_id_0> he thought float out of water. he asks <extra_id_1> why a man float on water when he dies?  <extra_id_24>- Why does a manfloat when he dies?	0.2108
484496	pred.base.7	<extra_id_0> This subject matters to me too. Now I am going to ask <extra_id_1>? Why is a man float on water when he dies?	0.0371
484496	pred.base.1	<extra_id_0> it is relatively peaceful and serene <extra_id_1> why? nobody can tell him. There must be no answer to it. People always try to find out. Why does life first?	0.0
484496	pred.base.2	<extra_id_0> Who said why? <extra_id_1> raise a glass and please explain to me why.	0.0
484496	pred.base.3	<extra_id_0> No one would be surprised if someone laughed? Why entomb on water when you die?	0.0
484496	pred.base.5	<extra_id_0> The dead man should not swim. Can you explain to him what it is to die at sea?	0.0
484496	pred.base.6	<extra_id_0> Never mind until we die?	0.0
484496	pred.base.8	<extra_id_0> How can we not understand how a child will survive?	0.0
484496	pred.base.9	<extra_id_0> Among other questions: everyone wants to know, if everybody wants to know, why do people die on water himself?	0.0
551239	-1	how do i find out if someone left me a life insurance policy?	0.6601
551239	pred.base.1	<extra_id_0> i can see whether someone left me life insurance policy? ? <extra_id_1> are anyone have a life insurance policy? how do i know if someone left me ‘m’ on life policy?	0.7291
551239	pred.base.2	<extra_id_0> i lost my life insurance policy? <extra_id_1> as malala? <extra_id_2> how do i find out if someone left me a life insurance policy?	0.7118
551239	pred.base.10	<extra_id_0> i can build a life insurance policy <extra_id_1> iirit inuit#4 how do i find out if an unfortunate person left me a life insurance policy?	0.7025
551239	pred.base.3	<extra_id_0> do i find out if someone left me a life insurance policy?	0.6775
551239	pred.base.8	<extra_id_0> i pick up my life insurance policy next!? <extra_id_1> i need an insurance policy to get my life insurance? <extra_id_8>? <extra_id_9> policy?	0.6579
551239	pred.base.9	<extra_id_0> i need life insurance coverage? <extra_id_1> living or dead? o how do i find out if someone left me a life insurance policy?	0.6291
551239	pred.base.6	<extra_id_0> i discover if someone left a policy on my life insurance policy? 4 May 2011 <extra_id_1>! 4 May 2011 how do i know if someone left me a policy?	0.6235
551239	pred.base.4	<extra_id_0> have you kind of timesing up your accounts? Why <extra_id_1> ? how do i find out if someone left me life insurance policy?	0.581
551239	pred.base.5	<extra_id_0> i get on the blk correspondence to her? <extra_id_1>, <extra_id_2> return the policy? I have had a guy or two for my life <extra_id_3>? <extra_id_4> policy?	0.2669
551239	pred.base.7	<extra_id_0> how do i find out if someone left me a policy?	0.0191
558570	-1	my city just put a ban on pit bulls, how do we reverse the decision?	0.6795
558570	pred.base.7	<extra_id_0> my city just put a ban on pit bulls, how do we reverse the decision?	0.6795
558570	pred.base.9	<extra_id_0> someone from my city just put a ban on pit bulls, how do we reverse it?	0.6657
558570	pred.base.4	<extra_id_0>please, <extra_id_1> why did my city put a ban on pit bulls?	0.657
558570	pred.base.8	<extra_id_0>, if so, how does this happen? my city just impounded a ban on pit bulls, how do we reverse the decision?	0.6236
558570	pred.base.1	<extra_id_0>. So when I told you growing up, <extra_id_1>. my city just placed a ban on pit bulls, how do we reverse the decision?	0.5977
558570	pred.base.3	<extra_id_0> a city have these balls banned, <extra_id_1>. <extra_id_2> ban pit bulls?	0.5446
558570	pred.base.2	<extra_id_0>, <extra_id_1> can I croom pit bulls? eiakness, my city just decreased pit bulls, how do we reverse the decision?	0.5259
558570	pred.base.6	<extra_id_0> debug like only when they kill a pit bull. <extra_id_1>? <extra_id_2> what do we do?	0.3625
558570	pred.base.5	<extra_id_0> I asked Mike, it is crazy that you became pregnant with a pit bull. When can we make changes?	0.3044
