qid	order	query	bm25.ndcg
204633	pred.base.1	<extra_id_0> Our history will think of you from childhood. How can you remember those memories?	0.231
204633	pred.base.9	<extra_id_0>, <extra_id_1> were you always told to have memories?	0.2174
204963	-1	what does 5 by 5 mean?	0.4942
204963	pred.base.8	5 by 5 do you mean?	0.5292
224109	-1	what is citriscidal?	0.0
225575	-1	what does 'wet behind the ears' mean?	0.6266
225575	pred.base.3	wet behind the ears is the unfamiliar term for you in the rain. What does it mean to wet behind the ears?	0.6459
225575	pred.base.8	<extra_id_0> wet behind the ears Wait...what does wet behind the ears mean?	0.629
229303	-1	why  is  the   war continuing  in  afghanistan?	0.6851
229303	pred.base.5	<extra_id_0> is the afghanistan war continuing?	0.7129
312215	-1	how good is apple pie when it is cold?	0.694
312215	pred.base.5	<extra_id_0> good is apple pie when its cold?	0.6954
312215	pred.base.9	<extra_id_0> good is apple pie when it is cold?	0.6954
354733	-1	what are the names of some famous photographers and why do their work stand up?	0.3598
354733	pred.base.6	<extra_id_0> tell us about some famous photographers and why do their photographs stand up?	0.4246
387874	-1	why does asparugus make your pee stink?	0.637
402514	-1	why do my baked potatos never taste near as good as when i get them in a nice restaurant?	0.6275
421753	-1	how to get rid of a skunk?	0.3789
421753	pred.base.1	<extra_id_0> rid of skunks?	0.5918
421753	pred.base.4	<extra_id_0> skunk explain <extra_id_1>	0.4853
421753	pred.base.10	<extra_id_0> to get rid of a skunk? ??? ?	0.4618
421753	pred.base.3	<extra_id_0> to get rid of a skunk?	0.4618
421753	pred.base.6	<extra_id_0> ? <extra_id_1>Just check with an expert on <extra_id_2> how to get rid of a skunk? Want to learn how to get rid of a skunk?	0.4017
421753	pred.base.5	<extra_id_0> a skunk? <extra_id_1>? <extra_id_2> approaching a stinker?	0.3924
443848	-1	does anybody know where i could get a free guide on how to train a siberian husky?	0.6361
443848	pred.base.3	<extra_id_0> please <extra_id_1>ps deb if anybody knows where i could get a free guide on how to train a siberian husky? If no one knows where i could get a free guide on how to train a siberian husky?	0.6472
443848	pred.base.4	<extra_id_0> anybody know where i could get a free guide on how to train a siberian husky!	0.6437
443848	pred.base.10	<extra_id_0> osage outgoing <extra_id_1> does anybody know how to train a siberian husky? or is anyone know where i could get a free guide on how to train a siberian husky?	0.6402
456214	-1	what is the importance of absolute zero temperature?	0.9268
456214	pred.base.10	<extra_id_0> is the importance of absolute zero temperature?	0.9351
456214	pred.base.3	<extra_id_0> is the importance of absolute zero temperature?	0.9351
456214	pred.base.5	<extra_id_0> is the importance of absolute zero temperature?	0.9351
456214	pred.base.6	<extra_id_0> is the importance of absolute zero temperature?	0.9351
456214	pred.base.7	<extra_id_0> is the importance of absolute zero temperature?	0.9351
456214	pred.base.8	<extra_id_0> is absolute zero temperature? • Finns issue solutions explaining the significance & relevance of absolute zero temperatures in german energy?	0.931
474417	-1	what does the prefix "cyclo" mean in greek mythology?	0.7271
474417	pred.base.2	<extra_id_0>cyclo <extra_id_1> cyclo??-? <extra_id_2>what does the prefix cyclo mean in greek mythology?	0.7302
481173	-1	why live, when your in misery?	0.5048
481173	pred.base.5	<extra_id_0>, when your in misery?	0.5092
484496	-1	why a man float on water when he dies?	0.4525
551239	-1	how do i find out if someone left me a life insurance policy?	0.6601
551239	pred.base.1	<extra_id_0> i can see whether someone left me life insurance policy? ? <extra_id_1> are anyone have a life insurance policy? how do i know if someone left me ‘m’ on life policy?	0.7291
551239	pred.base.2	<extra_id_0> i lost my life insurance policy? <extra_id_1> as malala? <extra_id_2> how do i find out if someone left me a life insurance policy?	0.7118
551239	pred.base.10	<extra_id_0> i can build a life insurance policy <extra_id_1> iirit inuit#4 how do i find out if an unfortunate person left me a life insurance policy?	0.7025
551239	pred.base.3	<extra_id_0> do i find out if someone left me a life insurance policy?	0.6775
558570	-1	my city just put a ban on pit bulls, how do we reverse the decision?	0.6795
654124	-1	why am i not able to concentrate on my studies?	0.4514
654124	pred.base.10	<extra_id_0> i cannot concentrate on my studies?. <extra_id_1> weight loss?.. <extra_id_2> why can i not concentrate on my studies? ?..why am i not able to concentrate on my studies?. ?	0.5676
654124	pred.base.2	<extra_id_0>? Can i concentrate on my studies?	0.4713
654124	pred.base.8	<extra_id_0> can i concentrate on my studies?	0.4713
654124	pred.base.9	<extra_id_0> is i unable to concentrate on my studies?	0.4673
667488	-1	how soon can you drive on a newly paved driveway?	0.5401
667488	pred.base.5	<extra_id_0> when we say to our passengers <extra_id_1> newly paved driveway? <extra_id_2> how quickly can you drive on newly paved driveway?	0.6531
667488	pred.base.4	<extra_id_0> paved driveways start to care you drive? With Texas asphalt driveways, how soon can you start driving on a newly paved driveway?	0.6275
667488	pred.base.1	<extra_id_0> can you drive on a newly paved driveway?	0.6087
667488	pred.base.6	<extra_id_0> new driveway for you? <extra_id_1> wondering, what’s something to do about it? And how fast can you drive a new driveway now that you’ve had it?	0.5761
667488	pred.base.8	<extra_id_0> when can we accept paved driveway, paved driveway, stone driveway?	0.5701
667488	pred.base.10	<extra_id_0> who are you and <extra_id_1> driveway? Hello, <extra_id_2>a <extra_id_3> paved driveway? <extra_id_4>?	0.5566
676028	-1	why do our elected federal senators and congressmen not have to live on regular s.s. like the rest of us?	0.7032
707303	-1	how do people get hiccups, what are they, and what exactly is the best way to cure them?	0.5712
707303	pred.base.4	<extra_id_0> about things, <extra_id_1> exactly <extra_id_2>? amazing aspect of the symptoms <extra_id_3>? <extra_id_4> the best ways to get hiccups?! how do people get hiccups, what are they, and what exactly is the best way to cure them?	0.6762
714612	-1	why doesn't the water fall off  earth if it's round?	0.6851
746920	-1	how do you get rid of wart on your hand a using home method?	0.524
746920	pred.base.1	<extra_id_0> general direction <extra_id_1> 10. <extra_id_2> shingle <extra_id_3> how do u get rid of wart on my hand a using home method? <extra_id_4> ideas for on the go method? how do you fix wart on your hand?	0.6385
746920	pred.base.4	<extra_id_0> well <extra_id_1> self cure method? <extra_id_2> way to remove wart on hand a using home method? How do you get rid of wart on hand a using home method?	0.5655
761742	-1	how can i become a playa?	0.4813
761742	pred.base.10	<extra_id_0>, <extra_id_1> fort? ? <extra_id_2> best moves to playa. Can i playa? ?, how can i become a playa?	0.5531
765138	-1	why does loving someone hurts like hell?	0.4322
785823	-1	how is the library consider as a heart of university?	0.5127
785823	pred.base.6	<extra_id_0> how are libraries considered as a heart of university? report 2012, when is the library considered to be a heart of university?	0.5955
785823	pred.base.9	<extra_id_0> are libraries held in a heart of university? Because of the concerty reading attitude, under what conditions is the library classified as a heart of university?	0.5318
788976	-1	why did the bush admin cover up 9/11?	0.575
821387	-1	i have mice.how do i get rid of them humanely?	0.0674
821387	pred.base.7	<extra_id_0> i also have mice. <extra_id_1> i have mice.how do i get rid of them humanely?	0.2561
821387	pred.base.6	<extra_id_0> i have mice.how do i get rid of them humanely? <extra_id_1> ? i have mice..how do i get rid of them humanely?maid?what do mice do?Men do they come over?	0.23
821387	pred.base.4	<extra_id_0> i have mice. <extra_id_1> i do have mice,what do i do? how do i get rid of them humanely?	0.2034
821387	pred.base.10	<extra_id_0> how do i get rid of mice? <extra_id_1> how do I get rid of mice. how would i get rid of them humanely?	0.1575
823384	-1	why did the army have personal cuts in the mid 1990's?	0.4721
849221	-1	when it comes to religion why dont people realize history repeats itself?	0.5459
849221	pred.base.3	<extra_id_0> why dont people realize history repeats itself? when religion repeats itself <extra_id_1> human essence ? when people are religious why dont people realize history repeats itself ?	0.5515
849221	pred.base.9	<extra_id_0> in school <extra_id_1> whats the issue of religion? when people dont realize history repeats itself <extra_id_2> when it comes to religion why dont people realize history repeats itself?	0.5482
849221	pred.base.2	<extra_id_0> stop complaining like this, <extra_id_1> why dont people realize history repeats itself <extra_id_2> when all you really put into a religion is history. Like Seriously!!! ? and <extra_id_3>? when dont people realize history repeats itself??	0.5462
851124	-1	how is ego a part of our survival instincts?	0.6196
851124	pred.base.4	<extra_id_0> Or, <extra_id_1> ego nutritional and building blocks for survival? And <extra_id_2>, our survival instincts? If so, how is ego a part of our survival instincts?	0.6207
896725	-1	what are some good exercises to get rid of those love handles?	0.4097
896725	pred.base.9	<extra_id_0> are some good exercises to get rid of those love handles? Okay, well --- These love handles are golden!	0.5077
896725	pred.base.5	<extra_id_0> are some good exercises to get rid of those love handles? The big question is <extra_id_1> love handles?	0.5031
896725	pred.base.2	<extra_id_0> are some really good exercises to get rid of those love handles?	0.4508
896725	pred.base.4	<extra_id_0> some good exercises to get rid of those love handles?	0.4392
922849	-1	why do some people take life so seriously?	0.3441
922849	pred.base.2	<extra_id_0> people take life so seriously?	0.4801
922849	pred.base.4	-warum take life so seriously?	0.4415
922849	pred.base.8	<extra_id_0> do people take life so seriously?	0.4362
922849	pred.base.10	<extra_id_0> do some people take life so seriously?	0.4131
922849	pred.base.9	<extra_id_0> do they take life so seriously?	0.3944
922849	pred.base.7	<extra_id_0> do some people take life so seriously? Maybe they take it so seriously?	0.3828
922849	pred.base.5	<extra_id_0> are those who take life so seriously?	0.3664
949154	-1	can anybody tell me what is a butler?	0.3544
949154	pred.base.2	<extra_id_0> move me 258? I am not a butler, and one would have to be a butler? Also if not, is this a butler?	0.6419
949154	pred.base.4	<extra_id_0> anybody any idea? <extra_id_1> someone interested in a butler? <extra_id_2> and from all my mosque friends who understand that only a butler can fit fifty five bullets!	0.6267
949154	pred.base.9	<extra_id_0> any of you please? <extra_id_1> who is a butler? can anybody tell me what is butler?	0.6266
953489	-1	why do i have to dumb myself down all the time though i am highly undereducated?	0.1463
1015624	-1	what's the definition of a bloody mary?	0.7408
1015624	pred.base.6	<extra_id_0> guess <extra_id_1> a bloody mary?	0.7924
1015624	pred.base.1	<extra_id_0> zombie dealers, <extra_id_1> how does one define a bloody mary? ;)?	0.7891
1015624	pred.base.7	<extra_id_0> Authentic bloody mary how do you define a bloody mary?	0.7592
1015624	pred.base.4	<extra_id_0> bloody mary?	0.7576
1015624	pred.base.8	<extra_id_0> in a bloody mary?	0.7576
1015624	pred.base.9	<extra_id_0> Bloody mary, then? ?	0.7576
1015624	pred.base.3	<extra_id_0> Wait, <extra_id_1> a bloody mary. BCGs are common, but <extra_id_2> a bloody mary?	0.7566
1015624	pred.base.10	<extra_id_0> your bloody mary? ?	0.7557
1015624	pred.base.5	<extra_id_0> and <extra_id_1> a bloody mary? the definition of bloody mary?  <extra_id_2> bloody marys meaning?	0.7537
1017690	-1	what is the history of indian music?	0.6874
1017690	pred.base.8	<extra_id_0> exactly <extra_id_1> of indian music?. For instance, what is the history of indian music?	0.7023
1035857	-1	why are liberals so quick to defend saddam?	0.544
1035857	pred.base.1	<extra_id_0> are liberals so quick to defend saddam?	0.5923
1035857	pred.base.10	<extra_id_0> are liberals so quick to defend saddam?	0.5923
1035857	pred.base.2	<extra_id_0> are liberals so quick to defend saddam?	0.5923
1035857	pred.base.5	<extra_id_0> are liberals so quick to defend saddam?	0.5923
1063812	-1	how do i grow taller?	0.5694
1077370	-1	why do only humans have finger prints?	0.6868
1077370	pred.base.1	<extra_id_0>,  <extra_id_1> why are only humans with finger prints?	0.7254
1082595	-1	what is meant by mobile technology?	0.5763
1082595	pred.base.1	<extra_id_0> Mobile technology?	0.7267
1082595	pred.base.8	<extra_id_0> what is mobile technology?	0.6975
1082595	pred.base.2	<extra_id_0> What is mobile technology? What is mobile technology really?	0.6911
1082595	pred.base.9	<extra_id_0> mobile? Finally, what is meant by mobile technology in reality?	0.591
1119420	-1	well the black light is uv light.so if it is "black" how can it be "light" ?	0.7072
1119420	pred.base.7	<extra_id_0>light <extra_id_1> light in uv also uv light I think you get around that question black also.so if it is black uv light is light ?	0.7276
1119420	pred.base.8	<extra_id_0>light <extra_id_1>could it be light? What is uv light? ?oint it is black how can it be light ? the black light comes from uv lights.so if it is not black how	0.7228
1119420	pred.base.5	<extra_id_0> that is light well the black light is uv light.so if it is black how can it be light ? well the black light is uv light.so if it is black how	0.7116
1152934	-1	why don't fat people have to pay more for air travel?	0.2237
1152934	pred.base.3	<extra_id_0>t fat people pay more for air travel? !	0.2283
1167882	-1	what are the different types of sins and how are they caused?	0.3019
1167882	pred.base.9	<extra_id_0> the three things that are a sin? What are the different types of sins and how are they caused?	0.4541
1199639	-1	how to "lose"all body fat ?	0.6702
1199639	pred.base.1	<extra_id_0>all body fat ? <extra_id_1>loseall body fat ?	0.692
1199639	pred.base.2	<extra_id_0>loseall body fat ?	0.6733
1199639	pred.base.4	<extra_id_0>loseall body fat ?	0.6733
1254390	-1	how do i deap fry chicken?	0.4707
1254390	pred.base.9	<extra_id_0>..? <extra_id_1> which is when to deap fry chicken?	0.5177
1254390	pred.base.2	<extra_id_0>. <extra_id_1>deap fry chicken? Or do i deap fry 3g chicken?	0.5107
1262692	-1	how can i get rid of pimples on my back?	0.4722
1262692	pred.base.8	<extra_id_0> is he rid of pimples on his back?	0.4822
1282199	-1	how can i hide the cuts on my wrists?	0.3831
1282199	pred.base.4	<extra_id_0> cope with wrist cuts? put into a place of a sectour?	0.4593
1282199	pred.base.9	<extra_id_0> i can hide the cuts on my wrists?	0.4058
1287437	-1	how can i lose 30 pounds by june3?	0.5614
1287437	pred.base.8	<extra_id_0> lose 30 pounds by june3?	0.6367
1287437	pred.base.3	<extra_id_0> when i can lose 30 pounds by june3?	0.5694
1290612	-1	why do anxiety and depression seem to coexist?	0.6994
1290612	pred.base.2	<extra_id_0> do anxiety and depression seem to coexist?	0.7383
1290612	pred.base.4	<extra_id_0> do anxiety and depression seem to coexist?	0.7383
1292734	-1	what color you like the most and why?	0.0993
1340574	-1	why do some people only go to church on easter sunday and never go again until christmas ?	0.6639
1351675	-1	why must i have an uncracked winshield in order to for my car to pass a safety inspeciton?	0.399
1364894	-1	why do we need to tell customer service/operator about our sickness in order to make appointment w/ a doctor?	0.43
1364894	pred.base.1	<extra_id_0> why do we have to tell customer service/operator about our sickness in order for them to make appointment w/ a doctor?	0.4691
1373069	-1	freedom of speech - why don't people understand how to use it?	0.5409
1459749	-1	why don't i have an asthma attack during sex?	0.4981
1459749	pred.base.2	<extra_id_0>, <extra_id_1> really, <extra_id_2> asthma attacks during sex?	0.556
1459749	pred.base.3	<extra_id_0>? mmmmmm <extra_id_1> sex?, <extra_id_2>?,??? ? <extra_id_3> asthma attack, why dont i have an asthma attack during sex?	0.5224
1459749	pred.base.1	<extra_id_0> i have an asthma attack during sex?	0.5058
1477322	-1	why do people say germans are racists?	0.3655
1502604	-1	how do crooks  make  fake   passports  ?	0.5501
1502604	pred.base.8	<extra_id_0> Why do crooks make fake passport ??????? ?	0.5509
1509982	-1	how is th chemistry is a basic of science?	0.8008
1509982	pred.base.10	<extra_id_0> th chemistry is a basic of science?	0.8235
1509982	pred.base.9	<extra_id_0>? <extra_id_1> anyone know any chemistry theory or formula? <extra_id_2> why is th chemistry fundamental of science? <extra_id_3>, the chemistry is a basic of science?	0.8148
1582877	-1	why do we go to school if in the real world we dont use most of it?	0.3136
1582877	pred.base.10	<extra_id_0> i dont go to school if it is in the real world? why not go to school when in the real world we dont use most of it?	0.4297
1582877	pred.base.8	<extra_id_0> come <extra_id_1> go to school if in the real world we dont use most of it?	0.3753
1607728	-1	what causes gray facial hair in men?	0.7068
1623623	-1	how do you improve fuel efficiency of a 2004, ford ikon?	0.6172
1663853	-1	what is a wet dream?	0.6934
1702151	-1	how patient a driver are you?	0.3
1702151	pred.base.4	<extra_id_0> Be it a long distance driver, or a patient driver:?	0.3529
1783010	-1	what is blaphsemy?	0.048
1794677	-1	how can i treat my acne scars?	0.7133
1794677	pred.base.3	<extra_id_0> to treat my acne scars?	0.7802
1794677	pred.base.10	<extra_id_0> can i treat my acne scars? <extra_id_1> facebook how to treat acne scars?	0.7788
1794677	pred.base.5	<extra_id_0> i treat my acne scars?	0.729
1794677	pred.base.1	<extra_id_0> can i treat my acne scars?	0.7239
1821193	-1	why do people feed poison (sugar) to their kids on easter, and why are there no chocolate jesuses?	0.3182
1821193	pred.base.10	<extra_id_0> do people feed poison (sugar) to their kids on easter? And, you and your family feed poison (sugar) to your children on easter, and why are there no chocolate jesuses around?	0.425
1821193	pred.base.9	<extra_id_0> people feed poison (sugar) to their kids on easter, and ? and ? and ? and ??	0.421
1844896	-1	how to cook angus burgers?	0.7857
1844896	pred.base.10	<extra_id_0> to cook angus burgers?	0.8353
1844896	pred.base.5	<extra_id_0> to cook angus burgers <extra_id_1>?	0.8353
1844896	pred.base.6	<extra_id_0> to cook angus burgers?	0.8353
1844896	pred.base.7	<extra_id_0> to cook angus burgers?	0.8353
1844896	pred.base.8	<extra_id_0> to cook angus burgers ?	0.8353
1850323	-1	why some men never wash their hands after using the urinal/toilet?	0.4973
1862795	-1	how does spending prolonged time in microgravity affect the bodies of astronauts?	0.3583
1862795	pred.base.3	<extra_id_0> chronically in microgravity? &– &– &– • The new hypothesis examining the effects of microgravity seems likely to reveal the mechanisms that govern the lung and outer digestive features of astronauts? &– how does spending prolonged time in microgravity affect the bodies of astronaut	0.589
1862795	pred.base.6	<extra_id_0> this process affects the bodies of astronauts?	0.4041
1866981	-1	i know how i got here, but how did you?	0.1413
1880028	-1	what does "see leaflet" mean on ept pregnancy test?	0.7117
1880028	pred.base.9	<extra_id_0> see leaflet mean on ept pregnancy test?	0.7338
1880028	pred.base.3	<extra_id_0> <extra_id_1> <extra_id_2>doclet mean on ept pregnancy test? see leaflet what does see leaflet mean on ept pregnancy test mean? ...?	0.7305
1880028	pred.base.6	<extra_id_0> the leaflet means on ept pregnancy test? what does see leaflet mean on ept pregnancy test?	0.7253
1937374	-1	how to get 277 v ac ?	0.6277
1937374	pred.base.10	<extra_id_0> to prime 277 v ac ?	0.6648
1944018	-1	why can't teenagers vote?	0.1439
1944018	pred.base.5	<extra_id_0>? And <extra_id_1> adults vote?	0.2289
1957887	-1	how can i hunt down and punch the people that keep spamming me?	0.3432
1957887	pred.base.7	<extra_id_0> long needs to deal <extra_id_1> with spamming? <extra_id_2> how do i find and punch the people who keep spamming me?	0.4708
1957887	pred.base.9	<extra_id_0> Also, <extra_id_1>, <extra_id_2> i <extra_id_3> spammy mailers? <extra_id_4> lol?  <extra_id_5> queen... <extra_id_6> how can i duplicate spam women, that keep spamming me?	0.4041
1964316	-1	what do you mean by "weed"?	0.3902
1964316	pred.base.1	<extra_id_0>weed)? what do you mean by weed?	0.6367
1964316	pred.base.10	<extra_id_0>weed?.  <extra_id_1>weed?. what do you mean by weed? what do you mean by weed?	0.6367
1964316	pred.base.2	<extra_id_0>weed? what do you mean by weed?	0.6367
1964316	pred.base.3	<extra_id_0>weed? what do you mean by weed?	0.6367
1964316	pred.base.9	<extra_id_0>weed?  <extra_id_1>weed? what do you mean by weed? what do you mean by weed?	0.6367
1964316	pred.base.6	<extra_id_0>weed   <extra_id_1>?  <extra_id_2>weed ? what do you mean by weed??	0.636
1964316	pred.base.4	<extra_id_0>weed? showers are publishing cautionary tales. what do you mean by weed? What do you mean by weed?	0.5891
1964316	pred.base.8	<extra_id_0>weed? Was that pot weed? My friends dont like weed at all, are there any?	0.5821
1964316	pred.base.7	<extra_id_0>wisflower? Do you mean marigold? <extra_id_1>weed?. What do you mean by weed?	0.5644
1964316	pred.base.5	<extra_id_0>weed? Then why do you really mean by weed?	0.5308
1968489	-1	which auto insurance do you use and why?	0.554
1971899	-1	what is masturbat***?	0.2195
1977054	-1	couscous is a food from what origin?	0.5444
1977054	pred.base.5	<extra_id_0>cous <extra_id_1> is something from what origin? Couscous or couscous is a food from what origin?	0.5652
1977054	pred.base.6	<extra_id_0> is a food from what origin? Couscous is couscous is a food from which origin?	0.5575
2008017	-1	why do black people like fried chicken somuch?	0.6203
2008017	pred.base.8	<extra_id_0> do black people like fried chicken?	0.6847
2008017	pred.base.1	Warum do black people like fried chicken so much?	0.6766
2008017	pred.base.9	Warum do black people like fried chicken so much?	0.6766
2008017	pred.base.5	<extra_id_0> do black people like fried chicken so theirmud <extra_id_1>? !	0.6652
2008017	pred.base.6	<extra_id_0> two reason why black people like fried chicken so much?	0.6235
2018562	-1	why does my black lab howl to "law and order" theme song?	0.7312
2018562	pred.base.3	<extra_id_0>  <extra_id_1> when my black lab howls to law and order theme song? why does my black lab howl to law and order theme song?	0.7353
2142044	-1	what do you speculate happened to natalie holloway in aruba?	0.5155
2142044	pred.base.2	<extra_id_0> natalie holloway in aruba?	0.5452
2142044	pred.base.9	<extra_id_0> natalie holloway in aruba then?	0.5452
2142044	pred.base.1	<extra_id_0>: Fourteen years <extra_id_1> natalie holloway in aruba? <extra_id_2>? when? natalie holloway?	0.5414
2180086	-1	what are mormens?	0.1701
2182052	-1	why is lemonade at restaurants sometimes different?	0.7477
2182052	pred.base.1	<extra_id_0> is lemonade sometimes different in restaurants?	0.7829
2182052	pred.base.3	<extra_id_0> is lemonade at restaurants sometimes different?	0.7829
2182052	pred.base.8	<extra_id_0> is lemonade at restaurants sometimes different?	0.7829
2192891	-1	how are braces put on and do they hurt a lot?	0.5751
2290758	-1	why do people ask questions they know?	0.1261
2290758	pred.base.7	<extra_id_0> ask people questions they know?	0.5605
2290758	pred.base.5	<extra_id_0> people ask questions they know they know?	0.4374
2290758	pred.base.1	<extra_id_0> do people ask questions they know?	0.3706
2290758	pred.base.3	<extra_id_0> do people ask questions they know?	0.3706
2290758	pred.base.8	<extra_id_0> people ask questions they know they know, why do people ask questions they know they know?	0.3688
2290758	pred.base.6	<extra_id_0> people ask questions they know nothing about? And <extra_id_1> why do people ask questions they know nothing about?	0.3317
2290758	pred.base.9	<extra_id_0> do people ask questions they know they know? So, why do people ask questions they know they know?	0.3039
2290758	pred.base.4	<extra_id_0> do people ask questions they know? Because, when people ask non-got answers, the answer is a simple well-known one: what if I ask for secrets?	0.2384
2291272	-1	how is catholicism not christianity?	0.58
2291272	pred.base.6	<extra_id_0> 404aa <extra_id_1> without christians? Can catholicism not be christianity?	0.5856
2307305	-1	why do man rape little girls?	0.5423
2307305	pred.base.2	<extra_id_0> girls rape?	0.5718
2309774	-1	why do i keep seeing people on here 'dissing' on the soldiers in iraq?	0.4958
2309774	pred.base.2	<extra_id_0> i am wondering <extra_id_1> people on dissing on the soldiers in iraq?	0.5856
2380990	-1	why am i alive?	0.2187
2380990	pred.base.7	<extra_id_0> i alive?	0.3375
2380990	pred.base.4	<extra_id_0> i am alive?	0.3242
2380990	pred.base.8	<extra_id_0> am i alive? ?	0.3242
2380990	pred.base.9	<extra_id_0> i am alive?? <extra_id_23>?	0.3242
2380990	pred.base.6	<extra_id_0> am i alive? <extra_id_1> why am i alive?	0.263
2382487	-1	what do i do if i have not started my period in like almost 6 months?	0.162
2382487	pred.base.4	<extra_id_0> in like 6 months? True, my period has finally started, but now, i know my period hasnt started in like 18 months???	0.2779
2382487	pred.base.5	<extra_id_0> in like 10 months? <extra_id_1> in above 6 months? i want to know what to do if i have not started my period!	0.2264
2382487	pred.base.8	<extra_id_0> before..and needs to start my period history? RE: what do i do if i have not started my period and have not started my period in like 6 months?	0.1969
2418598	-1	why do wisdom varies from person to person?	0.4432
2418598	pred.base.10	<extra_id_0> old way; why do wisdom varies from person to person?	0.4482
2443586	-1	what is a bro?	0.4684
2446614	-1	how could u get success?	0.3184
2446614	pred.base.8	<extra_id_0> u be able to get success?	0.4252
2446614	pred.base.2	<extra_id_0> u having success? in <extra_id_1> rarely to success?	0.4116
2446614	pred.base.3	<extra_id_0> u get success? <extra_id_7> me to setup? ?	0.4056
2446614	pred.base.4	<extra_id_0> so u could get success?	0.3273
2452795	-1	how can i heat the water within a 150 gal tank that's open to the atmosphere in feb.?	0.6168
2479423	-1	why is there brail on the keypads at drive up atm's?	0.7747
2484180	-1	why do people judge a dog by what he looks like?	0.3539
2484180	pred.base.8	<extra_id_0>, no, people dont judge dogs by what they look like — for example: why do people judge a dog by what he looks like?	0.4608
2484180	pred.base.1	<extra_id_0> all this? Wow, people wonder - <extra_id_1>? Or why are people judge a dog on what he looks like? And more importantly, why is it people judge a dog on what he looks like?	0.4038
2484180	pred.base.2	<extra_id_0> why do people judge dogs by what they look like?	0.3624
2528767	-1	how do i determine the charge of the iron ion in fecl3?	0.8388
2529114	-1	since i have premature ejaculation problem, how to satisfy my girl?	0.5649
2539741	-1	what cause the car to have white smoke coming from the muffler and making a kicking or knocking sounds?	0.654
2539741	pred.base.9	<extra_id_0> <extra_id_1> cause the car to have white smoke coming from the muffler and making a kicking or knocking sounds?	0.6679
2551845	-1	why is gw dogged for not getting obl yet killing zarkawi is a non-event?	0.3766
2582920	-1	what is the difference in a dried plum and a dried prune?	0.854
2582920	pred.base.8	<extra_id_0> fruit tree, <extra_id_1>? okay, how would a prune and a plum compare? <extra_id_2>, what is the difference in a dried plum and a dried prune? How much does it weigh?	0.8679
2582920	pred.base.4	<extra_id_0> how do you compare two varieties and <extra_id_1> outgrown <extra_id_2> value? <extra_id_3> fresh plum and a dried prune?s <extra_id_4> dried prune?s what do you mean by dry prune?s <extra_id_5>?s <extra_id_6> What are the differences between dried plum and dried prune?	0.8665
2582920	pred.base.10	<extra_id_0> Dried plum is dried. More about dried plum pics below. And <extra_id_1> frozen plum and dried prune? or dried prune? How do I cut plums? When is the difference?	0.865
2582920	pred.base.7	<extra_id_0> differences between dried plums and dried prunes? Who has been dried plum and had the dried prunes?	0.8594
2582920	pred.base.5	<extra_id_0> when the fruit is the fruit? When will a prune picture change? Also, by what tone do you mean dried plums and prunes have in time?	0.8585
2582920	pred.base.6	<extra_id_0> an elongated plum and dried prune? And <extra_id_1> pumpkin? ? Our real question is, <extra_id_2> WHY is part of the premiering procedure? And <extra_id_3> is dry plum versus dried prune? plus <extra_id_4> but not dried prune?	0.8583
