,qid,order,query,qld.map
38,302,bt_nllb_russian,Polio and postpolio,0.4514
39,302,bt_nllb_swahili,Polio and Afterpolio,0.4514
40,302,stem.trunc5,polio and post polio,0.4514
41,302,bt_bing_malay,Polyomyelitis and Post Polio,0.4418
42,302,stem.paicehusk,poliomyelit and post polio,0.4418
43,302,tagmee.topn3.replace,Poliomyelitis Post polio syndrome,0.4392
44,302,wordnet.topn3.replace,polio acute anterior poliomyelitis post polio,0.4383
45,302,bt_nllb_chinese_yue,After polio and polio,0.4356
46,302,bt_nllb_malay,Polio and after polio,0.4356
47,302,bt_nllb_tamil,After polio and polio,0.4356
48,302,word2vec.topn3,poliomyelitis post polio polio poliovirus Guillain Barr amyotrophy,0.3996
49,302,glove.topn3.replace,polio measles mangxamba http www kasparovchess com,0.3081
50,302,bt_bing_korean,Polio and its sequelae,0.281
51,302,bt_nllb_persian,Polyamide and then polio,0.2752
52,302,wiki.topn3,poliomyelitis post polio thrombosis encephalitis renal failure poliomyelitis rett syndrome deep brain stimulation national perinatal epidemiology unit post polio syndrome,0.2691
53,302,word2vec.topn3.replace,polio poliovirus Guillain Barr amyotrophy,0.227
54,302,anchor.topn3.replace,poliomyelitis kentuckyon rwjbarnaba lcmc,0.1565
55,302,bt_bing_french,Poliomyelitis and post poliomyelitis,0.1565
56,302,bt_bing_russian,Poliomyelitis and post poliomyelitis,0.1565
57,302,wiki.topn3.replace,thrombosis encephalitis renal failure poliomyelitis rett syndrome deep brain stimulation national perinatal epidemiology unit post polio syndrome,0.0599
58,302,bertqe.topn10.bm25,reflect i m probabl most independ,0.0013
59,302,bertqe.topn10.qld,franklin roosevelt geoffrei c ward,0.0
60,302,bt_nllb_korean,Polyamylitis and polyochondrosis,0.0
61,302,stem.lovins,poliomyelit and post poli,0.0
62,302,stem.trunc4,poli and post poli,0.0
63,303,-1,Hubble Telescope Achievements,0.1915
64,303,bt_nllb_chinese_yue,The Hubble Telescope has achieved this,0.1899
65,303,bt_nllb_tamil,Hubble s telescope achievements,0.1896
66,303,sensedisambiguation,Hubble Telescope Achievements accomplishment,0.1852
67,303,bt_bing_persian,Hubble Telescope,0.1824
68,303,conceptnet.topn3,hubble telescope achievements Edwin Powell Hubble scotland heap,0.1821
69,303,conceptnet.topn3.replace,Edwin Powell Hubble scotland heap telescope achievements,0.1767
70,303,conceptluster.topn5.3.bm25,hubble telescope achievements hubble space telescope,0.174
71,303,conceptluster.topn5.3.qld,hubble telescope achievements hubble space telescope,0.174
72,303,tagmee.topn3,hubble telescope achievements Hubble Space Telescope,0.174
73,303,sensedisambiguation.replace,hubble telescope accomplishment,0.1667
74,303,wordnet.topn3.replace,Edwin Hubble Edwin Powell Hubble scope accomplishment,0.1603
75,303,relevancefeedback.topn10.qld,hubble telescope achievements telescop have univers hubbl mirror space,0.1592
76,303,bt_bing_swahili,Success of the Hubble Telescope,0.157
77,303,bt_nllb_korean,The Hubble Telescope was completed,0.1427
78,303,relevancefeedback.topn10.bm25,hubble telescope achievements launch space mirror have report telescop univers hubbl,0.1393
79,303,word2vec.topn3,hubble telescope achievements kepler milkyway moon observatory accomplishments successes,0.1339
80,303,tagmee.topn3.replace,Hubble Space Telescope,0.1265
81,303,stem.trunc5,hubbl teles achie,0.1097
82,303,glove.topn3,hubble telescope achievements telescope nasa hubble accomplishments,0.0919
83,303,glove.topn3.replace,telescope nasa hubble accomplishments,0.0661
84,303,word2vec.topn3.replace,kepler milkyway moon observatory accomplishments successes,0.0012
85,303,bertqe.topn10.bm25,see full complex movi like,0.0
86,303,bertqe.topn10.qld,wednesdai home edit column on,0.0
87,303,stem.trunc4,hubb tele achi,0.0
88,304,-1,Endangered Species (Mammals),0.037
89,304,anchor.topn3,endangered species mammals abs dissé sous le lud aaaaaaah,0.0337
90,304,sensedisambiguation,Endangered queer Species coinage Mammals mammal,0.0312
91,304,relevancefeedback.topn10.bm25,endangered species mammals other dolphin dune lion wildlif net fox bear whale,0.0309
92,304,wiki.topn3,endangered species mammals iucn red list biota conservation status iucn red list endangered species mammals therapsids synapsids mammal,0.028
93,304,conceptnet.topn3,endangered species mammals plant vulnerable dolphins fur dogs,0.0266
94,304,wordnet.topn3,endangered species mammals queer imperil metal money mintage mammalian,0.0229
95,304,wiki.topn3.replace,iucn red list biota conservation status iucn red list endangered species mammals therapsids synapsids mammal,0.0204
96,304,anchor.topn3.replace,endangered abs dissé sous le lud aaaaaaah mammals,0.0183
97,304,bt_nllb_tamil,The species in danger of extinction type,0.0161
98,304,glove.topn3,endangered species mammals imperiled wildlife endangered mammals reptiles amphibians,0.0157
99,304,bt_bing_french,Threatened species mammals,0.0126
100,304,word2vec.topn3,endangered species mammals imperiled endagered subspecies genus genera vertebrates reptiles,0.0125
101,304,relevancefeedback.topn10.qld,endangered species mammals wildlif dune oil fox other dolphin we bear lion,0.0108
102,304,conceptnet.topn3.replace,plant vulnerable species dolphins fur dogs,0.0087
103,304,bt_bing_persian,Mammals,0.0069
104,304,stem.trunc5,endan speci mamma,0.0047
105,304,glove.topn3.replace,imperiled wildlife endangered mammals reptiles amphibians,0.0046
106,304,bt_nllb_russian,Threatened species self miners,0.0034
107,304,bertqe.topn10.bm25,develop wildlif offici proud work,0.0018
108,304,word2vec.topn3.replace,imperiled endagered subspecies genus genera vertebrates reptiles,0.001
109,304,bertqe.topn10.qld,suitcas thai intern sundai night,0.0004
110,304,sensedisambiguation.replace,queer coinage mammal,0.0
111,304,stem.trunc4,enda spec mamm,0.0
112,304,wordnet.topn3.replace,queer imperil metal money mintage mammalian,0.0
113,305,-1,Most Dangerous Vehicles,0.0044
114,305,bt_bing_tamil,Very Dangerous Vehicles,0.0029
115,305,conceptnet.topn3,dangerous vehicles Explosives driving Some people,0.0028
116,305,bt_bing_swahili,The Most Dangerous Cars,0.0026
117,305,bt_nllb_arabic,The most dangerous cars,0.0026
118,305,bt_nllb_chinese_yue,The most dangerous car,0.0026
119,305,bt_nllb_swahili,The Most Dangerous Cars,0.0026
120,305,conceptnet.topn3.replace,Explosives driving Some people vehicles,0.0024
121,305,anchor.topn3.replace,idhún deadston aud vehicles,0.0016
122,305,glove.topn3,dangerous vehicles potentially difficult cars,0.0012
123,305,glove.topn3.replace,potentially difficult cars,0.0011
124,305,anchor.topn3,dangerous vehicles idhún deadston aud,0.001
125,305,wordnet.topn3.replace,life threatening unsafe fomite,0.0007
126,305,word2vec.topn3,dangerous vehicles hazardous risky perilous cars trucks,0.0005
127,305,bertqe.topn10.bm25,smirnov gener cleanup space must,0.0
128,305,bertqe.topn10.qld,counti edit measur school perform,0.0
129,305,relevancefeedback.topn10.bm25,most dangerous vehicles vote govern over close arab space control system plan,0.0
130,305,relevancefeedback.topn10.qld,most dangerous vehicles control govern system pound vote dollar,0.0
131,305,stem.paicehusk,most dang vehic,0.0
132,305,stem.trunc4,most dang vehi,0.0
133,305,stem.trunc5,most dange vehic,0.0
134,305,word2vec.topn3.replace,hazardous risky perilous cars trucks,0.0
135,306,-1,African Civilian Deaths,0.0527
136,306,sensedisambiguation,African Civilian Deaths end,0.0497
137,306,relevancefeedback.topn10.bm25,african civilian deaths januari french doe mandela belgian polic rwanda,0.0404
138,306,bt_nllb_arabic,The killing of civilians in Africa,0.0379
139,306,bt_bing_chinese_simplified,Civilian deaths in Africa,0.0352
140,306,bt_bing_russian,Civilian deaths in Africa,0.0352
141,306,bt_nllb_russian,Death of civilians in Africa,0.0352
142,306,stem.krovetz,africa civilian death,0.0352
143,306,sensedisambiguation.replace,african civilian end,0.0333
144,306,tagmee.topn3,african civilian deaths North African Campaign Civilian Collateral damage,0.0321
145,306,conceptnet.topn3,african civilian deaths Xhosa Mozambican civil civilize fighting war love,0.0214
146,306,bt_bing_tamil,African civilian casualties,0.0204
147,306,anchor.topn3,african civilian deaths capensis african grebenchikov chirman ortho phthalaldehyd program histori,0.0175
148,306,relevancefeedback.topn10.qld,african civilian deaths januari death french polic car court,0.0162
149,306,stem.lovins,african civil death,0.0161
150,306,conceptluster.topn5.3.bm25,african civilian deaths collateral damage north african campaign,0.0146
151,306,conceptluster.topn5.3.qld,african civilian deaths collateral damage north african campaign,0.0146
152,306,glove.topn3,african civilian deaths africa military fatalities,0.0133
153,306,bt_nllb_korean,African citizens killed,0.0118
154,306,bt_nllb_malay,The Death of African Citizens,0.0108
155,306,bt_nllb_persian,Death of African citizens,0.0108
156,306,bt_nllb_tamil,The death of African citizens,0.0108
157,306,wordnet.topn3.replace,african civilian decease end,0.0062
158,306,conceptnet.topn3.replace,Xhosa Mozambican civil civilize fighting war love,0.0058
159,306,bt_bing_german,African civilian fatalities,0.0057
160,306,wordnet.topn3,african civilian deaths decease end,0.0049
161,306,bt_nllb_swahili,The Deaths of Politicians in Africa,0.004
162,306,stem.trunc5,afric civil death,0.0038
163,306,anchor.topn3.replace,capensis african grebenchikov chirman ortho phthalaldehyd program histori deaths,0.0029
164,306,bt_nllb_chinese_yue,African citizens dying,0.0028
165,306,bertqe.topn10.bm25,nd faction call pullout west,0.0015
166,306,tagmee.topn3.replace,North African Campaign Civilian Collateral damage,0.0012
167,306,glove.topn3.replace,africa military fatalities,0.0011
168,306,word2vec.topn3,african civilian deaths africa sub saharan military non military fatalities killings,0.0009
169,306,wiki.topn3,african civilian deaths s africa s egypt egypt world war ii north african campaign small arms reconnaissance company military unit civilian warfare disinformation information warfare collateral damage,0.0007
170,306,word2vec.topn3.replace,africa sub saharan military non military fatalities killings,0.0006
171,306,stem.paicehusk,afr civil death,0.0004
172,306,bertqe.topn10.qld,year case date case date,0.0
173,306,stem.trunc4,afri civi deat,0.0
174,306,wiki.topn3.replace,s africa s egypt egypt world war ii north african campaign small arms reconnaissance company military unit civilian warfare disinformation information warfare collateral damage,0.0
175,307,-1,New Hydroelectric Projects,0.2124
176,307,conceptluster.topn5.3.bm25,new hydroelectric projects hydroelectricity,0.1826
177,307,conceptluster.topn5.3.qld,new hydroelectric projects hydroelectricity,0.1826
178,307,anchor.topn3.replace,bibalayeva forms new yappin hydroelectric projects,0.1691
179,307,anchor.topn3,new hydroelectric projects bibalayeva forms new yappin,0.1559
180,307,wiki.topn3,new hydroelectric projects hydroelectricity hydropower francis turbine hydroelectricity product management theory constraints function engineering project,0.1354
181,307,relevancefeedback.topn10.qld,new hydroelectric projects power electr cost slovak project,0.1076
182,307,wiki.topn3.replace,hydroelectricity hydropower francis turbine hydroelectricity product management theory constraints function engineering project,0.1006
183,307,conceptnet.topn3.replace,city modern old hydroelectric projects,0.099
184,307,glove.topn3,new hydroelectric projects york same hydropower development,0.0976
185,307,conceptnet.topn3,new hydroelectric projects city modern old,0.0918
186,307,relevancefeedback.topn10.bm25,new hydroelectric projects cost dig power electr china programm million,0.0771
187,307,sensedisambiguation,New raw Hydroelectric Projects undertaking,0.0768
188,307,word2vec.topn3,new hydroelectric projects brand new newer newest hydro electric hydropower initiatives,0.0754
189,307,bt_bing_arabic,New Hydropower Projects,0.0719
190,307,bt_bing_chinese_simplified,New hydropower projects,0.0719
191,307,bt_bing_german,New hydropower projects,0.0719
192,307,bt_bing_korean,New Hydropower Projects,0.0719
193,307,bt_bing_persian,New hydropower projects,0.0719
194,307,bt_bing_russian,New Hydropower Projects,0.0719
195,307,bt_nllb_arabic,New hydropower projects,0.0719
196,307,bt_nllb_korean,A new hydropower project,0.0719
197,307,sensedisambiguation.replace,raw hydroelectric undertaking,0.0465
198,307,glove.topn3.replace,york same hydropower development,0.045
199,307,bt_nllb_swahili,New Water Power Projects,0.0382
200,307,bt_bing_tamil,New Hydro Electric Projects,0.0375
201,307,bt_nllb_german,New hydropower plants,0.036
202,307,bt_bing_swahili,New power projects,0.0253
203,307,word2vec.topn3.replace,brand new newer newest hydro electric hydropower initiatives,0.0191
204,307,bertqe.topn10.bm25,power council udc text,0.0056
205,307,stem.trunc5,new hydro proje,0.0024
206,307,stem.paicehusk,new hydroelect project,0.0022
207,307,bertqe.topn10.qld,us onli f a minsk izvestiya,0.0006
208,307,wordnet.topn3,new hydroelectric projects young freshly novel stick out image contrive,0.0003
209,307,stem.trunc4,new hydr proj,0.0
210,307,wordnet.topn3.replace,young freshly novel hydroelectric stick out image contrive,0.0
211,308,-1,Implant Dentistry,0.2812
212,308,tagmee.topn3,implant dentistry Dental implant Dentistry,0.2794
213,308,sensedisambiguation,Implant plant Dentistry,0.2778
214,308,tagmee.topn3.replace,Dental implant Dentistry,0.2727
215,308,word2vec.topn3,implant dentistry dental dentists,0.27
216,308,conceptnet.topn3.replace,plant dental medicine dental,0.25
217,308,bt_nllb_swahili,Tooth disease of the gums,0.125
218,308,bt_nllb_korean,Implantation surgery,0.0732
219,308,glove.topn3,implant dentistry orthodontics ophthalmology,0.0719
220,308,relevancefeedback.topn10.bm25,implant dentistry polyclin dow nicholson corn hi human ey,0.0679
221,308,wordnet.topn3.replace,embed plant odontology dental medicine,0.0557
222,308,relevancefeedback.topn10.qld,implant dentistry tft biosensor cell he film tax polyclin champagneforashlei,0.053
223,308,anchor.topn3.replace,defibrillatorto ketodesogestrel carviovert dentistry,0.0312
224,308,bt_nllb_arabic,Hosted dentistry,0.025
225,308,sensedisambiguation.replace,plant dentistry,0.025
226,308,stem.lovins,impl dentister,0.0167
227,308,glove.topn3.replace,implant orthodontics ophthalmology,0.0149
228,308,bertqe.topn10.bm25,van nui year ha,0.0
229,308,bertqe.topn10.qld,water excim laser j d moscow,0.0
230,308,bt_bing_german,Implantology,0.0
231,308,bt_bing_russian,Implantology,0.0
232,308,bt_nllb_tamil,Surgery,0.0
233,308,stem.paicehusk,impl dent,0.0
234,308,stem.trunc4,impl dent,0.0
235,308,stem.trunc5,impla denti,0.0
236,309,-1,Rap and Crime,0.0
237,310,-1,Radio Waves and Brain Cancer,0.1362
238,310,anchor.topn3,radio waves brain cancer wcmz tv a radio televis radyjo brain jupit voxel bas maic institute upmc insulinoma cancercent,0.1164
239,310,word2vec.topn3,radio waves brain cancer television brain leukemia lymphoma,0.1133
240,310,wordnet.topn3,radio waves brain cancer radiocommunication radio receiver tuner curl brainpower encephalon Crab genus Cancer,0.1059
241,310,bt_nllb_chinese_yue,Radiation and brain cancer,0.0979
242,310,bt_nllb_korean,Radiation and Brain Cancer,0.0979
243,310,sensedisambiguation,Radio Waves wave and Brain mind Cancer,0.0921
244,310,word2vec.topn3.replace,television waves brain leukemia lymphoma,0.0836
245,310,sensedisambiguation.replace,radio wave and mind cancer,0.0803
246,310,relevancefeedback.topn10.bm25,radio waves and brain cancer cellular ross mri eksuzian thought from fairbank,0.0772
247,310,relevancefeedback.topn10.qld,radio waves and brain cancer cellular ross thought mri which explos field d research,0.0713
248,310,conceptluster.topn5.3.bm25,radio waves brain cancer radio wave brain tumor,0.0564
249,310,conceptluster.topn5.3.qld,radio waves brain cancer radio wave brain tumor,0.0564
250,310,tagmee.topn3,radio waves brain cancer Radio wave Brain tumor,0.0564
251,310,stem.lovins,radi wav and brain cancer,0.0551
252,310,wiki.topn3,radio waves brain cancer waveguide near far field optical heterodyndetection radio wave lymphoma brain tumor aneurysm brain tumor,0.0427
253,310,stem.trunc5,radio waves and brain cance,0.0385
254,310,wiki.topn3.replace,waveguide near far field optical heterodyndetection radio wave lymphoma brain tumor aneurysm brain tumor,0.0385
255,310,anchor.topn3.replace,wcmz tv a radio televis radyjo waves brain jupit voxel bas maic institute upmc insulinoma cancercent,0.0282
256,310,bt_bing_german,Radio Waves and Brain Tumor,0.0115
257,310,tagmee.topn3.replace,Radio wave Brain tumor,0.0115
258,310,stem.paicehusk,radio wav and brain cant,0.0064
259,310,glove.topn3,radio waves brain cancer broadcast broadcasts tidal heart prostate breast,0.0062
260,310,conceptnet.topn3,radio waves brain cancer sound ocean head mind smoking a disease cigarette smoking,0.0018
261,310,bertqe.topn10.bm25,commerci prototyp magnet reson imag,0.0
262,310,bertqe.topn10.qld,reson imag system instal diason,0.0
263,310,conceptnet.topn3.replace,radio sound ocean head mind smoking a disease cigarette smoking,0.0
264,310,glove.topn3.replace,broadcast broadcasts tidal heart prostate breast,0.0
265,310,stem.trunc4,radi wave and brai canc,0.0
266,310,wordnet.topn3.replace,radiocommunication radio receiver tuner curl brainpower encephalon Crab genus Cancer,0.0
267,311,-1,Industrial Espionage,0.2058
268,311,conceptnet.topn3,industrial espionage factory postindustrial,0.134
269,311,wiki.topn3,industrial espionage big brother nineteen eighty four echelon surveillance databases industrial espionage,0.0838
270,311,word2vec.topn3,industrial espionage agricultural non industrial spying spy,0.0689
271,311,conceptnet.topn3.replace,factory postindustrial espionage,0.0582
272,311,relevancefeedback.topn10.qld,industrial espionage room x program right compani british dollar ha,0.0566
273,311,relevancefeedback.topn10.bm25,industrial espionage british ha militari mr servic pound embassi compani,0.0385
274,311,glove.topn3,industrial espionage manufacturing spying spy,0.0319
275,311,anchor.topn3,industrial espionage l aviazon sc agrícolas,0.0266
276,311,wiki.topn3.replace,big brother nineteen eighty four echelon surveillance databases industrial espionage,0.0168
277,311,bt_bing_malay,Industrial Spying,0.0142
278,311,bt_nllb_chinese_yue,Industrial spy,0.0142
279,311,bt_nllb_korean,The spy industry,0.0142
280,311,bt_nllb_persian,Industrial spy,0.0142
281,311,bt_nllb_swahili,Industrial Intelligence,0.0142
282,311,bt_nllb_tamil,Industrial intelligence,0.0142
283,311,word2vec.topn3.replace,agricultural non industrial spying spy,0.0096
284,311,bt_nllb_malay,Industrial surveillance,0.008
285,311,glove.topn3.replace,manufacturing spying spy,0.0019
286,311,anchor.topn3.replace,l aviazon sc agrícolas espionage,0.0009
287,311,bertqe.topn10.bm25,san cristob de la casa,0.0
288,311,bertqe.topn10.qld,mai saturdai san,0.0
289,311,bt_nllb_german,The Commission has also adopted a number of proposals,0.0
290,311,stem.lovins,industr espion,0.0
291,311,stem.paicehusk,indust esp,0.0
292,311,stem.trunc4,indu espi,0.0
293,311,stem.trunc5,indus espio,0.0
294,312,-1,Hydroponics,0.8553
295,312,relevancefeedback.topn10.qld,hydroponics space al room marijuana polic chicori we,0.8529
296,312,relevancefeedback.topn10.bm25,hydroponics space marijuana polic ae s collect contract chicori room group,0.7035
297,312,wiki.topn3,hydroponics food preservation leaf mold comfrey hydroponics,0.6764
298,312,wordnet.topn3,hydroponics tank farming aquiculture,0.6196
299,312,wiki.topn3.replace,food preservation leaf mold comfrey hydroponics,0.1556
300,312,wordnet.topn3.replace,tank farming aquiculture,0.0031
301,312,bertqe.topn10.bm25,cso articl s v fesenko s i,0.0
302,312,bertqe.topn10.qld,nutriti home meal whatev happen,0.0
303,312,bt_bing_arabic,Aquaculture,0.0
304,312,bt_bing_malay,Hidroponics,0.0
305,312,bt_nllb_chinese_yue,Hydromechanics,0.0
306,312,bt_nllb_german,Hydrogen,0.0
307,312,bt_nllb_korean,Fish,0.0
308,312,bt_nllb_tamil,The waterfall,0.0
309,312,glove.topn3.replace,ooooooooooooooooooooooooooooooooooooooo aquaponics,0.0
310,312,stem.trunc4,hydr,0.0
311,312,stem.trunc5,hydro,0.0
312,312,word2vec.topn3.replace,aeroponic,0.0
313,313,-1,Magnetic Levitation-Maglev,0.768
314,313,conceptnet.topn3,magnetic levitation maglev attractable,0.7615
315,313,bt_bing_swahili,Levitation ya Magnetic Maglev,0.7514
316,313,bt_bing_german,Magnetic levitation magnetic levitation train,0.7401
317,313,bt_bing_chinese_simplified,Magnetic levitation magnetic levitation,0.7172
318,313,bt_nllb_tamil,Magnetic levitation McLav,0.7172
319,313,wordnet.topn3,magnetic levitation maglev magnetised charismatic,0.7078
320,313,bertqe.topn10.bm25,concret mental propos magnet levit,0.6638
321,313,word2vec.topn3,magnetic levitation maglev electromagnetic,0.5154
322,313,conceptnet.topn3.replace,attractable levitation maglev,0.4797
323,313,wordnet.topn3.replace,magnetised charismatic levitation maglev,0.446
324,313,word2vec.topn3.replace,electromagnetic levitation maglev,0.3973
325,313,glove.topn3,magnetic levitation maglev resonance electromagnetic,0.3625
326,313,glove.topn3.replace,resonance electromagnetic levitation maglev,0.33
327,313,bt_bing_korean,Maglev Maglev,0.2473
328,313,bt_bing_persian,Maglev,0.2473
329,313,stem.trunc5,magne levit magle,0.1586
330,313,bt_nllb_korean,Self levitization Maghreb,0.0931
331,313,bertqe.topn10.qld,saturdai vallei edit lax palmdal,0.0593
332,313,bt_nllb_french,Magnetic lift,0.0168
333,313,bt_nllb_arabic,Magnetic distortion,0.0053
334,313,bt_nllb_persian,Magnetic Lithium Magluff,0.0033
335,313,stem.trunc4,magn levi magl,0.0
336,313,tagmee.topn3.replace,,0.0
337,313,wiki.topn3.replace,,0.0
338,314,-1,Marine Vegetation,0.0019
339,314,relevancefeedback.topn10.bm25,marine vegetation satellit us,0.0003
340,314,relevancefeedback.topn10.qld,marine vegetation satellit score,0.0002
341,314,bertqe.topn10.bm25,fe b beij zhongguo,0.0
342,314,bertqe.topn10.qld,oct pp,0.0
343,314,conceptnet.topn3,marine vegetation United States nautical plant,0.0
344,314,conceptnet.topn3.replace,United States nautical plant,0.0
345,314,glove.topn3,marine vegetation corps grasses shrubs,0.0
346,314,glove.topn3.replace,corps grasses shrubs,0.0
347,314,stem.lovins,mar veges,0.0
348,314,stem.trunc4,mari vege,0.0
349,314,word2vec.topn3,marine vegetation maritime non marine grasses shrubs grassland,0.0
350,314,word2vec.topn3.replace,maritime non marine grasses shrubs grassland,0.0
351,314,wordnet.topn3,marine vegetation maritime shipboard soldier nautical flora botany,0.0
352,314,wordnet.topn3.replace,maritime shipboard soldier nautical flora botany,0.0
353,315,-1,Unexplained Highway Accidents,0.0035
354,315,word2vec.topn3,unexplained highway accidents inexplicable mysterious roadway road fatalities incidents,0.0033
355,315,anchor.topn3,unexplained highway accidents highway n h highway ah rio santos,0.0019
356,315,wiki.topn3,unexplained highway accidents highways toll road limited access road highway trafficollision dead arrival reckless driving traffic collision,0.0018
357,315,relevancefeedback.topn10.bm25,unexplained highway accidents vietnam said feder accid call pch,0.0017
358,315,bt_nllb_german,Unexplained car accidents,0.0013
359,315,anchor.topn3.replace,unexplained highway n h highway ah rio santos accidents,0.0011
360,315,conceptnet.topn3,unexplained highway accidents inexplicable happen anytime cause injury happen to anyone,0.0009
361,315,wiki.topn3.replace,highways toll road limited access road highway trafficollision dead arrival reckless driving traffic collision,0.0008
362,315,bt_bing_chinese_simplified,Unexplained road accidents,0.0007
363,315,bt_bing_french,Unexplained road accidents,0.0007
364,315,bt_bing_german,Unexplained traffic accidents,0.0007
365,315,bt_bing_russian,Unexplained Road Accidents,0.0007
366,315,bt_nllb_arabic,Unexplained road accidents,0.0007
367,315,bt_nllb_french,Unexplained Road Accidents,0.0007
368,315,bt_nllb_malay,Unexplained Road Accidents,0.0007
369,315,relevancefeedback.topn10.qld,unexplained highway accidents feder accid case mainland pch build,0.0007
370,315,glove.topn3.replace,inexplicable road fatalities,0.0005
371,315,bt_nllb_swahili,Unreported Road Accidents,0.0003
372,315,bertqe.topn10.bm25,septemb wednesdai orang,0.0
373,315,bertqe.topn10.qld,santiago canyon road drop,0.0
374,315,bt_nllb_russian,Unexplained Accidents,0.0
375,315,conceptnet.topn3.replace,inexplicable highway happen anytime cause injury happen to anyone,0.0
376,315,stem.lovins,unexplain highwa accidens,0.0
377,315,stem.trunc4,unex high acci,0.0
378,315,stem.trunc5,unexp highw accid,0.0
379,315,wordnet.topn3.replace,unexplained main road chance event stroke,0.0
380,316,-1,Polygamy Polyandry Polygyny,0.579
381,316,wiki.topn3,polygamy polyandry polygyny mating systems polygyny polygyny polygamy polyandry polygyny loris polyandry polygyny polyandry monogamy polygyny,0.5487
382,316,relevancefeedback.topn10.qld,polygamy polyandry polygyny who children have support were aid,0.546
383,316,bt_bing_swahili,Polygyny Polygyny of Polygamy,0.5305
384,316,word2vec.topn3.replace,polygyny polygamous polygyny polyandrous polygamy polyandry,0.4451
385,316,relevancefeedback.topn10.bm25,polygamy polyandry polygyny who have children aid parti control c auction data librari,0.4339
386,316,bt_nllb_russian,Polygamy of the Polygons,0.4278
387,316,glove.topn3,polygamy polyandry polygyny mormons bigamy polygyny mangxamba polyandry monogamy,0.2771
388,316,wiki.topn3.replace,mating systems polygyny polygyny polygamy polyandry polygyny loris polyandry polygyny polyandry monogamy polygyny,0.2735
389,316,conceptnet.topn3.replace,polyandry polyandry polygyny,0.0294
390,316,glove.topn3.replace,mormons bigamy polygyny mangxamba polyandry monogamy,0.0162
391,316,bt_nllb_arabic,Polygamous Polygamous,0.0098
392,316,stem.lovins,polygam polyandr polygyn,0.0098
393,316,bertqe.topn10.bm25,nuclear power technolog databas,0.0
394,316,bertqe.topn10.qld,california assess program,0.0
395,316,bt_nllb_korean,I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married,0.0
396,316,bt_nllb_persian,A few wives a few wives a few wives,0.0
397,316,bt_nllb_swahili,Parenting,0.0
398,316,bt_nllb_tamil,The number of times a person is called a multiple,0.0
399,316,stem.trunc4,poly poly poly,0.0
400,316,stem.trunc5,polyg polya polyg,0.0
401,317,-1,Unsolicited Faxes,0.5036
402,317,bertqe.topn10.bm25,fax unsolicit advertis wit hous,0.4706
