,qid,order,query,bm25.recip_rank
120,306,wiki.topn3,african civilian deaths s africa s egypt egypt world war ii north african campaign small arms reconnaissance company military unit civilian warfare disinformation information warfare collateral damage,0.0435
121,306,wiki.topn3.replace,s africa s egypt egypt world war ii north african campaign small arms reconnaissance company military unit civilian warfare disinformation information warfare collateral damage,0.0208
122,306,bertqe.topn10.qld,year case date case date,0.0
123,306,stem.trunc4,afri civi deat,0.0
124,307,-1,New Hydroelectric Projects,1.0
125,307,anchor.topn3,new hydroelectric projects bibalayeva forms new yappin,0.5
126,307,anchor.topn3.replace,bibalayeva forms new yappin hydroelectric projects,0.5
127,307,bt_nllb_swahili,New Water Power Projects,0.5
128,307,conceptnet.topn3.replace,city modern old hydroelectric projects,0.5
129,307,relevancefeedback.topn10.qld,new hydroelectric projects power electr cost slovak project,0.5
130,307,wiki.topn3,new hydroelectric projects hydroelectricity hydropower francis turbine hydroelectricity product management theory constraints function engineering project,0.5
131,307,wiki.topn3.replace,hydroelectricity hydropower francis turbine hydroelectricity product management theory constraints function engineering project,0.5
132,307,word2vec.topn3,new hydroelectric projects brand new newer newest hydro electric hydropower initiatives,0.5
133,307,bt_bing_swahili,New power projects,0.3333
134,307,conceptnet.topn3,new hydroelectric projects city modern old,0.3333
135,307,stem.trunc5,new hydro proje,0.25
136,307,word2vec.topn3.replace,brand new newer newest hydro electric hydropower initiatives,0.25
137,307,bt_nllb_german,New hydropower plants,0.2
138,307,stem.paicehusk,new hydroelect project,0.0625
139,307,wordnet.topn3,new hydroelectric projects young freshly novel stick out image contrive,0.0204
140,307,bertqe.topn10.bm25,power council udc text,0.0
141,307,bertqe.topn10.qld,us onli f a minsk izvestiya,0.0
142,307,stem.trunc4,new hydr proj,0.0
143,307,wordnet.topn3.replace,young freshly novel hydroelectric stick out image contrive,0.0
144,308,-1,Implant Dentistry,1.0
145,308,bt_nllb_swahili,Tooth disease of the gums,0.5
146,308,glove.topn3,implant dentistry orthodontics ophthalmology,0.5
147,308,relevancefeedback.topn10.qld,implant dentistry tft biosensor cell he film tax polyclin champagneforashlei,0.1429
148,308,wordnet.topn3.replace,embed plant odontology dental medicine,0.1429
149,308,glove.topn3.replace,implant orthodontics ophthalmology,0.0714
150,308,anchor.topn3.replace,defibrillatorto ketodesogestrel carviovert dentistry,0.0625
151,308,bt_nllb_arabic,Hosted dentistry,0.0625
152,308,stem.lovins,impl dentister,0.0625
153,308,sensedisambiguation.replace,plant dentistry,0.0556
154,308,relevancefeedback.topn10.bm25,implant dentistry polyclin dow nicholson corn hi human ey,0.0455
155,308,bt_nllb_korean,Implantation surgery,0.0385
156,308,bertqe.topn10.bm25,van nui year ha,0.0
157,308,bertqe.topn10.qld,water excim laser j d moscow,0.0
158,308,bt_bing_german,Implantology,0.0
159,308,bt_bing_russian,Implantology,0.0
160,308,bt_nllb_tamil,Surgery,0.0
161,308,stem.paicehusk,impl dent,0.0
162,308,stem.trunc4,impl dent,0.0
163,308,stem.trunc5,impla denti,0.0
164,309,-1,Rap and Crime,0.0
165,310,-1,Radio Waves and Brain Cancer,1.0
166,310,conceptluster.topn5.3.bm25,radio waves brain cancer radio wave brain tumor,0.5
167,310,conceptluster.topn5.3.qld,radio waves brain cancer radio wave brain tumor,0.5
168,310,relevancefeedback.topn10.bm25,radio waves and brain cancer cellular ross mri eksuzian thought from fairbank,0.5
169,310,stem.paicehusk,radio wav and brain cant,0.5
170,310,tagmee.topn3,radio waves brain cancer Radio wave Brain tumor,0.5
171,310,word2vec.topn3.replace,television waves brain leukemia lymphoma,0.5
172,310,relevancefeedback.topn10.qld,radio waves and brain cancer cellular ross thought mri which explos field d research,0.3333
173,310,anchor.topn3.replace,wcmz tv a radio televis radyjo waves brain jupit voxel bas maic institute upmc insulinoma cancercent,0.25
174,310,stem.lovins,radi wav and brain cancer,0.2
175,310,wiki.topn3,radio waves brain cancer waveguide near far field optical heterodyndetection radio wave lymphoma brain tumor aneurysm brain tumor,0.1667
176,310,glove.topn3,radio waves brain cancer broadcast broadcasts tidal heart prostate breast,0.1111
177,310,bt_bing_german,Radio Waves and Brain Tumor,0.0667
178,310,tagmee.topn3.replace,Radio wave Brain tumor,0.0667
179,310,wiki.topn3.replace,waveguide near far field optical heterodyndetection radio wave lymphoma brain tumor aneurysm brain tumor,0.0435
180,310,wordnet.topn3.replace,radiocommunication radio receiver tuner curl brainpower encephalon Crab genus Cancer,0.0222
181,310,conceptnet.topn3,radio waves brain cancer sound ocean head mind smoking a disease cigarette smoking,0.0116
182,310,bertqe.topn10.bm25,commerci prototyp magnet reson imag,0.0
183,310,bertqe.topn10.qld,reson imag system instal diason,0.0
184,310,conceptnet.topn3.replace,radio sound ocean head mind smoking a disease cigarette smoking,0.0
185,310,glove.topn3.replace,broadcast broadcasts tidal heart prostate breast,0.0
186,310,stem.trunc4,radi wave and brai canc,0.0
187,311,-1,Industrial Espionage,1.0
188,311,word2vec.topn3.replace,agricultural non industrial spying spy,0.5
189,311,bt_nllb_malay,Industrial surveillance,0.25
190,311,anchor.topn3,industrial espionage l aviazon sc agrícolas,0.1667
191,311,anchor.topn3.replace,l aviazon sc agrícolas espionage,0.0455
192,311,bertqe.topn10.bm25,san cristob de la casa,0.0
193,311,bertqe.topn10.qld,mai saturdai san,0.0
194,311,bt_nllb_german,The Commission has also adopted a number of proposals,0.0
195,311,stem.lovins,industr espion,0.0
196,311,stem.paicehusk,indust esp,0.0
197,311,stem.trunc4,indu espi,0.0
198,311,stem.trunc5,indus espio,0.0
199,312,-1,Hydroponics,1.0
200,312,wiki.topn3.replace,food preservation leaf mold comfrey hydroponics,0.5
201,312,wordnet.topn3.replace,tank farming aquiculture,0.0152
202,312,bertqe.topn10.bm25,cso articl s v fesenko s i,0.0
203,312,bertqe.topn10.qld,nutriti home meal whatev happen,0.0
204,312,bt_bing_arabic,Aquaculture,0.0
205,312,bt_bing_malay,Hidroponics,0.0
206,312,bt_nllb_chinese_yue,Hydromechanics,0.0
207,312,bt_nllb_german,Hydrogen,0.0
208,312,bt_nllb_korean,Fish,0.0
209,312,bt_nllb_tamil,The waterfall,0.0
210,312,glove.topn3.replace,ooooooooooooooooooooooooooooooooooooooo aquaponics,0.0
211,312,stem.trunc4,hydr,0.0
212,312,stem.trunc5,hydro,0.0
213,312,word2vec.topn3.replace,aeroponic,0.0
214,313,-1,Magnetic Levitation-Maglev,1.0
215,313,bertqe.topn10.qld,saturdai vallei edit lax palmdal,0.5
216,313,stem.trunc5,magne levit magle,0.5
217,313,bt_nllb_korean,Self levitization Maghreb,0.25
218,313,bt_nllb_french,Magnetic lift,0.1111
219,313,bt_nllb_arabic,Magnetic distortion,0.0769
220,313,bt_nllb_persian,Magnetic Lithium Magluff,0.0357
221,313,stem.trunc4,magn levi magl,0.0
222,313,tagmee.topn3.replace,,0.0
223,313,wiki.topn3.replace,,0.0
224,314,-1,Marine Vegetation,0.0312
225,314,bt_nllb_chinese_yue,Sea plants,0.027
226,314,bt_nllb_korean,Sea plants,0.027
227,314,bt_nllb_malay,Sea plants,0.027
228,314,bt_nllb_tamil,Sea plants,0.027
229,314,relevancefeedback.topn10.bm25,marine vegetation satellit us,0.0156
230,314,bertqe.topn10.bm25,fe b beij zhongguo,0.0
231,314,bertqe.topn10.qld,oct pp,0.0
232,314,conceptnet.topn3,marine vegetation United States nautical plant,0.0
233,314,conceptnet.topn3.replace,United States nautical plant,0.0
234,314,glove.topn3,marine vegetation corps grasses shrubs,0.0
235,314,glove.topn3.replace,corps grasses shrubs,0.0
236,314,relevancefeedback.topn10.qld,marine vegetation satellit score,0.0
237,314,stem.lovins,mar veges,0.0
238,314,stem.trunc4,mari vege,0.0
239,314,word2vec.topn3,marine vegetation maritime non marine grasses shrubs grassland,0.0
240,314,word2vec.topn3.replace,maritime non marine grasses shrubs grassland,0.0
241,314,wordnet.topn3,marine vegetation maritime shipboard soldier nautical flora botany,0.0
242,314,wordnet.topn3.replace,maritime shipboard soldier nautical flora botany,0.0
243,315,-1,Unexplained Highway Accidents,0.1429
244,315,word2vec.topn3.replace,inexplicable mysterious roadway road fatalities incidents,0.125
245,315,wordnet.topn3,unexplained highway accidents main road chance event stroke,0.125
246,315,sensedisambiguation,Unexplained Highway Accidents accident,0.1111
247,315,glove.topn3.replace,inexplicable road fatalities,0.1
248,315,tagmee.topn3,unexplained highway accidents Highway Traffic collision,0.0909
249,315,conceptluster.topn5.3.bm25,unexplained highway accidents traffic collision,0.0833
250,315,conceptluster.topn5.3.qld,unexplained highway accidents traffic collision,0.0833
251,315,bt_bing_german,Unexplained traffic accidents,0.0714
252,315,anchor.topn3,unexplained highway accidents highway n h highway ah rio santos,0.0667
253,315,wiki.topn3,unexplained highway accidents highways toll road limited access road highway trafficollision dead arrival reckless driving traffic collision,0.0667
254,315,anchor.topn3.replace,unexplained highway n h highway ah rio santos accidents,0.0588
255,315,tagmee.topn3.replace,Highway Traffic collision,0.0526
256,315,bt_bing_chinese_simplified,Unexplained road accidents,0.0455
257,315,bt_bing_french,Unexplained road accidents,0.0455
258,315,bt_bing_russian,Unexplained Road Accidents,0.0455
259,315,bt_nllb_arabic,Unexplained road accidents,0.0455
260,315,bt_nllb_french,Unexplained Road Accidents,0.0455
261,315,bt_nllb_malay,Unexplained Road Accidents,0.0455
262,315,bt_nllb_swahili,Unreported Road Accidents,0.0417
263,315,word2vec.topn3,unexplained highway accidents inexplicable mysterious roadway road fatalities incidents,0.0417
264,315,glove.topn3,unexplained highway accidents inexplicable road fatalities,0.04
265,315,bt_nllb_german,Unexplained car accidents,0.0357
266,315,relevancefeedback.topn10.bm25,unexplained highway accidents vietnam said feder accid call pch,0.0333
267,315,wiki.topn3.replace,highways toll road limited access road highway trafficollision dead arrival reckless driving traffic collision,0.0333
268,315,conceptnet.topn3,unexplained highway accidents inexplicable happen anytime cause injury happen to anyone,0.0227
269,315,relevancefeedback.topn10.qld,unexplained highway accidents feder accid case mainland pch build,0.0204
270,315,stem.trunc5,unexp highw accid,0.0147
271,315,bertqe.topn10.bm25,septemb wednesdai orang,0.0
272,315,bertqe.topn10.qld,santiago canyon road drop,0.0
273,315,bt_nllb_russian,Unexplained Accidents,0.0
274,315,conceptnet.topn3.replace,inexplicable highway happen anytime cause injury happen to anyone,0.0
275,315,stem.lovins,unexplain highwa accidens,0.0
276,315,stem.trunc4,unex high acci,0.0
277,315,wordnet.topn3.replace,unexplained main road chance event stroke,0.0
278,316,-1,Polygamy Polyandry Polygyny,1.0
279,316,bt_nllb_russian,Polygamy of the Polygons,0.5
280,316,glove.topn3.replace,mormons bigamy polygyny mangxamba polyandry monogamy,0.5
281,316,wiki.topn3,polygamy polyandry polygyny mating systems polygyny polygyny polygamy polyandry polygyny loris polyandry polygyny polyandry monogamy polygyny,0.5
282,316,word2vec.topn3,polygamy polyandry polygyny polygyny polygamous polygyny polyandrous polygamy polyandry,0.5
283,316,bt_bing_swahili,Polygyny Polygyny of Polygamy,0.3333
284,316,bt_nllb_arabic,Polygamous Polygamous,0.3333
285,316,stem.lovins,polygam polyandr polygyn,0.3333
286,316,wiki.topn3.replace,mating systems polygyny polygyny polygamy polyandry polygyny loris polyandry polygyny polyandry monogamy polygyny,0.3333
287,316,word2vec.topn3.replace,polygyny polygamous polygyny polyandrous polygamy polyandry,0.3333
288,316,bertqe.topn10.bm25,nuclear power technolog databas,0.0
289,316,bertqe.topn10.qld,california assess program,0.0
290,316,bt_nllb_korean,I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married,0.0
291,316,bt_nllb_persian,A few wives a few wives a few wives,0.0
292,316,bt_nllb_swahili,Parenting,0.0
293,316,bt_nllb_tamil,The number of times a person is called a multiple,0.0
294,316,stem.trunc4,poly poly poly,0.0
295,316,stem.trunc5,polyg polya polyg,0.0
296,317,-1,Unsolicited Faxes,1.0
297,317,bt_nllb_korean,Unsolicited Parks,0.5
298,317,relevancefeedback.topn10.qld,unsolicited faxes fax directori he de ss mr i,0.5
299,317,bt_nllb_chinese_yue,Fax that nobody asked for,0.0833
300,317,stem.trunc5,unsol faxes,0.0588
301,317,stem.lovins,unsolicit fac,0.05
302,317,bt_nllb_french,Faxes not requested,0.0455
303,317,bt_nllb_german,Faxes not requested,0.0455
304,317,bt_nllb_swahili,Faxes not requested,0.0455
305,317,bt_nllb_malay,Fax that you don t want,0.0435
306,317,conceptnet.topn3.replace,unasked for faxes,0.0385
307,317,wordnet.topn3.replace,unasked facsimile facsimile machine telefax,0.0385
308,317,bt_nllb_tamil,Unnecessary Faxes,0.0333
309,317,glove.topn3.replace,solicit compliments mails emails,0.0256
310,317,stem.trunc4,unso faxe,0.0222
311,317,sensedisambiguation.replace,unasked facsimile,0.0127
312,317,bertqe.topn10.qld,m yokohama proceed ida wrpc,0.0
313,317,tagmee.topn3.replace,,0.0
314,317,wiki.topn3.replace,,0.0
315,317,word2vec.topn3.replace,unsolicted unasked for e mails,0.0
316,318,-1,Best Retirement Country,0.1111
317,318,glove.topn3.replace,well better retirement nation already,0.0476
318,318,sensedisambiguation,Best Retirement Country state,0.0476
319,318,conceptnet.topn3,best retirement country good better dog termination nation,0.04
320,318,relevancefeedback.topn10.qld,best retirement country game down bank team women airlin,0.0222
321,318,stem.lovins,best retir countr,0.0159
322,318,wordnet.topn3,best retirement country estimable good effective retreat land nation rural area,0.0147
323,318,bt_nllb_swahili,A Better Land to Leave,0.0132
324,318,word2vec.topn3,best retirement country worst finest easiest nation continent,0.0128
325,318,anchor.topn3,best retirement country hermio timeline rock nbsp ballad entrín presión aragón casp,0.0
326,318,anchor.topn3.replace,hermio timeline rock nbsp ballad retirement entrín presión aragón casp,0.0
327,318,bertqe.topn10.bm25,supplier some deep financi troubl,0.0
328,318,bertqe.topn10.qld,game talent outfield mike,0.0
329,318,bt_nllb_tamil,The country with the best pension,0.0
330,318,conceptnet.topn3.replace,good better dog termination nation,0.0
331,318,relevancefeedback.topn10.bm25,best retirement country fleet nuclear bank usd countri cost saudi hi rate game,0.0
332,318,sensedisambiguation.replace,best retirement state,0.0
333,318,stem.trunc4,best reti coun,0.0
334,318,stem.trunc5,best retir count,0.0
335,318,tagmee.topn3.replace,,0.0
336,318,wiki.topn3.replace,,0.0
337,318,word2vec.topn3.replace,worst finest easiest retirement nation continent,0.0
338,318,wordnet.topn3.replace,estimable good effective retreat land nation rural area,0.0
339,319,-1,New Fuel Sources,1.0
340,319,bt_nllb_german,New fuels,0.5
341,319,relevancefeedback.topn10.qld,new fuel sources radioact sup cost power percent niiar kg it,0.3333
342,319,anchor.topn3,new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor,0.25
343,319,conceptnet.topn3,new fuel sources city modern old oil coal gas spatial unmasking,0.25
344,319,relevancefeedback.topn10.bm25,new fuel sources niiar cost energi kg diseas radioact ae launch,0.2
345,319,anchor.topn3.replace,bibalayeva forms new yappin fuel inject mixed oxid gas motor sources,0.1667
346,319,glove.topn3,new fuel sources york same gasoline according,0.1111
347,319,word2vec.topn3,new fuel sources brand new newer newest gasoline souces references,0.0714
348,319,sensedisambiguation,New raw Fuel Sources source,0.0625
349,319,bt_bing_swahili,New sources of oil,0.0556
350,319,bt_nllb_swahili,A New Source of Oil,0.0556
351,319,bertqe.topn10.qld,tokyo genshiryoku kogyo japanes aug,0.05
352,319,conceptnet.topn3.replace,city modern old oil coal gas spatial unmasking,0.0476
353,319,sensedisambiguation.replace,raw fuel source,0.0357
354,319,bertqe.topn10.bm25,scrub shuttl columbia launch fourth,0.0
355,319,glove.topn3.replace,york same gasoline according,0.0
356,319,stem.trunc4,new fuel sour,0.0
357,319,tagmee.topn3.replace,,0.0
358,319,wiki.topn3.replace,,0.0
359,319,word2vec.topn3.replace,brand new newer newest gasoline souces references,0.0
360,319,wordnet.topn3,new fuel sources young freshly novel fire rootage reference seed,0.0
361,319,wordnet.topn3.replace,young freshly novel fire rootage reference seed,0.0
362,320,-1,Undersea Fiber Optic Cable,0.0312
363,320,glove.topn3,undersea fiber optic cable underwater seabed fibre optic fiber fibre networks network,0.0303
364,320,relevancefeedback.topn10.bm25,undersea fiber optic cable system sprint cabl data,0.0263
365,320,conceptluster.topn5.3.bm25,undersea fiber optic cable submarine communications cable optical fiber,0.0256
366,320,conceptluster.topn5.3.qld,undersea fiber optic cable submarine communications cable optical fiber,0.0256
367,320,tagmee.topn3,undersea fiber optic cable Submarine communications cable Optical fiber,0.0256
368,320,bt_bing_arabic,Subsea Fiber Optic Cable,0.025
369,320,bt_bing_german,Subsea Fiber Optic Cable,0.025
370,320,bt_bing_persian,Subsea Fiber Optic Cable,0.025
371,320,bt_nllb_persian,Subsea fiber optic cables,0.025
372,320,conceptnet.topn3,undersea fiber optic cable subsurface cotton wool ocular cable television service,0.0244
373,320,tagmee.topn3.replace,Submarine communications cable Optical fiber,0.0227
374,320,bt_bing_chinese_simplified,Submarine fiber optic cables,0.0222
375,320,bt_bing_french,Fiber Optic Submarine Cable,0.0222
376,320,bt_bing_korean,Submarine Fiber Optic Cable,0.0222
377,320,bt_bing_russian,Submarine Fiber Optic Cable,0.0222
378,320,wiki.topn3,undersea fiber optic cable cabllayer electronic warfarsupport measures echo sounding submarine communications cable optical fiber fiber optics fiber optic communication optical fiber,0.0179
379,320,wiki.topn3.replace,cabllayer electronic warfarsupport measures echo sounding submarine communications cable optical fiber fiber optics fiber optic communication optical fiber,0.0145
380,320,bt_nllb_swahili,Before the Undersea Fiber Optic,0.0128
381,320,bertqe.topn10.bm25,scientist who have been frustrat,0.0
382,320,bt_nllb_chinese_yue,The subsea fiber,0.0
383,320,conceptnet.topn3.replace,subsurface cotton wool ocular cable television service,0.0
384,320,glove.topn3.replace,underwater seabed fibre optic fiber fibre networks network,0.0
385,320,stem.paicehusk,underse fib opt cabl,0.0
386,320,stem.trunc4,unde fibe opti cabl,0.0
387,321,-1,Women in Parliaments,1.0
388,321,wordnet.topn3,women parliaments adult female womanhood woman sevens fantan,0.5
389,321,stem.trunc5,women in parli,0.3333
390,321,bt_nllb_korean,Women in Congress,0.25
391,321,sensedisambiguation,Women womanhood in Parliaments parliament,0.25
392,321,relevancefeedback.topn10.bm25,women in parliaments team would ghana point from pai she benefit bu,0.1429
393,321,glove.topn3,women parliaments men girls legislatures parliamentarians,0.1111
394,321,conceptnet.topn3.replace,dress parliaments,0.0385
395,321,stem.lovins,wom in parliament,0.0294
396,321,relevancefeedback.topn10.qld,women in parliaments she point pomona dollar,0.0217
397,321,wordnet.topn3.replace,adult female womanhood woman sevens fantan,0.0213
398,321,sensedisambiguation.replace,womanhood in parliament,0.013
399,321,bertqe.topn10.bm25,annual halloween open wrestl tournament,0.01
400,321,glove.topn3.replace,men girls legislatures parliamentarians,0.01
401,321,anchor.topn3,women parliaments mo mo south mezzo,0.0
402,321,anchor.topn3.replace,mo mo south mezzo parliaments,0.0
403,321,bertqe.topn10.qld,edit sportscop el camino regist,0.0
404,321,stem.paicehusk,wom in parlia,0.0
405,321,stem.trunc4,wome in parl,0.0
406,322,-1,International Art Crime,0.0132
407,322,glove.topn3,international art crime global which museum criminal,0.0123
408,322,bt_bing_russian,International Crimes in the Field of Art,0.0119
409,322,bt_nllb_russian,International crime in the field of art,0.0119
410,322,conceptnet.topn3.replace,international painting paint paintings crime,0.0111
411,322,conceptluster.topn5.3.bm25,international art crime art crime,0.0101
412,322,conceptluster.topn5.3.qld,international art crime art crime,0.0101
413,322,tagmee.topn3,international art crime Art and Crime,0.0101
414,322,anchor.topn3,international art crime confédérat föderat kanusport art copyright ibuir auroracetu anti corruption anti econom drug,0.0
