,qid,order,query,bm25.map
75,303,bt_nllb_korean,The Hubble Telescope was completed,0.1121
76,303,glove.topn3,hubble telescope achievements telescope nasa hubble accomplishments,0.0959
77,303,stem.trunc5,hubbl teles achie,0.0876
78,303,glove.topn3.replace,telescope nasa hubble accomplishments,0.0602
79,303,word2vec.topn3.replace,kepler milkyway moon observatory accomplishments successes,0.0031
80,303,bertqe.topn10.bm25,see full complex movi like,0.0
81,303,bertqe.topn10.qld,wednesdai home edit column on,0.0
82,303,stem.trunc4,hubb tele achi,0.0
83,304,-1,Endangered Species (Mammals),0.0591
84,304,bt_nllb_chinese_yue,They are endangered,0.0564
85,304,anchor.topn3,endangered species mammals abs dissé sous le lud aaaaaaah,0.0462
86,304,relevancefeedback.topn10.bm25,endangered species mammals other dolphin dune lion wildlif net fox bear whale,0.0401
87,304,sensedisambiguation,Endangered queer Species coinage Mammals mammal,0.0392
88,304,glove.topn3,endangered species mammals imperiled wildlife endangered mammals reptiles amphibians,0.0331
89,304,wordnet.topn3,endangered species mammals queer imperil metal money mintage mammalian,0.0324
90,304,wiki.topn3,endangered species mammals iucn red list biota conservation status iucn red list endangered species mammals therapsids synapsids mammal,0.0309
91,304,conceptnet.topn3,endangered species mammals plant vulnerable dolphins fur dogs,0.0264
92,304,wiki.topn3.replace,iucn red list biota conservation status iucn red list endangered species mammals therapsids synapsids mammal,0.0242
93,304,bt_bing_french,Threatened species mammals,0.0229
94,304,anchor.topn3.replace,endangered abs dissé sous le lud aaaaaaah mammals,0.0203
95,304,bt_nllb_tamil,The species in danger of extinction type,0.0194
96,304,relevancefeedback.topn10.qld,endangered species mammals wildlif dune oil fox other dolphin we bear lion,0.0142
97,304,word2vec.topn3,endangered species mammals imperiled endagered subspecies genus genera vertebrates reptiles,0.0138
98,304,stem.trunc5,endan speci mamma,0.0083
99,304,glove.topn3.replace,imperiled wildlife endangered mammals reptiles amphibians,0.0081
100,304,conceptnet.topn3.replace,plant vulnerable species dolphins fur dogs,0.0078
101,304,bt_bing_persian,Mammals,0.0066
102,304,sensedisambiguation.replace,queer coinage mammal,0.0035
103,304,bertqe.topn10.bm25,develop wildlif offici proud work,0.0032
104,304,word2vec.topn3.replace,imperiled endagered subspecies genus genera vertebrates reptiles,0.0029
105,304,bt_nllb_russian,Threatened species self miners,0.0028
106,304,bertqe.topn10.qld,suitcas thai intern sundai night,0.0003
107,304,stem.trunc4,enda spec mamm,0.0
108,304,wordnet.topn3.replace,queer imperil metal money mintage mammalian,0.0
109,305,-1,Most Dangerous Vehicles,0.0013
110,305,bt_bing_swahili,The Most Dangerous Cars,0.0011
111,305,bt_nllb_arabic,The most dangerous cars,0.0011
112,305,bt_nllb_chinese_yue,The most dangerous car,0.0011
113,305,bt_nllb_swahili,The Most Dangerous Cars,0.0011
114,305,conceptnet.topn3.replace,Explosives driving Some people vehicles,0.0009
115,305,anchor.topn3,dangerous vehicles idhún deadston aud,0.0008
116,305,wordnet.topn3.replace,life threatening unsafe fomite,0.0008
117,305,anchor.topn3.replace,idhún deadston aud vehicles,0.0006
118,305,bt_bing_tamil,Very Dangerous Vehicles,0.0004
119,305,bertqe.topn10.bm25,smirnov gener cleanup space must,0.0
120,305,bertqe.topn10.qld,counti edit measur school perform,0.0
121,305,relevancefeedback.topn10.bm25,most dangerous vehicles vote govern over close arab space control system plan,0.0
122,305,relevancefeedback.topn10.qld,most dangerous vehicles control govern system pound vote dollar,0.0
123,305,stem.paicehusk,most dang vehic,0.0
124,305,stem.trunc4,most dang vehi,0.0
125,305,stem.trunc5,most dange vehic,0.0
126,305,word2vec.topn3,dangerous vehicles hazardous risky perilous cars trucks,0.0
127,305,word2vec.topn3.replace,hazardous risky perilous cars trucks,0.0
128,306,-1,African Civilian Deaths,0.0486
129,306,bt_nllb_arabic,The killing of civilians in Africa,0.0454
130,306,sensedisambiguation.replace,african civilian end,0.041
131,306,conceptnet.topn3,african civilian deaths Xhosa Mozambican civil civilize fighting war love,0.0367
132,306,anchor.topn3,african civilian deaths capensis african grebenchikov chirman ortho phthalaldehyd program histori,0.0364
133,306,tagmee.topn3,african civilian deaths North African Campaign Civilian Collateral damage,0.0351
134,306,bt_bing_chinese_simplified,Civilian deaths in Africa,0.032
135,306,bt_bing_russian,Civilian deaths in Africa,0.032
136,306,bt_nllb_russian,Death of civilians in Africa,0.032
137,306,stem.krovetz,africa civilian death,0.032
138,306,relevancefeedback.topn10.bm25,african civilian deaths januari french doe mandela belgian polic rwanda,0.0313
139,306,wordnet.topn3.replace,african civilian decease end,0.0277
140,306,bt_bing_tamil,African civilian casualties,0.026
141,306,conceptluster.topn5.3.bm25,african civilian deaths collateral damage north african campaign,0.0243
142,306,conceptluster.topn5.3.qld,african civilian deaths collateral damage north african campaign,0.0243
143,306,wordnet.topn3,african civilian deaths decease end,0.0202
144,306,bt_bing_german,African civilian fatalities,0.0191
145,306,glove.topn3,african civilian deaths africa military fatalities,0.0186
146,306,stem.lovins,african civil death,0.0183
147,306,relevancefeedback.topn10.qld,african civilian deaths januari death french polic car court,0.0128
148,306,bt_nllb_korean,African citizens killed,0.0103
149,306,bt_nllb_malay,The Death of African Citizens,0.0063
150,306,bt_nllb_persian,Death of African citizens,0.0063
151,306,bt_nllb_tamil,The death of African citizens,0.0063
152,306,bt_nllb_swahili,The Deaths of Politicians in Africa,0.0062
153,306,word2vec.topn3,african civilian deaths africa sub saharan military non military fatalities killings,0.0043
154,306,conceptnet.topn3.replace,Xhosa Mozambican civil civilize fighting war love,0.0041
155,306,tagmee.topn3.replace,North African Campaign Civilian Collateral damage,0.004
156,306,anchor.topn3.replace,capensis african grebenchikov chirman ortho phthalaldehyd program histori deaths,0.0037
157,306,word2vec.topn3.replace,africa sub saharan military non military fatalities killings,0.0022
158,306,wiki.topn3,african civilian deaths s africa s egypt egypt world war ii north african campaign small arms reconnaissance company military unit civilian warfare disinformation information warfare collateral damage,0.0016
159,306,bertqe.topn10.bm25,nd faction call pullout west,0.0015
160,306,stem.trunc5,afric civil death,0.001
161,306,bt_nllb_chinese_yue,African citizens dying,0.0009
162,306,stem.paicehusk,afr civil death,0.0009
163,306,glove.topn3.replace,africa military fatalities,0.0006
164,306,wiki.topn3.replace,s africa s egypt egypt world war ii north african campaign small arms reconnaissance company military unit civilian warfare disinformation information warfare collateral damage,0.0001
165,306,bertqe.topn10.qld,year case date case date,0.0
166,306,stem.trunc4,afri civi deat,0.0
167,307,-1,New Hydroelectric Projects,0.1656
168,307,conceptluster.topn5.3.bm25,new hydroelectric projects hydroelectricity,0.1403
169,307,conceptluster.topn5.3.qld,new hydroelectric projects hydroelectricity,0.1403
170,307,wiki.topn3,new hydroelectric projects hydroelectricity hydropower francis turbine hydroelectricity product management theory constraints function engineering project,0.1286
171,307,wiki.topn3.replace,hydroelectricity hydropower francis turbine hydroelectricity product management theory constraints function engineering project,0.1247
172,307,anchor.topn3,new hydroelectric projects bibalayeva forms new yappin,0.1236
173,307,anchor.topn3.replace,bibalayeva forms new yappin hydroelectric projects,0.1214
174,307,relevancefeedback.topn10.qld,new hydroelectric projects power electr cost slovak project,0.1141
175,307,relevancefeedback.topn10.bm25,new hydroelectric projects cost dig power electr china programm million,0.1012
176,307,sensedisambiguation,New raw Hydroelectric Projects undertaking,0.0983
177,307,conceptnet.topn3.replace,city modern old hydroelectric projects,0.0891
178,307,word2vec.topn3,new hydroelectric projects brand new newer newest hydro electric hydropower initiatives,0.0869
179,307,conceptnet.topn3,new hydroelectric projects city modern old,0.0746
180,307,glove.topn3,new hydroelectric projects york same hydropower development,0.0742
181,307,sensedisambiguation.replace,raw hydroelectric undertaking,0.0579
182,307,bt_bing_arabic,New Hydropower Projects,0.0572
183,307,bt_bing_chinese_simplified,New hydropower projects,0.0572
184,307,bt_bing_german,New hydropower projects,0.0572
185,307,bt_bing_korean,New Hydropower Projects,0.0572
186,307,bt_bing_persian,New hydropower projects,0.0572
187,307,bt_bing_russian,New Hydropower Projects,0.0572
188,307,bt_nllb_arabic,New hydropower projects,0.0572
189,307,bt_nllb_korean,A new hydropower project,0.0572
190,307,glove.topn3.replace,york same hydropower development,0.0478
191,307,bt_bing_tamil,New Hydro Electric Projects,0.0446
192,307,bt_nllb_german,New hydropower plants,0.0329
193,307,word2vec.topn3.replace,brand new newer newest hydro electric hydropower initiatives,0.029
194,307,bt_nllb_swahili,New Water Power Projects,0.0215
195,307,bt_bing_swahili,New power projects,0.0113
196,307,wordnet.topn3,new hydroelectric projects young freshly novel stick out image contrive,0.0029
197,307,stem.trunc5,new hydro proje,0.0019
198,307,stem.paicehusk,new hydroelect project,0.0011
199,307,bertqe.topn10.bm25,power council udc text,0.0
200,307,bertqe.topn10.qld,us onli f a minsk izvestiya,0.0
201,307,stem.trunc4,new hydr proj,0.0
202,307,wordnet.topn3.replace,young freshly novel hydroelectric stick out image contrive,0.0
203,308,-1,Implant Dentistry,0.2833
204,308,wordnet.topn3,implant dentistry embed plant odontology dental medicine,0.2812
205,308,sensedisambiguation,Implant plant Dentistry,0.275
206,308,tagmee.topn3.replace,Dental implant Dentistry,0.275
207,308,conceptnet.topn3,implant dentistry plant dental medicine dental,0.2652
208,308,word2vec.topn3.replace,implant dental dentists,0.2628
209,308,word2vec.topn3,implant dentistry dental dentists,0.2594
210,308,conceptnet.topn3.replace,plant dental medicine dental,0.25
211,308,glove.topn3,implant dentistry orthodontics ophthalmology,0.1458
212,308,bt_nllb_swahili,Tooth disease of the gums,0.125
213,308,relevancefeedback.topn10.qld,implant dentistry tft biosensor cell he film tax polyclin champagneforashlei,0.0549
214,308,glove.topn3.replace,implant orthodontics ophthalmology,0.0442
215,308,wordnet.topn3.replace,embed plant odontology dental medicine,0.0357
216,308,bt_nllb_korean,Implantation surgery,0.0231
217,308,relevancefeedback.topn10.bm25,implant dentistry polyclin dow nicholson corn hi human ey,0.023
218,308,anchor.topn3.replace,defibrillatorto ketodesogestrel carviovert dentistry,0.0156
219,308,bt_nllb_arabic,Hosted dentistry,0.0156
220,308,stem.lovins,impl dentister,0.0156
221,308,sensedisambiguation.replace,plant dentistry,0.0139
222,308,bertqe.topn10.bm25,van nui year ha,0.0
223,308,bertqe.topn10.qld,water excim laser j d moscow,0.0
224,308,bt_bing_german,Implantology,0.0
225,308,bt_bing_russian,Implantology,0.0
226,308,bt_nllb_tamil,Surgery,0.0
227,308,stem.paicehusk,impl dent,0.0
228,308,stem.trunc4,impl dent,0.0
229,308,stem.trunc5,impla denti,0.0
230,309,-1,Rap and Crime,0.0
231,310,-1,Radio Waves and Brain Cancer,0.1455
232,310,wordnet.topn3,radio waves brain cancer radiocommunication radio receiver tuner curl brainpower encephalon Crab genus Cancer,0.1088
233,310,relevancefeedback.topn10.qld,radio waves and brain cancer cellular ross thought mri which explos field d research,0.0999
234,310,relevancefeedback.topn10.bm25,radio waves and brain cancer cellular ross mri eksuzian thought from fairbank,0.0951
235,310,anchor.topn3,radio waves brain cancer wcmz tv a radio televis radyjo brain jupit voxel bas maic institute upmc insulinoma cancercent,0.0934
236,310,sensedisambiguation,Radio Waves wave and Brain mind Cancer,0.0847
237,310,stem.lovins,radi wav and brain cancer,0.079
238,310,stem.trunc5,radio waves and brain cance,0.0787
239,310,sensedisambiguation.replace,radio wave and mind cancer,0.0769
240,310,word2vec.topn3.replace,television waves brain leukemia lymphoma,0.0487
241,310,conceptluster.topn5.3.bm25,radio waves brain cancer radio wave brain tumor,0.0431
242,310,conceptluster.topn5.3.qld,radio waves brain cancer radio wave brain tumor,0.0431
243,310,tagmee.topn3,radio waves brain cancer Radio wave Brain tumor,0.0431
244,310,stem.paicehusk,radio wav and brain cant,0.0385
245,310,wiki.topn3,radio waves brain cancer waveguide near far field optical heterodyndetection radio wave lymphoma brain tumor aneurysm brain tumor,0.0286
246,310,anchor.topn3.replace,wcmz tv a radio televis radyjo waves brain jupit voxel bas maic institute upmc insulinoma cancercent,0.0192
247,310,glove.topn3,radio waves brain cancer broadcast broadcasts tidal heart prostate breast,0.0085
248,310,wiki.topn3.replace,waveguide near far field optical heterodyndetection radio wave lymphoma brain tumor aneurysm brain tumor,0.0057
249,310,bt_bing_german,Radio Waves and Brain Tumor,0.0051
250,310,tagmee.topn3.replace,Radio wave Brain tumor,0.0051
251,310,wordnet.topn3.replace,radiocommunication radio receiver tuner curl brainpower encephalon Crab genus Cancer,0.0017
252,310,conceptnet.topn3,radio waves brain cancer sound ocean head mind smoking a disease cigarette smoking,0.0009
253,310,bertqe.topn10.bm25,commerci prototyp magnet reson imag,0.0
254,310,bertqe.topn10.qld,reson imag system instal diason,0.0
255,310,conceptnet.topn3.replace,radio sound ocean head mind smoking a disease cigarette smoking,0.0
256,310,glove.topn3.replace,broadcast broadcasts tidal heart prostate breast,0.0
257,310,stem.trunc4,radi wave and brai canc,0.0
258,311,-1,Industrial Espionage,0.2708
259,311,wiki.topn3,industrial espionage big brother nineteen eighty four echelon surveillance databases industrial espionage,0.1951
260,311,anchor.topn3,industrial espionage l aviazon sc agrícolas,0.1103
261,311,word2vec.topn3,industrial espionage agricultural non industrial spying spy,0.0922
262,311,conceptnet.topn3.replace,factory postindustrial espionage,0.0714
263,311,relevancefeedback.topn10.bm25,industrial espionage british ha militari mr servic pound embassi compani,0.0617
264,311,relevancefeedback.topn10.qld,industrial espionage room x program right compani british dollar ha,0.0511
265,311,glove.topn3,industrial espionage manufacturing spying spy,0.0469
266,311,wiki.topn3.replace,big brother nineteen eighty four echelon surveillance databases industrial espionage,0.0407
267,311,bt_bing_malay,Industrial Spying,0.0277
268,311,bt_nllb_chinese_yue,Industrial spy,0.0277
269,311,bt_nllb_korean,The spy industry,0.0277
270,311,bt_nllb_persian,Industrial spy,0.0277
271,311,bt_nllb_swahili,Industrial Intelligence,0.0274
272,311,bt_nllb_tamil,Industrial intelligence,0.0274
273,311,word2vec.topn3.replace,agricultural non industrial spying spy,0.0122
274,311,glove.topn3.replace,manufacturing spying spy,0.0072
275,311,bt_nllb_malay,Industrial surveillance,0.0049
276,311,anchor.topn3.replace,l aviazon sc agrícolas espionage,0.0033
277,311,bertqe.topn10.bm25,san cristob de la casa,0.0
278,311,bertqe.topn10.qld,mai saturdai san,0.0
279,311,bt_nllb_german,The Commission has also adopted a number of proposals,0.0
280,311,stem.lovins,industr espion,0.0
281,311,stem.paicehusk,indust esp,0.0
282,311,stem.trunc4,indu espi,0.0
283,311,stem.trunc5,indus espio,0.0
284,312,-1,Hydroponics,0.8553
285,312,relevancefeedback.topn10.qld,hydroponics space al room marijuana polic chicori we,0.6989
286,312,wiki.topn3,hydroponics food preservation leaf mold comfrey hydroponics,0.585
287,312,relevancefeedback.topn10.bm25,hydroponics space marijuana polic ae s collect contract chicori room group,0.5306
288,312,wordnet.topn3,hydroponics tank farming aquiculture,0.5142
289,312,wiki.topn3.replace,food preservation leaf mold comfrey hydroponics,0.0822
290,312,wordnet.topn3.replace,tank farming aquiculture,0.0014
291,312,bertqe.topn10.bm25,cso articl s v fesenko s i,0.0
292,312,bertqe.topn10.qld,nutriti home meal whatev happen,0.0
293,312,bt_bing_arabic,Aquaculture,0.0
294,312,bt_bing_malay,Hidroponics,0.0
295,312,bt_nllb_chinese_yue,Hydromechanics,0.0
296,312,bt_nllb_german,Hydrogen,0.0
297,312,bt_nllb_korean,Fish,0.0
298,312,bt_nllb_tamil,The waterfall,0.0
299,312,glove.topn3.replace,ooooooooooooooooooooooooooooooooooooooo aquaponics,0.0
300,312,stem.trunc4,hydr,0.0
301,312,stem.trunc5,hydro,0.0
302,312,word2vec.topn3.replace,aeroponic,0.0
303,313,-1,Magnetic Levitation-Maglev,0.7034
304,313,conceptnet.topn3,magnetic levitation maglev attractable,0.6614
305,313,bt_bing_swahili,Levitation ya Magnetic Maglev,0.6605
306,313,wordnet.topn3,magnetic levitation maglev magnetised charismatic,0.6541
307,313,bt_bing_chinese_simplified,Magnetic levitation magnetic levitation,0.6508
308,313,bt_nllb_tamil,Magnetic levitation McLav,0.6508
309,313,bertqe.topn10.bm25,concret mental propos magnet levit,0.5973
310,313,conceptnet.topn3.replace,attractable levitation maglev,0.5063
311,313,word2vec.topn3,magnetic levitation maglev electromagnetic,0.5043
312,313,wordnet.topn3.replace,magnetised charismatic levitation maglev,0.4
313,313,glove.topn3,magnetic levitation maglev resonance electromagnetic,0.3677
314,313,word2vec.topn3.replace,electromagnetic levitation maglev,0.3407
315,313,glove.topn3.replace,resonance electromagnetic levitation maglev,0.291
316,313,bt_bing_korean,Maglev Maglev,0.245
317,313,bt_bing_persian,Maglev,0.245
318,313,stem.trunc5,magne levit magle,0.2059
319,313,bt_nllb_korean,Self levitization Maghreb,0.0489
320,313,bertqe.topn10.qld,saturdai vallei edit lax palmdal,0.0453
321,313,bt_nllb_french,Magnetic lift,0.0178
322,313,bt_nllb_arabic,Magnetic distortion,0.0082
323,313,bt_nllb_persian,Magnetic Lithium Magluff,0.0044
324,313,stem.trunc4,magn levi magl,0.0
325,313,tagmee.topn3.replace,,0.0
326,313,wiki.topn3.replace,,0.0
327,314,-1,Marine Vegetation,0.0007
328,314,relevancefeedback.topn10.bm25,marine vegetation satellit us,0.0004
329,314,bertqe.topn10.bm25,fe b beij zhongguo,0.0
330,314,bertqe.topn10.qld,oct pp,0.0
331,314,conceptnet.topn3,marine vegetation United States nautical plant,0.0
332,314,conceptnet.topn3.replace,United States nautical plant,0.0
333,314,glove.topn3,marine vegetation corps grasses shrubs,0.0
334,314,glove.topn3.replace,corps grasses shrubs,0.0
335,314,relevancefeedback.topn10.qld,marine vegetation satellit score,0.0
336,314,stem.lovins,mar veges,0.0
337,314,stem.trunc4,mari vege,0.0
338,314,word2vec.topn3,marine vegetation maritime non marine grasses shrubs grassland,0.0
339,314,word2vec.topn3.replace,maritime non marine grasses shrubs grassland,0.0
340,314,wordnet.topn3,marine vegetation maritime shipboard soldier nautical flora botany,0.0
341,314,wordnet.topn3.replace,maritime shipboard soldier nautical flora botany,0.0
342,315,-1,Unexplained Highway Accidents,0.0136
343,315,sensedisambiguation,Unexplained Highway Accidents accident,0.0109
344,315,bt_nllb_tamil,Unidentified road accidents,0.0102
345,315,bt_nllb_swahili,Unreported Road Accidents,0.0099
346,315,bt_bing_chinese_simplified,Unexplained road accidents,0.0095
347,315,bt_bing_french,Unexplained road accidents,0.0095
348,315,bt_bing_russian,Unexplained Road Accidents,0.0095
349,315,bt_nllb_arabic,Unexplained road accidents,0.0095
350,315,bt_nllb_french,Unexplained Road Accidents,0.0095
351,315,bt_nllb_malay,Unexplained Road Accidents,0.0095
352,315,tagmee.topn3.replace,Highway Traffic collision,0.0094
353,315,anchor.topn3,unexplained highway accidents highway n h highway ah rio santos,0.0063
354,315,wiki.topn3,unexplained highway accidents highways toll road limited access road highway trafficollision dead arrival reckless driving traffic collision,0.0063
355,315,glove.topn3,unexplained highway accidents inexplicable road fatalities,0.0059
356,315,anchor.topn3.replace,unexplained highway n h highway ah rio santos accidents,0.0048
357,315,relevancefeedback.topn10.bm25,unexplained highway accidents vietnam said feder accid call pch,0.0045
358,315,word2vec.topn3,unexplained highway accidents inexplicable mysterious roadway road fatalities incidents,0.0037
359,315,bt_nllb_german,Unexplained car accidents,0.0036
360,315,bt_bing_german,Unexplained traffic accidents,0.0031
361,315,glove.topn3.replace,inexplicable road fatalities,0.0028
362,315,word2vec.topn3.replace,inexplicable mysterious roadway road fatalities incidents,0.0027
363,315,conceptnet.topn3,unexplained highway accidents inexplicable happen anytime cause injury happen to anyone,0.0024
364,315,wiki.topn3.replace,highways toll road limited access road highway trafficollision dead arrival reckless driving traffic collision,0.0017
365,315,relevancefeedback.topn10.qld,unexplained highway accidents feder accid case mainland pch build,0.0013
366,315,stem.trunc5,unexp highw accid,0.0002
367,315,bertqe.topn10.bm25,septemb wednesdai orang,0.0
368,315,bertqe.topn10.qld,santiago canyon road drop,0.0
369,315,bt_nllb_russian,Unexplained Accidents,0.0
370,315,conceptnet.topn3.replace,inexplicable highway happen anytime cause injury happen to anyone,0.0
371,315,stem.lovins,unexplain highwa accidens,0.0
372,315,stem.trunc4,unex high acci,0.0
373,315,wordnet.topn3.replace,unexplained main road chance event stroke,0.0
374,316,-1,Polygamy Polyandry Polygyny,0.5935
375,316,word2vec.topn3,polygamy polyandry polygyny polygyny polygamous polygyny polyandrous polygamy polyandry,0.5677
376,316,bt_bing_swahili,Polygyny Polygyny of Polygamy,0.524
377,316,word2vec.topn3.replace,polygyny polygamous polygyny polyandrous polygamy polyandry,0.4875
378,316,wiki.topn3,polygamy polyandry polygyny mating systems polygyny polygyny polygamy polyandry polygyny loris polyandry polygyny polyandry monogamy polygyny,0.4357
379,316,bt_nllb_russian,Polygamy of the Polygons,0.2604
380,316,relevancefeedback.topn10.qld,polygamy polyandry polygyny who children have support were aid,0.1842
381,316,glove.topn3,polygamy polyandry polygyny mormons bigamy polygyny mangxamba polyandry monogamy,0.0894
382,316,relevancefeedback.topn10.bm25,polygamy polyandry polygyny who have children aid parti control c auction data librari,0.0838
383,316,wiki.topn3.replace,mating systems polygyny polygyny polygamy polyandry polygyny loris polyandry polygyny polyandry monogamy polygyny,0.0783
384,316,conceptnet.topn3.replace,polyandry polyandry polygyny,0.0294
385,316,glove.topn3.replace,mormons bigamy polygyny mangxamba polyandry monogamy,0.0175
386,316,bt_nllb_arabic,Polygamous Polygamous,0.0098
387,316,stem.lovins,polygam polyandr polygyn,0.0098
388,316,bertqe.topn10.bm25,nuclear power technolog databas,0.0
389,316,bertqe.topn10.qld,california assess program,0.0
390,316,bt_nllb_korean,I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married,0.0
391,316,bt_nllb_persian,A few wives a few wives a few wives,0.0
392,316,bt_nllb_swahili,Parenting,0.0
393,316,bt_nllb_tamil,The number of times a person is called a multiple,0.0
394,316,stem.trunc4,poly poly poly,0.0
395,316,stem.trunc5,polyg polya polyg,0.0
396,317,-1,Unsolicited Faxes,0.525
397,317,conceptnet.topn3,unsolicited faxes unasked for,0.5018
398,317,bertqe.topn10.bm25,fax unsolicit advertis wit hous,0.4474
399,317,relevancefeedback.topn10.bm25,unsolicited faxes fax de bill directori mr would,0.3626
400,317,word2vec.topn3,unsolicited faxes unsolicted unasked for e mails,0.3195
401,317,wordnet.topn3,unsolicited faxes unasked facsimile facsimile machine telefax,0.2896
402,317,glove.topn3,unsolicited faxes solicit compliments mails emails,0.2671
