,qid,order,query,bm25.ndcg
66,303,wordnet.topn3,hubble telescope achievements Edwin Hubble Edwin Powell Hubble scope accomplishment,0.5087
67,303,bt_nllb_chinese_yue,The Hubble Telescope has achieved this,0.5084
68,303,conceptnet.topn3.replace,Edwin Powell Hubble scotland heap telescope achievements,0.5076
69,303,conceptluster.topn5.3.bm25,hubble telescope achievements hubble space telescope,0.5067
70,303,conceptluster.topn5.3.qld,hubble telescope achievements hubble space telescope,0.5067
71,303,relevancefeedback.topn10.qld,hubble telescope achievements telescop have univers hubbl mirror space,0.5067
72,303,tagmee.topn3,hubble telescope achievements Hubble Space Telescope,0.5067
73,303,word2vec.topn3,hubble telescope achievements kepler milkyway moon observatory accomplishments successes,0.5016
74,303,relevancefeedback.topn10.bm25,hubble telescope achievements launch space mirror have report telescop univers hubbl,0.4914
75,303,sensedisambiguation.replace,hubble telescope accomplishment,0.4838
76,303,sensedisambiguation,Hubble Telescope Achievements accomplishment,0.4815
77,303,tagmee.topn3.replace,Hubble Space Telescope,0.4703
78,303,bt_bing_swahili,Success of the Hubble Telescope,0.4572
79,303,wordnet.topn3.replace,Edwin Hubble Edwin Powell Hubble scope accomplishment,0.4564
80,303,bt_nllb_korean,The Hubble Telescope was completed,0.4211
81,303,glove.topn3,hubble telescope achievements telescope nasa hubble accomplishments,0.3941
82,303,stem.trunc5,hubbl teles achie,0.325
83,303,glove.topn3.replace,telescope nasa hubble accomplishments,0.3094
84,303,word2vec.topn3.replace,kepler milkyway moon observatory accomplishments successes,0.0667
85,303,bertqe.topn10.bm25,see full complex movi like,0.0
86,303,bertqe.topn10.qld,wednesdai home edit column on,0.0
87,303,stem.trunc4,hubb tele achi,0.0
88,304,-1,Endangered Species (Mammals),0.2081
89,304,bt_nllb_swahili,Endangered Species Animals,0.2043
90,304,bt_bing_malay,Endangered Species Mamalia,0.2009
91,304,bt_nllb_korean,Endangered species,0.2009
92,304,stem.lovins,endanger speci mam,0.2009
93,304,stem.paicehusk,endang specy mam,0.2009
94,304,bt_nllb_persian,Endangered species clover,0.1966
95,304,bt_nllb_chinese_yue,They are endangered,0.1859
96,304,anchor.topn3,endangered species mammals abs dissé sous le lud aaaaaaah,0.1801
97,304,relevancefeedback.topn10.bm25,endangered species mammals other dolphin dune lion wildlif net fox bear whale,0.1639
98,304,glove.topn3,endangered species mammals imperiled wildlife endangered mammals reptiles amphibians,0.1552
99,304,sensedisambiguation,Endangered queer Species coinage Mammals mammal,0.1453
100,304,wiki.topn3,endangered species mammals iucn red list biota conservation status iucn red list endangered species mammals therapsids synapsids mammal,0.1421
101,304,wordnet.topn3,endangered species mammals queer imperil metal money mintage mammalian,0.1421
102,304,wiki.topn3.replace,iucn red list biota conservation status iucn red list endangered species mammals therapsids synapsids mammal,0.129
103,304,conceptnet.topn3,endangered species mammals plant vulnerable dolphins fur dogs,0.1249
104,304,bt_bing_french,Threatened species mammals,0.1213
105,304,bt_nllb_tamil,The species in danger of extinction type,0.1116
106,304,anchor.topn3.replace,endangered abs dissé sous le lud aaaaaaah mammals,0.0948
107,304,word2vec.topn3,endangered species mammals imperiled endagered subspecies genus genera vertebrates reptiles,0.0934
108,304,relevancefeedback.topn10.qld,endangered species mammals wildlif dune oil fox other dolphin we bear lion,0.0902
109,304,glove.topn3.replace,imperiled wildlife endangered mammals reptiles amphibians,0.0742
110,304,stem.trunc5,endan speci mamma,0.0666
111,304,bt_bing_persian,Mammals,0.061
112,304,conceptnet.topn3.replace,plant vulnerable species dolphins fur dogs,0.0543
113,304,sensedisambiguation.replace,queer coinage mammal,0.0459
114,304,bertqe.topn10.bm25,develop wildlif offici proud work,0.0357
115,304,bt_nllb_russian,Threatened species self miners,0.0338
116,304,word2vec.topn3.replace,imperiled endagered subspecies genus genera vertebrates reptiles,0.0275
117,304,bertqe.topn10.qld,suitcas thai intern sundai night,0.0067
118,304,stem.trunc4,enda spec mamm,0.0
119,304,wordnet.topn3.replace,queer imperil metal money mintage mammalian,0.0
120,305,-1,Most Dangerous Vehicles,0.0323
121,305,glove.topn3.replace,potentially difficult cars,0.0311
122,305,termluster.topn5.3.bm25,dangerous vehicles,0.0228
123,305,termluster.topn5.3.qld,dangerous vehicles,0.0228
124,305,thesaurus.topn3,dangerous vehicles,0.0228
125,305,thesaurus.topn3.replace,dangerous vehicles,0.0228
126,305,bt_bing_swahili,The Most Dangerous Cars,0.021
127,305,bt_nllb_arabic,The most dangerous cars,0.021
128,305,bt_nllb_chinese_yue,The most dangerous car,0.021
129,305,bt_nllb_swahili,The Most Dangerous Cars,0.021
130,305,conceptnet.topn3.replace,Explosives driving Some people vehicles,0.0197
131,305,anchor.topn3,dangerous vehicles idhún deadston aud,0.0191
132,305,wordnet.topn3.replace,life threatening unsafe fomite,0.0189
133,305,anchor.topn3.replace,idhún deadston aud vehicles,0.0176
134,305,bt_bing_tamil,Very Dangerous Vehicles,0.0156
135,305,bertqe.topn10.bm25,smirnov gener cleanup space must,0.0
136,305,bertqe.topn10.qld,counti edit measur school perform,0.0
137,305,relevancefeedback.topn10.bm25,most dangerous vehicles vote govern over close arab space control system plan,0.0
138,305,relevancefeedback.topn10.qld,most dangerous vehicles control govern system pound vote dollar,0.0
139,305,stem.paicehusk,most dang vehic,0.0
140,305,stem.trunc4,most dang vehi,0.0
141,305,stem.trunc5,most dange vehic,0.0
142,305,word2vec.topn3,dangerous vehicles hazardous risky perilous cars trucks,0.0
143,305,word2vec.topn3.replace,hazardous risky perilous cars trucks,0.0
144,306,-1,African Civilian Deaths,0.1539
145,306,bt_nllb_arabic,The killing of civilians in Africa,0.14
146,306,sensedisambiguation.replace,african civilian end,0.1399
147,306,tagmee.topn3,african civilian deaths North African Campaign Civilian Collateral damage,0.127
148,306,conceptnet.topn3,african civilian deaths Xhosa Mozambican civil civilize fighting war love,0.1263
149,306,anchor.topn3,african civilian deaths capensis african grebenchikov chirman ortho phthalaldehyd program histori,0.1227
150,306,relevancefeedback.topn10.bm25,african civilian deaths januari french doe mandela belgian polic rwanda,0.1152
151,306,bt_bing_chinese_simplified,Civilian deaths in Africa,0.1118
152,306,bt_bing_russian,Civilian deaths in Africa,0.1118
153,306,bt_nllb_russian,Death of civilians in Africa,0.1118
154,306,stem.krovetz,africa civilian death,0.1118
155,306,conceptluster.topn5.3.bm25,african civilian deaths collateral damage north african campaign,0.1098
156,306,conceptluster.topn5.3.qld,african civilian deaths collateral damage north african campaign,0.1098
157,306,wordnet.topn3.replace,african civilian decease end,0.1083
158,306,wordnet.topn3,african civilian deaths decease end,0.0936
159,306,bt_bing_german,African civilian fatalities,0.0928
160,306,glove.topn3,african civilian deaths africa military fatalities,0.0928
161,306,bt_bing_tamil,African civilian casualties,0.0902
162,306,stem.lovins,african civil death,0.0869
163,306,bt_nllb_korean,African citizens killed,0.0697
164,306,relevancefeedback.topn10.qld,african civilian deaths januari death french polic car court,0.0682
165,306,bt_nllb_malay,The Death of African Citizens,0.0534
166,306,bt_nllb_persian,Death of African citizens,0.0534
167,306,bt_nllb_tamil,The death of African citizens,0.0534
168,306,bt_nllb_swahili,The Deaths of Politicians in Africa,0.0493
169,306,word2vec.topn3,african civilian deaths africa sub saharan military non military fatalities killings,0.0446
170,306,anchor.topn3.replace,capensis african grebenchikov chirman ortho phthalaldehyd program histori deaths,0.0412
171,306,tagmee.topn3.replace,North African Campaign Civilian Collateral damage,0.0409
172,306,conceptnet.topn3.replace,Xhosa Mozambican civil civilize fighting war love,0.0376
173,306,wiki.topn3,african civilian deaths s africa s egypt egypt world war ii north african campaign small arms reconnaissance company military unit civilian warfare disinformation information warfare collateral damage,0.0251
174,306,stem.trunc5,afric civil death,0.019
175,306,stem.paicehusk,afr civil death,0.0184
176,306,word2vec.topn3.replace,africa sub saharan military non military fatalities killings,0.0182
177,306,bt_nllb_chinese_yue,African citizens dying,0.0142
178,306,bertqe.topn10.bm25,nd faction call pullout west,0.0123
179,306,glove.topn3.replace,africa military fatalities,0.0119
180,306,wiki.topn3.replace,s africa s egypt egypt world war ii north african campaign small arms reconnaissance company military unit civilian warfare disinformation information warfare collateral damage,0.0065
181,306,bertqe.topn10.qld,year case date case date,0.0
182,306,stem.trunc4,afri civi deat,0.0
183,307,-1,New Hydroelectric Projects,0.3366
184,307,tagmee.topn3,new hydroelectric projects Hydroelectricity Project,0.3362
185,307,conceptluster.topn5.3.bm25,new hydroelectric projects hydroelectricity,0.3054
186,307,conceptluster.topn5.3.qld,new hydroelectric projects hydroelectricity,0.3054
187,307,wiki.topn3,new hydroelectric projects hydroelectricity hydropower francis turbine hydroelectricity product management theory constraints function engineering project,0.2868
188,307,wiki.topn3.replace,hydroelectricity hydropower francis turbine hydroelectricity product management theory constraints function engineering project,0.2845
189,307,anchor.topn3,new hydroelectric projects bibalayeva forms new yappin,0.2798
190,307,anchor.topn3.replace,bibalayeva forms new yappin hydroelectric projects,0.2736
191,307,sensedisambiguation,New raw Hydroelectric Projects undertaking,0.2686
192,307,relevancefeedback.topn10.qld,new hydroelectric projects power electr cost slovak project,0.2628
193,307,relevancefeedback.topn10.bm25,new hydroelectric projects cost dig power electr china programm million,0.2562
194,307,word2vec.topn3,new hydroelectric projects brand new newer newest hydro electric hydropower initiatives,0.2366
195,307,conceptnet.topn3.replace,city modern old hydroelectric projects,0.2271
196,307,glove.topn3,new hydroelectric projects york same hydropower development,0.2238
197,307,conceptnet.topn3,new hydroelectric projects city modern old,0.2018
198,307,sensedisambiguation.replace,raw hydroelectric undertaking,0.1926
199,307,bt_bing_arabic,New Hydropower Projects,0.1761
200,307,bt_bing_chinese_simplified,New hydropower projects,0.1761
201,307,bt_bing_german,New hydropower projects,0.1761
202,307,bt_bing_korean,New Hydropower Projects,0.1761
203,307,bt_bing_persian,New hydropower projects,0.1761
204,307,bt_bing_russian,New Hydropower Projects,0.1761
205,307,bt_nllb_arabic,New hydropower projects,0.1761
206,307,bt_nllb_korean,A new hydropower project,0.1761
207,307,glove.topn3.replace,york same hydropower development,0.1642
208,307,bt_bing_tamil,New Hydro Electric Projects,0.1586
209,307,bt_nllb_german,New hydropower plants,0.1237
210,307,word2vec.topn3.replace,brand new newer newest hydro electric hydropower initiatives,0.1202
211,307,bt_nllb_swahili,New Water Power Projects,0.1196
212,307,bt_bing_swahili,New power projects,0.071
213,307,wordnet.topn3,new hydroelectric projects young freshly novel stick out image contrive,0.0408
214,307,stem.trunc5,new hydro proje,0.0291
215,307,stem.paicehusk,new hydroelect project,0.018
216,307,bertqe.topn10.bm25,power council udc text,0.0
217,307,bertqe.topn10.qld,us onli f a minsk izvestiya,0.0
218,307,stem.trunc4,new hydr proj,0.0
219,307,wordnet.topn3.replace,young freshly novel hydroelectric stick out image contrive,0.0
220,308,-1,Implant Dentistry,0.488
221,308,wordnet.topn3,implant dentistry embed plant odontology dental medicine,0.4859
222,308,sensedisambiguation,Implant plant Dentistry,0.4793
223,308,tagmee.topn3.replace,Dental implant Dentistry,0.4793
224,308,conceptnet.topn3,implant dentistry plant dental medicine dental,0.4671
225,308,word2vec.topn3.replace,implant dental dentists,0.4637
226,308,word2vec.topn3,implant dentistry dental dentists,0.4582
227,308,conceptnet.topn3.replace,plant dental medicine dental,0.3904
228,308,glove.topn3,implant dentistry orthodontics ophthalmology,0.3304
229,308,bt_nllb_swahili,Tooth disease of the gums,0.2463
230,308,relevancefeedback.topn10.qld,implant dentistry tft biosensor cell he film tax polyclin champagneforashlei,0.2122
231,308,glove.topn3.replace,implant orthodontics ophthalmology,0.1902
232,308,relevancefeedback.topn10.bm25,implant dentistry polyclin dow nicholson corn hi human ey,0.1578
233,308,bt_nllb_korean,Implantation surgery,0.1565
234,308,wordnet.topn3.replace,embed plant odontology dental medicine,0.1301
235,308,anchor.topn3.replace,defibrillatorto ketodesogestrel carviovert dentistry,0.0955
236,308,bt_nllb_arabic,Hosted dentistry,0.0955
237,308,stem.lovins,impl dentister,0.0955
238,308,sensedisambiguation.replace,plant dentistry,0.0919
239,308,bertqe.topn10.bm25,van nui year ha,0.0
240,308,bertqe.topn10.qld,water excim laser j d moscow,0.0
241,308,bt_bing_german,Implantology,0.0
242,308,bt_bing_russian,Implantology,0.0
243,308,bt_nllb_tamil,Surgery,0.0
244,308,stem.paicehusk,impl dent,0.0
245,308,stem.trunc4,impl dent,0.0
246,308,stem.trunc5,impla denti,0.0
247,309,-1,Rap and Crime,0.0
248,310,-1,Radio Waves and Brain Cancer,0.3509
249,310,relevancefeedback.topn10.bm25,radio waves and brain cancer cellular ross mri eksuzian thought from fairbank,0.3213
250,310,relevancefeedback.topn10.qld,radio waves and brain cancer cellular ross thought mri which explos field d research,0.3167
251,310,wordnet.topn3,radio waves brain cancer radiocommunication radio receiver tuner curl brainpower encephalon Crab genus Cancer,0.3127
252,310,anchor.topn3,radio waves brain cancer wcmz tv a radio televis radyjo brain jupit voxel bas maic institute upmc insulinoma cancercent,0.2915
253,310,sensedisambiguation,Radio Waves wave and Brain mind Cancer,0.2533
254,310,stem.lovins,radi wav and brain cancer,0.2347
255,310,stem.trunc5,radio waves and brain cance,0.2156
256,310,sensedisambiguation.replace,radio wave and mind cancer,0.1867
257,310,word2vec.topn3.replace,television waves brain leukemia lymphoma,0.1645
258,310,conceptluster.topn5.3.bm25,radio waves brain cancer radio wave brain tumor,0.1545
259,310,conceptluster.topn5.3.qld,radio waves brain cancer radio wave brain tumor,0.1545
260,310,tagmee.topn3,radio waves brain cancer Radio wave Brain tumor,0.1545
261,310,wiki.topn3,radio waves brain cancer waveguide near far field optical heterodyndetection radio wave lymphoma brain tumor aneurysm brain tumor,0.1466
262,310,stem.paicehusk,radio wav and brain cant,0.1178
263,310,anchor.topn3.replace,wcmz tv a radio televis radyjo waves brain jupit voxel bas maic institute upmc insulinoma cancercent,0.0804
264,310,wiki.topn3.replace,waveguide near far field optical heterodyndetection radio wave lymphoma brain tumor aneurysm brain tumor,0.0717
265,310,glove.topn3,radio waves brain cancer broadcast broadcasts tidal heart prostate breast,0.0562
266,310,bt_bing_german,Radio Waves and Brain Tumor,0.0467
267,310,tagmee.topn3.replace,Radio wave Brain tumor,0.0467
268,310,wordnet.topn3.replace,radiocommunication radio receiver tuner curl brainpower encephalon Crab genus Cancer,0.0338
269,310,conceptnet.topn3,radio waves brain cancer sound ocean head mind smoking a disease cigarette smoking,0.029
270,310,bertqe.topn10.bm25,commerci prototyp magnet reson imag,0.0
271,310,bertqe.topn10.qld,reson imag system instal diason,0.0
272,310,conceptnet.topn3.replace,radio sound ocean head mind smoking a disease cigarette smoking,0.0
273,310,glove.topn3.replace,broadcast broadcasts tidal heart prostate breast,0.0
274,310,stem.trunc4,radi wave and brai canc,0.0
275,311,-1,Industrial Espionage,0.4199
276,311,wiki.topn3,industrial espionage big brother nineteen eighty four echelon surveillance databases industrial espionage,0.3729
277,311,anchor.topn3,industrial espionage l aviazon sc agrícolas,0.2668
278,311,word2vec.topn3,industrial espionage agricultural non industrial spying spy,0.2443
279,311,conceptnet.topn3.replace,factory postindustrial espionage,0.2225
280,311,relevancefeedback.topn10.bm25,industrial espionage british ha militari mr servic pound embassi compani,0.206
281,311,glove.topn3,industrial espionage manufacturing spying spy,0.184
282,311,relevancefeedback.topn10.qld,industrial espionage room x program right compani british dollar ha,0.1827
283,311,wiki.topn3.replace,big brother nineteen eighty four echelon surveillance databases industrial espionage,0.1589
284,311,bt_bing_malay,Industrial Spying,0.1292
285,311,bt_nllb_chinese_yue,Industrial spy,0.1292
286,311,bt_nllb_korean,The spy industry,0.1292
287,311,bt_nllb_persian,Industrial spy,0.1292
288,311,bt_nllb_swahili,Industrial Intelligence,0.1128
289,311,bt_nllb_tamil,Industrial intelligence,0.1128
290,311,word2vec.topn3.replace,agricultural non industrial spying spy,0.0759
291,311,glove.topn3.replace,manufacturing spying spy,0.05
292,311,bt_nllb_malay,Industrial surveillance,0.0482
293,311,anchor.topn3.replace,l aviazon sc agrícolas espionage,0.0439
294,311,bertqe.topn10.bm25,san cristob de la casa,0.0
295,311,bertqe.topn10.qld,mai saturdai san,0.0
296,311,bt_nllb_german,The Commission has also adopted a number of proposals,0.0
297,311,stem.lovins,industr espion,0.0
298,311,stem.paicehusk,indust esp,0.0
299,311,stem.trunc4,indu espi,0.0
300,311,stem.trunc5,indus espio,0.0
301,312,-1,Hydroponics,0.9559
302,312,wiki.topn3,hydroponics food preservation leaf mold comfrey hydroponics,0.8471
303,312,relevancefeedback.topn10.qld,hydroponics space al room marijuana polic chicori we,0.842
304,312,relevancefeedback.topn10.bm25,hydroponics space marijuana polic ae s collect contract chicori room group,0.7423
305,312,wordnet.topn3,hydroponics tank farming aquiculture,0.7422
306,312,wiki.topn3.replace,food preservation leaf mold comfrey hydroponics,0.2717
307,312,wordnet.topn3.replace,tank farming aquiculture,0.0342
308,312,bertqe.topn10.bm25,cso articl s v fesenko s i,0.0
309,312,bertqe.topn10.qld,nutriti home meal whatev happen,0.0
310,312,bt_bing_arabic,Aquaculture,0.0
311,312,bt_bing_malay,Hidroponics,0.0
312,312,bt_nllb_chinese_yue,Hydromechanics,0.0
313,312,bt_nllb_german,Hydrogen,0.0
314,312,bt_nllb_korean,Fish,0.0
315,312,bt_nllb_tamil,The waterfall,0.0
316,312,glove.topn3.replace,ooooooooooooooooooooooooooooooooooooooo aquaponics,0.0
317,312,stem.trunc4,hydr,0.0
318,312,stem.trunc5,hydro,0.0
319,312,word2vec.topn3.replace,aeroponic,0.0
320,313,-1,Magnetic Levitation-Maglev,0.8249
321,313,bt_bing_swahili,Levitation ya Magnetic Maglev,0.7919
322,313,bt_bing_chinese_simplified,Magnetic levitation magnetic levitation,0.7911
323,313,bt_nllb_tamil,Magnetic levitation McLav,0.7911
324,313,wordnet.topn3,magnetic levitation maglev magnetised charismatic,0.7904
325,313,conceptnet.topn3,magnetic levitation maglev attractable,0.7866
326,313,bertqe.topn10.bm25,concret mental propos magnet levit,0.7506
327,313,word2vec.topn3,magnetic levitation maglev electromagnetic,0.6986
328,313,conceptnet.topn3.replace,attractable levitation maglev,0.6949
329,313,glove.topn3,magnetic levitation maglev resonance electromagnetic,0.5865
330,313,wordnet.topn3.replace,magnetised charismatic levitation maglev,0.581
331,313,word2vec.topn3.replace,electromagnetic levitation maglev,0.5188
332,313,glove.topn3.replace,resonance electromagnetic levitation maglev,0.4946
333,313,stem.trunc5,magne levit magle,0.4588
334,313,bt_bing_korean,Maglev Maglev,0.3937
335,313,bt_bing_persian,Maglev,0.3937
336,313,bt_nllb_korean,Self levitization Maghreb,0.2015
337,313,bertqe.topn10.qld,saturdai vallei edit lax palmdal,0.163
338,313,bt_nllb_french,Magnetic lift,0.1137
339,313,bt_nllb_arabic,Magnetic distortion,0.0776
340,313,bt_nllb_persian,Magnetic Lithium Magluff,0.0548
341,313,stem.trunc4,magn levi magl,0.0
342,313,tagmee.topn3.replace,,0.0
343,313,wiki.topn3.replace,,0.0
344,314,-1,Marine Vegetation,0.0168
345,314,relevancefeedback.topn10.bm25,marine vegetation satellit us,0.014
346,314,bertqe.topn10.bm25,fe b beij zhongguo,0.0
347,314,bertqe.topn10.qld,oct pp,0.0
348,314,conceptnet.topn3,marine vegetation United States nautical plant,0.0
349,314,conceptnet.topn3.replace,United States nautical plant,0.0
350,314,glove.topn3,marine vegetation corps grasses shrubs,0.0
351,314,glove.topn3.replace,corps grasses shrubs,0.0
352,314,relevancefeedback.topn10.qld,marine vegetation satellit score,0.0
353,314,stem.lovins,mar veges,0.0
354,314,stem.trunc4,mari vege,0.0
355,314,word2vec.topn3,marine vegetation maritime non marine grasses shrubs grassland,0.0
356,314,word2vec.topn3.replace,maritime non marine grasses shrubs grassland,0.0
357,314,wordnet.topn3,marine vegetation maritime shipboard soldier nautical flora botany,0.0
358,314,wordnet.topn3.replace,maritime shipboard soldier nautical flora botany,0.0
359,315,-1,Unexplained Highway Accidents,0.1104
360,315,sensedisambiguation,Unexplained Highway Accidents accident,0.0979
361,315,bt_nllb_tamil,Unidentified road accidents,0.0929
362,315,tagmee.topn3.replace,Highway Traffic collision,0.0853
363,315,bt_nllb_swahili,Unreported Road Accidents,0.0844
364,315,bt_bing_chinese_simplified,Unexplained road accidents,0.084
365,315,bt_bing_french,Unexplained road accidents,0.084
366,315,bt_bing_russian,Unexplained Road Accidents,0.084
367,315,bt_nllb_arabic,Unexplained road accidents,0.084
368,315,bt_nllb_french,Unexplained Road Accidents,0.084
369,315,bt_nllb_malay,Unexplained Road Accidents,0.084
370,315,anchor.topn3,unexplained highway accidents highway n h highway ah rio santos,0.0777
371,315,wiki.topn3,unexplained highway accidents highways toll road limited access road highway trafficollision dead arrival reckless driving traffic collision,0.0716
372,315,glove.topn3,unexplained highway accidents inexplicable road fatalities,0.0686
373,315,anchor.topn3.replace,unexplained highway n h highway ah rio santos accidents,0.0665
374,315,relevancefeedback.topn10.bm25,unexplained highway accidents vietnam said feder accid call pch,0.0647
375,315,word2vec.topn3,unexplained highway accidents inexplicable mysterious roadway road fatalities incidents,0.056
376,315,bt_nllb_german,Unexplained car accidents,0.0483
377,315,bt_bing_german,Unexplained traffic accidents,0.048
378,315,conceptnet.topn3,unexplained highway accidents inexplicable happen anytime cause injury happen to anyone,0.0433
379,315,glove.topn3.replace,inexplicable road fatalities,0.0399
380,315,wiki.topn3.replace,highways toll road limited access road highway trafficollision dead arrival reckless driving traffic collision,0.034
381,315,word2vec.topn3.replace,inexplicable mysterious roadway road fatalities incidents,0.032
382,315,relevancefeedback.topn10.qld,unexplained highway accidents feder accid case mainland pch build,0.0317
383,315,stem.trunc5,unexp highw accid,0.0104
384,315,bertqe.topn10.bm25,septemb wednesdai orang,0.0
385,315,bertqe.topn10.qld,santiago canyon road drop,0.0
386,315,bt_nllb_russian,Unexplained Accidents,0.0
387,315,conceptnet.topn3.replace,inexplicable highway happen anytime cause injury happen to anyone,0.0
388,315,stem.lovins,unexplain highwa accidens,0.0
389,315,stem.trunc4,unex high acci,0.0
390,315,wordnet.topn3.replace,unexplained main road chance event stroke,0.0
391,316,-1,Polygamy Polyandry Polygyny,0.7496
392,316,word2vec.topn3,polygamy polyandry polygyny polygyny polygamous polygyny polyandrous polygamy polyandry,0.71
393,316,word2vec.topn3.replace,polygyny polygamous polygyny polyandrous polygamy polyandry,0.6696
394,316,bt_bing_swahili,Polygyny Polygyny of Polygamy,0.6574
395,316,wiki.topn3,polygamy polyandry polygyny mating systems polygyny polygyny polygamy polyandry polygyny loris polyandry polygyny polyandry monogamy polygyny,0.609
396,316,bt_nllb_russian,Polygamy of the Polygons,0.5649
397,316,relevancefeedback.topn10.qld,polygamy polyandry polygyny who children have support were aid,0.3983
398,316,glove.topn3,polygamy polyandry polygyny mormons bigamy polygyny mangxamba polyandry monogamy,0.3081
399,316,relevancefeedback.topn10.bm25,polygamy polyandry polygyny who have children aid parti control c auction data librari,0.292
400,316,wiki.topn3.replace,mating systems polygyny polygyny polygamy polyandry polygyny loris polyandry polygyny polyandry monogamy polygyny,0.2384
401,316,conceptnet.topn3.replace,polyandry polyandry polygyny,0.1005
402,316,glove.topn3.replace,mormons bigamy polygyny mangxamba polyandry monogamy,0.0986
403,316,bt_nllb_arabic,Polygamous Polygamous,0.0502
404,316,stem.lovins,polygam polyandr polygyn,0.0502
405,316,bertqe.topn10.bm25,nuclear power technolog databas,0.0
