,qid,order,query,qld.recip_rank
72,314,wiki.topn3,marine vegetation ocean current seabed continental shelf ocean ecosystem biome biomes vegetation,1.0
73,314,wiki.topn3.replace,ocean current seabed continental shelf ocean ecosystem biome biomes vegetation,1.0
74,314,tagmee.topn3,marine vegetation Ocean Vegetation,0.5
75,314,conceptluster.topn5.3.bm25,marine vegetation ocean,0.3333
76,314,conceptluster.topn5.3.qld,marine vegetation ocean,0.3333
77,314,bt_nllb_chinese_yue,Sea plants,0.1667
78,314,bt_nllb_korean,Sea plants,0.1667
79,314,bt_nllb_malay,Sea plants,0.1667
80,314,bt_nllb_tamil,Sea plants,0.1667
81,315,-1,Unexplained Highway Accidents,0.1667
82,315,sensedisambiguation,Unexplained Highway Accidents accident,0.2
83,315,word2vec.topn3.replace,inexplicable mysterious roadway road fatalities incidents,0.2
84,316,-1,Polygamy Polyandry Polygyny,1.0
85,317,-1,Unsolicited Faxes,1.0
86,318,-1,Best Retirement Country,0.1429
87,318,sensedisambiguation,Best Retirement Country state,1.0
88,318,glove.topn3,best retirement country well better nation already,0.5
89,318,glove.topn3.replace,well better retirement nation already,0.2
90,318,bt_nllb_tamil,The country with the best pension,0.1667
91,319,-1,New Fuel Sources,0.3333
92,319,conceptnet.topn3,new fuel sources city modern old oil coal gas spatial unmasking,1.0
93,319,conceptnet.topn3.replace,city modern old oil coal gas spatial unmasking,1.0
94,319,relevancefeedback.topn10.qld,new fuel sources radioact sup cost power percent niiar kg it,1.0
95,319,anchor.topn3,new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor,0.5
96,319,bt_nllb_german,New fuels,0.5
97,319,sensedisambiguation,New raw Fuel Sources source,0.5
98,319,sensedisambiguation.replace,raw fuel source,0.5
99,320,-1,Undersea Fiber Optic Cable,0.125
100,320,anchor.topn3,undersea fiber optic cable uuv samayamaayi adventure queu fibr cable nowiki disappearing fila itmo spbsu,0.3333
101,320,bt_bing_swahili,Undersea optical cable,0.25
102,320,anchor.topn3.replace,uuv samayamaayi adventure queu fibr cable nowiki disappearing fila itmo spbsu cable,0.1667
103,320,bt_nllb_arabic,The fiber optic cable is underwater,0.1667
104,320,bt_nllb_malay,Underwater fiber optic cables,0.1667
105,321,-1,Women in Parliaments,1.0
106,322,-1,International Art Crime,0.0
107,322,word2vec.topn3.replace,national global domestic artwork artworks criminality,0.1667
108,322,word2vec.topn3,international art crime national global domestic artwork artworks criminality,0.1
109,322,sensedisambiguation,International Art artwork Crime,0.0323
110,322,wordnet.topn3.replace,external artwork artistry artistic creation criminal offense criminal offence law breaking,0.027
111,322,wordnet.topn3,international art crime external artwork artistry artistic creation criminal offense criminal offence law breaking,0.0244
112,322,conceptnet.topn3,international art crime painting paint paintings,0.0222
113,322,sensedisambiguation.replace,international artwork crime,0.0204
114,322,tagmee.topn3.replace,Art and Crime,0.0185
115,322,conceptluster.topn5.3.bm25,international art crime art crime,0.0128
116,322,conceptluster.topn5.3.qld,international art crime art crime,0.0128
117,322,tagmee.topn3,international art crime Art and Crime,0.0128
118,322,glove.topn3.replace,global which museum criminal,0.0108
119,323,-1,Literary/Journalistic Plagiarism,1.0
120,324,-1,Argentine/British Relations,1.0
121,325,-1,Cult Lifestyles,0.0833
122,325,glove.topn3,cult lifestyles followers sect sedentary,0.5
123,325,anchor.topn3,cult lifestyles genestealer reproduct cult tsumbubura,0.25
124,325,bt_bing_swahili,Cult life,0.1429
125,325,stem.trunc4,cult life,0.1429
126,325,stem.trunc5,cult lifes,0.1429
127,325,wiki.topn3.replace,cults anti cult terms concepts occult cult lifestyle lifestylmagazine travel lifestyle sociology,0.1429
128,326,-1,Ferry Sinkings,1.0
129,327,-1,Modern Slavery,0.0909
130,327,tagmee.topn3.replace,Slavery Slavery in the United States,1.0
131,327,word2vec.topn3,modern slavery contemporary modern day ancient slaves enslavement,1.0
132,327,tagmee.topn3,modern slavery Slavery Slavery in the United States,0.5
133,327,wordnet.topn3,modern slavery Bodoni modernistic bondage slaveholding,0.5
134,327,anchor.topn3.replace,burdah jardot originalité slavery,0.3333
135,327,conceptluster.topn5.3.bm25,modern slavery slavery united states,0.3333
136,327,conceptluster.topn5.3.qld,modern slavery slavery united states,0.3333
137,327,word2vec.topn3.replace,contemporary modern day ancient slaves enslavement,0.3333
138,327,bt_nllb_malay,Modern day Slavery,0.25
139,327,relevancefeedback.topn10.bm25,modern slavery murder india iv econom slaveri our westwood r rep d,0.25
140,327,relevancefeedback.topn10.qld,modern slavery murder india our said hi westwood she cent econom,0.1667
141,327,wordnet.topn3.replace,Bodoni modernistic bondage slaveholding,0.1667
142,327,wiki.topn3,modern slavery slave trade slavery civil war slavery emancipation proclamation frederick douglass jefferson davis slavery united states,0.1111
143,328,-1,Pope Beatifications,1.0
144,329,-1,Mexican Air Pollution,1.0
145,330,-1,Iran-Iraq Cooperation,1.0
146,331,-1,World Bank Criticism,1.0
147,332,-1,Income Tax Evasion,0.0455
148,332,bertqe.topn10.bm25,tax evas connect j david,1.0
149,332,relevancefeedback.topn10.bm25,income tax evasion both yuan incom rmb hunter sturman,1.0
150,332,stem.paicehusk,incom tax evas,1.0
151,332,stem.porter,incom tax evas,1.0
152,332,stem.porter2,incom tax evas,1.0
153,332,wiki.topn3,income tax evasion bank fraud arrest warrant plea bargain tax evasion bank fraud arrest warrant plea bargain tax evasion,1.0
154,332,wiki.topn3.replace,bank fraud arrest warrant plea bargain tax evasion bank fraud arrest warrant plea bargain tax evasion,1.0
155,332,bt_nllb_persian,Escape from income tax,0.125
156,332,bt_nllb_russian,Escape from income tax,0.125
157,332,bt_nllb_arabic,Evading income tax,0.1
158,332,bt_nllb_swahili,Avoiding Income Taxes,0.0909
159,332,bt_nllb_tamil,Income Tax Avoidance,0.0909
160,332,bt_bing_chinese_simplified,tax evasion,0.0625
161,332,bt_bing_french,Tax evasion,0.0625
162,332,tagmee.topn3.replace,Tax evasion Tax evasion,0.0625
163,332,tagmee.topn3,income tax evasion Tax evasion Tax evasion,0.0588
164,332,conceptluster.topn5.3.bm25,income tax evasion tax evasion,0.0526
165,332,conceptluster.topn5.3.qld,income tax evasion tax evasion,0.0526
166,332,glove.topn3,income tax evasion taxes income embezzlement laundering,0.0526
167,333,-1,Antibiotics Bacteria Disease,1.0
168,334,-1,Export Controls Cryptography,0.5
169,334,bt_bing_chinese_simplified,Export Control Encryption,1.0
170,334,bt_bing_korean,Export Control Encryption,1.0
171,334,bt_nllb_arabic,Export control Encryption,1.0
172,334,bt_nllb_tamil,Encryption of export controls,1.0
173,334,glove.topn3,export controls cryptography import cryptographic public key,1.0
174,334,sensedisambiguation.replace,export restraint cryptography,1.0
175,334,tagmee.topn3,export controls cryptography Cryptography,1.0
176,334,tagmee.topn3.replace,Cryptography,1.0
177,334,wiki.topn3,export controls cryptography outlinof cryptography glossary cryptographic keys plaintext cryptography,1.0
178,334,wiki.topn3.replace,outlinof cryptography glossary cryptographic keys plaintext cryptography,1.0
179,335,-1,Adoptive Biological Parents,1.0
180,336,-1,Black Bear Attacks,1.0
181,337,-1,Viral Hepatitis,1.0
182,338,-1,Risk of Aspirin,1.0
183,339,-1,Alzheimer's Drug Treatment,0.5
184,339,conceptluster.topn5.3.bm25,alzheimer s drug treatment psychoactive drug addiction alzheimer s disease,1.0
185,339,conceptluster.topn5.3.qld,alzheimer s drug treatment psychoactive drug addiction alzheimer s disease,1.0
186,339,wiki.topn3,alzheimer s drug treatment dementia aphasias unsolved problems neuroscience alzheimer s disease dementia aphasias unsolved problems neuroscience alzheimer s disease opiate empathogen entactogen antidepressant psychoactive drug substancusdisorder behavioral addiction stress psychological addiction,1.0
187,339,wiki.topn3.replace,dementia aphasias unsolved problems neuroscience alzheimer s disease dementia aphasias unsolved problems neuroscience alzheimer s disease opiate empathogen entactogen antidepressant psychoactive drug substancusdisorder behavioral addiction stress psychological addiction,1.0
188,340,-1,Land Mine Ban,1.0
189,341,-1,Airport Security,1.0
190,342,-1,Diplomatic Expulsion,0.5
191,342,bertqe.topn10.bm25,militari aid spy tit tat,1.0
192,342,conceptluster.topn5.3.bm25,diplomatic expulsion diplomacy deportation,1.0
193,342,conceptluster.topn5.3.qld,diplomatic expulsion diplomacy deportation,1.0
194,342,glove.topn3,diplomatic expulsion relations expelled expel,1.0
195,342,glove.topn3.replace,relations expelled expel,1.0
196,342,relevancefeedback.topn10.qld,diplomatic expulsion soviet mr iraqi albanian u consul british,1.0
197,342,tagmee.topn3,diplomatic expulsion Diplomacy Deportation,1.0
198,342,wiki.topn3,diplomatic expulsion foreign relations deputy chief mission spherof influence diplomacy extradition ethnic cleansing persona non grata deportation,1.0
199,343,-1,Police Deaths,0.0909
200,343,conceptnet.topn3,police deaths chief fighting war love,0.5
201,343,wiki.topn3,police deaths publisafety crime prevention law enforcement police life senescence disease death,0.5
202,343,word2vec.topn3.replace,cops policemen fatalities killings,0.3333
203,343,wordnet.topn3,police deaths patrol police force dying last,0.3333
204,343,bt_bing_chinese_simplified,The policeman died,0.25
205,343,bt_bing_german,Deaths in the police force,0.25
206,343,bt_bing_russian,Deaths of police officers,0.25
207,343,relevancefeedback.topn10.bm25,police deaths he constitut ingel freewai hanson shoot were hi i,0.2
208,343,word2vec.topn3,police deaths cops policemen fatalities killings,0.1667
209,343,sensedisambiguation,Police Deaths end,0.1111
210,344,-1,Abuses of E-Mail,1.0
211,345,-1,Overseas Tobacco Sales,0.1667
212,345,bt_nllb_chinese_yue,I sell cigarettes abroad,1.0
213,345,relevancefeedback.topn10.bm25,overseas tobacco sales compani rate dollar per,1.0
214,345,relevancefeedback.topn10.qld,overseas tobacco sales dollar export per invest,1.0
215,345,word2vec.topn3.replace,abroad stateside cigarettes smoking marketing,1.0
216,345,bt_bing_arabic,Tobacco sales abroad,0.5
217,345,bt_bing_korean,Tobacco sales abroad,0.5
218,345,bt_bing_persian,Selling Tobacco Abroad,0.5
219,345,bt_bing_swahili,Tobacco sales abroad,0.5
220,345,bt_nllb_french,Tobacco sales abroad,0.5
221,345,bt_nllb_malay,Tobacco sales abroad,0.5
222,345,bt_nllb_persian,The sale of tobacco abroad,0.5
223,345,bt_nllb_russian,The sale of tobacco abroad,0.5
224,345,bt_nllb_tamil,The sale of tobacco abroad,0.5
225,345,glove.topn3,overseas tobacco sales abroad elsewhere cigarette cigarettes retail selling,0.5
226,345,glove.topn3.replace,abroad elsewhere cigarette cigarettes retail selling,0.5
227,345,word2vec.topn3,overseas tobacco sales abroad stateside cigarettes smoking marketing,0.5
228,345,bt_bing_russian,Sale of tobacco products abroad,0.3333
229,345,conceptluster.topn5.3.bm25,overseas tobacco sales sales tax,0.3333
230,345,conceptluster.topn5.3.qld,overseas tobacco sales sales tax,0.3333
231,345,bt_nllb_arabic,Tobacco sales outside,0.25
232,345,sensedisambiguation,Overseas oversea Tobacco Sales sale,0.2
233,345,tagmee.topn3,overseas tobacco sales Tobacco Sales tax,0.2
234,346,-1,Educational Standards,0.5
235,346,word2vec.topn3,educational standards instructional standards,1.0
236,347,-1,Wildlife Extinction,0.1111
237,347,bt_bing_tamil,Wildlife destruction,1.0
238,347,bt_nllb_korean,Extinction of the Wild,1.0
239,347,bt_nllb_persian,Extinction of the wild,1.0
240,347,bt_nllb_russian,Extinction of the wild,1.0
241,347,wordnet.topn3,wildlife extinction experimental extinction extermination,1.0
242,347,bt_bing_german,Extinction of wild animals,0.5
243,347,bt_nllb_swahili,The Extinction of Animals,0.5
244,347,bt_nllb_tamil,The destruction of wild animals,0.5
245,347,wordnet.topn3.replace,wildlife experimental extinction extermination,0.3333
246,347,bt_nllb_chinese_yue,Wildlife is disappearing,0.2
247,347,word2vec.topn3,wildlife extinction wild life habitat extirpation,0.2
248,347,glove.topn3,wildlife extinction conservation wetlands extirpation danger,0.1667
249,347,word2vec.topn3.replace,wild life habitat extirpation,0.1667
250,347,conceptluster.topn5.3.bm25,wildlife extinction quaternary extinction event,0.125
251,347,conceptluster.topn5.3.qld,wildlife extinction quaternary extinction event,0.125
252,347,relevancefeedback.topn10.bm25,wildlife extinction manag wildlif sell eagl extinct said road otter,0.125
253,347,stem.paicehusk,wildl extinct,0.125
254,348,-1,Agoraphobia,1.0
255,349,-1,Metabolism,1.0
256,350,-1,Health and Computer Terminals,1.0
257,351,-1,Falkland petroleum exploration,1.0
258,352,-1,British Chunnel impact,1.0
259,353,-1,Antarctica exploration,1.0
260,354,-1,journalist risks,0.3333
261,354,glove.topn3,journalist risks reporter photographer dangers,0.5
262,355,-1,ocean remote sensing,1.0
263,356,-1,postmenopausal estrogen Britain,0.0476
264,356,bt_nllb_arabic,Oestrogen after the age of despair Britain,1.0
265,356,word2vec.topn3.replace,post menopausal premenopausal pre menopausal oestrogen progesterone britian Britian british,1.0
266,356,wiki.topn3.replace,endometriosis hormontherapy fragilx syndrome menopause hormones brain androgen receptor follicle stimulating hormone estrogen,0.25
267,356,glove.topn3.replace,premenopausal post menopausal progesterone hormone british uk,0.2
268,356,wiki.topn3,postmenopausal estrogen britain endometriosis hormontherapy fragilx syndrome menopause hormones brain androgen receptor follicle stimulating hormone estrogen,0.1429
269,356,word2vec.topn3,postmenopausal estrogen britain post menopausal premenopausal pre menopausal oestrogen progesterone britian Britian british,0.1429
270,356,relevancefeedback.topn10.bm25,postmenopausal estrogen britain women calcium medic treatment,0.1
271,356,relevancefeedback.topn10.qld,postmenopausal estrogen britain women calcium medic treatment mr,0.1
272,356,sensedisambiguation.replace,postmenopausal estrogen united kingdom,0.1
273,356,bertqe.topn10.bm25,studi sai calcium supplement mai,0.0714
274,356,bertqe.topn10.qld,studi sai calcium supplement mai,0.0714
275,356,bt_nllb_swahili,Post aging estrogen in England,0.0714
276,356,bt_nllb_persian,Estrogen after the British monsoon,0.0667
277,356,sensedisambiguation,postmenopausal estrogen Britain united kingdom,0.0667
278,356,glove.topn3,postmenopausal estrogen britain premenopausal post menopausal progesterone hormone british uk,0.0526
279,356,stem.porter,postmenopaus estrogen britain,0.0526
280,356,stem.porter2,postmenopaus estrogen britain,0.0526
281,356,anchor.topn3,postmenopausal estrogen britain androgen estrogens nortestosteron drywall,0.05
282,357,-1,territorial waters dispute,1.0
283,358,-1,blood-alcohol fatalities,0.3333
284,358,bt_bing_chinese_simplified,Death from blood alcohol,1.0
285,358,bt_bing_german,Deaths from blood alcohol,1.0
286,358,bt_bing_korean,Blood Alcohol Deaths,1.0
287,358,bt_bing_malay,blood alcohol death,1.0
288,358,bt_bing_persian,Deaths from blood alcohol,1.0
289,358,bt_bing_swahili,Blood alcohol deaths,1.0
290,358,bt_bing_tamil,Blood alcohol deaths,1.0
291,358,bt_nllb_arabic,Deaths from blood alcohol,1.0
292,358,bt_nllb_chinese_yue,Blood alcohol is dead,1.0
293,358,bt_nllb_french,death from alcohol in the blood,1.0
294,358,bt_nllb_german,Blood alcohol deaths,1.0
295,358,bt_nllb_korean,Deaths from blood alcohol,1.0
296,358,bt_nllb_malay,death from blood alcohol,1.0
297,358,bt_nllb_persian,Deaths from blood alcohol,1.0
298,358,bt_nllb_russian,death from alcohol in the blood,1.0
299,358,bt_nllb_swahili,blood deaths from alcohol,1.0
300,358,glove.topn3,blood alcohol fatalities mangxamba gahsh deaths,1.0
301,358,relevancefeedback.topn10.bm25,blood alcohol fatalities ornela said mann drunk giunta rausi alcohol drink barsumyan driver,1.0
302,358,relevancefeedback.topn10.qld,blood alcohol fatalities ornela drink drunk driver giunta mann said alcohol rausi barsumyan,1.0
303,358,sensedisambiguation,blood alcohol fatalities fatality,1.0
304,358,tagmee.topn3.replace,Blood alcohol content Death,1.0
305,358,word2vec.topn3,blood alcohol fatalities breath alcohol BrAC deaths casualties,1.0
306,358,wordnet.topn3,blood alcohol fatalities human death,1.0
307,358,wiki.topn3.replace,corporattitle driving thinfluence amway blood alcohol content life senescence disease death,0.5
308,359,-1,mutual fund predictors,0.0667
309,359,wordnet.topn3,mutual fund predictors reciprocal common investment trust store prognosticator forecaster,1.0
310,359,bt_nllb_russian,forecast indicators of mutual funds,0.3333
311,359,conceptluster.topn5.3.bm25,mutual fund predictors mutual fund,0.25
312,359,conceptluster.topn5.3.qld,mutual fund predictors mutual fund,0.25
313,359,tagmee.topn3,mutual fund predictors Mutual fund,0.25
314,359,tagmee.topn3.replace,Mutual fund,0.25
315,359,wordnet.topn3.replace,reciprocal common investment trust store prognosticator forecaster,0.25
316,359,wiki.topn3,mutual fund predictors fixed income assets management exchange traded fund mutual fund,0.2
317,359,bt_bing_malay,Mutual Fund Forecaster,0.1667
318,359,bt_bing_swahili,Mutual Fund Forecasters,0.1667
319,359,bt_nllb_french,forecasters of mutual funds,0.1667
320,359,bt_nllb_korean,Mutual fund forecasts,0.1667
321,359,wiki.topn3.replace,fixed income assets management exchange traded fund mutual fund,0.1429
322,359,stem.krovetz,mutual fund predict,0.125
323,359,bt_bing_tamil,Mutual Fund Calculators,0.0909
324,359,stem.paicehusk,mut fund predict,0.0714
325,360,-1,drug legalization benefits,1.0
326,361,-1,clothing sweatshops,0.5
327,361,bt_bing_chinese_simplified,Apparel sweatshops,1.0
328,361,bt_bing_french,Sweatshops,1.0
329,361,bt_bing_korean,Garment sweatshop,1.0
330,361,conceptnet.topn3,clothing sweatshops the closet dress a person,1.0
331,361,conceptnet.topn3.replace,the closet dress a person sweatshops,1.0
332,361,glove.topn3,clothing sweatshops apparel em,1.0
333,361,relevancefeedback.topn10.bm25,clothing sweatshops labor said cloth home our bill sew,1.0
334,361,relevancefeedback.topn10.qld,clothing sweatshops labor said cloth sew home bill our,1.0
335,361,wiki.topn3,clothing sweatshops footwear fashion accessory sewing clothing big business exploitation rent control sweatshop,1.0
336,361,wiki.topn3.replace,footwear fashion accessory sewing clothing big business exploitation rent control sweatshop,1.0
337,361,word2vec.topn3,clothing sweatshops apparel garments sweat shops,1.0
338,361,wordnet.topn3,clothing sweatshops apparel vesture wear,1.0
339,362,-1,human smuggling,0.5
340,362,bt_nllb_arabic,Smuggling people,1.0
341,362,bt_nllb_russian,smuggling of people,1.0
342,362,conceptluster.topn5.3.bm25,human smuggling people smuggling,1.0
343,362,conceptluster.topn5.3.qld,human smuggling people smuggling,1.0
344,362,relevancefeedback.topn10.bm25,human smuggling peru polic have cuban smuggler x iraq fujian from case,1.0
345,362,tagmee.topn3,human smuggling People smuggling,1.0
346,362,tagmee.topn3.replace,People smuggling,1.0
347,362,wiki.topn3,human smuggling arms trafficking intimidation violent crime people smuggling,1.0
348,362,wiki.topn3.replace,arms trafficking intimidation violent crime people smuggling,1.0
349,362,word2vec.topn3,human smuggling non human nonhuman smugglers smuggler,1.0
350,363,-1,transportation tunnel disasters,1.0
351,364,-1,rabies,1.0
352,365,-1,El Nino,1.0
353,366,-1,commercial cyanide uses,1.0
354,367,-1,piracy,0.25
355,368,-1,in vitro fertilization,1.0
356,369,-1,anorexia nervosa bulimia,1.0
357,370,-1,food/drug laws,0.1429
358,370,glove.topn3.replace,food drug regulations,0.3333
359,370,glove.topn3,food drug laws regulations,0.25
360,370,relevancefeedback.topn10.qld,food drug laws drug object calori crimin said discount nation index,0.2
361,371,-1,health insurance holistic,0.0
362,371,bt_nllb_arabic,The health insurance coverage,1.0
363,371,bt_nllb_persian,Health insurance coverage,1.0
364,371,wiki.topn3.replace,health insurance types insurance medicar united states health insurance integrativmedicine mindfulness based stress reduction psychiatric times holistic health,0.2
365,371,wiki.topn3,health insurance holistic health insurance types insurance medicar united states health insurance integrativmedicine mindfulness based stress reduction psychiatric times holistic health,0.1667
366,371,wordnet.topn3,health insurance holistic wellness indemnity insurance policy policy,0.1429
367,371,word2vec.topn3,health insurance holistic well being wellbeing nutrition premiums wholistic integrative,0.0714
368,371,tagmee.topn3.replace,Health insurance Holistic health,0.0588
369,371,anchor.topn3,health insurance holistic mapogo center midland health northwest,0.0385
370,371,conceptluster.topn5.3.bm25,health insurance holistic health insurance holistic health,0.0286
371,371,conceptluster.topn5.3.qld,health insurance holistic holistic health health insurance,0.0286
372,371,tagmee.topn3,health insurance holistic Health insurance Holistic health,0.0286
373,371,bt_bing_swahili,General health insurance,0.027
374,371,bt_nllb_german,Health insurance in general,0.027
375,371,bt_nllb_swahili,general health insurance,0.027
376,371,bt_nllb_russian,health insurance,0.025
377,371,wordnet.topn3.replace,wellness indemnity insurance policy policy holistic,0.0213
378,371,bt_nllb_tamil,Health insurance is complete,0.0196
379,371,relevancefeedback.topn10.qld,health insurance holistic you he popul enright food have us,0.0196
380,371,relevancefeedback.topn10.bm25,health insurance holistic you trade group alvarez he ab,0.0185
381,371,stem.lovins,health insur hol,0.0182
382,371,conceptnet.topn3,health insurance holistic eating vegetables a mineral maintaining muscle strength expensive health insurance,0.0179
383,371,bt_bing_chinese_simplified,Health insurance overall,0.0159
384,371,bt_nllb_chinese_yue,Health insurance as a whole,0.0159
385,371,bt_nllb_korean,The whole health insurance,0.0159
386,371,sensedisambiguation,health insurance policy holistic,0.0159
387,371,bt_bing_arabic,Universal Health Insurance,0.0141
388,371,bt_bing_persian,Comprehensive health insurance,0.012
389,371,bt_bing_russian,Comprehensive Health Insurance,0.012
390,372,-1,Native American casino,1.0
391,373,-1,encryption equipment export,1.0
392,374,-1,Nobel prize winners,0.25
393,374,bt_bing_chinese_simplified,Nobel laureate,1.0
394,374,bt_bing_french,Nobel Laureates,1.0
395,374,bt_bing_german,Nobel laureate,1.0
396,374,bt_bing_korean,Nobel laureates,1.0
397,374,bt_bing_swahili,Nobel laureates,1.0
398,374,bt_bing_tamil,List of Nobel laureates,1.0
399,374,bt_nllb_french,Nobel Prize for his work,1.0
400,374,bt_nllb_german,Nobel laureates,1.0
401,374,bt_nllb_russian,Nobel laureates,1.0
402,374,conceptnet.topn3,nobel prize winners Alfred Bernhard Nobel nobelist reward happy,1.0
403,374,conceptnet.topn3.replace,Alfred Bernhard Nobel nobelist reward happy,1.0
404,374,glove.topn3,nobel prize winners laureate prize nobel finalists,1.0
405,374,glove.topn3.replace,laureate prize nobel finalists,1.0
406,374,relevancefeedback.topn10.bm25,nobel prize winners diet award cern hi ca,1.0
407,374,stem.paicehusk,nobel priz win,1.0
408,374,wiki.topn3,nobel prize winners awards established nobel prizin physics maricurie nobel prize,1.0
409,374,wiki.topn3.replace,awards established nobel prizin physics maricurie nobel prize,1.0
410,374,word2vec.topn3,nobel prize winners pulitzer IgNobel losers,1.0
411,374,wordnet.topn3.replace,Alfred Bernhard Nobel Alfred Nobel lever loot appreciate succeeder achiever,1.0
412,374,anchor.topn3,nobel prize winners nobel exaucé starodubka friedebert sødringsk,0.5
413,374,anchor.topn3.replace,nobel exaucé starodubka friedebert sødringsk winners,0.5
414,374,bertqe.topn10.qld,chemistri thursdai while two american,0.5
415,374,relevancefeedback.topn10.qld,nobel prize winners diet award de juli ca clock,0.5
416,374,stem.lovins,nobel priz winner,0.5
417,374,stem.trunc5,nobel prize winne,0.5
418,374,tagmee.topn3.replace,Nobel Prize,0.5
419,374,wordnet.topn3,nobel prize winners Alfred Bernhard Nobel Alfred Nobel lever loot appreciate succeeder achiever,0.5
420,374,conceptluster.topn5.3.bm25,nobel prize winners nobel prize,0.3333
421,374,conceptluster.topn5.3.qld,nobel prize winners nobel prize,0.3333
422,374,sensedisambiguation,Nobel prize trophy winners winner,0.3333
423,374,tagmee.topn3,nobel prize winners Nobel Prize,0.3333
424,375,-1,hydrogen energy,1.0
425,376,-1,World Court,0.25
426,376,word2vec.topn3,world court globe country rulings,0.5
