,qid,order,query,qld.map
98,304,conceptluster.topn5.3.bm25,endangered species mammals endangered species,0.0471
99,304,conceptluster.topn5.3.qld,endangered species mammals endangered species,0.0471
100,304,bt_bing_malay,Endangered Species Mamalia,0.0457
101,304,bt_nllb_korean,Endangered species,0.0457
102,304,stem.lovins,endanger speci mam,0.0455
103,304,stem.paicehusk,endang specy mam,0.0455
104,304,bt_nllb_persian,Endangered species clover,0.04
105,304,bt_bing_arabic,Endangered species mammals,0.037
106,304,bt_bing_chinese_simplified,Endangered species mammals,0.037
107,304,bt_bing_german,Endangered species mammals,0.037
108,304,bt_bing_korean,Endangered species mammals,0.037
109,304,bt_bing_russian,Endangered species mammals,0.037
110,304,bt_bing_swahili,Endangered species mammals,0.037
111,304,bt_bing_tamil,Endangered species mammals,0.037
112,304,bt_nllb_arabic,Endangered species mammals,0.037
113,304,bt_nllb_french,Endangered species mammal,0.037
114,304,bt_nllb_german,Endangered species mammal,0.037
115,304,bt_nllb_malay,Endangered species mammal,0.037
116,304,docluster.topn10.3.bm25,endangered species mammals,0.037
117,304,docluster.topn10.3.qld,endangered species mammals,0.037
118,304,original,Endangered Species Mammals,0.037
119,304,rm3.topn10.10.0.5.bm25,Endangered Species (Mammals),0.037
120,304,rm3.topn10.10.0.5.qld,Endangered Species (Mammals),0.037
121,304,stem.krovetz,endanger species mammal,0.037
122,304,stem.porter,endang speci mammal,0.037
123,304,stem.porter2,endang speci mammal,0.037
124,304,stem.sstemmer,endangered specy mammal,0.037
125,304,tagmee.topn3,endangered species mammals Endangered species Mammal,0.037
126,304,tagmee.topn3.replace,Endangered species Mammal,0.037
127,304,termluster.topn5.3.bm25,endangered species mammals,0.037
128,304,termluster.topn5.3.qld,endangered species mammals,0.037
129,304,thesaurus.topn3,endangered species mammals,0.037
130,304,thesaurus.topn3.replace,endangered species mammals,0.037
131,305,-1,Most Dangerous Vehicles,0.0044
132,305,conceptluster.topn5.3.bm25,dangerous vehicles risk,0.0173
133,305,conceptluster.topn5.3.qld,dangerous vehicles risk,0.0173
134,305,wordnet.topn3,dangerous vehicles life threatening unsafe fomite,0.0159
135,305,sensedisambiguation,Most Dangerous Vehicles vehicle,0.0098
136,305,termluster.topn5.3.bm25,dangerous vehicles,0.0071
137,305,termluster.topn5.3.qld,dangerous vehicles,0.0071
138,305,thesaurus.topn3,dangerous vehicles,0.0071
139,305,thesaurus.topn3.replace,dangerous vehicles,0.0071
140,305,wiki.topn3,dangerous vehicles risk assessment optimism bias risk management risk truck semi trailer motor vehicle vehicle,0.006
141,305,wiki.topn3.replace,risk assessment optimism bias risk management risk truck semi trailer motor vehicle vehicle,0.0059
142,305,tagmee.topn3.replace,Risk Vehicle,0.0051
143,305,tagmee.topn3,dangerous vehicles Risk Vehicle,0.0049
144,305,bt_bing_arabic,The most dangerous vehicles,0.0044
145,305,bt_bing_chinese_simplified,The most dangerous vehicles,0.0044
146,305,bt_bing_french,Most Dangerous Vehicles,0.0044
147,305,bt_bing_german,The Most Dangerous Vehicles,0.0044
148,305,bt_bing_korean,The most dangerous vehicles,0.0044
149,305,bt_bing_malay,Most Dangerous Vehicles,0.0044
150,305,bt_bing_persian,The Most Dangerous Vehicles,0.0044
151,305,bt_bing_russian,The Most Dangerous Vehicles,0.0044
152,305,bt_nllb_french,The most dangerous vehicles,0.0044
153,305,bt_nllb_german,Most dangerous vehicles,0.0044
154,305,bt_nllb_korean,The most dangerous vehicle,0.0044
155,305,bt_nllb_malay,The Most Dangerous Vehicle,0.0044
156,305,bt_nllb_persian,The most dangerous vehicles,0.0044
157,305,bt_nllb_russian,The most dangerous vehicles,0.0044
158,305,bt_nllb_tamil,The most dangerous vehicles,0.0044
159,305,docluster.topn10.3.bm25,most dangerous vehicles,0.0044
160,305,docluster.topn10.3.qld,most dangerous vehicles,0.0044
161,305,original,Most Dangerous Vehicles,0.0044
162,305,rm3.topn10.10.0.5.bm25,Most Dangerous Vehicles,0.0044
163,305,rm3.topn10.10.0.5.qld,Most Dangerous Vehicles,0.0044
164,305,sensedisambiguation.replace,Most dangerous vehicle,0.0044
165,305,stem.krovetz,most dangerous vehicle,0.0044
166,305,stem.lovins,most danger vehicl,0.0044
167,305,stem.porter,most danger vehicl,0.0044
168,305,stem.porter2,most danger vehicl,0.0044
169,305,stem.sstemmer,most dangerous vehicle,0.0044
170,306,-1,African Civilian Deaths,0.0527
171,306,bt_bing_arabic,African civilian deaths,0.0527
172,306,bt_bing_french,Deaths of African civilians,0.0527
173,306,bt_bing_korean,African Civilian Deaths,0.0527
174,306,bt_bing_malay,Death of African Civilians,0.0527
175,306,bt_bing_persian,Deaths of African Civilians,0.0527
176,306,bt_bing_swahili,Deaths of African civilians,0.0527
177,306,bt_nllb_french,The deaths of African civilians,0.0527
178,306,bt_nllb_german,African civilian deaths,0.0527
179,306,docluster.topn10.3.bm25,african civilian deaths,0.0527
180,306,docluster.topn10.3.qld,african civilian deaths,0.0527
181,306,original,African Civilian Deaths,0.0527
182,306,rm3.topn10.10.0.5.bm25,African Civilian Deaths,0.0527
183,306,rm3.topn10.10.0.5.qld,African Civilian Deaths,0.0527
184,306,stem.porter,african civilian death,0.0527
185,306,stem.porter2,african civilian death,0.0527
186,306,stem.sstemmer,african civilian death,0.0527
187,306,termluster.topn5.3.bm25,african civilian deaths,0.0527
188,306,termluster.topn5.3.qld,african civilian deaths,0.0527
189,306,thesaurus.topn3,african civilian deaths,0.0527
190,306,thesaurus.topn3.replace,african civilian deaths,0.0527
191,307,-1,New Hydroelectric Projects,0.2124
192,307,tagmee.topn3,new hydroelectric projects Hydroelectricity Project,0.214
193,307,tagmee.topn3.replace,Hydroelectricity Project,0.2136
194,307,bt_bing_french,New hydroelectric projects,0.2124
195,307,bt_bing_malay,New Hydroelectric Project,0.2124
196,307,bt_nllb_chinese_yue,New hydroelectric projects,0.2124
197,307,bt_nllb_french,New hydroelectric projects,0.2124
198,307,bt_nllb_malay,New Hydroelectric Project,0.2124
199,307,bt_nllb_persian,New projects for hydroelectricity,0.2124
200,307,bt_nllb_russian,New hydroelectric projects,0.2124
201,307,bt_nllb_tamil,New hydroelectric projects,0.2124
202,307,docluster.topn10.3.bm25,new hydroelectric projects,0.2124
203,307,docluster.topn10.3.qld,new hydroelectric projects,0.2124
204,307,original,New Hydroelectric Projects,0.2124
205,307,rm3.topn10.10.0.5.bm25,New Hydroelectric Projects,0.2124
206,307,rm3.topn10.10.0.5.qld,New Hydroelectric Projects,0.2124
207,307,stem.krovetz,new hydroelectric project,0.2124
208,307,stem.lovins,new hydroelectr project,0.2124
209,307,stem.porter,new hydroelectric project,0.2124
210,307,stem.porter2,new hydroelectr project,0.2124
211,307,stem.sstemmer,new hydroelectric project,0.2124
212,307,termluster.topn5.3.bm25,new hydroelectric projects,0.2124
213,307,termluster.topn5.3.qld,new hydroelectric projects,0.2124
214,307,thesaurus.topn3,new hydroelectric projects,0.2124
215,307,thesaurus.topn3.replace,new hydroelectric projects,0.2124
216,308,-1,Implant Dentistry,0.2812
217,308,bt_bing_arabic,Dental implants,0.5
218,308,bt_bing_persian,Dental implant,0.5
219,308,bt_bing_swahili,Dental implants,0.5
220,308,bt_nllb_german,Implant teeth,0.5
221,308,bt_nllb_malay,Dental Implantation,0.5
222,308,bt_nllb_persian,Dental implant,0.5
223,308,conceptluster.topn5.3.bm25,implant dentistry dental implant,0.5
224,308,conceptluster.topn5.3.qld,implant dentistry dental implant,0.5
225,308,word2vec.topn3.replace,implant dental dentists,0.5
226,308,wiki.topn3,implant dentistry soft tissue sinus lift sinus surgery dental implant cardiology physical therapy otolaryngology dentistry,0.3333
227,308,wiki.topn3.replace,soft tissue sinus lift sinus surgery dental implant cardiology physical therapy otolaryngology dentistry,0.3125
228,308,wordnet.topn3,implant dentistry embed plant odontology dental medicine,0.3056
229,308,anchor.topn3,implant dentistry defibrillatorto ketodesogestrel carviovert,0.2812
230,308,bt_bing_chinese_simplified,Implant dentistry,0.2812
231,308,bt_bing_french,Implant Dentistry,0.2812
232,308,bt_bing_korean,Implant Dentistry,0.2812
233,308,bt_bing_malay,Implant Dentistry,0.2812
234,308,bt_bing_tamil,Implant Dentistry,0.2812
235,308,bt_nllb_chinese_yue,Dentistry of implants,0.2812
236,308,bt_nllb_french,Dentistry by implant,0.2812
237,308,bt_nllb_russian,Dentistry of implants,0.2812
238,308,conceptnet.topn3,implant dentistry plant dental medicine dental,0.2812
239,308,docluster.topn10.3.bm25,implant dentistry,0.2812
240,308,docluster.topn10.3.qld,implant dentistry,0.2812
241,308,original,Implant Dentistry,0.2812
242,308,rm3.topn10.10.0.5.bm25,Implant Dentistry,0.2812
243,308,rm3.topn10.10.0.5.qld,Implant Dentistry,0.2812
244,308,stem.krovetz,implant dentistry,0.2812
245,308,stem.porter,implant dentistri,0.2812
246,308,stem.porter2,implant dentistri,0.2812
247,308,stem.sstemmer,implant dentistry,0.2812
248,308,termluster.topn5.3.bm25,implant dentistry,0.2812
249,308,termluster.topn5.3.qld,implant dentistry,0.2812
250,308,thesaurus.topn3,implant dentistry,0.2812
251,308,thesaurus.topn3.replace,implant dentistry,0.2812
252,309,-1,Rap and Crime,0.0
253,309,conceptnet.topn3,rap crime music hip hop,0.0076
254,309,wiki.topn3,rap crime reggaeton underground hip hop gangsta rap rapping,0.006
255,309,wiki.topn3.replace,reggaeton underground hip hop gangsta rap rapping,0.006
256,309,word2vec.topn3,rap crime hip hop hiphop criminality,0.0057
257,309,conceptnet.topn3.replace,music hip hop crime,0.0048
258,310,-1,Radio Waves and Brain Cancer,0.1362
259,310,bt_bing_arabic,Radio waves and brain cancer,0.1362
260,310,bt_bing_chinese_simplified,Radio waves and brain cancer,0.1362
261,310,bt_bing_french,Radio Waves and Brain Cancer,0.1362
262,310,bt_bing_korean,Radio waves and brain cancer,0.1362
263,310,bt_bing_malay,Radio Waves and Brain Cancer,0.1362
264,310,bt_bing_persian,Radio Waves and Brain Cancer,0.1362
265,310,bt_bing_russian,Radio Waves and Brain Cancer,0.1362
266,310,bt_bing_swahili,Radio waves and brain cancer,0.1362
267,310,bt_bing_tamil,Radio waves and brain cancer,0.1362
268,310,bt_nllb_arabic,Radio waves and brain cancer,0.1362
269,310,bt_nllb_french,Radio waves and brain cancer,0.1362
270,310,bt_nllb_german,Radio waves and brain cancer,0.1362
271,310,bt_nllb_malay,Radio waves and brain cancer,0.1362
272,310,bt_nllb_persian,Radio waves and brain cancer,0.1362
273,310,bt_nllb_russian,Radio waves and brain cancer,0.1362
274,310,bt_nllb_swahili,Radio Waves and Brain Cancer,0.1362
275,310,bt_nllb_tamil,Radio waves and brain cancer,0.1362
276,310,docluster.topn10.3.bm25,radio waves and brain cancer,0.1362
277,310,docluster.topn10.3.qld,radio waves and brain cancer,0.1362
278,310,original,Radio Waves and Brain Cancer,0.1362
279,310,rm3.topn10.10.0.5.bm25,Radio Waves and Brain Cancer,0.1362
280,310,rm3.topn10.10.0.5.qld,Radio Waves and Brain Cancer,0.1362
281,310,stem.krovetz,radio wave and brain cancer,0.1362
282,310,stem.porter,radio wave and brain cancer,0.1362
283,310,stem.porter2,radio wave and brain cancer,0.1362
284,310,stem.sstemmer,radio wave and brain cancer,0.1362
285,310,termluster.topn5.3.bm25,radio waves brain cancer,0.1362
286,310,termluster.topn5.3.qld,radio waves brain cancer,0.1362
287,310,thesaurus.topn3,radio waves brain cancer,0.1362
288,310,thesaurus.topn3.replace,radio waves brain cancer,0.1362
289,311,-1,Industrial Espionage,0.2058
290,311,bt_bing_arabic,Industrial Espionage,0.2058
291,311,bt_bing_chinese_simplified,Industrial espionage,0.2058
292,311,bt_bing_french,Industrial espionage,0.2058
293,311,bt_bing_german,Industrial espionage,0.2058
294,311,bt_bing_korean,Industrial Espionage,0.2058
295,311,bt_bing_persian,Industrial espionage,0.2058
296,311,bt_bing_russian,Industrial espionage,0.2058
297,311,bt_bing_swahili,Industrial Espionage,0.2058
298,311,bt_bing_tamil,Industrial Espionage,0.2058
299,311,bt_nllb_arabic,Industrial espionage,0.2058
300,311,bt_nllb_french,Industrial espionage,0.2058
301,311,bt_nllb_russian,Industrial espionage,0.2058
302,311,conceptluster.topn5.3.bm25,industrial espionage industrial espionage,0.2058
303,311,conceptluster.topn5.3.qld,industrial espionage industrial espionage,0.2058
304,311,docluster.topn10.3.bm25,industrial espionage,0.2058
305,311,docluster.topn10.3.qld,industrial espionage,0.2058
306,311,original,Industrial Espionage,0.2058
307,311,rm3.topn10.10.0.5.bm25,Industrial Espionage,0.2058
308,311,rm3.topn10.10.0.5.qld,Industrial Espionage,0.2058
309,311,sensedisambiguation,Industrial Espionage,0.2058
310,311,sensedisambiguation.replace,industrial espionage,0.2058
311,311,stem.krovetz,industrial espionage,0.2058
312,311,stem.porter,industri espionag,0.2058
313,311,stem.porter2,industri espionag,0.2058
314,311,stem.sstemmer,industrial espionage,0.2058
315,311,tagmee.topn3,industrial espionage Industrial espionage,0.2058
316,311,tagmee.topn3.replace,Industrial espionage,0.2058
317,311,termluster.topn5.3.bm25,industrial espionage,0.2058
318,311,termluster.topn5.3.qld,industrial espionage,0.2058
319,311,thesaurus.topn3,industrial espionage,0.2058
320,311,thesaurus.topn3.replace,industrial espionage,0.2058
321,311,wordnet.topn3,industrial espionage,0.2058
322,311,wordnet.topn3.replace,industrial espionage,0.2058
323,312,-1,Hydroponics,0.8553
324,312,anchor.topn3,hydroponics,0.8553
325,312,anchor.topn3.replace,hydroponics,0.8553
326,312,bt_bing_chinese_simplified,hydroponics,0.8553
327,312,bt_bing_french,Hydroponics,0.8553
328,312,bt_bing_german,Hydroponics,0.8553
329,312,bt_bing_korean,Hydroponics,0.8553
330,312,bt_bing_persian,Hydroponic,0.8553
331,312,bt_bing_russian,Hydroponics,0.8553
332,312,bt_bing_swahili,Hydroponics,0.8553
333,312,bt_bing_tamil,Hydroponics,0.8553
334,312,bt_nllb_arabic,The hydroponics,0.8553
335,312,bt_nllb_french,Hydroponics,0.8553
336,312,bt_nllb_malay,Hydroponics,0.8553
337,312,bt_nllb_persian,Hydroponics,0.8553
338,312,bt_nllb_russian,Hydroponics,0.8553
339,312,bt_nllb_swahili,Hydroponics,0.8553
340,312,conceptluster.topn5.3.bm25,hydroponics,0.8553
341,312,conceptluster.topn5.3.qld,hydroponics,0.8553
342,312,conceptnet.topn3,hydroponics,0.8553
343,312,conceptnet.topn3.replace,hydroponics,0.8553
344,312,docluster.topn10.3.bm25,hydroponics,0.8553
345,312,docluster.topn10.3.qld,hydroponics,0.8553
346,312,glove.topn3,hydroponics ooooooooooooooooooooooooooooooooooooooo aquaponics,0.8553
347,312,original,Hydroponics,0.8553
348,312,rm3.topn10.10.0.5.bm25,Hydroponics,0.8553
349,312,rm3.topn10.10.0.5.qld,Hydroponics,0.8553
350,312,sensedisambiguation,Hydroponics,0.8553
351,312,sensedisambiguation.replace,hydroponics,0.8553
352,312,stem.krovetz,hydroponics,0.8553
353,312,stem.lovins,hydropon,0.8553
354,312,stem.paicehusk,hydropon,0.8553
355,312,stem.porter,hydroponic,0.8553
356,312,stem.porter2,hydropon,0.8553
357,312,stem.sstemmer,hydroponic,0.8553
358,312,tagmee.topn3,hydroponics Hydroponics,0.8553
359,312,tagmee.topn3.replace,Hydroponics,0.8553
360,312,termluster.topn5.3.bm25,hydroponics,0.8553
361,312,termluster.topn5.3.qld,hydroponics,0.8553
362,312,thesaurus.topn3,hydroponics,0.8553
363,312,thesaurus.topn3.replace,hydroponics,0.8553
364,312,word2vec.topn3,hydroponics aeroponic,0.8553
365,313,-1,Magnetic Levitation-Maglev,0.768
366,313,relevancefeedback.topn10.bm25,magnetic levitation maglev magnet la would railwai project train car said,0.78
367,313,relevancefeedback.topn10.qld,magnetic levitation maglev magnet train railwai la said would project,0.7767
368,313,anchor.topn3,magnetic levitation maglev,0.768
369,313,anchor.topn3.replace,magnetic levitation maglev,0.768
370,313,bt_bing_arabic,Magnetic Levitation Maglev,0.768
371,313,bt_bing_french,Magnetic Levitation Maglev,0.768
372,313,bt_bing_malay,Magnetic Levitation Maglev,0.768
373,313,bt_bing_russian,Magnetic Levitation Maglev,0.768
374,313,bt_bing_tamil,Magnetic levitation maglev,0.768
375,313,bt_nllb_chinese_yue,The magnetic Levitation Maglev,0.768
376,313,bt_nllb_german,Magnetic levitation maglev,0.768
377,313,bt_nllb_malay,Magnetic levitation of the Maglev,0.768
378,313,bt_nllb_russian,Magnetic levitation of the Maglev,0.768
379,313,bt_nllb_swahili,Magnetic Levitation Maglev,0.768
380,313,conceptluster.topn5.3.bm25,magnetic levitation maglev,0.768
381,313,conceptluster.topn5.3.qld,magnetic levitation maglev,0.768
382,313,docluster.topn10.3.bm25,magnetic levitation maglev,0.768
383,313,docluster.topn10.3.qld,magnetic levitation maglev,0.768
384,313,original,Magnetic Levitation Maglev,0.768
385,313,rm3.topn10.10.0.5.bm25,Magnetic Levitation-Maglev,0.768
386,313,rm3.topn10.10.0.5.qld,Magnetic Levitation-Maglev,0.768
387,313,sensedisambiguation,Magnetic Levitation Maglev,0.768
388,313,sensedisambiguation.replace,magnetic Levitation Maglev,0.768
389,313,stem.krovetz,magnetic levitate maglev,0.768
390,313,stem.lovins,magnet levit maglev,0.768
391,313,stem.paicehusk,magnet levit maglev,0.768
392,313,stem.porter,magnet levit maglev,0.768
393,313,stem.porter2,magnet levit maglev,0.768
394,313,stem.sstemmer,magnetic levitation maglev,0.768
395,313,tagmee.topn3,magnetic levitation maglev,0.768
396,313,termluster.topn5.3.bm25,magnetic levitation maglev,0.768
397,313,termluster.topn5.3.qld,magnetic levitation maglev,0.768
398,313,thesaurus.topn3,magnetic levitation maglev,0.768
399,313,thesaurus.topn3.replace,magnetic levitation maglev,0.768
400,313,wiki.topn3,magnetic levitation maglev,0.768
401,314,-1,Marine Vegetation,0.0019
402,314,bt_nllb_persian,Seaweed,0.1828
403,314,bt_nllb_swahili,Seaweed,0.1828
404,314,conceptluster.topn5.3.bm25,marine vegetation ocean,0.0489
405,314,conceptluster.topn5.3.qld,marine vegetation ocean,0.0489
406,314,wiki.topn3,marine vegetation ocean current seabed continental shelf ocean ecosystem biome biomes vegetation,0.0419
407,314,tagmee.topn3.replace,Ocean Vegetation,0.0318
408,314,tagmee.topn3,marine vegetation Ocean Vegetation,0.029
409,314,bt_nllb_russian,Sea vegetation,0.0254
410,314,bt_bing_korean,Marine Plants,0.0246
411,314,bt_bing_malay,Marine plants,0.0246
412,314,bt_bing_tamil,Marine plants,0.0246
413,314,bt_nllb_arabic,Marine plants,0.0246
414,314,wiki.topn3.replace,ocean current seabed continental shelf ocean ecosystem biome biomes vegetation,0.0246
415,314,bt_nllb_german,Protection of the seas,0.0234
416,314,bt_nllb_chinese_yue,Sea plants,0.006
417,314,bt_nllb_korean,Sea plants,0.006
418,314,bt_nllb_malay,Sea plants,0.006
419,314,bt_nllb_tamil,Sea plants,0.006
420,314,anchor.topn3,marine vegetation,0.0019
421,314,anchor.topn3.replace,marine vegetation,0.0019
422,314,bt_bing_arabic,Marine vegetation,0.0019
423,314,bt_bing_chinese_simplified,Marine vegetation,0.0019
424,314,bt_bing_french,Marine vegetation,0.0019
425,314,bt_bing_german,Marine vegetation,0.0019
426,314,bt_bing_persian,Marine Vegetation,0.0019
427,314,bt_bing_russian,Marine vegetation,0.0019
428,314,bt_bing_swahili,Marine Vegetation,0.0019
429,314,bt_nllb_french,marine vegetation,0.0019
430,314,docluster.topn10.3.bm25,marine vegetation,0.0019
431,314,docluster.topn10.3.qld,marine vegetation,0.0019
432,314,original,Marine Vegetation,0.0019
433,314,rm3.topn10.10.0.5.bm25,Marine Vegetation,0.0019
434,314,rm3.topn10.10.0.5.qld,Marine Vegetation,0.0019
435,314,sensedisambiguation,Marine Vegetation,0.0019
436,314,sensedisambiguation.replace,marine vegetation,0.0019
437,314,stem.krovetz,marine vegetation,0.0019
438,314,stem.paicehusk,marin veget,0.0019
439,314,stem.porter,marin veget,0.0019
440,314,stem.porter2,marin veget,0.0019
441,314,stem.sstemmer,marine vegetation,0.0019
442,314,stem.trunc5,marin veget,0.0019
443,314,termluster.topn5.3.bm25,marine vegetation,0.0019
444,314,termluster.topn5.3.qld,marine vegetation,0.0019
445,314,thesaurus.topn3,marine vegetation,0.0019
446,314,thesaurus.topn3.replace,marine vegetation,0.0019
447,315,-1,Unexplained Highway Accidents,0.0035
448,315,conceptluster.topn5.3.bm25,unexplained highway accidents traffic collision,0.0099
449,315,conceptluster.topn5.3.qld,unexplained highway accidents traffic collision,0.0099
450,315,bt_nllb_chinese_yue,The cause of the accident is unknown,0.0085
451,315,tagmee.topn3,unexplained highway accidents Highway Traffic collision,0.0075
452,315,tagmee.topn3.replace,Highway Traffic collision,0.0056
453,315,wordnet.topn3,unexplained highway accidents main road chance event stroke,0.0052
454,315,glove.topn3,unexplained highway accidents inexplicable road fatalities,0.0046
455,315,bt_nllb_tamil,Unidentified road accidents,0.0044
456,315,sensedisambiguation,Unexplained Highway Accidents accident,0.0042
457,315,word2vec.topn3.replace,inexplicable mysterious roadway road fatalities incidents,0.0039
458,315,bt_bing_arabic,Unexplained highway accidents,0.0035
459,315,bt_bing_korean,Unexplained Highway Accidents,0.0035
460,315,bt_bing_malay,Unexplained Highway Accident,0.0035
461,315,bt_bing_persian,Unexplained highway accidents,0.0035
462,315,bt_bing_swahili,Unexplained Highway Accidents,0.0035
463,315,bt_bing_tamil,Unexplained highway accidents,0.0035
464,315,bt_nllb_korean,An unexplained highway accident,0.0035
