,qid,order,query,qld.ndcg
79,303,docluster.topn10.3.bm25,hubble telescope achievements,0.5359
80,303,docluster.topn10.3.qld,hubble telescope achievements,0.5359
81,303,original,Hubble Telescope Achievements,0.5359
82,303,rm3.topn10.10.0.5.bm25,Hubble Telescope Achievements,0.5359
83,303,rm3.topn10.10.0.5.qld,Hubble Telescope Achievements,0.5359
84,303,stem.krovetz,hubble telescope achievement,0.5359
85,303,stem.lovins,hubbl telescop achievement,0.5359
86,303,stem.paicehusk,hubbl telescop achiev,0.5359
87,303,stem.porter,hubbl telescop achiev,0.5359
88,303,stem.porter2,hubbl telescop achiev,0.5359
89,303,stem.sstemmer,hubble telescope achievement,0.5359
90,303,termluster.topn5.3.bm25,hubble telescope achievements,0.5359
91,303,termluster.topn5.3.qld,hubble telescope achievements,0.5359
92,303,thesaurus.topn3,hubble telescope achievements,0.5359
93,303,thesaurus.topn3.replace,hubble telescope achievements,0.5359
94,304,-1,Endangered Species (Mammals),0.1457
95,304,bt_nllb_swahili,Endangered Species Animals,0.1974
96,304,bt_nllb_chinese_yue,They are endangered,0.1859
97,304,conceptluster.topn5.3.bm25,endangered species mammals endangered species,0.1834
98,304,conceptluster.topn5.3.qld,endangered species mammals endangered species,0.1834
99,304,bt_bing_malay,Endangered Species Mamalia,0.1802
100,304,bt_nllb_korean,Endangered species,0.1802
101,304,stem.lovins,endanger speci mam,0.18
102,304,stem.paicehusk,endang specy mam,0.18
103,304,bt_nllb_persian,Endangered species clover,0.1654
104,304,bt_bing_arabic,Endangered species mammals,0.1457
105,304,bt_bing_chinese_simplified,Endangered species mammals,0.1457
106,304,bt_bing_german,Endangered species mammals,0.1457
107,304,bt_bing_korean,Endangered species mammals,0.1457
108,304,bt_bing_russian,Endangered species mammals,0.1457
109,304,bt_bing_swahili,Endangered species mammals,0.1457
110,304,bt_bing_tamil,Endangered species mammals,0.1457
111,304,bt_nllb_arabic,Endangered species mammals,0.1457
112,304,bt_nllb_french,Endangered species mammal,0.1457
113,304,bt_nllb_german,Endangered species mammal,0.1457
114,304,bt_nllb_malay,Endangered species mammal,0.1457
115,304,docluster.topn10.3.bm25,endangered species mammals,0.1457
116,304,docluster.topn10.3.qld,endangered species mammals,0.1457
117,304,original,Endangered Species Mammals,0.1457
118,304,rm3.topn10.10.0.5.bm25,Endangered Species (Mammals),0.1457
119,304,rm3.topn10.10.0.5.qld,Endangered Species (Mammals),0.1457
120,304,stem.krovetz,endanger species mammal,0.1457
121,304,stem.porter,endang speci mammal,0.1457
122,304,stem.porter2,endang speci mammal,0.1457
123,304,stem.sstemmer,endangered specy mammal,0.1457
124,304,tagmee.topn3,endangered species mammals Endangered species Mammal,0.1457
125,304,tagmee.topn3.replace,Endangered species Mammal,0.1457
126,304,termluster.topn5.3.bm25,endangered species mammals,0.1457
127,304,termluster.topn5.3.qld,endangered species mammals,0.1457
128,304,thesaurus.topn3,endangered species mammals,0.1457
129,304,thesaurus.topn3.replace,endangered species mammals,0.1457
130,305,-1,Most Dangerous Vehicles,0.0469
131,305,conceptluster.topn5.3.bm25,dangerous vehicles risk,0.0975
132,305,conceptluster.topn5.3.qld,dangerous vehicles risk,0.0975
133,305,wordnet.topn3,dangerous vehicles life threatening unsafe fomite,0.0811
134,305,wiki.topn3,dangerous vehicles risk assessment optimism bias risk management risk truck semi trailer motor vehicle vehicle,0.0636
135,305,wiki.topn3.replace,risk assessment optimism bias risk management risk truck semi trailer motor vehicle vehicle,0.0631
136,305,sensedisambiguation,Most Dangerous Vehicles vehicle,0.0614
137,305,tagmee.topn3,dangerous vehicles Risk Vehicle,0.0606
138,305,conceptnet.topn3,dangerous vehicles Explosives driving Some people,0.0514
139,305,tagmee.topn3.replace,Risk Vehicle,0.049
140,305,bt_bing_arabic,The most dangerous vehicles,0.0469
141,305,bt_bing_chinese_simplified,The most dangerous vehicles,0.0469
142,305,bt_bing_french,Most Dangerous Vehicles,0.0469
143,305,bt_bing_german,The Most Dangerous Vehicles,0.0469
144,305,bt_bing_korean,The most dangerous vehicles,0.0469
145,305,bt_bing_malay,Most Dangerous Vehicles,0.0469
146,305,bt_bing_persian,The Most Dangerous Vehicles,0.0469
147,305,bt_bing_russian,The Most Dangerous Vehicles,0.0469
148,305,bt_nllb_french,The most dangerous vehicles,0.0469
149,305,bt_nllb_german,Most dangerous vehicles,0.0469
150,305,bt_nllb_korean,The most dangerous vehicle,0.0469
151,305,bt_nllb_malay,The Most Dangerous Vehicle,0.0469
152,305,bt_nllb_persian,The most dangerous vehicles,0.0469
153,305,bt_nllb_russian,The most dangerous vehicles,0.0469
154,305,bt_nllb_tamil,The most dangerous vehicles,0.0469
155,305,docluster.topn10.3.bm25,most dangerous vehicles,0.0469
156,305,docluster.topn10.3.qld,most dangerous vehicles,0.0469
157,305,original,Most Dangerous Vehicles,0.0469
158,305,rm3.topn10.10.0.5.bm25,Most Dangerous Vehicles,0.0469
159,305,rm3.topn10.10.0.5.qld,Most Dangerous Vehicles,0.0469
160,305,sensedisambiguation.replace,Most dangerous vehicle,0.0469
161,305,stem.krovetz,most dangerous vehicle,0.0469
162,305,stem.lovins,most danger vehicl,0.0469
163,305,stem.porter,most danger vehicl,0.0469
164,305,stem.porter2,most danger vehicl,0.0469
165,305,stem.sstemmer,most dangerous vehicle,0.0469
166,306,-1,African Civilian Deaths,0.1628
167,306,bt_bing_arabic,African civilian deaths,0.1628
168,306,bt_bing_french,Deaths of African civilians,0.1628
169,306,bt_bing_korean,African Civilian Deaths,0.1628
170,306,bt_bing_malay,Death of African Civilians,0.1628
171,306,bt_bing_persian,Deaths of African Civilians,0.1628
172,306,bt_bing_swahili,Deaths of African civilians,0.1628
173,306,bt_nllb_french,The deaths of African civilians,0.1628
174,306,bt_nllb_german,African civilian deaths,0.1628
175,306,docluster.topn10.3.bm25,african civilian deaths,0.1628
176,306,docluster.topn10.3.qld,african civilian deaths,0.1628
177,306,original,African Civilian Deaths,0.1628
178,306,rm3.topn10.10.0.5.bm25,African Civilian Deaths,0.1628
179,306,rm3.topn10.10.0.5.qld,African Civilian Deaths,0.1628
180,306,stem.porter,african civilian death,0.1628
181,306,stem.porter2,african civilian death,0.1628
182,306,stem.sstemmer,african civilian death,0.1628
183,306,termluster.topn5.3.bm25,african civilian deaths,0.1628
184,306,termluster.topn5.3.qld,african civilian deaths,0.1628
185,306,thesaurus.topn3,african civilian deaths,0.1628
186,306,thesaurus.topn3.replace,african civilian deaths,0.1628
187,307,-1,New Hydroelectric Projects,0.384
188,307,tagmee.topn3,new hydroelectric projects Hydroelectricity Project,0.3842
189,307,bt_bing_french,New hydroelectric projects,0.384
190,307,bt_bing_malay,New Hydroelectric Project,0.384
191,307,bt_nllb_chinese_yue,New hydroelectric projects,0.384
192,307,bt_nllb_french,New hydroelectric projects,0.384
193,307,bt_nllb_malay,New Hydroelectric Project,0.384
194,307,bt_nllb_persian,New projects for hydroelectricity,0.384
195,307,bt_nllb_russian,New hydroelectric projects,0.384
196,307,bt_nllb_tamil,New hydroelectric projects,0.384
197,307,docluster.topn10.3.bm25,new hydroelectric projects,0.384
198,307,docluster.topn10.3.qld,new hydroelectric projects,0.384
199,307,original,New Hydroelectric Projects,0.384
200,307,rm3.topn10.10.0.5.bm25,New Hydroelectric Projects,0.384
201,307,rm3.topn10.10.0.5.qld,New Hydroelectric Projects,0.384
202,307,stem.krovetz,new hydroelectric project,0.384
203,307,stem.lovins,new hydroelectr project,0.384
204,307,stem.porter,new hydroelectric project,0.384
205,307,stem.porter2,new hydroelectr project,0.384
206,307,stem.sstemmer,new hydroelectric project,0.384
207,307,termluster.topn5.3.bm25,new hydroelectric projects,0.384
208,307,termluster.topn5.3.qld,new hydroelectric projects,0.384
209,307,thesaurus.topn3,new hydroelectric projects,0.384
210,307,thesaurus.topn3.replace,new hydroelectric projects,0.384
211,308,-1,Implant Dentistry,0.4859
212,308,bt_bing_arabic,Dental implants,0.6367
213,308,bt_bing_persian,Dental implant,0.6367
214,308,bt_bing_swahili,Dental implants,0.6367
215,308,bt_nllb_german,Implant teeth,0.6367
216,308,bt_nllb_malay,Dental Implantation,0.6367
217,308,bt_nllb_persian,Dental implant,0.6367
218,308,conceptluster.topn5.3.bm25,implant dentistry dental implant,0.6367
219,308,conceptluster.topn5.3.qld,implant dentistry dental implant,0.6367
220,308,word2vec.topn3.replace,implant dental dentists,0.6367
221,308,wiki.topn3,implant dentistry soft tissue sinus lift sinus surgery dental implant cardiology physical therapy otolaryngology dentistry,0.5294
222,308,wiki.topn3.replace,soft tissue sinus lift sinus surgery dental implant cardiology physical therapy otolaryngology dentistry,0.5135
223,308,wordnet.topn3,implant dentistry embed plant odontology dental medicine,0.5079
224,308,anchor.topn3,implant dentistry defibrillatorto ketodesogestrel carviovert,0.4859
225,308,bt_bing_chinese_simplified,Implant dentistry,0.4859
226,308,bt_bing_french,Implant Dentistry,0.4859
227,308,bt_bing_korean,Implant Dentistry,0.4859
228,308,bt_bing_malay,Implant Dentistry,0.4859
229,308,bt_bing_tamil,Implant Dentistry,0.4859
230,308,bt_nllb_chinese_yue,Dentistry of implants,0.4859
231,308,bt_nllb_french,Dentistry by implant,0.4859
232,308,bt_nllb_russian,Dentistry of implants,0.4859
233,308,conceptnet.topn3,implant dentistry plant dental medicine dental,0.4859
234,308,docluster.topn10.3.bm25,implant dentistry,0.4859
235,308,docluster.topn10.3.qld,implant dentistry,0.4859
236,308,original,Implant Dentistry,0.4859
237,308,rm3.topn10.10.0.5.bm25,Implant Dentistry,0.4859
238,308,rm3.topn10.10.0.5.qld,Implant Dentistry,0.4859
239,308,stem.krovetz,implant dentistry,0.4859
240,308,stem.porter,implant dentistri,0.4859
241,308,stem.porter2,implant dentistri,0.4859
242,308,stem.sstemmer,implant dentistry,0.4859
243,308,termluster.topn5.3.bm25,implant dentistry,0.4859
244,308,termluster.topn5.3.qld,implant dentistry,0.4859
245,308,thesaurus.topn3,implant dentistry,0.4859
246,308,thesaurus.topn3.replace,implant dentistry,0.4859
247,309,-1,Rap and Crime,0.0
248,309,conceptnet.topn3,rap crime music hip hop,0.0854
249,309,wiki.topn3,rap crime reggaeton underground hip hop gangsta rap rapping,0.0805
250,309,wiki.topn3.replace,reggaeton underground hip hop gangsta rap rapping,0.0805
251,309,word2vec.topn3,rap crime hip hop hiphop criminality,0.0798
252,309,conceptnet.topn3.replace,music hip hop crime,0.0766
253,310,-1,Radio Waves and Brain Cancer,0.3448
254,310,bt_bing_arabic,Radio waves and brain cancer,0.3448
255,310,bt_bing_chinese_simplified,Radio waves and brain cancer,0.3448
256,310,bt_bing_french,Radio Waves and Brain Cancer,0.3448
257,310,bt_bing_korean,Radio waves and brain cancer,0.3448
258,310,bt_bing_malay,Radio Waves and Brain Cancer,0.3448
259,310,bt_bing_persian,Radio Waves and Brain Cancer,0.3448
260,310,bt_bing_russian,Radio Waves and Brain Cancer,0.3448
261,310,bt_bing_swahili,Radio waves and brain cancer,0.3448
262,310,bt_bing_tamil,Radio waves and brain cancer,0.3448
263,310,bt_nllb_arabic,Radio waves and brain cancer,0.3448
264,310,bt_nllb_french,Radio waves and brain cancer,0.3448
265,310,bt_nllb_german,Radio waves and brain cancer,0.3448
266,310,bt_nllb_malay,Radio waves and brain cancer,0.3448
267,310,bt_nllb_persian,Radio waves and brain cancer,0.3448
268,310,bt_nllb_russian,Radio waves and brain cancer,0.3448
269,310,bt_nllb_swahili,Radio Waves and Brain Cancer,0.3448
270,310,bt_nllb_tamil,Radio waves and brain cancer,0.3448
271,310,docluster.topn10.3.bm25,radio waves and brain cancer,0.3448
272,310,docluster.topn10.3.qld,radio waves and brain cancer,0.3448
273,310,original,Radio Waves and Brain Cancer,0.3448
274,310,rm3.topn10.10.0.5.bm25,Radio Waves and Brain Cancer,0.3448
275,310,rm3.topn10.10.0.5.qld,Radio Waves and Brain Cancer,0.3448
276,310,stem.krovetz,radio wave and brain cancer,0.3448
277,310,stem.porter,radio wave and brain cancer,0.3448
278,310,stem.porter2,radio wave and brain cancer,0.3448
279,310,stem.sstemmer,radio wave and brain cancer,0.3448
280,310,termluster.topn5.3.bm25,radio waves brain cancer,0.3448
281,310,termluster.topn5.3.qld,radio waves brain cancer,0.3448
282,310,thesaurus.topn3,radio waves brain cancer,0.3448
283,310,thesaurus.topn3.replace,radio waves brain cancer,0.3448
284,311,-1,Industrial Espionage,0.3748
285,311,bt_bing_arabic,Industrial Espionage,0.3748
286,311,bt_bing_chinese_simplified,Industrial espionage,0.3748
287,311,bt_bing_french,Industrial espionage,0.3748
288,311,bt_bing_german,Industrial espionage,0.3748
289,311,bt_bing_korean,Industrial Espionage,0.3748
290,311,bt_bing_persian,Industrial espionage,0.3748
291,311,bt_bing_russian,Industrial espionage,0.3748
292,311,bt_bing_swahili,Industrial Espionage,0.3748
293,311,bt_bing_tamil,Industrial Espionage,0.3748
294,311,bt_nllb_arabic,Industrial espionage,0.3748
295,311,bt_nllb_french,Industrial espionage,0.3748
296,311,bt_nllb_russian,Industrial espionage,0.3748
297,311,conceptluster.topn5.3.bm25,industrial espionage industrial espionage,0.3748
298,311,conceptluster.topn5.3.qld,industrial espionage industrial espionage,0.3748
299,311,docluster.topn10.3.bm25,industrial espionage,0.3748
300,311,docluster.topn10.3.qld,industrial espionage,0.3748
301,311,original,Industrial Espionage,0.3748
302,311,rm3.topn10.10.0.5.bm25,Industrial Espionage,0.3748
303,311,rm3.topn10.10.0.5.qld,Industrial Espionage,0.3748
304,311,sensedisambiguation,Industrial Espionage,0.3748
305,311,sensedisambiguation.replace,industrial espionage,0.3748
306,311,stem.krovetz,industrial espionage,0.3748
307,311,stem.porter,industri espionag,0.3748
308,311,stem.porter2,industri espionag,0.3748
309,311,stem.sstemmer,industrial espionage,0.3748
310,311,tagmee.topn3,industrial espionage Industrial espionage,0.3748
311,311,tagmee.topn3.replace,Industrial espionage,0.3748
312,311,termluster.topn5.3.bm25,industrial espionage,0.3748
313,311,termluster.topn5.3.qld,industrial espionage,0.3748
314,311,thesaurus.topn3,industrial espionage,0.3748
315,311,thesaurus.topn3.replace,industrial espionage,0.3748
316,311,wordnet.topn3,industrial espionage,0.3748
317,311,wordnet.topn3.replace,industrial espionage,0.3748
318,312,-1,Hydroponics,0.9559
319,312,relevancefeedback.topn10.qld,hydroponics space al room marijuana polic chicori we,0.9585
320,312,anchor.topn3,hydroponics,0.9559
321,312,anchor.topn3.replace,hydroponics,0.9559
322,312,bt_bing_chinese_simplified,hydroponics,0.9559
323,312,bt_bing_french,Hydroponics,0.9559
324,312,bt_bing_german,Hydroponics,0.9559
325,312,bt_bing_korean,Hydroponics,0.9559
326,312,bt_bing_persian,Hydroponic,0.9559
327,312,bt_bing_russian,Hydroponics,0.9559
328,312,bt_bing_swahili,Hydroponics,0.9559
329,312,bt_bing_tamil,Hydroponics,0.9559
330,312,bt_nllb_arabic,The hydroponics,0.9559
331,312,bt_nllb_french,Hydroponics,0.9559
332,312,bt_nllb_malay,Hydroponics,0.9559
333,312,bt_nllb_persian,Hydroponics,0.9559
334,312,bt_nllb_russian,Hydroponics,0.9559
335,312,bt_nllb_swahili,Hydroponics,0.9559
336,312,conceptluster.topn5.3.bm25,hydroponics,0.9559
337,312,conceptluster.topn5.3.qld,hydroponics,0.9559
338,312,conceptnet.topn3,hydroponics,0.9559
339,312,conceptnet.topn3.replace,hydroponics,0.9559
340,312,docluster.topn10.3.bm25,hydroponics,0.9559
341,312,docluster.topn10.3.qld,hydroponics,0.9559
342,312,glove.topn3,hydroponics ooooooooooooooooooooooooooooooooooooooo aquaponics,0.9559
343,312,original,Hydroponics,0.9559
344,312,rm3.topn10.10.0.5.bm25,Hydroponics,0.9559
345,312,rm3.topn10.10.0.5.qld,Hydroponics,0.9559
346,312,sensedisambiguation,Hydroponics,0.9559
347,312,sensedisambiguation.replace,hydroponics,0.9559
348,312,stem.krovetz,hydroponics,0.9559
349,312,stem.lovins,hydropon,0.9559
350,312,stem.paicehusk,hydropon,0.9559
351,312,stem.porter,hydroponic,0.9559
352,312,stem.porter2,hydropon,0.9559
353,312,stem.sstemmer,hydroponic,0.9559
354,312,tagmee.topn3,hydroponics Hydroponics,0.9559
355,312,tagmee.topn3.replace,Hydroponics,0.9559
356,312,termluster.topn5.3.bm25,hydroponics,0.9559
357,312,termluster.topn5.3.qld,hydroponics,0.9559
358,312,thesaurus.topn3,hydroponics,0.9559
359,312,thesaurus.topn3.replace,hydroponics,0.9559
360,312,word2vec.topn3,hydroponics aeroponic,0.9559
361,313,-1,Magnetic Levitation-Maglev,0.8784
362,313,anchor.topn3,magnetic levitation maglev,0.8784
363,313,anchor.topn3.replace,magnetic levitation maglev,0.8784
364,313,bt_bing_arabic,Magnetic Levitation Maglev,0.8784
365,313,bt_bing_french,Magnetic Levitation Maglev,0.8784
366,313,bt_bing_malay,Magnetic Levitation Maglev,0.8784
367,313,bt_bing_russian,Magnetic Levitation Maglev,0.8784
368,313,bt_bing_tamil,Magnetic levitation maglev,0.8784
369,313,bt_nllb_chinese_yue,The magnetic Levitation Maglev,0.8784
370,313,bt_nllb_german,Magnetic levitation maglev,0.8784
371,313,bt_nllb_malay,Magnetic levitation of the Maglev,0.8784
372,313,bt_nllb_russian,Magnetic levitation of the Maglev,0.8784
373,313,bt_nllb_swahili,Magnetic Levitation Maglev,0.8784
374,313,conceptluster.topn5.3.bm25,magnetic levitation maglev,0.8784
375,313,conceptluster.topn5.3.qld,magnetic levitation maglev,0.8784
376,313,docluster.topn10.3.bm25,magnetic levitation maglev,0.8784
377,313,docluster.topn10.3.qld,magnetic levitation maglev,0.8784
378,313,original,Magnetic Levitation Maglev,0.8784
379,313,rm3.topn10.10.0.5.bm25,Magnetic Levitation-Maglev,0.8784
380,313,rm3.topn10.10.0.5.qld,Magnetic Levitation-Maglev,0.8784
381,313,sensedisambiguation,Magnetic Levitation Maglev,0.8784
382,313,sensedisambiguation.replace,magnetic Levitation Maglev,0.8784
383,313,stem.krovetz,magnetic levitate maglev,0.8784
384,313,stem.lovins,magnet levit maglev,0.8784
385,313,stem.paicehusk,magnet levit maglev,0.8784
386,313,stem.porter,magnet levit maglev,0.8784
387,313,stem.porter2,magnet levit maglev,0.8784
388,313,stem.sstemmer,magnetic levitation maglev,0.8784
389,313,tagmee.topn3,magnetic levitation maglev,0.8784
390,313,termluster.topn5.3.bm25,magnetic levitation maglev,0.8784
391,313,termluster.topn5.3.qld,magnetic levitation maglev,0.8784
392,313,thesaurus.topn3,magnetic levitation maglev,0.8784
393,313,thesaurus.topn3.replace,magnetic levitation maglev,0.8784
394,313,wiki.topn3,magnetic levitation maglev,0.8784
395,314,-1,Marine Vegetation,0.0426
396,314,bt_nllb_persian,Seaweed,0.462
397,314,bt_nllb_swahili,Seaweed,0.462
398,314,wiki.topn3,marine vegetation ocean current seabed continental shelf ocean ecosystem biome biomes vegetation,0.1586
399,314,conceptluster.topn5.3.bm25,marine vegetation ocean,0.1543
400,314,conceptluster.topn5.3.qld,marine vegetation ocean,0.1543
401,314,tagmee.topn3,marine vegetation Ocean Vegetation,0.1236
402,314,tagmee.topn3.replace,Ocean Vegetation,0.1173
403,314,bt_nllb_russian,Sea vegetation,0.1048
404,314,bt_bing_korean,Marine Plants,0.1028
405,314,bt_bing_malay,Marine plants,0.1028
406,314,bt_bing_tamil,Marine plants,0.1028
407,314,bt_nllb_arabic,Marine plants,0.1028
408,314,wiki.topn3.replace,ocean current seabed continental shelf ocean ecosystem biome biomes vegetation,0.1028
409,314,bt_nllb_german,Protection of the seas,0.0985
410,314,bt_nllb_chinese_yue,Sea plants,0.0601
411,314,bt_nllb_korean,Sea plants,0.0601
412,314,bt_nllb_malay,Sea plants,0.0601
413,314,bt_nllb_tamil,Sea plants,0.0601
414,314,anchor.topn3,marine vegetation,0.0426
415,314,anchor.topn3.replace,marine vegetation,0.0426
416,314,bt_bing_arabic,Marine vegetation,0.0426
417,314,bt_bing_chinese_simplified,Marine vegetation,0.0426
418,314,bt_bing_french,Marine vegetation,0.0426
419,314,bt_bing_german,Marine vegetation,0.0426
420,314,bt_bing_persian,Marine Vegetation,0.0426
421,314,bt_bing_russian,Marine vegetation,0.0426
422,314,bt_bing_swahili,Marine Vegetation,0.0426
423,314,bt_nllb_french,marine vegetation,0.0426
424,314,docluster.topn10.3.bm25,marine vegetation,0.0426
425,314,docluster.topn10.3.qld,marine vegetation,0.0426
426,314,original,Marine Vegetation,0.0426
427,314,rm3.topn10.10.0.5.bm25,Marine Vegetation,0.0426
428,314,rm3.topn10.10.0.5.qld,Marine Vegetation,0.0426
429,314,sensedisambiguation,Marine Vegetation,0.0426
430,314,sensedisambiguation.replace,marine vegetation,0.0426
431,314,stem.krovetz,marine vegetation,0.0426
432,314,stem.paicehusk,marin veget,0.0426
433,314,stem.porter,marin veget,0.0426
434,314,stem.porter2,marin veget,0.0426
435,314,stem.sstemmer,marine vegetation,0.0426
436,314,stem.trunc5,marin veget,0.0426
437,314,termluster.topn5.3.bm25,marine vegetation,0.0426
438,314,termluster.topn5.3.qld,marine vegetation,0.0426
439,314,thesaurus.topn3,marine vegetation,0.0426
440,314,thesaurus.topn3.replace,marine vegetation,0.0426
441,315,-1,Unexplained Highway Accidents,0.0432
442,315,conceptluster.topn5.3.bm25,unexplained highway accidents traffic collision,0.0917
443,315,conceptluster.topn5.3.qld,unexplained highway accidents traffic collision,0.0917
444,315,bt_nllb_chinese_yue,The cause of the accident is unknown,0.0848
445,315,tagmee.topn3,unexplained highway accidents Highway Traffic collision,0.0729
446,315,tagmee.topn3.replace,Highway Traffic collision,0.0685
447,315,glove.topn3,unexplained highway accidents inexplicable road fatalities,0.0606
448,315,bt_nllb_tamil,Unidentified road accidents,0.06
449,315,word2vec.topn3,unexplained highway accidents inexplicable mysterious roadway road fatalities incidents,0.0488
450,315,wordnet.topn3,unexplained highway accidents main road chance event stroke,0.0467
451,315,sensedisambiguation,Unexplained Highway Accidents accident,0.0456
452,315,bt_bing_arabic,Unexplained highway accidents,0.0432
453,315,bt_bing_korean,Unexplained Highway Accidents,0.0432
454,315,bt_bing_malay,Unexplained Highway Accident,0.0432
455,315,bt_bing_persian,Unexplained highway accidents,0.0432
456,315,bt_bing_swahili,Unexplained Highway Accidents,0.0432
457,315,bt_bing_tamil,Unexplained highway accidents,0.0432
458,315,bt_nllb_korean,An unexplained highway accident,0.0432
459,315,bt_nllb_persian,Unexplained highway accidents,0.0432
460,315,docluster.topn10.3.bm25,unexplained highway accidents,0.0432
461,315,docluster.topn10.3.qld,unexplained highway accidents,0.0432
462,315,original,Unexplained Highway Accidents,0.0432
463,315,rm3.topn10.10.0.5.bm25,Unexplained Highway Accidents,0.0432
464,315,rm3.topn10.10.0.5.qld,Unexplained Highway Accidents,0.0432
