qid	order	query	qld.ndcg
327	bt_nllb_chinese_yue	Modern slavery	0.3102
327	bt_nllb_french	Modern Slavery	0.3102
327	bt_nllb_german	Modern Slavery	0.3102
327	bt_nllb_persian	Modern slavery	0.3102
327	bt_nllb_russian	Modern slavery	0.3102
327	bt_nllb_swahili	Modern Slavery	0.3102
327	bt_nllb_tamil	Modern slavery	0.3102
327	bt_nllb_korean	Modern slaves	0.0
328	-1	Pope Beatifications	0.8198
328	bt_nllb_german	Beatification by the Pope	0.8198
328	bt_nllb_chinese_yue	The Pope declared him a saint	0.4171
328	bt_nllb_swahili	Privileges of the Pope	0.2529
328	bt_nllb_french	Blessings from the Pope	0.1139
328	bt_nllb_korean	Blessings of the Pope	0.1117
328	bt_nllb_russian	The Blessing of the Pope	0.1117
328	bt_nllb_tamil	The Pope s blessing	0.1092
328	bt_nllb_arabic	The Pope s statements	0.0446
328	bt_nllb_malay	The Meaning of the Whale	0.0
328	bt_nllb_persian	Congratulations Pop	0.0
329	-1	Mexican Air Pollution	0.2997
329	bt_nllb_arabic	Air pollution in Mexico	0.4192
329	bt_nllb_chinese_yue	Air pollution in Mexico	0.4192
329	bt_nllb_french	Air Pollution in Mexico	0.4192
329	bt_nllb_german	Air pollution in Mexico	0.4192
329	bt_nllb_korean	Air Pollution in Mexico	0.4192
329	bt_nllb_malay	Air Pollution in Mexico	0.4192
329	bt_nllb_persian	Air pollution in Mexico	0.4192
329	bt_nllb_russian	Air pollution in Mexico	0.4192
329	bt_nllb_swahili	Air Pollution in Mexico	0.4192
329	bt_nllb_tamil	Mexican air pollution	0.2997
330	-1	Iran-Iraq Cooperation	0.2185
330	bt_nllb_arabic	Iran Iraq cooperation	0.2185
330	bt_nllb_chinese_yue	Iran Iraq cooperation	0.2185
330	bt_nllb_french	Iran Iraq cooperation	0.2185
330	bt_nllb_korean	Iran Iraq cooperation	0.2185
330	bt_nllb_malay	Iran Iraq cooperation	0.2185
330	bt_nllb_persian	Iran Iraq cooperation	0.2185
330	bt_nllb_russian	Iran Iraq cooperation	0.2185
330	bt_nllb_swahili	Iran Iraq Cooperation	0.2185
330	bt_nllb_tamil	Iran Iraq cooperation	0.2185
330	bt_nllb_german	Cooperation between Iran and Iraq	0.2132
331	-1	World Bank Criticism	0.3003
331	bt_nllb_arabic	Criticism of the World Bank	0.3003
331	bt_nllb_chinese_yue	The World Bank is critical	0.3003
331	bt_nllb_french	The criticism of the World Bank	0.3003
331	bt_nllb_german	The criticism of the World Bank	0.3003
331	bt_nllb_korean	Criticism of the World Bank	0.3003
331	bt_nllb_malay	Criticism of the World Bank	0.3003
331	bt_nllb_persian	Criticism of the World Bank	0.3003
331	bt_nllb_swahili	Criticism of the World Bank	0.3003
331	bt_nllb_tamil	The World Bank Review	0.2426
331	bt_nllb_russian	The World Bank s critics	0.0974
332	-1	Income Tax Evasion	0.053
332	bt_nllb_arabic	Evading income tax	0.0565
332	bt_nllb_persian	Escape from income tax	0.0192
332	bt_nllb_russian	Escape from income tax	0.0192
332	bt_nllb_chinese_yue	Tax avoidance	0.0161
332	bt_nllb_french	Tax avoidance	0.0161
332	bt_nllb_swahili	Avoiding Income Taxes	0.015
332	bt_nllb_tamil	Income Tax Avoidance	0.015
332	bt_nllb_korean	Income tax	0.0078
332	bt_nllb_german	Income tax protection	0.0074
332	bt_nllb_malay	Income Tax Payments	0.004
333	-1	Antibiotics Bacteria Disease	0.4773
333	bt_nllb_french	Antibiotics for bacteria	0.4951
333	bt_nllb_korean	Antibiotic bacteria disease	0.4773
333	bt_nllb_malay	Antibiotics and Disease	0.4278
333	bt_nllb_arabic	Antibiotics are bacterial diseases	0.4252
333	bt_nllb_german	Antibiotics and bacterial disease	0.4252
333	bt_nllb_persian	Antibiotics are a bacterial disease	0.4252
333	bt_nllb_russian	Antibiotics and bacterial disease	0.4252
333	bt_nllb_swahili	Antibiotics and Bacterial Disease	0.4252
333	bt_nllb_chinese_yue	Antibiotics bacterial diseases and other diseases	0.4084
333	bt_nllb_tamil	The bacterial disease	0.1924
334	-1	Export Controls Cryptography	0.1483
334	bt_nllb_arabic	Export control Encryption	0.7152
334	bt_nllb_tamil	Encryption of export controls	0.7152
334	bt_nllb_chinese_yue	Export controls the password	0.2658
334	bt_nllb_french	Control of exports of cryptography	0.1483
334	bt_nllb_german	Cryptography for export controls	0.1483
334	bt_nllb_malay	Control of the export of cryptography	0.1483
334	bt_nllb_korean	Export control code	0.0535
334	bt_nllb_persian	Control of crypto exports	0.0
334	bt_nllb_russian	Control of the export of Cryptocurrency	0.0
334	bt_nllb_swahili	The following is a list of the countries of the European Union	0.0
335	-1	Adoptive Biological Parents	0.5241
335	bt_nllb_arabic	Adopted biological parents	0.5241
335	bt_nllb_french	Adoptive biological parents	0.5241
335	bt_nllb_german	Adoptive biological parents	0.5241
335	bt_nllb_korean	Adopted biological parents	0.5241
335	bt_nllb_malay	Adoptive biological parents	0.5241
335	bt_nllb_persian	Adoptive parents	0.4911
335	bt_nllb_tamil	Adoptive parents	0.4911
335	bt_nllb_russian	Adopters	0.3774
335	bt_nllb_chinese_yue	They are biological parents	0.3673
335	bt_nllb_swahili	Spiritual Parents	0.0
336	-1	Black Bear Attacks	0.2346
336	bt_nllb_arabic	Black bear attacks	0.2346
336	bt_nllb_chinese_yue	Black bear attacks	0.2346
336	bt_nllb_french	The attacks of the black bear	0.2346
336	bt_nllb_german	Black bear is attacking	0.2346
336	bt_nllb_korean	Black bear attack	0.2346
336	bt_nllb_malay	Black bear attacks	0.2346
336	bt_nllb_persian	The attack of the black bear	0.2346
336	bt_nllb_russian	Black bear attacks	0.2346
336	bt_nllb_tamil	The Black Bear Attack	0.2346
336	bt_nllb_swahili	Attacks by Steel	0.0
337	-1	Viral Hepatitis	0.3929
337	bt_nllb_arabic	Viral hepatitis	0.3929
337	bt_nllb_chinese_yue	Viral hepatitis	0.3929
337	bt_nllb_french	Viral hepatitis	0.3929
337	bt_nllb_german	Viral hepatitis	0.3929
337	bt_nllb_korean	Viral hepatitis	0.3929
337	bt_nllb_malay	Viral hepatitis	0.3929
337	bt_nllb_persian	Viral hepatitis	0.3929
337	bt_nllb_russian	Viral hepatitis	0.3929
337	bt_nllb_tamil	Hepatitis is a viral disease	0.3555
337	bt_nllb_swahili	The Viruses Against Uterine Cells	0.0319
338	-1	Risk of Aspirin	0.5856
338	bt_nllb_persian	The risks of aspirin use	0.6367
338	bt_nllb_russian	Risks of using aspirin	0.6367
338	bt_nllb_french	The Risks of Aspirin	0.5856
338	bt_nllb_german	Risks of aspirin	0.5856
338	bt_nllb_malay	The Risks of Aspirin	0.5856
338	bt_nllb_arabic	The dangers of aspirin	0.4076
338	bt_nllb_korean	The dangers of aspirin	0.4076
338	bt_nllb_swahili	The Dangers of Aspirin	0.4076
338	bt_nllb_chinese_yue	The dangers of drugs	0.0
338	bt_nllb_tamil	The danger of Asparagus	0.0
339	-1	Alzheimer's Drug Treatment	0.4531
339	bt_nllb_german	Treatment of Alzheimer s disease	0.28
339	bt_nllb_arabic	The cure for Alzheimer s	0.2784
339	bt_nllb_chinese_yue	Alzheimer s the cure	0.2784
339	bt_nllb_french	Treatment of Alzheimer s	0.2764
339	bt_nllb_malay	Treatment for Alzheimer s	0.2764
339	bt_nllb_persian	Treatment of Alzheimer s	0.2764
339	bt_nllb_russian	Treatment of Alzheimer s	0.2764
339	bt_nllb_korean	The treatment of Alzheimer s disease is medicated	0.1998
339	bt_nllb_swahili	Drug Treatment	0.044
339	bt_nllb_tamil	The following article will help you to understand the benefits of using medication	0.0
340	-1	Land Mine Ban	0.2317
340	bt_nllb_arabic	The landmine ban	0.3128
340	bt_nllb_french	Prohibition of landmines	0.2873
340	bt_nllb_german	Prohibition of landmines	0.2873
340	bt_nllb_persian	Prohibition of landmines	0.2873
340	bt_nllb_chinese_yue	Banned mines	0.2517
340	bt_nllb_korean	Mine ban	0.2517
340	bt_nllb_russian	Prohibition of mining	0.0682
340	bt_nllb_tamil	Prohibition of mining	0.0682
340	bt_nllb_malay	Min Land is banned	0.0
340	bt_nllb_swahili	Preventing the Underground Pipes	0.0
341	-1	Airport Security	0.3983
341	bt_nllb_arabic	Airport security	0.3983
341	bt_nllb_chinese_yue	Airport security	0.3983
341	bt_nllb_french	Airport security	0.3983
341	bt_nllb_korean	Airport security	0.3983
341	bt_nllb_malay	Airport security	0.3983
341	bt_nllb_persian	Airport security	0.3983
341	bt_nllb_russian	Airport security	0.3983
341	bt_nllb_swahili	Airport Security	0.3983
341	bt_nllb_tamil	Airport security	0.3983
341	bt_nllb_german	Airport safety	0.0595
342	-1	Diplomatic Expulsion	0.3784
342	bt_nllb_arabic	The diplomatic expulsion	0.3784
342	bt_nllb_chinese_yue	Diplomatic expulsion	0.3784
342	bt_nllb_french	Diplomatic expulsion	0.3784
342	bt_nllb_korean	Diplomatic expulsion	0.3784
342	bt_nllb_malay	Diplomatic expulsion	0.3784
342	bt_nllb_russian	Diplomatic expulsion	0.3784
342	bt_nllb_tamil	Diplomatic expulsion	0.3784
342	bt_nllb_german	The Commission has already adopted a proposal for a directive on the protection of workers rights	0.0
342	bt_nllb_persian	Diplomatic firing	0.0
342	bt_nllb_swahili	International Exclusion	0.0
343	-1	Police Deaths	0.0419
343	bt_nllb_arabic	Police deaths	0.0419
343	bt_nllb_french	The deaths of police	0.0419
343	bt_nllb_german	Police deaths	0.0419
343	bt_nllb_swahili	The Death of the Police	0.0419
343	bt_nllb_tamil	Police deaths	0.0419
343	bt_nllb_chinese_yue	The police are dead	0.0416
343	bt_nllb_korean	Police dead	0.0416
343	bt_nllb_persian	The police are dead	0.0416
343	bt_nllb_russian	The police are dead	0.0416
343	bt_nllb_malay	Death of a cop	0.0342
344	-1	Abuses of E-Mail	0.5641
344	bt_nllb_malay	Breach of e mail	0.5985
344	bt_nllb_french	Abuse of e mail	0.5641
344	bt_nllb_german	Misuse of e mail	0.4529
344	bt_nllb_swahili	Misuse of E mail	0.4529
344	bt_nllb_arabic	Email abuse	0.0
344	bt_nllb_chinese_yue	Abuse of email	0.0
344	bt_nllb_korean	Email abuse	0.0
344	bt_nllb_persian	Misuse of email	0.0
344	bt_nllb_russian	The perversion of email	0.0
344	bt_nllb_tamil	Email use is misused	0.0
345	-1	Overseas Tobacco Sales	0.2289
345	bt_nllb_arabic	Tobacco sales outside	0.2762
345	bt_nllb_chinese_yue	I sell cigarettes abroad	0.2567
345	bt_nllb_french	Tobacco sales abroad	0.2479
345	bt_nllb_malay	Tobacco sales abroad	0.2479
345	bt_nllb_persian	The sale of tobacco abroad	0.2479
345	bt_nllb_russian	The sale of tobacco abroad	0.2479
345	bt_nllb_tamil	The sale of tobacco abroad	0.2479
345	bt_nllb_german	Overseas tobacco sales	0.2289
345	bt_nllb_korean	Foreign sale of tobacco	0.2076
345	bt_nllb_swahili	The Importance of Tobacco	0.0707
346	-1	Educational Standards	0.1543
346	bt_nllb_arabic	Educational standards	0.1543
346	bt_nllb_chinese_yue	The standard of education	0.1543
346	bt_nllb_german	Education standards	0.1543
346	bt_nllb_korean	The standard of education	0.1543
346	bt_nllb_malay	Education Standards	0.1543
346	bt_nllb_persian	Educational standards	0.1543
346	bt_nllb_russian	The standards of education	0.1543
346	bt_nllb_swahili	Educational Standards	0.1543
346	bt_nllb_tamil	Educational standards	0.1543
346	bt_nllb_french	The rules of education	0.0156
347	-1	Wildlife Extinction	0.1509
347	bt_nllb_korean	Extinction of the Wild	0.2346
347	bt_nllb_persian	Extinction of the wild	0.2346
347	bt_nllb_russian	Extinction of the wild	0.2346
347	bt_nllb_chinese_yue	Wildlife is disappearing	0.1841
347	bt_nllb_tamil	The destruction of wild animals	0.1664
347	bt_nllb_arabic	Extinction of wildlife	0.1509
347	bt_nllb_french	Extinction of the Wildlife	0.1509
347	bt_nllb_german	Extinction of the wildlife	0.1509
347	bt_nllb_swahili	The Extinction of Animals	0.1362
347	bt_nllb_malay	The Beast s Disaster	0.0
348	-1	Agoraphobia	0.9068
348	bt_nllb_french	Agoraphobia	0.9068
348	bt_nllb_german	Agoraphobia	0.9068
348	bt_nllb_korean	Agoraphobia	0.9068
348	bt_nllb_malay	Agoraphobia	0.9068
348	bt_nllb_russian	The Agoraphobia	0.9068
348	bt_nllb_arabic	Terrorism	0.0
348	bt_nllb_chinese_yue	It s a phobia	0.0
348	bt_nllb_persian	Agora phobia	0.0
348	bt_nllb_swahili	The disease of fear	0.0
