qid	order	query	qld.ndcg
349	-1	Metabolism	0.3615
349	bt_nllb_french	The metabolism	0.3615
349	bt_nllb_german	The metabolism	0.3615
349	bt_nllb_malay	The metabolism	0.3615
349	bt_nllb_russian	The metabolism	0.3615
350	-1	Health and Computer Terminals	0.1798
350	bt_nllb_french	Health and computer terminals	0.1798
350	bt_nllb_german	Health and computer terminals	0.1798
350	bt_nllb_korean	Health and computer terminals	0.1798
350	bt_nllb_malay	Health Terminal and Computer	0.1798
350	bt_nllb_persian	Health terminals and computers	0.1798
350	bt_nllb_tamil	Health and computer terminals	0.1798
351	-1	Falkland petroleum exploration	0.5655
351	bt_nllb_arabic	Oil exploration in the Falkland Islands	0.7678
351	bt_nllb_french	Oil exploration in the Falkland Islands	0.7678
351	bt_nllb_german	Oil exploration in the Falkland Islands	0.7678
351	bt_nllb_russian	Oil exploration in the Falkland Islands	0.7678
351	bt_nllb_chinese_yue	The Falkland oil exploration	0.7139
351	bt_nllb_persian	The Falkland oil exploration	0.7139
351	bt_nllb_tamil	The Falkland oil exploration	0.7139
351	bt_nllb_malay	Confirmation of the Falkland oil	0.7038
351	bt_nllb_swahili	The Falkland oil field	0.6931
352	-1	British Chunnel impact	0.1413
353	-1	Antarctica exploration	0.3853
353	bt_nllb_swahili	The Antarctic	0.5201
353	bt_nllb_russian	Conducting Antarctic research	0.4964
353	bt_nllb_tamil	The study of Antarctica	0.4337
353	bt_nllb_chinese_yue	Exploring the Antarctic	0.4225
353	bt_nllb_french	Exploration of the Antarctic	0.4225
353	bt_nllb_korean	The Antarctic exploration	0.4225
353	bt_nllb_malay	Exploration of the Antarctic	0.4225
354	-1	journalist risks	0.081
354	bt_nllb_arabic	The risks of journalists	0.081
354	bt_nllb_chinese_yue	The risk of journalists	0.081
354	bt_nllb_french	the risks for journalists	0.081
354	bt_nllb_german	Risks for journalists	0.081
354	bt_nllb_malay	The risk of journalists	0.081
354	bt_nllb_russian	The risks for journalists	0.081
355	-1	ocean remote sensing	0.3309
355	bt_nllb_arabic	Remote sensing in the ocean	0.3309
355	bt_nllb_french	Remote sensing of the ocean	0.3309
355	bt_nllb_korean	Remote sensing of the ocean	0.3309
355	bt_nllb_malay	remote sensing of the ocean	0.3309
356	-1	postmenopausal estrogen Britain	0.0658
356	bt_nllb_chinese_yue	The post menopausal estrogen in the UK	0.2473
356	bt_nllb_korean	After menopause estrogen in England	0.2391
356	bt_nllb_arabic	Oestrogen after the age of despair Britain	0.2101
356	bt_nllb_swahili	Post aging estrogen in England	0.0781
356	bt_nllb_french	postmenopausal estrogen in the UK	0.0658
356	bt_nllb_german	Postmenopausal estrogen in the UK	0.0658
356	bt_nllb_malay	estrogen postmenopausal Britain	0.0658
356	bt_nllb_russian	postmenopausal estrogen of the UK	0.0658
357	-1	territorial waters dispute	0.2088
357	bt_nllb_chinese_yue	The sea is a dispute	0.2278
357	bt_nllb_german	Dispute over territorial waters	0.2202
357	bt_nllb_french	disputes on territorial waters	0.2088
357	bt_nllb_malay	territorial water disputes	0.2088
357	bt_nllb_russian	The territorial waters dispute	0.2088
358	-1	blood-alcohol fatalities	0.3482
358	bt_nllb_german	Blood alcohol deaths	0.5324
358	bt_nllb_arabic	Deaths from blood alcohol	0.5069
358	bt_nllb_french	death from alcohol in the blood	0.5069
358	bt_nllb_korean	Deaths from blood alcohol	0.5069
358	bt_nllb_malay	death from blood alcohol	0.5069
358	bt_nllb_persian	Deaths from blood alcohol	0.5069
358	bt_nllb_russian	death from alcohol in the blood	0.5069
358	bt_nllb_swahili	blood deaths from alcohol	0.5069
358	bt_nllb_chinese_yue	Blood alcohol is dead	0.4165
359	-1	mutual fund predictors	0.065
359	bt_nllb_russian	forecast indicators of mutual funds	0.1732
359	bt_nllb_french	forecasters of mutual funds	0.1644
359	bt_nllb_korean	Mutual fund forecasts	0.1644
359	bt_nllb_persian	The forecasters of investment funds	0.0817
359	bt_nllb_chinese_yue	Mutual fund predictors	0.065
360	-1	drug legalization benefits	0.2986
360	bt_nllb_arabic	The legal benefits of drugs	0.2986
360	bt_nllb_chinese_yue	The benefits of legalizing drugs	0.2986
360	bt_nllb_french	the benefits of legalizing drugs	0.2986
360	bt_nllb_german	Benefits of legalizing drugs	0.2986
360	bt_nllb_korean	Benefits of Legalizing Drugs	0.2986
360	bt_nllb_malay	benefits of drug legalization	0.2986
360	bt_nllb_persian	The Benefits of Legalizing Drugs	0.2986
360	bt_nllb_russian	The benefits of legalizing drugs	0.2986
360	bt_nllb_tamil	The benefits of legalizing drugs	0.2986
361	-1	clothing sweatshops	0.5986
362	-1	human smuggling	0.248
363	-1	transportation tunnel disasters	0.2198
363	bt_nllb_tamil	Traffic Tunnel Disasters	0.2984
363	bt_nllb_korean	Traffic tunnel crash	0.2721
363	bt_nllb_arabic	The disaster of the transportation tunnel	0.2198
363	bt_nllb_french	The disasters of transport tunnels	0.2198
363	bt_nllb_malay	disaster of transportation tunnel	0.2198
363	bt_nllb_persian	The disaster of the transport tunnel	0.2198
363	bt_nllb_russian	disasters in transport tunnels	0.2198
364	-1	rabies	0.8224
364	bt_nllb_german	Rabies	0.8224
364	bt_nllb_malay	rabies	0.8224
365	-1	El Nino	0.8125
365	bt_nllb_german	The El Nino	0.8125
365	bt_nllb_korean	El Nino	0.8125
365	bt_nllb_malay	The El Nino	0.8125
365	bt_nllb_persian	The El Nino	0.8125
365	bt_nllb_russian	El Nino	0.8125
365	bt_nllb_swahili	El Nino	0.8125
365	bt_nllb_tamil	El Nino	0.8125
366	-1	commercial cyanide uses	0.557
366	bt_nllb_arabic	Commercial uses of cyanide	0.557
366	bt_nllb_french	commercial use of cyanide	0.557
366	bt_nllb_german	commercial use of cyanide	0.557
366	bt_nllb_korean	Commercial use of cyanide	0.557
366	bt_nllb_malay	commercial use of cyanide	0.557
366	bt_nllb_persian	Commercial use of cyanide	0.557
366	bt_nllb_russian	commercial use of cyanide	0.557
366	bt_nllb_swahili	commercial use of cyanide	0.557
366	bt_nllb_tamil	Commercial use of cyanide	0.557
367	-1	piracy	0.09
367	bt_nllb_chinese_yue	Piracy is a crime	0.0916
368	-1	in vitro fertilization	0.5793
368	bt_nllb_french	In vitro fertilization	0.5793
368	bt_nllb_german	In vitro fertilization	0.5793
368	bt_nllb_malay	in vitro fertilization	0.5793
368	bt_nllb_russian	fertilization in vitro	0.5793
368	bt_nllb_tamil	in vitro fertilization	0.5793
369	-1	anorexia nervosa bulimia	0.5622
369	bt_nllb_malay	anorexia nervosa bulimia	0.5622
369	bt_nllb_russian	Anorexia and bulimia nervosa	0.5622
369	bt_nllb_swahili	anorexia nervosa bulimia	0.5622
370	-1	food/drug laws	0.0232
370	bt_nllb_russian	Food and Drug Act	0.0445
370	bt_nllb_arabic	Food and drug laws	0.0232
370	bt_nllb_chinese_yue	Food and Drug Law	0.0232
370	bt_nllb_french	the laws on food and drugs	0.0232
370	bt_nllb_german	Food and drug laws	0.0232
370	bt_nllb_korean	Food and Drug Law	0.0232
370	bt_nllb_malay	food drug law	0.0232
370	bt_nllb_persian	Food and Drug Law	0.0232
370	bt_nllb_tamil	Food drug laws	0.0232
371	-1	health insurance holistic	0.0
371	bt_nllb_arabic	The health insurance coverage	0.1576
371	bt_nllb_persian	Health insurance coverage	0.1576
371	bt_nllb_german	Health insurance in general	0.0568
371	bt_nllb_swahili	general health insurance	0.0568
371	bt_nllb_russian	health insurance	0.055
371	bt_nllb_tamil	Health insurance is complete	0.052
371	bt_nllb_chinese_yue	Health insurance as a whole	0.05
371	bt_nllb_korean	The whole health insurance	0.05
372	-1	Native American casino	0.2721
372	bt_nllb_tamil	Indian Casino	0.5907
372	bt_nllb_chinese_yue	Native American casinos in the US	0.2974
372	bt_nllb_french	Casino of the Native Americans	0.2721
372	bt_nllb_korean	Native American casino	0.2721
372	bt_nllb_persian	Native American casinos are	0.2721
372	bt_nllb_russian	Native American casino	0.2721
372	bt_nllb_swahili	The Native American Casino	0.2721
373	-1	encryption equipment export	0.2701
373	bt_nllb_arabic	Exporting encryption equipment	0.2701
373	bt_nllb_french	export of encryption equipment	0.2701
373	bt_nllb_malay	export of encryption equipment	0.2701
373	bt_nllb_persian	Export of encryption equipment	0.2701
373	bt_nllb_tamil	Export of encryption equipment	0.2701
374	-1	Nobel prize winners	0.231
374	bt_nllb_french	Nobel Prize for his work	0.4145
374	bt_nllb_german	Nobel laureates	0.2344
374	bt_nllb_russian	Nobel laureates	0.2344
374	bt_nllb_arabic	The Nobel Prize winners	0.231
374	bt_nllb_chinese_yue	The Nobel Prize winner	0.231
374	bt_nllb_korean	Nobel Prize winner	0.231
374	bt_nllb_malay	The Nobel Prize winner	0.231
374	bt_nllb_persian	The Nobel Prize winners	0.231
374	bt_nllb_swahili	The Nobel Prize winners	0.231
374	bt_nllb_tamil	The Nobel Prize winners	0.231
375	-1	hydrogen energy	0.4654
375	bt_nllb_arabic	Hydrogen energy	0.4654
375	bt_nllb_french	Hydrogen energy	0.4654
375	bt_nllb_german	Hydrogen energy	0.4654
375	bt_nllb_korean	Hydrogen energy	0.4654
375	bt_nllb_malay	Hydrogen energy	0.4654
375	bt_nllb_persian	Hydrogen energy	0.4654
375	bt_nllb_russian	hydrogen energy	0.4654
375	bt_nllb_swahili	hydrogen energy	0.4654
375	bt_nllb_tamil	Hydrogen energy	0.4654
376	-1	World Court	0.0364
376	bt_nllb_arabic	The World Court	0.0364
376	bt_nllb_chinese_yue	The World Court	0.0364
376	bt_nllb_french	The World Court	0.0364
376	bt_nllb_korean	The World Court	0.0364
376	bt_nllb_malay	The World Court	0.0364
376	bt_nllb_persian	The World Court	0.0364
376	bt_nllb_russian	The World Court	0.0364
376	bt_nllb_swahili	The World Court	0.0364
376	bt_nllb_tamil	The World Court	0.0364
377	-1	cigar smoking	0.5429
377	bt_nllb_french	smoke from cigars	0.5474
378	-1	euro opposition	0.0294
378	bt_nllb_arabic	Opposition to the European Union	0.0738
378	bt_nllb_chinese_yue	The euro is opposite	0.0294
378	bt_nllb_french	Opposition to the euro	0.0294
378	bt_nllb_persian	Opposition to the euro	0.0294
378	bt_nllb_russian	The opposition to the euro	0.0294
378	bt_nllb_swahili	opposition to the euro	0.0294
379	-1	mainstreaming	0.0973
380	-1	obesity medical treatment	0.4354
380	bt_nllb_tamil	Obesity is a medical condition that affects the body	0.5677
380	bt_nllb_chinese_yue	Obesity treatment	0.5573
380	bt_nllb_french	medical treatment of obesity	0.4354
380	bt_nllb_german	Medical treatment of obesity	0.4354
380	bt_nllb_korean	Medical Treatment for Obesity	0.4354
380	bt_nllb_malay	medical treatment of obesity	0.4354
380	bt_nllb_persian	Medical treatment for obesity	0.4354
380	bt_nllb_russian	medical treatment of obesity	0.4354
381	-1	alternative medicine	0.1881
381	bt_nllb_arabic	Alternative medicine	0.1881
381	bt_nllb_french	alternative medicine	0.1881
381	bt_nllb_german	Alternative medicine	0.1881
381	bt_nllb_malay	alternative medicines	0.1881
381	bt_nllb_persian	The alternative medicine	0.1881
381	bt_nllb_russian	alternative medicine	0.1881
381	bt_nllb_swahili	alternative medicine	0.1881
381	bt_nllb_tamil	Alternative medicine	0.1881
382	-1	hydrogen fuel automobiles	0.7762
383	-1	mental illness drugs	0.0908
383	bt_nllb_chinese_yue	Psychiatric drugs	0.1652
383	bt_nllb_arabic	Drugs are mental ill	0.0908
383	bt_nllb_korean	Drugs for mental illness	0.0908
383	bt_nllb_persian	Drugs are a mental illness	0.0908
383	bt_nllb_russian	Drugs for mental illness	0.0908
384	-1	space station moon	0.3605
384	bt_nllb_malay	The lunar space station	0.3912
384	bt_nllb_arabic	The moon space station	0.3605
384	bt_nllb_chinese_yue	The moon is the space station	0.3605
384	bt_nllb_french	the moon of the space station	0.3605
384	bt_nllb_german	The moon of the space station	0.3605
384	bt_nllb_korean	The moon at the space station	0.3605
384	bt_nllb_persian	The moon of the space station	0.3605
384	bt_nllb_russian	The moon of the space station	0.3605
384	bt_nllb_swahili	the moon of the space station	0.3605
384	bt_nllb_tamil	The space station moon	0.3605
385	-1	hybrid fuel cars	0.4804
385	bt_nllb_russian	hybrid fuel vehicles	0.4831
385	bt_nllb_swahili	hybrid fuel vehicles	0.4831
385	bt_nllb_tamil	Hybrid fuel vehicles	0.4831
385	bt_nllb_french	hybrid fuel cars	0.4804
385	bt_nllb_korean	Hybrid fuel car	0.4804
386	-1	teaching disabled children	0.1411
386	bt_nllb_persian	Education for handicapped children	0.1913
