qid	order	query	qld.map
305	bt_nllb_chinese_yue	The most dangerous car	0.0026
305	bt_nllb_swahili	The Most Dangerous Cars	0.0026
306	-1	African Civilian Deaths	0.0527
306	bt_nllb_arabic	The killing of civilians in Africa	0.0379
306	bt_bing_chinese_simplified	Civilian deaths in Africa	0.0352
306	bt_bing_russian	Civilian deaths in Africa	0.0352
306	bt_nllb_russian	Death of civilians in Africa	0.0352
306	bt_bing_tamil	African civilian casualties	0.0204
306	bt_nllb_korean	African citizens killed	0.0118
306	bt_nllb_malay	The Death of African Citizens	0.0108
306	bt_nllb_persian	Death of African citizens	0.0108
306	bt_nllb_tamil	The death of African citizens	0.0108
306	bt_bing_german	African civilian fatalities	0.0057
306	bt_nllb_swahili	The Deaths of Politicians in Africa	0.004
306	bt_nllb_chinese_yue	African citizens dying	0.0028
307	-1	New Hydroelectric Projects	0.2124
307	bt_bing_arabic	New Hydropower Projects	0.0719
307	bt_bing_chinese_simplified	New hydropower projects	0.0719
307	bt_bing_german	New hydropower projects	0.0719
307	bt_bing_korean	New Hydropower Projects	0.0719
307	bt_bing_persian	New hydropower projects	0.0719
307	bt_bing_russian	New Hydropower Projects	0.0719
307	bt_nllb_arabic	New hydropower projects	0.0719
307	bt_nllb_korean	A new hydropower project	0.0719
307	bt_nllb_swahili	New Water Power Projects	0.0382
307	bt_bing_tamil	New Hydro Electric Projects	0.0375
307	bt_nllb_german	New hydropower plants	0.036
307	bt_bing_swahili	New power projects	0.0253
308	-1	Implant Dentistry	0.2812
308	bt_nllb_swahili	Tooth disease of the gums	0.125
308	bt_nllb_korean	Implantation surgery	0.0732
308	bt_nllb_arabic	Hosted dentistry	0.025
308	bt_bing_german	Implantology	0.0
308	bt_bing_russian	Implantology	0.0
308	bt_nllb_tamil	Surgery	0.0
309	-1	Rap and Crime	0.0
310	-1	Radio Waves and Brain Cancer	0.1362
310	bt_nllb_chinese_yue	Radiation and brain cancer	0.0979
310	bt_nllb_korean	Radiation and Brain Cancer	0.0979
310	bt_bing_german	Radio Waves and Brain Tumor	0.0115
311	-1	Industrial Espionage	0.2058
311	bt_bing_malay	Industrial Spying	0.0142
311	bt_nllb_chinese_yue	Industrial spy	0.0142
311	bt_nllb_korean	The spy industry	0.0142
311	bt_nllb_persian	Industrial spy	0.0142
311	bt_nllb_swahili	Industrial Intelligence	0.0142
311	bt_nllb_tamil	Industrial intelligence	0.0142
311	bt_nllb_malay	Industrial surveillance	0.008
311	bt_nllb_german	The Commission has also adopted a number of proposals	0.0
312	-1	Hydroponics	0.8553
312	bt_bing_arabic	Aquaculture	0.0
312	bt_bing_malay	Hidroponics	0.0
312	bt_nllb_chinese_yue	Hydromechanics	0.0
312	bt_nllb_german	Hydrogen	0.0
312	bt_nllb_korean	Fish	0.0
312	bt_nllb_tamil	The waterfall	0.0
313	-1	Magnetic Levitation-Maglev	0.768
313	bt_bing_swahili	Levitation ya Magnetic Maglev	0.7514
313	bt_bing_german	Magnetic levitation magnetic levitation train	0.7401
313	bt_bing_chinese_simplified	Magnetic levitation magnetic levitation	0.7172
313	bt_nllb_tamil	Magnetic levitation McLav	0.7172
313	bt_bing_korean	Maglev Maglev	0.2473
313	bt_bing_persian	Maglev	0.2473
313	bt_nllb_korean	Self levitization Maghreb	0.0931
313	bt_nllb_french	Magnetic lift	0.0168
313	bt_nllb_arabic	Magnetic distortion	0.0053
313	bt_nllb_persian	Magnetic Lithium Magluff	0.0033
314	-1	Marine Vegetation	0.0019
315	-1	Unexplained Highway Accidents	0.0035
315	bt_nllb_german	Unexplained car accidents	0.0013
315	bt_bing_chinese_simplified	Unexplained road accidents	0.0007
315	bt_bing_french	Unexplained road accidents	0.0007
315	bt_bing_german	Unexplained traffic accidents	0.0007
315	bt_bing_russian	Unexplained Road Accidents	0.0007
315	bt_nllb_arabic	Unexplained road accidents	0.0007
315	bt_nllb_french	Unexplained Road Accidents	0.0007
315	bt_nllb_malay	Unexplained Road Accidents	0.0007
315	bt_nllb_swahili	Unreported Road Accidents	0.0003
315	bt_nllb_russian	Unexplained Accidents	0.0
316	-1	Polygamy Polyandry Polygyny	0.579
316	bt_bing_swahili	Polygyny Polygyny of Polygamy	0.5305
316	bt_nllb_russian	Polygamy of the Polygons	0.4278
316	bt_nllb_arabic	Polygamous Polygamous	0.0098
316	bt_nllb_korean	I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married	0.0
316	bt_nllb_persian	A few wives a few wives a few wives	0.0
316	bt_nllb_swahili	Parenting	0.0
316	bt_nllb_tamil	The number of times a person is called a multiple	0.0
317	-1	Unsolicited Faxes	0.5036
317	bt_nllb_korean	Unsolicited Parks	0.1569
317	bt_bing_persian	Unwanted faxes	0.1472
317	bt_nllb_arabic	The unwanted fax	0.1472
317	bt_nllb_persian	Unwanted fax	0.1472
317	bt_nllb_russian	Unwanted Faxes	0.1472
317	bt_nllb_french	Faxes not requested	0.0229
317	bt_nllb_german	Faxes not requested	0.0229
317	bt_nllb_swahili	Faxes not requested	0.0229
317	bt_nllb_chinese_yue	Fax that nobody asked for	0.0148
317	bt_nllb_tamil	Unnecessary Faxes	0.007
317	bt_nllb_malay	Fax that you don t want	0.0034
318	-1	Best Retirement Country	0.0061
318	bt_nllb_tamil	The country with the best pension	0.0025
318	bt_nllb_swahili	A Better Land to Leave	0.0002
319	-1	New Fuel Sources	0.0564
319	bt_nllb_german	New fuels	0.0559
319	bt_bing_swahili	New sources of oil	0.0029
319	bt_nllb_swahili	A New Source of Oil	0.0029
320	-1	Undersea Fiber Optic Cable	0.0462
320	bt_nllb_arabic	The fiber optic cable is underwater	0.034
320	bt_nllb_malay	Underwater fiber optic cables	0.034
320	bt_nllb_tamil	Sea glass fiber cable	0.0236
320	bt_nllb_german	Subsea fibre optic cables	0.0208
320	bt_nllb_russian	Subsea optical cable made of fibres	0.0208
320	bt_nllb_swahili	Before the Undersea Fiber Optic	0.0132
320	bt_bing_arabic	Subsea Fiber Optic Cable	0.0129
320	bt_bing_german	Subsea Fiber Optic Cable	0.0129
320	bt_bing_persian	Subsea Fiber Optic Cable	0.0129
320	bt_nllb_persian	Subsea fiber optic cables	0.0129
320	bt_bing_chinese_simplified	Submarine fiber optic cables	0.0121
320	bt_bing_french	Fiber Optic Submarine Cable	0.0121
320	bt_bing_korean	Submarine Fiber Optic Cable	0.0121
320	bt_bing_russian	Submarine Fiber Optic Cable	0.0121
320	bt_nllb_chinese_yue	The subsea fiber	0.0
321	-1	Women in Parliaments	0.1544
321	bt_bing_korean	Women Members of Parliament	0.1252
321	bt_nllb_korean	Women in Congress	0.0335
322	-1	International Art Crime	0.0
323	-1	Literary/Journalistic Plagiarism	0.2354
323	bt_bing_malay	Literary Plagiarism Journalism	0.1899
323	bt_bing_persian	Literary Journalism Plagiarism	0.1899
323	bt_nllb_chinese_yue	Literary and news copying	0.0099
323	bt_bing_swahili	Journalism journalism	0.0027
323	bt_nllb_swahili	Literary journalistic fraud	0.0025
323	bt_nllb_korean	Literary and historical parallels	0.0021
323	bt_nllb_persian	A literary journalistic plague	0.0002
323	bt_nllb_arabic	Literary and journalistic manipulation	0.0
323	bt_nllb_tamil	Literary fictional literature	0.0
324	-1	Argentine/British Relations	0.2779
324	bt_nllb_malay	The Argentine British relationship	0.2639
324	bt_bing_persian	Relations between Argentina and Britain	0.2438
324	bt_nllb_persian	Relations between Argentina and Britain	0.2438
324	bt_bing_french	Relations between Argentina and Great Britain	0.1924
324	bt_nllb_swahili	Argentina s relationship with Britain	0.182
324	bt_bing_chinese_simplified	Argentina UK relations	0.1623
324	bt_nllb_chinese_yue	Argentina UK relations	0.1623
324	bt_bing_korean	Argentina United Kingdom Relations	0.0894
324	bt_bing_swahili	Argentina United Kingdom relations	0.0894
324	bt_nllb_french	Relations between Argentina and the United Kingdom	0.0605
324	bt_nllb_korean	Relations between Argentina and the United Kingdom	0.0605
324	bt_nllb_tamil	The United States and Argentina have a long history of cooperation	0.0092
324	bt_nllb_german	The Commission has also adopted a proposal for a regulation on the	0.0
325	-1	Cult Lifestyles	0.0471
325	bt_nllb_arabic	The cult s way of life	0.0193
325	bt_nllb_chinese_yue	The cult s way of life	0.0193
325	bt_nllb_malay	Sect Lifestyle	0.0019
325	bt_nllb_russian	Sect lifestyle	0.0019
325	bt_bing_russian	Iconic Lifestyle	0.0
325	bt_bing_tamil	Liturgical Lifestyles	0.0
325	bt_nllb_french	Worship	0.0
325	bt_nllb_korean	How to Live in Worship	0.0
325	bt_nllb_persian	Religious lifestyle	0.0
325	bt_nllb_swahili	A Life of Worship	0.0
325	bt_nllb_tamil	What is the meaning of this article	0.0
326	-1	Ferry Sinkings	0.6066
326	bt_bing_chinese_simplified	The ferry sank	0.4077
326	bt_nllb_chinese_yue	The ferry sank	0.4077
326	bt_bing_korean	Passenger ship sinking	0.2245
326	bt_bing_persian	Ship Sinkings	0.1545
326	bt_bing_russian	Ferry flooding	0.0916
326	bt_nllb_persian	The ship sank	0.0532
326	bt_nllb_tamil	The bus is sinking	0.006
326	bt_bing_tamil	Boat sinking	0.001
326	bt_nllb_russian	The boat sinks	0.001
326	bt_nllb_swahili	A Sinking Boat	0.001
326	bt_bing_french	Ferry Shipwrecks	0.0
326	bt_nllb_french	The shipwrecks of the ferry	0.0
326	bt_nllb_malay	Stop Stop	0.0
327	-1	Modern Slavery	0.0613
327	bt_nllb_korean	Modern slaves	0.0
328	-1	Pope Beatifications	0.6622
328	bt_nllb_chinese_yue	The Pope declared him a saint	0.1686
328	bt_nllb_swahili	Privileges of the Pope	0.125
328	bt_nllb_french	Blessings from the Pope	0.0159
328	bt_nllb_korean	Blessings of the Pope	0.0149
328	bt_nllb_russian	The Blessing of the Pope	0.0149
328	bt_nllb_tamil	The Pope s blessing	0.0139
328	bt_bing_chinese_simplified	Pope Beatings	0.0111
328	bt_bing_arabic	The Pope s Beatitudes	0.0035
328	bt_bing_persian	Pope Beatrice	0.0025
328	bt_nllb_arabic	The Pope s statements	0.0025
328	bt_bing_malay	Whale Blow	0.0
328	bt_bing_swahili	Papal beatings	0.0
328	bt_nllb_malay	The Meaning of the Whale	0.0
328	bt_nllb_persian	Congratulations Pop	0.0
329	-1	Mexican Air Pollution	0.0956
330	-1	Iran-Iraq Cooperation	0.0542
330	bt_bing_french	Cooperation between Iran and Iraq	0.0503
330	bt_nllb_german	Cooperation between Iran and Iraq	0.0503
331	-1	World Bank Criticism	0.1496
331	bt_bing_tamil	World Bank Review	0.1127
331	bt_nllb_tamil	The World Bank Review	0.1127
331	bt_nllb_russian	The World Bank s critics	0.0172
332	-1	Income Tax Evasion	0.005
332	bt_nllb_persian	Escape from income tax	0.001
332	bt_nllb_russian	Escape from income tax	0.001
332	bt_nllb_swahili	Avoiding Income Taxes	0.0007
332	bt_nllb_tamil	Income Tax Avoidance	0.0007
332	bt_nllb_chinese_yue	Tax avoidance	0.0006
332	bt_nllb_french	Tax avoidance	0.0006
332	bt_nllb_korean	Income tax	0.0002
332	bt_nllb_german	Income tax protection	0.0001
332	bt_nllb_malay	Income Tax Payments	0.0001
333	-1	Antibiotics Bacteria Disease	0.2494
333	bt_bing_swahili	Ugonjwa wa Bacteria ya Antibiotics	0.2039
333	bt_nllb_malay	Antibiotics and Disease	0.2019
333	bt_bing_arabic	Antibiotic bacterial diseases	0.1874
333	bt_bing_chinese_simplified	Antibiotic bacterial diseases	0.1874
333	bt_bing_korean	Antibiotics Bacterial Diseases	0.1874
333	bt_bing_malay	Bacterial Disease Antibiotics	0.1874
333	bt_bing_russian	Antibiotics Bacterial Disease	0.1874
333	bt_bing_tamil	Antibiotics Bacterial disease	0.1874
333	bt_nllb_arabic	Antibiotics are bacterial diseases	0.1874
333	bt_nllb_german	Antibiotics and bacterial disease	0.1874
333	bt_nllb_persian	Antibiotics are a bacterial disease	0.1874
333	bt_nllb_russian	Antibiotics and bacterial disease	0.1874
333	bt_nllb_swahili	Antibiotics and Bacterial Disease	0.1874
333	bt_nllb_chinese_yue	Antibiotics bacterial diseases and other diseases	0.1801
333	bt_nllb_tamil	The bacterial disease	0.0476
334	-1	Export Controls Cryptography	0.0556
334	bt_nllb_korean	Export control code	0.0056
334	bt_bing_arabic	Crypto export controls	0.0
334	bt_bing_persian	Crypto Export Control	0.0
334	bt_nllb_persian	Control of crypto exports	0.0
334	bt_nllb_russian	Control of the export of Cryptocurrency	0.0
334	bt_nllb_swahili	The following is a list of the countries of the European Union	0.0
335	-1	Adoptive Biological Parents	0.3
335	bt_nllb_persian	Adoptive parents	0.2634
335	bt_nllb_tamil	Adoptive parents	0.2634
335	bt_nllb_chinese_yue	They are biological parents	0.1813
335	bt_bing_tamil	Domesticated Biological Parents	0.1615
335	bt_nllb_russian	Adopters	0.1523
335	bt_bing_chinese_simplified	Healthy parents	0.0039
335	bt_nllb_swahili	Spiritual Parents	0.0
336	-1	Black Bear Attacks	0.0882
336	bt_nllb_swahili	Attacks by Steel	0.0
337	-1	Viral Hepatitis	0.163
337	bt_nllb_tamil	Hepatitis is a viral disease	0.1486
337	bt_nllb_swahili	The Viruses Against Uterine Cells	0.002
338	-1	Risk of Aspirin	0.4167
338	bt_bing_arabic	Aspirin danger	0.1859
338	bt_bing_korean	The dangers of aspirin	0.1859
338	bt_nllb_arabic	The dangers of aspirin	0.1859
338	bt_nllb_korean	The dangers of aspirin	0.1859
338	bt_nllb_swahili	The Dangers of Aspirin	0.1859
338	bt_nllb_chinese_yue	The dangers of drugs	0.0
338	bt_nllb_tamil	The danger of Asparagus	0.0
339	-1	Alzheimer's Drug Treatment	0.175
339	bt_bing_french	Drug treatment for Alzheimer s disease	0.1309
339	bt_bing_german	Drug treatment of Alzheimer s disease	0.1309
339	bt_bing_russian	Drug treatment of Alzheimer s disease	0.1309
339	bt_bing_arabic	Alzheimer s treatment from drug abuse	0.0731
339	bt_nllb_french	Treatment of Alzheimer s	0.0728
339	bt_nllb_malay	Treatment for Alzheimer s	0.0728
339	bt_nllb_persian	Treatment of Alzheimer s	0.0728
339	bt_nllb_russian	Treatment of Alzheimer s	0.0728
339	bt_nllb_german	Treatment of Alzheimer s disease	0.0596
339	bt_nllb_arabic	The cure for Alzheimer s	0.0591
339	bt_nllb_chinese_yue	Alzheimer s the cure	0.0591
339	bt_nllb_korean	The treatment of Alzheimer s disease is medicated	0.0286
339	bt_bing_persian	Alzheimer s Medication Treatment	0.0274
339	bt_nllb_swahili	Drug Treatment	0.0032
339	bt_nllb_tamil	The following article will help you to understand the benefits of using medication	0.0
340	-1	Land Mine Ban	0.0594
340	bt_bing_malay	Prohibition of Land Mines	0.0113
340	bt_nllb_russian	Prohibition of mining	0.0092
340	bt_nllb_tamil	Prohibition of mining	0.0092
340	bt_nllb_malay	Min Land is banned	0.0
340	bt_nllb_swahili	Preventing the Underground Pipes	0.0
341	-1	Airport Security	0.2002
341	bt_nllb_german	Airport safety	0.0043
342	-1	Diplomatic Expulsion	0.1389
342	bt_bing_tamil	Diplomatic evacuation	0.0
342	bt_nllb_german	The Commission has already adopted a proposal for a directive on the protection of workers rights	0.0
342	bt_nllb_persian	Diplomatic firing	0.0
342	bt_nllb_swahili	International Exclusion	0.0
343	-1	Police Deaths	0.004
343	bt_nllb_chinese_yue	The police are dead	0.0034
343	bt_nllb_korean	Police dead	0.0034
343	bt_nllb_persian	The police are dead	0.0034
343	bt_nllb_russian	The police are dead	0.0034
343	bt_nllb_malay	Death of a cop	0.0031
343	bt_bing_korean	Police Death Case	0.0007
344	-1	Abuses of E-Mail	0.278
344	bt_bing_french	Misuse of e mail	0.166
344	bt_bing_german	Misuse of e mail	0.166
344	bt_nllb_german	Misuse of e mail	0.166
344	bt_nllb_swahili	Misuse of E mail	0.166
344	bt_bing_arabic	Email abuse	0.0
344	bt_bing_chinese_simplified	Misuse of email	0.0
344	bt_bing_korean	Email Abuse	0.0
344	bt_bing_malay	Email Abuse	0.0
344	bt_bing_persian	Misuse of email	0.0
344	bt_bing_russian	Email Abuse	0.0
344	bt_bing_swahili	Misuse of email	0.0
344	bt_bing_tamil	Email abuse	0.0
344	bt_nllb_arabic	Email abuse	0.0
344	bt_nllb_chinese_yue	Abuse of email	0.0
344	bt_nllb_korean	Email abuse	0.0
344	bt_nllb_persian	Misuse of email	0.0
344	bt_nllb_russian	The perversion of email	0.0
344	bt_nllb_tamil	Email use is misused	0.0
345	-1	Overseas Tobacco Sales	0.0642
345	bt_bing_arabic	Tobacco sales abroad	0.0516
345	bt_bing_korean	Tobacco sales abroad	0.0516
345	bt_bing_swahili	Tobacco sales abroad	0.0516
345	bt_nllb_french	Tobacco sales abroad	0.0516
345	bt_nllb_malay	Tobacco sales abroad	0.0516
345	bt_nllb_persian	The sale of tobacco abroad	0.0516
345	bt_nllb_russian	The sale of tobacco abroad	0.0516
345	bt_nllb_tamil	The sale of tobacco abroad	0.0516
345	bt_bing_persian	Selling Tobacco Abroad	0.0387
345	bt_bing_french	Foreign Tobacco Sales	0.0378
345	bt_bing_tamil	Sale of foreign tobacco	0.0378
345	bt_nllb_korean	Foreign sale of tobacco	0.0378
345	bt_bing_russian	Sale of tobacco products abroad	0.0224
345	bt_nllb_swahili	The Importance of Tobacco	0.0064
346	-1	Educational Standards	0.0318
346	bt_nllb_french	The rules of education	0.0005
346	bt_bing_german	Standards	0.0
347	-1	Wildlife Extinction	0.0328
347	bt_nllb_swahili	The Extinction of Animals	0.0314
347	bt_nllb_malay	The Beast s Disaster	0.0
348	-1	Agoraphobia	0.81
348	bt_bing_korean	square	0.0
348	bt_nllb_arabic	Terrorism	0.0
348	bt_nllb_chinese_yue	It s a phobia	0.0
348	bt_nllb_persian	Agora phobia	0.0
348	bt_nllb_swahili	The disease of fear	0.0
348	bt_nllb_tamil	The following article will help you to understand the problem	0.0
349	-1	Metabolism	0.179
349	bt_nllb_chinese_yue	It s the metabolism	0.1235
349	bt_nllb_persian	I m a metabolic	0.1102
349	bt_nllb_arabic	Food representation	0.0
349	bt_nllb_korean	The newcomer	0.0
349	bt_nllb_swahili	The warmth	0.0
349	bt_nllb_tamil	The first is the process of making a change	0.0
350	-1	Health and Computer Terminals	0.0411
350	bt_nllb_chinese_yue	Health and the end of the computer	0.0166
350	bt_nllb_arabic	Health products and computers	0.0144
350	bt_bing_russian	Medical Computer Terminals	0.0099
350	bt_bing_arabic	Health and computer stations	0.0071
350	bt_bing_swahili	Health and Computer Centers	0.0031
350	bt_nllb_russian	Healthcare terminals and computers	0.0026
350	bt_bing_french	Healthcare IT Terminals	0.0
350	bt_nllb_swahili	Healthcare Devices and Computers	0.0
351	-1	Falkland petroleum exploration	0.3687
351	bt_bing_tamil	Falkland Petroleum Research	0.1617
351	bt_nllb_korean	The exploration of the land	0.0
352	-1	British Chunnel impact	0.0456
352	bt_bing_korean	UK Chunnel Impact	0.0447
352	bt_bing_persian	Chunnel UK Impact	0.0447
352	bt_bing_russian	Influence of the British Chunnel	0.0362
352	bt_bing_malay	British Chunnel Effect	0.0344
352	bt_bing_swahili	British Chunnel Effect	0.0344
352	bt_nllb_malay	The British Chunnel Effect	0.0344
352	bt_nllb_swahili	The Effects of the British Chunnel	0.0344
352	bt_bing_chinese_simplified	The influence of Chunnel England	0.034
352	bt_nllb_french	The impact of the British Channel	0.0321
352	bt_nllb_persian	The impact of the British Channel	0.0321
352	bt_bing_arabic	British Channel Influence	0.0148
352	bt_nllb_arabic	The influence of the British Channel	0.0148
352	bt_nllb_german	The influence of the British Channel	0.0148
352	bt_nllb_russian	The influence of the British Channel	0.0148
352	bt_nllb_korean	The influence of the English Channel	0.0054
352	bt_bing_tamil	British Sunnel Impact	0.0005
352	bt_nllb_chinese_yue	The road crashes	0.0
352	bt_nllb_tamil	The British Subway Effect	0.0
353	-1	Antarctica exploration	0.1511
353	bt_bing_chinese_simplified	Antarctica Expedition	0.1005
353	bt_bing_korean	Antarctica Expedition	0.1005
353	bt_nllb_arabic	Exploring the South Pole	0.0007
353	bt_nllb_persian	Exploration of the South Pole	0.0007
353	bt_nllb_german	The Commission shall adopt delegated acts in accordance with Article of this Regulation	0.0
354	-1	journalist risks	0.0154
354	bt_bing_swahili	Journalist s risk	0.0015
354	bt_nllb_korean	The dangers of journalism	0.0002
354	bt_nllb_swahili	The dangers of journalism	0.0002
354	bt_nllb_tamil	The dangers of journalism	0.0002
354	bt_bing_persian	Risk of journalism	0.0
354	bt_nllb_persian	The risk of journalism	0.0
355	-1	ocean remote sensing	0.1108
355	bt_nllb_chinese_yue	The ocean is remote	0.075
355	bt_bing_swahili	Remote sensing of the sea	0.0506
355	bt_nllb_swahili	sea remote sensing	0.0506
355	bt_nllb_russian	The ocean distance vision	0.004
355	bt_nllb_persian	The ocean s re anesthesia	0.0022
355	bt_nllb_german	The following information is provided	0.0
355	bt_nllb_tamil	The sea vision sensation	0.0
356	-1	postmenopausal estrogen Britain	0.0062
356	bt_nllb_persian	Estrogen after the British monsoon	0.0055
356	bt_nllb_tamil	The U S government has been trying to get the U S to take a step back	0.0
357	-1	territorial waters dispute	0.0712
357	bt_nllb_korean	Territorial disputes	0.0242
357	bt_bing_persian	Differences in territorial waters	0.0142
357	bt_nllb_persian	Differences on territorial waters	0.0142
357	bt_bing_tamil	Regional water dispute	0.0023
357	bt_nllb_arabic	Regional water dispute	0.0023
357	bt_bing_swahili	Local water crisis	0.0
357	bt_nllb_swahili	District water discussion	0.0
357	bt_nllb_tamil	The problem of land based water	0.0
358	-1	blood-alcohol fatalities	0.137
358	bt_nllb_tamil	The deaths were caused by blood alcohol	0.0973
358	bt_bing_russian	Deaths with Blood Alcohol Consumption	0.069
358	bt_bing_arabic	Blood alcohol mortality	0.0371
358	bt_bing_french	Deaths due to alcohol concentration	0.0058
359	-1	mutual fund predictors	0.0047
359	bt_nllb_arabic	The expectations in the investment funds	0.0032
359	bt_nllb_malay	Predictions of joint funds	0.0021
359	bt_nllb_tamil	Mutual financial forecasters	0.002
359	bt_bing_arabic	Fund Forecasters	0.0011
359	bt_nllb_german	The following table shows the main factors	0.0007
359	bt_bing_persian	Forecasters of Joint Venture Funds	0.0
359	bt_nllb_swahili	predictors of joint currencies	0.0
360	-1	drug legalization benefits	0.1241
360	bt_bing_arabic	Benefits of drug rationing	0.0007
360	bt_nllb_swahili	legal benefits of medicines	0.0006
361	-1	clothing sweatshops	0.3843
361	bt_bing_chinese_simplified	Apparel sweatshops	0.3559
361	bt_bing_russian	Sweatshops for the production of clothing	0.3558
361	bt_nllb_arabic	Clothing shops	0.0097
361	bt_bing_arabic	Factories exploiting workers	0.0093
361	bt_bing_malay	clothing sweat shop	0.0032
361	bt_nllb_russian	clothes	0.0011
361	bt_bing_swahili	Sweaty clothes	0.0
361	bt_nllb_chinese_yue	The clothing factory	0.0
361	bt_nllb_french	clothing workshops	0.0
361	bt_nllb_german	Clothing stores	0.0
361	bt_nllb_korean	Get your clothes on	0.0
361	bt_nllb_malay	clothing store	0.0
361	bt_nllb_persian	Clothing stores	0.0
361	bt_nllb_swahili	clothing stores	0.0
361	bt_nllb_tamil	Clothing factories	0.0
362	-1	human smuggling	0.0872
362	bt_nllb_arabic	Smuggling people	0.04
362	bt_nllb_russian	smuggling of people	0.04
362	bt_bing_german	Smuggling	0.0296
362	bt_bing_russian	Smuggling of persons	0.0178
362	bt_nllb_french	Trafficking in persons	0.0128
362	bt_nllb_korean	Trafficking in persons	0.0128
362	bt_bing_korean	Trafficking	0.0085
362	bt_bing_persian	Human trafficking	0.003
362	bt_bing_swahili	Human trafficking	0.003
362	bt_bing_tamil	Human trafficking	0.003
362	bt_nllb_chinese_yue	Human trafficking	0.003
362	bt_nllb_german	Human trafficking	0.003
362	bt_nllb_malay	human trafficking	0.003
362	bt_nllb_persian	Human trafficking	0.003
362	bt_nllb_swahili	Human trafficking	0.003
362	bt_nllb_tamil	Human trafficking	0.003
363	-1	transportation tunnel disasters	0.0678
363	bt_bing_russian	Accidents in transport tunnels	0.0401
363	bt_nllb_chinese_yue	Traffic accidents	0.0
363	bt_nllb_german	Disturbances in the transport channel	0.0
363	bt_nllb_swahili	disasters of the dam s canals	0.0
364	-1	rabies	0.5725
364	bt_nllb_chinese_yue	Rabies is a disease	0.5322
364	bt_bing_arabic	disease	0.0005
364	bt_bing_swahili	rabbi	0.0
364	bt_nllb_arabic	It s ridiculous	0.0
364	bt_nllb_french	the rage	0.0
364	bt_nllb_korean	The Mad Men	0.0
364	bt_nllb_persian	Your anger	0.0
364	bt_nllb_russian	The rage	0.0
364	bt_nllb_swahili	paralysis	0.0
364	bt_nllb_tamil	galley	0.0
365	-1	El Nino	0.6161
365	bt_bing_chinese_simplified	El Niño	0.0019
365	bt_bing_french	El Niño	0.0019
365	bt_bing_german	El Niño	0.0019
365	bt_bing_korean	El Niño	0.0019
365	bt_bing_russian	El Niño	0.0019
365	bt_bing_tamil	El Niño	0.0019
365	bt_nllb_arabic	The Enno	0.0
365	bt_nllb_chinese_yue	Ernesto is the one	0.0
365	bt_nllb_french	The neon	0.0
366	-1	commercial cyanide uses	0.3183
366	bt_nllb_chinese_yue	Commercial use	0.0
367	-1	piracy	0.0153
367	bt_nllb_chinese_yue	Piracy is a crime	0.0142
367	bt_nllb_korean	The pirate act	0.0019
367	bt_nllb_arabic	The pirate	0.0009
367	bt_nllb_french	The Pirate	0.0009
367	bt_nllb_persian	The pirate	0.0009
367	bt_nllb_russian	The Pirate	0.0009
367	bt_nllb_tamil	Navy	0.0009
