qid	order	query	qld.map
332	bt_bing_chinese_simplified	tax evasion	0.0081
332	bt_bing_french	Tax evasion	0.0081
332	tagmee.topn3.replace	Tax evasion Tax evasion	0.0081
332	bt_nllb_arabic	Evading income tax	0.0059
333	-1	Antibiotics Bacteria Disease	0.2494
333	sensedisambiguation	Antibiotics antibiotic Bacteria Disease	0.2768
333	tagmee.topn3.replace	Antibiotics Bacteria Infection	0.2758
333	tagmee.topn3	antibiotics bacteria disease Antibiotics Bacteria Infection	0.2703
333	bt_nllb_french	Antibiotics for bacteria	0.2693
333	stem.porter	antibiot bacteria diseas	0.2693
333	stem.porter2	antibiot bacteria diseas	0.2693
333	conceptluster.topn5.3.bm25	antibiotics bacteria disease infection	0.2548
333	conceptluster.topn5.3.qld	antibiotics bacteria disease infection	0.2548
333	wiki.topn3	antibiotics bacteria disease bactericides staphylococcus pancreas antibiotics prokaryotes bacteriology bacteria bacteria antibiotics urinary bladder pancreas infection	0.2511
334	-1	Export Controls Cryptography	0.0556
334	bt_bing_chinese_simplified	Export Control Encryption	0.5245
334	bt_bing_korean	Export Control Encryption	0.5245
334	bt_nllb_arabic	Export control Encryption	0.5245
334	bt_nllb_tamil	Encryption of export controls	0.5245
334	word2vec.topn3.replace	import controls encryption cryptographic cryptology	0.2051
334	word2vec.topn3	export controls cryptography import encryption cryptographic cryptology	0.1726
334	bt_nllb_chinese_yue	Export controls the password	0.1296
334	glove.topn3	export controls cryptography import cryptographic public key	0.1136
334	sensedisambiguation.replace	export restraint cryptography	0.1111
334	tagmee.topn3	export controls cryptography Cryptography	0.1111
334	tagmee.topn3.replace	Cryptography	0.1111
334	wiki.topn3	export controls cryptography outlinof cryptography glossary cryptographic keys plaintext cryptography	0.1111
334	wiki.topn3.replace	outlinof cryptography glossary cryptographic keys plaintext cryptography	0.1111
335	-1	Adoptive Biological Parents	0.3
335	conceptnet.topn3	adoptive biological parents surrogate name children name their babies family	0.4941
335	relevancefeedback.topn10.qld	adoptive biological parents adopt her anim child sabol	0.3595
335	conceptnet.topn3.replace	surrogate biological name children name their babies family	0.357
335	relevancefeedback.topn10.bm25	adoptive biological parents child her adopt kiefer sabol plant program	0.3327
335	tagmee.topn3	adoptive biological parents Adoption Biology Parent	0.3166
335	bt_bing_russian	Adoptive parents of biological parents	0.3139
335	sensedisambiguation	Adoptive Biological Parents parent	0.3139
336	-1	Black Bear Attacks	0.0882
336	wiki.topn3	black bear attacks bobcat grizzly bear american bison american black bear kashmir stag mount abu wildlifsanctuary free ranging dog bear attack	0.0937
336	conceptluster.topn5.3.bm25	black bear attacks american black bear bear attack	0.0926
336	conceptluster.topn5.3.qld	black bear attacks american black bear bear attack	0.0926
336	tagmee.topn3	black bear attacks American black bear Bear attack	0.0926
336	conceptnet.topn3	black bear attacks oil coal color animal grizzly polar	0.0897
337	-1	Viral Hepatitis	0.163
337	relevancefeedback.topn10.bm25	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	0.2128
337	relevancefeedback.topn10.qld	viral hepatitis hepat diseas worker region health individu percent omit	0.2063
337	bt_bing_malay	Hepatitis Virus	0.2009
337	word2vec.topn3	viral hepatitis bacterial phylodynamics HCV anti hepatitis	0.1852
338	-1	Risk of Aspirin	0.4167
338	bt_nllb_persian	The risks of aspirin use	0.5
338	bt_nllb_russian	Risks of using aspirin	0.5
338	relevancefeedback.topn10.qld	risk of aspirin sai stroke peopl kidnei your	0.5
339	-1	Alzheimer's Drug Treatment	0.175
339	rm3.topn10.10.0.5.bm25	Alzheimers Drug Treatment	0.2161
339	rm3.topn10.10.0.5.qld	Alzheimers Drug Treatment	0.2161
339	conceptluster.topn5.3.bm25	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	0.2073
339	conceptluster.topn5.3.qld	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	0.2073
339	stem.lovins	alzheimer s drug treatm	0.188
340	-1	Land Mine Ban	0.0594
340	bt_bing_russian	Ban on anti personnel mines	0.1659
340	bt_bing_arabic	Landmine Ban	0.1369
340	bt_bing_french	Ban on landmines	0.1369
340	bt_bing_german	Ban on landmines	0.1369
340	bt_bing_tamil	Landmine ban	0.1369
340	bt_nllb_arabic	The landmine ban	0.1369
340	bt_bing_korean	Prohibition of Landmines	0.1045
340	bt_bing_persian	Prohibition of landmines	0.1045
340	bt_nllb_french	Prohibition of landmines	0.1045
340	bt_nllb_german	Prohibition of landmines	0.1045
340	bt_nllb_persian	Prohibition of landmines	0.1045
340	bt_bing_chinese_simplified	Mine ban	0.0786
340	bt_nllb_chinese_yue	Banned mines	0.0786
340	bt_nllb_korean	Mine ban	0.0786
341	-1	Airport Security	0.2002
341	bt_bing_korean	Airport Security Screening	0.2651
342	-1	Diplomatic Expulsion	0.1389
342	glove.topn3	diplomatic expulsion relations expelled expel	0.2337
342	glove.topn3.replace	relations expelled expel	0.1621
343	-1	Police Deaths	0.004
343	bt_bing_chinese_simplified	The policeman died	0.0319
343	bt_bing_russian	Deaths of police officers	0.0113
343	word2vec.topn3.replace	cops policemen fatalities killings	0.0067
343	word2vec.topn3	police deaths cops policemen fatalities killings	0.0063
343	conceptnet.topn3	police deaths chief fighting war love	0.005
343	bt_bing_german	Deaths in the police force	0.0046
343	wiki.topn3	police deaths publisafety crime prevention law enforcement police life senescence disease death	0.0045
343	glove.topn3	police deaths officers policemen fatalities	0.0041
344	-1	Abuses of E-Mail	0.278
344	sensedisambiguation.replace	misuse of electronic mail	0.4443
344	sensedisambiguation	Abuses misuse of E Mail electronic mail	0.3321
344	stem.lovins	abus of e mail	0.3245
344	stem.paicehusk	abus of e mail	0.3245
344	stem.porter	abus of e mail	0.3245
344	stem.porter2	abus of e mail	0.3245
344	stem.trunc4	abus of e mail	0.3245
344	bt_nllb_malay	Breach of e mail	0.3197
345	-1	Overseas Tobacco Sales	0.0642
345	relevancefeedback.topn10.bm25	overseas tobacco sales compani rate dollar per	0.1185
345	glove.topn3	overseas tobacco sales abroad elsewhere cigarette cigarettes retail selling	0.0925
345	word2vec.topn3	overseas tobacco sales abroad stateside cigarettes smoking marketing	0.09
345	relevancefeedback.topn10.qld	overseas tobacco sales dollar export per invest	0.079
345	word2vec.topn3.replace	abroad stateside cigarettes smoking marketing	0.0783
345	glove.topn3.replace	abroad elsewhere cigarette cigarettes retail selling	0.0782
345	bt_nllb_chinese_yue	I sell cigarettes abroad	0.0726
345	bt_nllb_arabic	Tobacco sales outside	0.0676
346	-1	Educational Standards	0.0318
346	relevancefeedback.topn10.bm25	educational standards hungarian class admiss educ children standard x stonehil test railroad	0.0368
347	-1	Wildlife Extinction	0.0328
347	bt_nllb_korean	Extinction of the Wild	0.0975
347	bt_nllb_persian	Extinction of the wild	0.0975
347	bt_nllb_russian	Extinction of the wild	0.0975
347	bt_bing_german	Extinction of wild animals	0.0714
347	bt_nllb_chinese_yue	Wildlife is disappearing	0.0456
347	bt_nllb_tamil	The destruction of wild animals	0.0385
347	bt_bing_tamil	Wildlife destruction	0.0343
348	-1	Agoraphobia	0.81
348	glove.topn3	agoraphobia claustrophobia hypochondria	0.8262
349	-1	Metabolism	0.179
350	-1	Health and Computer Terminals	0.0411
351	-1	Falkland petroleum exploration	0.3687
351	bt_bing_german	Oil exploration in the Falkland Islands	0.6103
351	bt_bing_russian	Oil exploration in the Falkland Islands	0.6103
351	bt_nllb_arabic	Oil exploration in the Falkland Islands	0.6103
351	bt_nllb_french	Oil exploration in the Falkland Islands	0.6103
351	bt_nllb_german	Oil exploration in the Falkland Islands	0.6103
351	bt_nllb_russian	Oil exploration in the Falkland Islands	0.6103
351	wiki.topn3.replace	falkland islands list falkland islands related topics index falkland islands related articles falkland islands glassforming liquids melts oil natural gas petroleum extraction petroleum tight oil oil place hydrocarbon exploration	0.5671
351	bt_bing_arabic	Oil exploration in the Falklands	0.5633
351	bt_bing_chinese_simplified	Falkland Oil Exploration	0.5633
351	bt_bing_french	Oil exploration in the Falklands	0.5633
351	bt_bing_korean	Falkland Oil Exploration	0.5633
351	bt_bing_persian	Falklands Oil Exploration	0.5633
351	bt_bing_swahili	Falkland oil exploration	0.5633
351	bt_nllb_chinese_yue	The Falkland oil exploration	0.5633
351	bt_nllb_persian	The Falkland oil exploration	0.5633
351	bt_nllb_tamil	The Falkland oil exploration	0.5633
351	wiki.topn3	falkland petroleum exploration falkland islands list falkland islands related topics index falkland islands related articles falkland islands glassforming liquids melts oil natural gas petroleum extraction petroleum tight oil oil place hydrocarbon exploration	0.5613
351	relevancefeedback.topn10.bm25	falkland petroleum exploration island oil argentina ga	0.5492
351	bt_nllb_malay	Confirmation of the Falkland oil	0.5285
351	bt_nllb_swahili	The Falkland oil field	0.5273
351	relevancefeedback.topn10.qld	falkland petroleum exploration island argentina oil dollar ga	0.5267
351	conceptluster.topn5.3.bm25	falkland petroleum exploration falkland islands hydrocarbon exploration petroleum	0.432
351	conceptluster.topn5.3.qld	falkland petroleum exploration falkland islands hydrocarbon exploration petroleum	0.432
351	tagmee.topn3	falkland petroleum exploration Falkland Islands Petroleum Hydrocarbon exploration	0.432
352	-1	British Chunnel impact	0.0456
352	relevancefeedback.topn10.qld	british chunnel impact tunnel i freight govern ha de hous project	0.1339
352	relevancefeedback.topn10.bm25	british chunnel impact tunnel freight project life govern have telex i dollar	0.1331
352	wordnet.topn3	british chunnel impact British people Brits Channel Tunnel affect touch bear on	0.0957
352	wordnet.topn3.replace	British people Brits Channel Tunnel affect touch bear on	0.0758
353	-1	Antarctica exploration	0.1511
353	bt_nllb_swahili	The Antarctic	0.2991
353	bt_nllb_russian	Conducting Antarctic research	0.2893
353	bt_nllb_tamil	The study of Antarctica	0.2222
353	bt_bing_swahili	Antarctica Survey	0.1971
353	word2vec.topn3.replace	antarctic antartica antartic exploratory	0.1932
353	glove.topn3	antarctica exploration antarctic greenland	0.1921
353	bt_bing_french	Antarctic Exploration	0.1916
353	bt_bing_malay	Antarctic Exploration	0.1916
353	bt_bing_persian	Antarctic exploration	0.1916
353	bt_bing_tamil	Antarctic Exploration	0.1916
353	bt_nllb_chinese_yue	Exploring the Antarctic	0.1916
353	bt_nllb_french	Exploration of the Antarctic	0.1916
353	bt_nllb_korean	The Antarctic exploration	0.1916
353	bt_nllb_malay	Exploration of the Antarctic	0.1916
353	stem.lovins	antarctic explor	0.1916
353	stem.paicehusk	antarctic expl	0.1692
353	word2vec.topn3	antarctica exploration antarctic antartica antartic exploratory	0.1689
353	wordnet.topn3	antarctica exploration Antarctic continent geographic expedition	0.163
354	-1	journalist risks	0.0154
354	bt_bing_korean	Dangers for Journalists	0.0212
354	anchor.topn3	journalist risks wrigley mil faj journalists	0.0178
354	glove.topn3	journalist risks reporter photographer dangers	0.0163
355	-1	ocean remote sensing	0.1108
355	relevancefeedback.topn10.bm25	ocean remote sensing satellit studi observ develop m system research stone	0.2093
355	relevancefeedback.topn10.qld	ocean remote sensing satellit observ research expens studi system technolog feinstein	0.1685
356	-1	postmenopausal estrogen Britain	0.0062
356	word2vec.topn3.replace	post menopausal premenopausal pre menopausal oestrogen progesterone britian Britian british	0.0934
356	bt_nllb_arabic	Oestrogen after the age of despair Britain	0.0756
356	glove.topn3.replace	premenopausal post menopausal progesterone hormone british uk	0.0745
356	bt_nllb_chinese_yue	The post menopausal estrogen in the UK	0.0543
356	wiki.topn3.replace	endometriosis hormontherapy fragilx syndrome menopause hormones brain androgen receptor follicle stimulating hormone estrogen	0.0536
356	tagmee.topn3.replace	Menopause Estrogen	0.0521
356	bt_bing_arabic	estrogen after menopause uk	0.0502
356	glove.topn3	postmenopausal estrogen britain premenopausal post menopausal progesterone hormone british uk	0.0495
356	bt_bing_french	Post menopausal estrogen Great Britain	0.048
356	bt_nllb_korean	After menopause estrogen in England	0.0472
356	wiki.topn3	postmenopausal estrogen britain endometriosis hormontherapy fragilx syndrome menopause hormones brain androgen receptor follicle stimulating hormone estrogen	0.0409
356	word2vec.topn3	postmenopausal estrogen britain post menopausal premenopausal pre menopausal oestrogen progesterone britian Britian british	0.0405
356	conceptluster.topn5.3.bm25	postmenopausal estrogen britain estrogen menopause	0.0364
356	conceptluster.topn5.3.qld	postmenopausal estrogen britain estrogen menopause	0.0364
356	tagmee.topn3	postmenopausal estrogen britain Menopause Estrogen	0.0364
356	relevancefeedback.topn10.bm25	postmenopausal estrogen britain women calcium medic treatment	0.0227
356	relevancefeedback.topn10.qld	postmenopausal estrogen britain women calcium medic treatment mr	0.0227
356	bt_nllb_swahili	Post aging estrogen in England	0.0111
356	bertqe.topn10.bm25	studi sai calcium supplement mai	0.0091
356	bertqe.topn10.qld	studi sai calcium supplement mai	0.0091
356	sensedisambiguation.replace	postmenopausal estrogen united kingdom	0.0087
356	stem.porter	postmenopaus estrogen britain	0.0066
356	stem.porter2	postmenopaus estrogen britain	0.0066
356	anchor.topn3	postmenopausal estrogen britain androgen estrogens nortestosteron drywall	0.0064
357	-1	territorial waters dispute	0.0712
357	bt_bing_chinese_simplified	Territorial sea disputes	0.1159
357	bt_nllb_chinese_yue	The sea is a dispute	0.0902
357	bt_bing_french	Dispute over territorial waters	0.0776
357	bt_bing_german	Dispute over territorial waters	0.0776
357	bt_nllb_german	Dispute over territorial waters	0.0776
357	glove.topn3	territorial waters dispute sovereignty seas ocean resolved	0.0776
358	-1	blood-alcohol fatalities	0.137
358	bt_bing_korean	Blood Alcohol Deaths	0.2221
358	bt_bing_malay	blood alcohol death	0.2221
358	bt_bing_swahili	Blood alcohol deaths	0.2221
358	bt_bing_tamil	Blood alcohol deaths	0.2221
358	bt_nllb_german	Blood alcohol deaths	0.2221
358	relevancefeedback.topn10.bm25	blood alcohol fatalities ornela said mann drunk giunta rausi alcohol drink barsumyan driver	0.2092
358	relevancefeedback.topn10.qld	blood alcohol fatalities ornela drink drunk driver giunta mann said alcohol rausi barsumyan	0.2092
358	bt_bing_chinese_simplified	Death from blood alcohol	0.2044
358	bt_bing_german	Deaths from blood alcohol	0.2044
358	bt_bing_persian	Deaths from blood alcohol	0.2044
358	bt_nllb_arabic	Deaths from blood alcohol	0.2044
358	bt_nllb_french	death from alcohol in the blood	0.2044
358	bt_nllb_korean	Deaths from blood alcohol	0.2044
358	bt_nllb_malay	death from blood alcohol	0.2044
358	bt_nllb_persian	Deaths from blood alcohol	0.2044
358	bt_nllb_russian	death from alcohol in the blood	0.2044
358	bt_nllb_swahili	blood deaths from alcohol	0.2044
358	tagmee.topn3.replace	Blood alcohol content Death	0.1898
358	conceptluster.topn5.3.bm25	blood alcohol fatalities blood alcohol content death	0.1868
358	conceptluster.topn5.3.qld	blood alcohol fatalities blood alcohol content death	0.1868
358	tagmee.topn3	blood alcohol fatalities Blood alcohol content Death	0.1868
358	wiki.topn3	blood alcohol fatalities corporattitle driving thinfluence amway blood alcohol content life senescence disease death	0.1669
358	bt_nllb_chinese_yue	Blood alcohol is dead	0.1584
359	-1	mutual fund predictors	0.0047
359	wordnet.topn3	mutual fund predictors reciprocal common investment trust store prognosticator forecaster	0.0476
359	wiki.topn3	mutual fund predictors fixed income assets management exchange traded fund mutual fund	0.0375
