qid	order	query	qld.map
308	wiki.topn3.replace	soft tissue sinus lift sinus surgery dental implant cardiology physical therapy otolaryngology dentistry	0.3125
308	wordnet.topn3	implant dentistry embed plant odontology dental medicine	0.3056
308	anchor.topn3	implant dentistry defibrillatorto ketodesogestrel carviovert	0.2812
308	bt_bing_chinese_simplified	Implant dentistry	0.2812
308	bt_bing_french	Implant Dentistry	0.2812
308	bt_bing_korean	Implant Dentistry	0.2812
308	bt_bing_malay	Implant Dentistry	0.2812
308	bt_bing_tamil	Implant Dentistry	0.2812
308	bt_nllb_chinese_yue	Dentistry of implants	0.2812
308	bt_nllb_french	Dentistry by implant	0.2812
308	bt_nllb_russian	Dentistry of implants	0.2812
308	conceptnet.topn3	implant dentistry plant dental medicine dental	0.2812
308	docluster.topn10.3.bm25	implant dentistry	0.2812
308	docluster.topn10.3.qld	implant dentistry	0.2812
308	rm3.topn10.10.0.5.bm25	Implant Dentistry	0.2812
308	rm3.topn10.10.0.5.qld	Implant Dentistry	0.2812
308	stem.krovetz	implant dentistry	0.2812
308	stem.porter	implant dentistri	0.2812
308	stem.porter2	implant dentistri	0.2812
308	stem.sstemmer	implant dentistry	0.2812
308	termluster.topn5.3.bm25	implant dentistry	0.2812
308	termluster.topn5.3.qld	implant dentistry	0.2812
308	thesaurus.topn3	implant dentistry	0.2812
308	thesaurus.topn3.replace	implant dentistry	0.2812
309	-1	Rap and Crime	0.0
309	conceptnet.topn3	rap crime music hip hop	0.0076
309	wiki.topn3	rap crime reggaeton underground hip hop gangsta rap rapping	0.006
309	wiki.topn3.replace	reggaeton underground hip hop gangsta rap rapping	0.006
309	word2vec.topn3	rap crime hip hop hiphop criminality	0.0057
309	conceptnet.topn3.replace	music hip hop crime	0.0048
310	-1	Radio Waves and Brain Cancer	0.1362
310	bt_bing_arabic	Radio waves and brain cancer	0.1362
310	bt_bing_chinese_simplified	Radio waves and brain cancer	0.1362
310	bt_bing_french	Radio Waves and Brain Cancer	0.1362
310	bt_bing_korean	Radio waves and brain cancer	0.1362
310	bt_bing_malay	Radio Waves and Brain Cancer	0.1362
310	bt_bing_persian	Radio Waves and Brain Cancer	0.1362
310	bt_bing_russian	Radio Waves and Brain Cancer	0.1362
310	bt_bing_swahili	Radio waves and brain cancer	0.1362
310	bt_bing_tamil	Radio waves and brain cancer	0.1362
310	bt_nllb_arabic	Radio waves and brain cancer	0.1362
310	bt_nllb_french	Radio waves and brain cancer	0.1362
310	bt_nllb_german	Radio waves and brain cancer	0.1362
310	bt_nllb_malay	Radio waves and brain cancer	0.1362
310	bt_nllb_persian	Radio waves and brain cancer	0.1362
310	bt_nllb_russian	Radio waves and brain cancer	0.1362
310	bt_nllb_swahili	Radio Waves and Brain Cancer	0.1362
310	bt_nllb_tamil	Radio waves and brain cancer	0.1362
310	docluster.topn10.3.bm25	radio waves and brain cancer	0.1362
310	docluster.topn10.3.qld	radio waves and brain cancer	0.1362
310	rm3.topn10.10.0.5.bm25	Radio Waves and Brain Cancer	0.1362
310	rm3.topn10.10.0.5.qld	Radio Waves and Brain Cancer	0.1362
310	stem.krovetz	radio wave and brain cancer	0.1362
310	stem.porter	radio wave and brain cancer	0.1362
310	stem.porter2	radio wave and brain cancer	0.1362
310	stem.sstemmer	radio wave and brain cancer	0.1362
310	termluster.topn5.3.bm25	radio waves brain cancer	0.1362
310	termluster.topn5.3.qld	radio waves brain cancer	0.1362
310	thesaurus.topn3	radio waves brain cancer	0.1362
310	thesaurus.topn3.replace	radio waves brain cancer	0.1362
311	-1	Industrial Espionage	0.2058
311	bt_bing_arabic	Industrial Espionage	0.2058
311	bt_bing_chinese_simplified	Industrial espionage	0.2058
311	bt_bing_french	Industrial espionage	0.2058
311	bt_bing_german	Industrial espionage	0.2058
311	bt_bing_korean	Industrial Espionage	0.2058
311	bt_bing_persian	Industrial espionage	0.2058
311	bt_bing_russian	Industrial espionage	0.2058
311	bt_bing_swahili	Industrial Espionage	0.2058
311	bt_bing_tamil	Industrial Espionage	0.2058
311	bt_nllb_arabic	Industrial espionage	0.2058
311	bt_nllb_french	Industrial espionage	0.2058
311	bt_nllb_russian	Industrial espionage	0.2058
311	conceptluster.topn5.3.bm25	industrial espionage industrial espionage	0.2058
311	conceptluster.topn5.3.qld	industrial espionage industrial espionage	0.2058
311	docluster.topn10.3.bm25	industrial espionage	0.2058
311	docluster.topn10.3.qld	industrial espionage	0.2058
311	rm3.topn10.10.0.5.bm25	Industrial Espionage	0.2058
311	rm3.topn10.10.0.5.qld	Industrial Espionage	0.2058
311	sensedisambiguation	Industrial Espionage	0.2058
311	sensedisambiguation.replace	industrial espionage	0.2058
311	stem.krovetz	industrial espionage	0.2058
311	stem.porter	industri espionag	0.2058
311	stem.porter2	industri espionag	0.2058
311	stem.sstemmer	industrial espionage	0.2058
311	tagmee.topn3	industrial espionage Industrial espionage	0.2058
311	tagmee.topn3.replace	Industrial espionage	0.2058
311	termluster.topn5.3.bm25	industrial espionage	0.2058
311	termluster.topn5.3.qld	industrial espionage	0.2058
311	thesaurus.topn3	industrial espionage	0.2058
311	thesaurus.topn3.replace	industrial espionage	0.2058
311	wordnet.topn3	industrial espionage	0.2058
311	wordnet.topn3.replace	industrial espionage	0.2058
312	-1	Hydroponics	0.8553
312	anchor.topn3	hydroponics	0.8553
312	anchor.topn3.replace	hydroponics	0.8553
312	bt_bing_chinese_simplified	hydroponics	0.8553
312	bt_bing_french	Hydroponics	0.8553
312	bt_bing_german	Hydroponics	0.8553
312	bt_bing_korean	Hydroponics	0.8553
312	bt_bing_persian	Hydroponic	0.8553
312	bt_bing_russian	Hydroponics	0.8553
312	bt_bing_swahili	Hydroponics	0.8553
312	bt_bing_tamil	Hydroponics	0.8553
312	bt_nllb_arabic	The hydroponics	0.8553
312	bt_nllb_french	Hydroponics	0.8553
312	bt_nllb_malay	Hydroponics	0.8553
312	bt_nllb_persian	Hydroponics	0.8553
312	bt_nllb_russian	Hydroponics	0.8553
312	bt_nllb_swahili	Hydroponics	0.8553
312	conceptluster.topn5.3.bm25	hydroponics	0.8553
312	conceptluster.topn5.3.qld	hydroponics	0.8553
312	conceptnet.topn3	hydroponics	0.8553
312	conceptnet.topn3.replace	hydroponics	0.8553
312	docluster.topn10.3.bm25	hydroponics	0.8553
312	docluster.topn10.3.qld	hydroponics	0.8553
312	glove.topn3	hydroponics ooooooooooooooooooooooooooooooooooooooo aquaponics	0.8553
312	rm3.topn10.10.0.5.bm25	Hydroponics	0.8553
312	rm3.topn10.10.0.5.qld	Hydroponics	0.8553
312	sensedisambiguation	Hydroponics	0.8553
312	sensedisambiguation.replace	hydroponics	0.8553
312	stem.krovetz	hydroponics	0.8553
312	stem.lovins	hydropon	0.8553
312	stem.paicehusk	hydropon	0.8553
312	stem.porter	hydroponic	0.8553
312	stem.porter2	hydropon	0.8553
312	stem.sstemmer	hydroponic	0.8553
312	tagmee.topn3	hydroponics Hydroponics	0.8553
312	tagmee.topn3.replace	Hydroponics	0.8553
312	termluster.topn5.3.bm25	hydroponics	0.8553
312	termluster.topn5.3.qld	hydroponics	0.8553
312	thesaurus.topn3	hydroponics	0.8553
312	thesaurus.topn3.replace	hydroponics	0.8553
312	word2vec.topn3	hydroponics aeroponic	0.8553
313	-1	Magnetic Levitation-Maglev	0.768
313	relevancefeedback.topn10.bm25	magnetic levitation maglev magnet la would railwai project train car said	0.78
313	relevancefeedback.topn10.qld	magnetic levitation maglev magnet train railwai la said would project	0.7767
313	anchor.topn3	magnetic levitation maglev	0.768
313	anchor.topn3.replace	magnetic levitation maglev	0.768
313	bt_bing_arabic	Magnetic Levitation Maglev	0.768
313	bt_bing_french	Magnetic Levitation Maglev	0.768
313	bt_bing_malay	Magnetic Levitation Maglev	0.768
313	bt_bing_russian	Magnetic Levitation Maglev	0.768
313	bt_bing_tamil	Magnetic levitation maglev	0.768
313	bt_nllb_chinese_yue	The magnetic Levitation Maglev	0.768
313	bt_nllb_german	Magnetic levitation maglev	0.768
313	bt_nllb_malay	Magnetic levitation of the Maglev	0.768
313	bt_nllb_russian	Magnetic levitation of the Maglev	0.768
313	bt_nllb_swahili	Magnetic Levitation Maglev	0.768
313	conceptluster.topn5.3.bm25	magnetic levitation maglev	0.768
313	conceptluster.topn5.3.qld	magnetic levitation maglev	0.768
313	docluster.topn10.3.bm25	magnetic levitation maglev	0.768
313	docluster.topn10.3.qld	magnetic levitation maglev	0.768
313	rm3.topn10.10.0.5.bm25	Magnetic Levitation-Maglev	0.768
313	rm3.topn10.10.0.5.qld	Magnetic Levitation-Maglev	0.768
313	sensedisambiguation	Magnetic Levitation Maglev	0.768
313	sensedisambiguation.replace	magnetic Levitation Maglev	0.768
313	stem.krovetz	magnetic levitate maglev	0.768
313	stem.lovins	magnet levit maglev	0.768
313	stem.paicehusk	magnet levit maglev	0.768
313	stem.porter	magnet levit maglev	0.768
313	stem.porter2	magnet levit maglev	0.768
313	stem.sstemmer	magnetic levitation maglev	0.768
313	tagmee.topn3	magnetic levitation maglev	0.768
313	termluster.topn5.3.bm25	magnetic levitation maglev	0.768
313	termluster.topn5.3.qld	magnetic levitation maglev	0.768
313	thesaurus.topn3	magnetic levitation maglev	0.768
313	thesaurus.topn3.replace	magnetic levitation maglev	0.768
313	wiki.topn3	magnetic levitation maglev	0.768
314	-1	Marine Vegetation	0.0019
314	bt_nllb_persian	Seaweed	0.1828
314	bt_nllb_swahili	Seaweed	0.1828
314	conceptluster.topn5.3.bm25	marine vegetation ocean	0.0489
314	conceptluster.topn5.3.qld	marine vegetation ocean	0.0489
314	wiki.topn3	marine vegetation ocean current seabed continental shelf ocean ecosystem biome biomes vegetation	0.0419
314	tagmee.topn3.replace	Ocean Vegetation	0.0318
314	tagmee.topn3	marine vegetation Ocean Vegetation	0.029
314	bt_nllb_russian	Sea vegetation	0.0254
314	bt_bing_korean	Marine Plants	0.0246
314	bt_bing_malay	Marine plants	0.0246
314	bt_bing_tamil	Marine plants	0.0246
314	bt_nllb_arabic	Marine plants	0.0246
314	wiki.topn3.replace	ocean current seabed continental shelf ocean ecosystem biome biomes vegetation	0.0246
314	bt_nllb_german	Protection of the seas	0.0234
314	bt_nllb_chinese_yue	Sea plants	0.006
314	bt_nllb_korean	Sea plants	0.006
314	bt_nllb_malay	Sea plants	0.006
314	bt_nllb_tamil	Sea plants	0.006
314	anchor.topn3	marine vegetation	0.0019
314	anchor.topn3.replace	marine vegetation	0.0019
314	bt_bing_arabic	Marine vegetation	0.0019
314	bt_bing_chinese_simplified	Marine vegetation	0.0019
314	bt_bing_french	Marine vegetation	0.0019
314	bt_bing_german	Marine vegetation	0.0019
314	bt_bing_persian	Marine Vegetation	0.0019
314	bt_bing_russian	Marine vegetation	0.0019
314	bt_bing_swahili	Marine Vegetation	0.0019
314	bt_nllb_french	marine vegetation	0.0019
314	docluster.topn10.3.bm25	marine vegetation	0.0019
314	docluster.topn10.3.qld	marine vegetation	0.0019
314	rm3.topn10.10.0.5.bm25	Marine Vegetation	0.0019
314	rm3.topn10.10.0.5.qld	Marine Vegetation	0.0019
314	sensedisambiguation	Marine Vegetation	0.0019
314	sensedisambiguation.replace	marine vegetation	0.0019
314	stem.krovetz	marine vegetation	0.0019
314	stem.paicehusk	marin veget	0.0019
314	stem.porter	marin veget	0.0019
314	stem.porter2	marin veget	0.0019
314	stem.sstemmer	marine vegetation	0.0019
314	stem.trunc5	marin veget	0.0019
314	termluster.topn5.3.bm25	marine vegetation	0.0019
314	termluster.topn5.3.qld	marine vegetation	0.0019
314	thesaurus.topn3	marine vegetation	0.0019
314	thesaurus.topn3.replace	marine vegetation	0.0019
315	-1	Unexplained Highway Accidents	0.0035
315	conceptluster.topn5.3.bm25	unexplained highway accidents traffic collision	0.0099
315	conceptluster.topn5.3.qld	unexplained highway accidents traffic collision	0.0099
315	bt_nllb_chinese_yue	The cause of the accident is unknown	0.0085
315	tagmee.topn3	unexplained highway accidents Highway Traffic collision	0.0075
315	tagmee.topn3.replace	Highway Traffic collision	0.0056
315	wordnet.topn3	unexplained highway accidents main road chance event stroke	0.0052
315	glove.topn3	unexplained highway accidents inexplicable road fatalities	0.0046
315	bt_nllb_tamil	Unidentified road accidents	0.0044
315	sensedisambiguation	Unexplained Highway Accidents accident	0.0042
315	word2vec.topn3.replace	inexplicable mysterious roadway road fatalities incidents	0.0039
315	bt_bing_arabic	Unexplained highway accidents	0.0035
315	bt_bing_korean	Unexplained Highway Accidents	0.0035
315	bt_bing_malay	Unexplained Highway Accident	0.0035
315	bt_bing_persian	Unexplained highway accidents	0.0035
315	bt_bing_swahili	Unexplained Highway Accidents	0.0035
315	bt_bing_tamil	Unexplained highway accidents	0.0035
315	bt_nllb_korean	An unexplained highway accident	0.0035
315	bt_nllb_persian	Unexplained highway accidents	0.0035
315	docluster.topn10.3.bm25	unexplained highway accidents	0.0035
315	docluster.topn10.3.qld	unexplained highway accidents	0.0035
315	rm3.topn10.10.0.5.bm25	Unexplained Highway Accidents	0.0035
315	rm3.topn10.10.0.5.qld	Unexplained Highway Accidents	0.0035
315	sensedisambiguation.replace	unexplained highway accident	0.0035
315	stem.krovetz	unexplained highway accident	0.0035
315	stem.paicehusk	unexplain highway accid	0.0035
315	stem.porter	unexplain highwai accid	0.0035
315	stem.porter2	unexplain highway accid	0.0035
315	stem.sstemmer	unexplained highway accident	0.0035
315	termluster.topn5.3.bm25	unexplained highway accidents	0.0035
315	termluster.topn5.3.qld	unexplained highway accidents	0.0035
315	thesaurus.topn3	unexplained highway accidents	0.0035
315	thesaurus.topn3.replace	unexplained highway accidents	0.0035
316	-1	Polygamy Polyandry Polygyny	0.579
316	bt_bing_chinese_simplified	Polygamy Polyandry polyandry	0.6897
316	bt_bing_arabic	Polygamy Polyandry Polygamy	0.6831
316	bt_bing_french	Polygamy Polyandry Polygamy	0.6831
316	bt_bing_malay	Polygamous Polygamy Polygamy Polygamy	0.6814
316	bt_bing_korean	polygamy polygamy polygamy	0.6569
316	bt_bing_persian	Polygini Polygini Polygamy	0.6569
316	bt_bing_tamil	Polygamy Polygamy	0.6569
316	bt_nllb_chinese_yue	Polygamy polygamy polygamy and polygamy	0.6569
316	bt_nllb_french	Polygamy and polygamy	0.6569
316	bt_nllb_german	Polygamy and polygamy	0.6569
316	bt_nllb_malay	Polygamy Polygamy	0.6569
316	word2vec.topn3	polygamy polyandry polygyny polygyny polygamous polygyny polyandrous polygamy polyandry	0.5826
316	anchor.topn3	polygamy polyandry polygyny	0.579
316	anchor.topn3.replace	polygamy polyandry polygyny	0.579
316	bt_bing_german	Polygamy Polyandry Polygyny	0.579
316	bt_bing_russian	Polygamy Polyandry Polygyny	0.579
316	conceptluster.topn5.3.bm25	polygamy polyandry polygyny	0.579
316	conceptluster.topn5.3.qld	polygamy polyandry polygyny	0.579
316	conceptnet.topn3	polygamy polyandry polygyny	0.579
316	docluster.topn10.3.bm25	polygamy polyandry polygyny	0.579
316	docluster.topn10.3.qld	polygamy polyandry polygyny	0.579
316	rm3.topn10.10.0.5.bm25	Polygamy Polyandry Polygyny	0.579
