qid	order	query	qld.map
308	bt_nllb_german	Implant teeth	0.5
308	bt_nllb_malay	Dental Implantation	0.5
308	bt_nllb_persian	Dental implant	0.5
308	bt_nllb_chinese_yue	Dentistry of implants	0.2812
308	bt_nllb_french	Dentistry by implant	0.2812
308	bt_nllb_russian	Dentistry of implants	0.2812
308	bt_nllb_swahili	Tooth disease of the gums	0.125
308	bt_nllb_korean	Implantation surgery	0.0732
308	bt_nllb_arabic	Hosted dentistry	0.025
308	bt_nllb_tamil	Surgery	0.0
309	-1	Rap and Crime	0.0
309	bt_nllb_arabic	Rape and murder	0.0
309	bt_nllb_chinese_yue	Rape and crime	0.0
309	bt_nllb_french	Rap and crime	0.0
309	bt_nllb_german	Rap and crime	0.0
309	bt_nllb_korean	Rape and crime	0.0
309	bt_nllb_malay	Rap and Crime	0.0
309	bt_nllb_persian	Rap and crime	0.0
309	bt_nllb_russian	Rape and Crime	0.0
309	bt_nllb_swahili	Crime and Crime	0.0
309	bt_nllb_tamil	Sexual abuse	0.0
310	-1	Radio Waves and Brain Cancer	0.1362
310	bt_nllb_arabic	Radio waves and brain cancer	0.1362
310	bt_nllb_french	Radio waves and brain cancer	0.1362
310	bt_nllb_german	Radio waves and brain cancer	0.1362
310	bt_nllb_malay	Radio waves and brain cancer	0.1362
310	bt_nllb_persian	Radio waves and brain cancer	0.1362
310	bt_nllb_russian	Radio waves and brain cancer	0.1362
310	bt_nllb_swahili	Radio Waves and Brain Cancer	0.1362
310	bt_nllb_tamil	Radio waves and brain cancer	0.1362
310	bt_nllb_chinese_yue	Radiation and brain cancer	0.0979
310	bt_nllb_korean	Radiation and Brain Cancer	0.0979
311	-1	Industrial Espionage	0.2058
311	bt_nllb_arabic	Industrial espionage	0.2058
311	bt_nllb_french	Industrial espionage	0.2058
311	bt_nllb_russian	Industrial espionage	0.2058
311	bt_nllb_chinese_yue	Industrial spy	0.0142
311	bt_nllb_korean	The spy industry	0.0142
311	bt_nllb_persian	Industrial spy	0.0142
311	bt_nllb_swahili	Industrial Intelligence	0.0142
311	bt_nllb_tamil	Industrial intelligence	0.0142
311	bt_nllb_malay	Industrial surveillance	0.008
311	bt_nllb_german	The Commission has also adopted a number of proposals	0.0
312	-1	Hydroponics	0.8553
312	bt_nllb_arabic	The hydroponics	0.8553
312	bt_nllb_french	Hydroponics	0.8553
312	bt_nllb_malay	Hydroponics	0.8553
312	bt_nllb_persian	Hydroponics	0.8553
312	bt_nllb_russian	Hydroponics	0.8553
312	bt_nllb_swahili	Hydroponics	0.8553
312	bt_nllb_chinese_yue	Hydromechanics	0.0
312	bt_nllb_german	Hydrogen	0.0
312	bt_nllb_korean	Fish	0.0
312	bt_nllb_tamil	The waterfall	0.0
313	-1	Magnetic Levitation-Maglev	0.768
313	bt_nllb_chinese_yue	The magnetic Levitation Maglev	0.768
313	bt_nllb_german	Magnetic levitation maglev	0.768
313	bt_nllb_malay	Magnetic levitation of the Maglev	0.768
313	bt_nllb_russian	Magnetic levitation of the Maglev	0.768
313	bt_nllb_swahili	Magnetic Levitation Maglev	0.768
313	bt_nllb_tamil	Magnetic levitation McLav	0.7172
313	bt_nllb_korean	Self levitization Maghreb	0.0931
313	bt_nllb_french	Magnetic lift	0.0168
313	bt_nllb_arabic	Magnetic distortion	0.0053
313	bt_nllb_persian	Magnetic Lithium Magluff	0.0033
314	-1	Marine Vegetation	0.0019
314	bt_nllb_persian	Seaweed	0.1828
314	bt_nllb_swahili	Seaweed	0.1828
314	bt_nllb_russian	Sea vegetation	0.0254
314	bt_nllb_arabic	Marine plants	0.0246
314	bt_nllb_german	Protection of the seas	0.0234
314	bt_nllb_chinese_yue	Sea plants	0.006
314	bt_nllb_korean	Sea plants	0.006
314	bt_nllb_malay	Sea plants	0.006
314	bt_nllb_tamil	Sea plants	0.006
314	bt_nllb_french	marine vegetation	0.0019
315	-1	Unexplained Highway Accidents	0.0035
315	bt_nllb_chinese_yue	The cause of the accident is unknown	0.0085
315	bt_nllb_tamil	Unidentified road accidents	0.0044
315	bt_nllb_korean	An unexplained highway accident	0.0035
315	bt_nllb_persian	Unexplained highway accidents	0.0035
315	bt_nllb_german	Unexplained car accidents	0.0013
315	bt_nllb_arabic	Unexplained road accidents	0.0007
315	bt_nllb_french	Unexplained Road Accidents	0.0007
315	bt_nllb_malay	Unexplained Road Accidents	0.0007
315	bt_nllb_swahili	Unreported Road Accidents	0.0003
315	bt_nllb_russian	Unexplained Accidents	0.0
316	-1	Polygamy Polyandry Polygyny	0.579
316	bt_nllb_chinese_yue	Polygamy polygamy polygamy and polygamy	0.6569
316	bt_nllb_french	Polygamy and polygamy	0.6569
316	bt_nllb_german	Polygamy and polygamy	0.6569
316	bt_nllb_malay	Polygamy Polygamy	0.6569
316	bt_nllb_russian	Polygamy of the Polygons	0.4278
316	bt_nllb_arabic	Polygamous Polygamous	0.0098
316	bt_nllb_korean	I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married	0.0
316	bt_nllb_persian	A few wives a few wives a few wives	0.0
316	bt_nllb_swahili	Parenting	0.0
316	bt_nllb_tamil	The number of times a person is called a multiple	0.0
317	-1	Unsolicited Faxes	0.5036
317	bt_nllb_korean	Unsolicited Parks	0.1569
317	bt_nllb_arabic	The unwanted fax	0.1472
317	bt_nllb_persian	Unwanted fax	0.1472
317	bt_nllb_russian	Unwanted Faxes	0.1472
317	bt_nllb_french	Faxes not requested	0.0229
317	bt_nllb_german	Faxes not requested	0.0229
317	bt_nllb_swahili	Faxes not requested	0.0229
317	bt_nllb_chinese_yue	Fax that nobody asked for	0.0148
317	bt_nllb_tamil	Unnecessary Faxes	0.007
317	bt_nllb_malay	Fax that you don t want	0.0034
318	-1	Best Retirement Country	0.0061
318	bt_nllb_arabic	The best retirement country	0.0061
318	bt_nllb_chinese_yue	The best retired countries	0.0061
318	bt_nllb_french	The best country for retirement	0.0061
318	bt_nllb_german	Best retirement country	0.0061
318	bt_nllb_korean	The best retirement country	0.0061
318	bt_nllb_malay	The Best Retirement Countries	0.0061
318	bt_nllb_persian	The best country is retired	0.0061
318	bt_nllb_russian	The best country to retire	0.0061
318	bt_nllb_tamil	The country with the best pension	0.0025
318	bt_nllb_swahili	A Better Land to Leave	0.0002
319	-1	New Fuel Sources	0.0564
319	bt_nllb_arabic	New fuel sources	0.0564
319	bt_nllb_chinese_yue	The new fuel source	0.0564
319	bt_nllb_french	New sources of fuel	0.0564
319	bt_nllb_korean	A new fuel source	0.0564
319	bt_nllb_malay	New Fuel Sources	0.0564
319	bt_nllb_persian	New fuel sources	0.0564
319	bt_nllb_russian	New Fuel Sources	0.0564
319	bt_nllb_tamil	New sources of fuel	0.0564
319	bt_nllb_german	New fuels	0.0559
319	bt_nllb_swahili	A New Source of Oil	0.0029
320	-1	Undersea Fiber Optic Cable	0.0462
320	bt_nllb_french	Submarine fibre optic cable	0.0849
320	bt_nllb_korean	Undersea fiber optic cable	0.0462
320	bt_nllb_arabic	The fiber optic cable is underwater	0.034
320	bt_nllb_malay	Underwater fiber optic cables	0.034
320	bt_nllb_tamil	Sea glass fiber cable	0.0236
320	bt_nllb_german	Subsea fibre optic cables	0.0208
320	bt_nllb_russian	Subsea optical cable made of fibres	0.0208
320	bt_nllb_swahili	Before the Undersea Fiber Optic	0.0132
320	bt_nllb_persian	Subsea fiber optic cables	0.0129
320	bt_nllb_chinese_yue	The subsea fiber	0.0
321	-1	Women in Parliaments	0.1544
321	bt_nllb_arabic	Women in parliaments	0.1544
321	bt_nllb_chinese_yue	Women in the Parliament	0.1544
321	bt_nllb_french	Women in Parliament	0.1544
321	bt_nllb_german	Women in Parliament	0.1544
321	bt_nllb_malay	Women in Parliament	0.1544
321	bt_nllb_persian	Women in Parliament	0.1544
321	bt_nllb_russian	Women in parliaments	0.1544
321	bt_nllb_swahili	Women in Parliament	0.1544
321	bt_nllb_tamil	Women in parliaments	0.1544
321	bt_nllb_korean	Women in Congress	0.0335
322	-1	International Art Crime	0.0
322	bt_nllb_arabic	The crime of international art	0.0
322	bt_nllb_chinese_yue	International art crime	0.0
322	bt_nllb_french	International crime against art	0.0
322	bt_nllb_german	International art crime	0.0
322	bt_nllb_korean	International art crime	0.0
322	bt_nllb_malay	International Art Crimes	0.0
322	bt_nllb_persian	International crime of art	0.0
322	bt_nllb_russian	International crime in the field of art	0.0
322	bt_nllb_swahili	Modern Art Crime	0.0
322	bt_nllb_tamil	International art crime	0.0
323	-1	Literary/Journalistic Plagiarism	0.2354
323	bt_nllb_malay	Literary plagiarism	0.3243
323	bt_nllb_french	Literary and journalistic plagiarism	0.2354
323	bt_nllb_german	Literary and journalistic plagiarism	0.2354
323	bt_nllb_russian	Literary journalistic plagiarism	0.2354
323	bt_nllb_chinese_yue	Literary and news copying	0.0099
323	bt_nllb_swahili	Literary journalistic fraud	0.0025
323	bt_nllb_korean	Literary and historical parallels	0.0021
323	bt_nllb_persian	A literary journalistic plague	0.0002
323	bt_nllb_arabic	Literary and journalistic manipulation	0.0
323	bt_nllb_tamil	Literary fictional literature	0.0
324	-1	Argentine/British Relations	0.2779
324	bt_nllb_arabic	Argentine British relations	0.2779
324	bt_nllb_russian	Argentine British relations	0.2779
324	bt_nllb_malay	The Argentine British relationship	0.2639
324	bt_nllb_persian	Relations between Argentina and Britain	0.2438
324	bt_nllb_swahili	Argentina s relationship with Britain	0.182
324	bt_nllb_chinese_yue	Argentina UK relations	0.1623
324	bt_nllb_french	Relations between Argentina and the United Kingdom	0.0605
324	bt_nllb_korean	Relations between Argentina and the United Kingdom	0.0605
324	bt_nllb_tamil	The United States and Argentina have a long history of cooperation	0.0092
324	bt_nllb_german	The Commission has also adopted a proposal for a regulation on the	0.0
325	-1	Cult Lifestyles	0.0471
325	bt_nllb_german	The cult lifestyle	0.0471
325	bt_nllb_arabic	The cult s way of life	0.0193
325	bt_nllb_chinese_yue	The cult s way of life	0.0193
325	bt_nllb_malay	Sect Lifestyle	0.0019
325	bt_nllb_russian	Sect lifestyle	0.0019
325	bt_nllb_french	Worship	0.0
325	bt_nllb_korean	How to Live in Worship	0.0
325	bt_nllb_persian	Religious lifestyle	0.0
325	bt_nllb_swahili	A Life of Worship	0.0
325	bt_nllb_tamil	What is the meaning of this article	0.0
326	-1	Ferry Sinkings	0.6066
326	bt_nllb_arabic	Sink in the ferry	0.6066
326	bt_nllb_german	Ferry sinks	0.6066
326	bt_nllb_korean	Ferry sinking	0.6066
326	bt_nllb_chinese_yue	The ferry sank	0.4077
326	bt_nllb_persian	The ship sank	0.0532
326	bt_nllb_tamil	The bus is sinking	0.006
326	bt_nllb_russian	The boat sinks	0.001
326	bt_nllb_swahili	A Sinking Boat	0.001
326	bt_nllb_french	The shipwrecks of the ferry	0.0
326	bt_nllb_malay	Stop Stop	0.0
327	-1	Modern Slavery	0.0613
327	bt_nllb_malay	Modern day Slavery	0.1015
327	bt_nllb_arabic	Modern slavery	0.0613
327	bt_nllb_chinese_yue	Modern slavery	0.0613
327	bt_nllb_french	Modern Slavery	0.0613
327	bt_nllb_german	Modern Slavery	0.0613
327	bt_nllb_persian	Modern slavery	0.0613
327	bt_nllb_russian	Modern slavery	0.0613
327	bt_nllb_swahili	Modern Slavery	0.0613
327	bt_nllb_tamil	Modern slavery	0.0613
327	bt_nllb_korean	Modern slaves	0.0
328	-1	Pope Beatifications	0.6622
328	bt_nllb_german	Beatification by the Pope	0.6622
328	bt_nllb_chinese_yue	The Pope declared him a saint	0.1686
328	bt_nllb_swahili	Privileges of the Pope	0.125
328	bt_nllb_french	Blessings from the Pope	0.0159
328	bt_nllb_korean	Blessings of the Pope	0.0149
328	bt_nllb_russian	The Blessing of the Pope	0.0149
328	bt_nllb_tamil	The Pope s blessing	0.0139
328	bt_nllb_arabic	The Pope s statements	0.0025
328	bt_nllb_malay	The Meaning of the Whale	0.0
328	bt_nllb_persian	Congratulations Pop	0.0
329	-1	Mexican Air Pollution	0.0956
329	bt_nllb_arabic	Air pollution in Mexico	0.1766
329	bt_nllb_chinese_yue	Air pollution in Mexico	0.1766
329	bt_nllb_french	Air Pollution in Mexico	0.1766
329	bt_nllb_german	Air pollution in Mexico	0.1766
329	bt_nllb_korean	Air Pollution in Mexico	0.1766
329	bt_nllb_malay	Air Pollution in Mexico	0.1766
329	bt_nllb_persian	Air pollution in Mexico	0.1766
329	bt_nllb_russian	Air pollution in Mexico	0.1766
329	bt_nllb_swahili	Air Pollution in Mexico	0.1766
329	bt_nllb_tamil	Mexican air pollution	0.0956
330	-1	Iran-Iraq Cooperation	0.0542
330	bt_nllb_arabic	Iran Iraq cooperation	0.0542
330	bt_nllb_chinese_yue	Iran Iraq cooperation	0.0542
330	bt_nllb_french	Iran Iraq cooperation	0.0542
330	bt_nllb_korean	Iran Iraq cooperation	0.0542
330	bt_nllb_malay	Iran Iraq cooperation	0.0542
330	bt_nllb_persian	Iran Iraq cooperation	0.0542
330	bt_nllb_russian	Iran Iraq cooperation	0.0542
330	bt_nllb_swahili	Iran Iraq Cooperation	0.0542
330	bt_nllb_tamil	Iran Iraq cooperation	0.0542
330	bt_nllb_german	Cooperation between Iran and Iraq	0.0503
331	-1	World Bank Criticism	0.1496
331	bt_nllb_arabic	Criticism of the World Bank	0.1496
331	bt_nllb_chinese_yue	The World Bank is critical	0.1496
331	bt_nllb_french	The criticism of the World Bank	0.1496
331	bt_nllb_german	The criticism of the World Bank	0.1496
331	bt_nllb_korean	Criticism of the World Bank	0.1496
331	bt_nllb_malay	Criticism of the World Bank	0.1496
331	bt_nllb_persian	Criticism of the World Bank	0.1496
331	bt_nllb_swahili	Criticism of the World Bank	0.1496
331	bt_nllb_tamil	The World Bank Review	0.1127
331	bt_nllb_russian	The World Bank s critics	0.0172
332	-1	Income Tax Evasion	0.005
332	bt_nllb_arabic	Evading income tax	0.0059
332	bt_nllb_persian	Escape from income tax	0.001
332	bt_nllb_russian	Escape from income tax	0.001
332	bt_nllb_swahili	Avoiding Income Taxes	0.0007
332	bt_nllb_tamil	Income Tax Avoidance	0.0007
332	bt_nllb_chinese_yue	Tax avoidance	0.0006
332	bt_nllb_french	Tax avoidance	0.0006
332	bt_nllb_korean	Income tax	0.0002
332	bt_nllb_german	Income tax protection	0.0001
332	bt_nllb_malay	Income Tax Payments	0.0001
333	-1	Antibiotics Bacteria Disease	0.2494
333	bt_nllb_french	Antibiotics for bacteria	0.2693
333	bt_nllb_korean	Antibiotic bacteria disease	0.2494
333	bt_nllb_malay	Antibiotics and Disease	0.2019
333	bt_nllb_arabic	Antibiotics are bacterial diseases	0.1874
333	bt_nllb_german	Antibiotics and bacterial disease	0.1874
333	bt_nllb_persian	Antibiotics are a bacterial disease	0.1874
333	bt_nllb_russian	Antibiotics and bacterial disease	0.1874
333	bt_nllb_swahili	Antibiotics and Bacterial Disease	0.1874
333	bt_nllb_chinese_yue	Antibiotics bacterial diseases and other diseases	0.1801
333	bt_nllb_tamil	The bacterial disease	0.0476
334	-1	Export Controls Cryptography	0.0556
334	bt_nllb_arabic	Export control Encryption	0.5245
334	bt_nllb_tamil	Encryption of export controls	0.5245
334	bt_nllb_chinese_yue	Export controls the password	0.1296
334	bt_nllb_french	Control of exports of cryptography	0.0556
334	bt_nllb_german	Cryptography for export controls	0.0556
334	bt_nllb_malay	Control of the export of cryptography	0.0556
334	bt_nllb_korean	Export control code	0.0056
334	bt_nllb_persian	Control of crypto exports	0.0
334	bt_nllb_russian	Control of the export of Cryptocurrency	0.0
334	bt_nllb_swahili	The following is a list of the countries of the European Union	0.0
335	-1	Adoptive Biological Parents	0.3
335	bt_nllb_arabic	Adopted biological parents	0.3
335	bt_nllb_french	Adoptive biological parents	0.3
335	bt_nllb_german	Adoptive biological parents	0.3
335	bt_nllb_korean	Adopted biological parents	0.3
335	bt_nllb_malay	Adoptive biological parents	0.3
335	bt_nllb_persian	Adoptive parents	0.2634
335	bt_nllb_tamil	Adoptive parents	0.2634
335	bt_nllb_chinese_yue	They are biological parents	0.1813
335	bt_nllb_russian	Adopters	0.1523
335	bt_nllb_swahili	Spiritual Parents	0.0
336	-1	Black Bear Attacks	0.0882
336	bt_nllb_arabic	Black bear attacks	0.0882
336	bt_nllb_chinese_yue	Black bear attacks	0.0882
336	bt_nllb_french	The attacks of the black bear	0.0882
336	bt_nllb_german	Black bear is attacking	0.0882
336	bt_nllb_korean	Black bear attack	0.0882
336	bt_nllb_malay	Black bear attacks	0.0882
336	bt_nllb_persian	The attack of the black bear	0.0882
336	bt_nllb_russian	Black bear attacks	0.0882
336	bt_nllb_tamil	The Black Bear Attack	0.0882
336	bt_nllb_swahili	Attacks by Steel	0.0
337	-1	Viral Hepatitis	0.163
337	bt_nllb_arabic	Viral hepatitis	0.163
337	bt_nllb_chinese_yue	Viral hepatitis	0.163
337	bt_nllb_french	Viral hepatitis	0.163
337	bt_nllb_german	Viral hepatitis	0.163
337	bt_nllb_korean	Viral hepatitis	0.163
337	bt_nllb_malay	Viral hepatitis	0.163
337	bt_nllb_persian	Viral hepatitis	0.163
337	bt_nllb_russian	Viral hepatitis	0.163
337	bt_nllb_tamil	Hepatitis is a viral disease	0.1486
337	bt_nllb_swahili	The Viruses Against Uterine Cells	0.002
338	-1	Risk of Aspirin	0.4167
338	bt_nllb_persian	The risks of aspirin use	0.5
338	bt_nllb_russian	Risks of using aspirin	0.5
338	bt_nllb_french	The Risks of Aspirin	0.4167
338	bt_nllb_german	Risks of aspirin	0.4167
338	bt_nllb_malay	The Risks of Aspirin	0.4167
338	bt_nllb_arabic	The dangers of aspirin	0.1859
338	bt_nllb_korean	The dangers of aspirin	0.1859
338	bt_nllb_swahili	The Dangers of Aspirin	0.1859
338	bt_nllb_chinese_yue	The dangers of drugs	0.0
338	bt_nllb_tamil	The danger of Asparagus	0.0
339	-1	Alzheimer's Drug Treatment	0.175
339	bt_nllb_french	Treatment of Alzheimer s	0.0728
339	bt_nllb_malay	Treatment for Alzheimer s	0.0728
339	bt_nllb_persian	Treatment of Alzheimer s	0.0728
339	bt_nllb_russian	Treatment of Alzheimer s	0.0728
339	bt_nllb_german	Treatment of Alzheimer s disease	0.0596
339	bt_nllb_arabic	The cure for Alzheimer s	0.0591
339	bt_nllb_chinese_yue	Alzheimer s the cure	0.0591
339	bt_nllb_korean	The treatment of Alzheimer s disease is medicated	0.0286
339	bt_nllb_swahili	Drug Treatment	0.0032
339	bt_nllb_tamil	The following article will help you to understand the benefits of using medication	0.0
340	-1	Land Mine Ban	0.0594
340	bt_nllb_arabic	The landmine ban	0.1369
340	bt_nllb_french	Prohibition of landmines	0.1045
340	bt_nllb_german	Prohibition of landmines	0.1045
340	bt_nllb_persian	Prohibition of landmines	0.1045
340	bt_nllb_chinese_yue	Banned mines	0.0786
340	bt_nllb_korean	Mine ban	0.0786
340	bt_nllb_russian	Prohibition of mining	0.0092
340	bt_nllb_tamil	Prohibition of mining	0.0092
340	bt_nllb_malay	Min Land is banned	0.0
340	bt_nllb_swahili	Preventing the Underground Pipes	0.0
341	-1	Airport Security	0.2002
341	bt_nllb_arabic	Airport security	0.2002
341	bt_nllb_chinese_yue	Airport security	0.2002
341	bt_nllb_french	Airport security	0.2002
341	bt_nllb_korean	Airport security	0.2002
341	bt_nllb_malay	Airport security	0.2002
341	bt_nllb_persian	Airport security	0.2002
341	bt_nllb_russian	Airport security	0.2002
341	bt_nllb_swahili	Airport Security	0.2002
341	bt_nllb_tamil	Airport security	0.2002
341	bt_nllb_german	Airport safety	0.0043
342	-1	Diplomatic Expulsion	0.1389
342	bt_nllb_arabic	The diplomatic expulsion	0.1389
342	bt_nllb_chinese_yue	Diplomatic expulsion	0.1389
342	bt_nllb_french	Diplomatic expulsion	0.1389
342	bt_nllb_korean	Diplomatic expulsion	0.1389
342	bt_nllb_malay	Diplomatic expulsion	0.1389
342	bt_nllb_russian	Diplomatic expulsion	0.1389
342	bt_nllb_tamil	Diplomatic expulsion	0.1389
342	bt_nllb_german	The Commission has already adopted a proposal for a directive on the protection of workers rights	0.0
342	bt_nllb_persian	Diplomatic firing	0.0
342	bt_nllb_swahili	International Exclusion	0.0
343	-1	Police Deaths	0.004
343	bt_nllb_arabic	Police deaths	0.004
343	bt_nllb_french	The deaths of police	0.004
343	bt_nllb_german	Police deaths	0.004
343	bt_nllb_swahili	The Death of the Police	0.004
343	bt_nllb_tamil	Police deaths	0.004
343	bt_nllb_chinese_yue	The police are dead	0.0034
343	bt_nllb_korean	Police dead	0.0034
343	bt_nllb_persian	The police are dead	0.0034
343	bt_nllb_russian	The police are dead	0.0034
343	bt_nllb_malay	Death of a cop	0.0031
344	-1	Abuses of E-Mail	0.278
344	bt_nllb_malay	Breach of e mail	0.3197
344	bt_nllb_french	Abuse of e mail	0.278
344	bt_nllb_german	Misuse of e mail	0.166
344	bt_nllb_swahili	Misuse of E mail	0.166
344	bt_nllb_arabic	Email abuse	0.0
344	bt_nllb_chinese_yue	Abuse of email	0.0
344	bt_nllb_korean	Email abuse	0.0
344	bt_nllb_persian	Misuse of email	0.0
344	bt_nllb_russian	The perversion of email	0.0
344	bt_nllb_tamil	Email use is misused	0.0
345	-1	Overseas Tobacco Sales	0.0642
345	bt_nllb_chinese_yue	I sell cigarettes abroad	0.0726
345	bt_nllb_arabic	Tobacco sales outside	0.0676
345	bt_nllb_german	Overseas tobacco sales	0.0642
345	bt_nllb_french	Tobacco sales abroad	0.0516
345	bt_nllb_malay	Tobacco sales abroad	0.0516
345	bt_nllb_persian	The sale of tobacco abroad	0.0516
345	bt_nllb_russian	The sale of tobacco abroad	0.0516
345	bt_nllb_tamil	The sale of tobacco abroad	0.0516
345	bt_nllb_korean	Foreign sale of tobacco	0.0378
345	bt_nllb_swahili	The Importance of Tobacco	0.0064
346	-1	Educational Standards	0.0318
346	bt_nllb_arabic	Educational standards	0.0318
346	bt_nllb_chinese_yue	The standard of education	0.0318
346	bt_nllb_german	Education standards	0.0318
346	bt_nllb_korean	The standard of education	0.0318
346	bt_nllb_malay	Education Standards	0.0318
346	bt_nllb_persian	Educational standards	0.0318
346	bt_nllb_russian	The standards of education	0.0318
346	bt_nllb_swahili	Educational Standards	0.0318
346	bt_nllb_tamil	Educational standards	0.0318
346	bt_nllb_french	The rules of education	0.0005
347	-1	Wildlife Extinction	0.0328
347	bt_nllb_korean	Extinction of the Wild	0.0975
347	bt_nllb_persian	Extinction of the wild	0.0975
347	bt_nllb_russian	Extinction of the wild	0.0975
347	bt_nllb_chinese_yue	Wildlife is disappearing	0.0456
347	bt_nllb_tamil	The destruction of wild animals	0.0385
347	bt_nllb_arabic	Extinction of wildlife	0.0328
347	bt_nllb_french	Extinction of the Wildlife	0.0328
347	bt_nllb_german	Extinction of the wildlife	0.0328
347	bt_nllb_swahili	The Extinction of Animals	0.0314
347	bt_nllb_malay	The Beast s Disaster	0.0
348	-1	Agoraphobia	0.81
348	bt_nllb_french	Agoraphobia	0.81
348	bt_nllb_german	Agoraphobia	0.81
348	bt_nllb_korean	Agoraphobia	0.81
348	bt_nllb_malay	Agoraphobia	0.81
348	bt_nllb_russian	The Agoraphobia	0.81
348	bt_nllb_arabic	Terrorism	0.0
348	bt_nllb_chinese_yue	It s a phobia	0.0
348	bt_nllb_persian	Agora phobia	0.0
348	bt_nllb_swahili	The disease of fear	0.0
348	bt_nllb_tamil	The following article will help you to understand the problem	0.0
