qid	order	query	qld.map
305	stem.trunc4	most dang vehi	0.0
305	stem.trunc5	most dange vehic	0.0
305	word2vec.topn3.replace	hazardous risky perilous cars trucks	0.0
306	-1	African Civilian Deaths	0.0527
306	docluster.topn10.3.bm25	african civilian deaths	0.0527
306	docluster.topn10.3.qld	african civilian deaths	0.0527
306	rm3.topn10.10.0.5.bm25	African Civilian Deaths	0.0527
306	rm3.topn10.10.0.5.qld	African Civilian Deaths	0.0527
306	stem.porter	african civilian death	0.0527
306	stem.porter2	african civilian death	0.0527
306	stem.sstemmer	african civilian death	0.0527
306	termluster.topn5.3.bm25	african civilian deaths	0.0527
306	termluster.topn5.3.qld	african civilian deaths	0.0527
306	thesaurus.topn3	african civilian deaths	0.0527
306	thesaurus.topn3.replace	african civilian deaths	0.0527
306	sensedisambiguation	African Civilian Deaths end	0.0497
306	relevancefeedback.topn10.bm25	african civilian deaths januari french doe mandela belgian polic rwanda	0.0404
306	stem.krovetz	africa civilian death	0.0352
306	sensedisambiguation.replace	african civilian end	0.0333
306	tagmee.topn3	african civilian deaths North African Campaign Civilian Collateral damage	0.0321
306	conceptnet.topn3	african civilian deaths Xhosa Mozambican civil civilize fighting war love	0.0214
306	anchor.topn3	african civilian deaths capensis african grebenchikov chirman ortho phthalaldehyd program histori	0.0175
306	relevancefeedback.topn10.qld	african civilian deaths januari death french polic car court	0.0162
306	stem.lovins	african civil death	0.0161
306	conceptluster.topn5.3.bm25	african civilian deaths collateral damage north african campaign	0.0146
306	conceptluster.topn5.3.qld	african civilian deaths collateral damage north african campaign	0.0146
306	glove.topn3	african civilian deaths africa military fatalities	0.0133
306	wordnet.topn3.replace	african civilian decease end	0.0062
306	conceptnet.topn3.replace	Xhosa Mozambican civil civilize fighting war love	0.0058
306	wordnet.topn3	african civilian deaths decease end	0.0049
306	stem.trunc5	afric civil death	0.0038
306	anchor.topn3.replace	capensis african grebenchikov chirman ortho phthalaldehyd program histori deaths	0.0029
306	bertqe.topn10.bm25	nd faction call pullout west	0.0015
306	tagmee.topn3.replace	North African Campaign Civilian Collateral damage	0.0012
306	glove.topn3.replace	africa military fatalities	0.0011
306	word2vec.topn3	african civilian deaths africa sub saharan military non military fatalities killings	0.0009
306	wiki.topn3	african civilian deaths s africa s egypt egypt world war ii north african campaign small arms reconnaissance company military unit civilian warfare disinformation information warfare collateral damage	0.0007
306	word2vec.topn3.replace	africa sub saharan military non military fatalities killings	0.0006
306	stem.paicehusk	afr civil death	0.0004
306	bertqe.topn10.qld	year case date case date	0.0
306	stem.trunc4	afri civi deat	0.0
306	wiki.topn3.replace	s africa s egypt egypt world war ii north african campaign small arms reconnaissance company military unit civilian warfare disinformation information warfare collateral damage	0.0
307	-1	New Hydroelectric Projects	0.2124
307	tagmee.topn3	new hydroelectric projects Hydroelectricity Project	0.214
307	tagmee.topn3.replace	Hydroelectricity Project	0.2136
307	docluster.topn10.3.bm25	new hydroelectric projects	0.2124
307	docluster.topn10.3.qld	new hydroelectric projects	0.2124
307	rm3.topn10.10.0.5.bm25	New Hydroelectric Projects	0.2124
307	rm3.topn10.10.0.5.qld	New Hydroelectric Projects	0.2124
307	stem.krovetz	new hydroelectric project	0.2124
307	stem.lovins	new hydroelectr project	0.2124
307	stem.porter	new hydroelectric project	0.2124
307	stem.porter2	new hydroelectr project	0.2124
307	stem.sstemmer	new hydroelectric project	0.2124
307	termluster.topn5.3.bm25	new hydroelectric projects	0.2124
307	termluster.topn5.3.qld	new hydroelectric projects	0.2124
307	thesaurus.topn3	new hydroelectric projects	0.2124
307	thesaurus.topn3.replace	new hydroelectric projects	0.2124
307	conceptluster.topn5.3.bm25	new hydroelectric projects hydroelectricity	0.1826
307	conceptluster.topn5.3.qld	new hydroelectric projects hydroelectricity	0.1826
307	anchor.topn3.replace	bibalayeva forms new yappin hydroelectric projects	0.1691
307	anchor.topn3	new hydroelectric projects bibalayeva forms new yappin	0.1559
307	wiki.topn3	new hydroelectric projects hydroelectricity hydropower francis turbine hydroelectricity product management theory constraints function engineering project	0.1354
307	relevancefeedback.topn10.qld	new hydroelectric projects power electr cost slovak project	0.1076
307	wiki.topn3.replace	hydroelectricity hydropower francis turbine hydroelectricity product management theory constraints function engineering project	0.1006
307	conceptnet.topn3.replace	city modern old hydroelectric projects	0.099
307	glove.topn3	new hydroelectric projects york same hydropower development	0.0976
307	conceptnet.topn3	new hydroelectric projects city modern old	0.0918
307	relevancefeedback.topn10.bm25	new hydroelectric projects cost dig power electr china programm million	0.0771
307	sensedisambiguation	New raw Hydroelectric Projects undertaking	0.0768
307	word2vec.topn3	new hydroelectric projects brand new newer newest hydro electric hydropower initiatives	0.0754
307	sensedisambiguation.replace	raw hydroelectric undertaking	0.0465
307	glove.topn3.replace	york same hydropower development	0.045
307	word2vec.topn3.replace	brand new newer newest hydro electric hydropower initiatives	0.0191
307	bertqe.topn10.bm25	power council udc text	0.0056
307	stem.trunc5	new hydro proje	0.0024
307	stem.paicehusk	new hydroelect project	0.0022
307	bertqe.topn10.qld	us onli f a minsk izvestiya	0.0006
307	wordnet.topn3	new hydroelectric projects young freshly novel stick out image contrive	0.0003
307	stem.trunc4	new hydr proj	0.0
307	wordnet.topn3.replace	young freshly novel hydroelectric stick out image contrive	0.0
308	-1	Implant Dentistry	0.2812
308	conceptluster.topn5.3.bm25	implant dentistry dental implant	0.5
308	conceptluster.topn5.3.qld	implant dentistry dental implant	0.5
308	word2vec.topn3.replace	implant dental dentists	0.5
308	wiki.topn3	implant dentistry soft tissue sinus lift sinus surgery dental implant cardiology physical therapy otolaryngology dentistry	0.3333
308	wiki.topn3.replace	soft tissue sinus lift sinus surgery dental implant cardiology physical therapy otolaryngology dentistry	0.3125
308	wordnet.topn3	implant dentistry embed plant odontology dental medicine	0.3056
308	anchor.topn3	implant dentistry defibrillatorto ketodesogestrel carviovert	0.2812
308	conceptnet.topn3	implant dentistry plant dental medicine dental	0.2812
308	docluster.topn10.3.bm25	implant dentistry	0.2812
308	docluster.topn10.3.qld	implant dentistry	0.2812
308	rm3.topn10.10.0.5.bm25	Implant Dentistry	0.2812
308	rm3.topn10.10.0.5.qld	Implant Dentistry	0.2812
308	stem.krovetz	implant dentistry	0.2812
308	stem.porter	implant dentistri	0.2812
308	stem.porter2	implant dentistri	0.2812
308	stem.sstemmer	implant dentistry	0.2812
308	termluster.topn5.3.bm25	implant dentistry	0.2812
308	termluster.topn5.3.qld	implant dentistry	0.2812
308	thesaurus.topn3	implant dentistry	0.2812
308	thesaurus.topn3.replace	implant dentistry	0.2812
308	tagmee.topn3	implant dentistry Dental implant Dentistry	0.2794
308	sensedisambiguation	Implant plant Dentistry	0.2778
308	tagmee.topn3.replace	Dental implant Dentistry	0.2727
308	word2vec.topn3	implant dentistry dental dentists	0.27
308	conceptnet.topn3.replace	plant dental medicine dental	0.25
308	glove.topn3	implant dentistry orthodontics ophthalmology	0.0719
308	relevancefeedback.topn10.bm25	implant dentistry polyclin dow nicholson corn hi human ey	0.0679
308	wordnet.topn3.replace	embed plant odontology dental medicine	0.0557
308	relevancefeedback.topn10.qld	implant dentistry tft biosensor cell he film tax polyclin champagneforashlei	0.053
308	anchor.topn3.replace	defibrillatorto ketodesogestrel carviovert dentistry	0.0312
308	sensedisambiguation.replace	plant dentistry	0.025
308	stem.lovins	impl dentister	0.0167
308	glove.topn3.replace	implant orthodontics ophthalmology	0.0149
308	bertqe.topn10.bm25	van nui year ha	0.0
308	bertqe.topn10.qld	water excim laser j d moscow	0.0
308	stem.paicehusk	impl dent	0.0
308	stem.trunc4	impl dent	0.0
308	stem.trunc5	impla denti	0.0
309	-1	Rap and Crime	0.0
309	conceptnet.topn3	rap crime music hip hop	0.0076
309	wiki.topn3	rap crime reggaeton underground hip hop gangsta rap rapping	0.006
309	wiki.topn3.replace	reggaeton underground hip hop gangsta rap rapping	0.006
309	word2vec.topn3	rap crime hip hop hiphop criminality	0.0057
309	conceptnet.topn3.replace	music hip hop crime	0.0048
309	anchor.topn3	rap crime country br album r a p r a l p anti corruption anti econom drug	0.0
309	anchor.topn3.replace	country br album r a p r a l p anti corruption anti econom drug	0.0
309	bertqe.topn10.bm25	septemb saturdai orang	0.0
309	bertqe.topn10.qld	saturdai orang counti edit pop	0.0
309	conceptluster.topn5.3.bm25	rap crime rapping	0.0
309	conceptluster.topn5.3.qld	rap crime rapping	0.0
309	docluster.topn10.3.bm25	rap and crime	0.0
309	docluster.topn10.3.qld	rap and crime	0.0
309	glove.topn3	rap crime hop rappers criminal	0.0
309	glove.topn3.replace	hop rappers criminal	0.0
309	relevancefeedback.topn10.bm25	rap and crime x vote organ car r d rep mr	0.0
309	relevancefeedback.topn10.qld	rap and crime organ x vote r d rep car	0.0
309	rm3.topn10.10.0.5.bm25	Rap and Crime	0.0
309	rm3.topn10.10.0.5.qld	Rap and Crime	0.0
309	sensedisambiguation	Rap and Crime	0.0
309	sensedisambiguation.replace	rap and crime	0.0
309	stem.krovetz	rap and crime	0.0
309	stem.lovins	rap and crim	0.0
309	stem.paicehusk	rap and crim	0.0
309	stem.porter	rap and crime	0.0
309	stem.porter2	rap and crime	0.0
309	stem.sstemmer	rap and crime	0.0
309	stem.trunc4	rap and crim	0.0
309	stem.trunc5	rap and crime	0.0
309	tagmee.topn3	rap crime Rapping	0.0
309	tagmee.topn3.replace	Rapping	0.0
309	termluster.topn5.3.bm25	rap crime	0.0
309	termluster.topn5.3.qld	rap crime	0.0
309	thesaurus.topn3	rap crime	0.0
309	thesaurus.topn3.replace	rap crime	0.0
309	word2vec.topn3.replace	hip hop hiphop criminality	0.0
309	wordnet.topn3	rap crime whang hip hop criminal offense criminal offence law breaking	0.0
309	wordnet.topn3.replace	whang hip hop criminal offense criminal offence law breaking	0.0
310	-1	Radio Waves and Brain Cancer	0.1362
310	docluster.topn10.3.bm25	radio waves and brain cancer	0.1362
310	docluster.topn10.3.qld	radio waves and brain cancer	0.1362
310	rm3.topn10.10.0.5.bm25	Radio Waves and Brain Cancer	0.1362
310	rm3.topn10.10.0.5.qld	Radio Waves and Brain Cancer	0.1362
310	stem.krovetz	radio wave and brain cancer	0.1362
310	stem.porter	radio wave and brain cancer	0.1362
310	stem.porter2	radio wave and brain cancer	0.1362
310	stem.sstemmer	radio wave and brain cancer	0.1362
310	termluster.topn5.3.bm25	radio waves brain cancer	0.1362
310	termluster.topn5.3.qld	radio waves brain cancer	0.1362
310	thesaurus.topn3	radio waves brain cancer	0.1362
310	thesaurus.topn3.replace	radio waves brain cancer	0.1362
310	anchor.topn3	radio waves brain cancer wcmz tv a radio televis radyjo brain jupit voxel bas maic institute upmc insulinoma cancercent	0.1164
310	word2vec.topn3	radio waves brain cancer television brain leukemia lymphoma	0.1133
310	wordnet.topn3	radio waves brain cancer radiocommunication radio receiver tuner curl brainpower encephalon Crab genus Cancer	0.1059
310	sensedisambiguation	Radio Waves wave and Brain mind Cancer	0.0921
310	word2vec.topn3.replace	television waves brain leukemia lymphoma	0.0836
310	sensedisambiguation.replace	radio wave and mind cancer	0.0803
310	relevancefeedback.topn10.bm25	radio waves and brain cancer cellular ross mri eksuzian thought from fairbank	0.0772
310	relevancefeedback.topn10.qld	radio waves and brain cancer cellular ross thought mri which explos field d research	0.0713
310	conceptluster.topn5.3.bm25	radio waves brain cancer radio wave brain tumor	0.0564
310	conceptluster.topn5.3.qld	radio waves brain cancer radio wave brain tumor	0.0564
310	tagmee.topn3	radio waves brain cancer Radio wave Brain tumor	0.0564
310	stem.lovins	radi wav and brain cancer	0.0551
310	wiki.topn3	radio waves brain cancer waveguide near far field optical heterodyndetection radio wave lymphoma brain tumor aneurysm brain tumor	0.0427
310	stem.trunc5	radio waves and brain cance	0.0385
310	wiki.topn3.replace	waveguide near far field optical heterodyndetection radio wave lymphoma brain tumor aneurysm brain tumor	0.0385
310	anchor.topn3.replace	wcmz tv a radio televis radyjo waves brain jupit voxel bas maic institute upmc insulinoma cancercent	0.0282
310	tagmee.topn3.replace	Radio wave Brain tumor	0.0115
310	stem.paicehusk	radio wav and brain cant	0.0064
310	glove.topn3	radio waves brain cancer broadcast broadcasts tidal heart prostate breast	0.0062
310	conceptnet.topn3	radio waves brain cancer sound ocean head mind smoking a disease cigarette smoking	0.0018
310	bertqe.topn10.bm25	commerci prototyp magnet reson imag	0.0
310	bertqe.topn10.qld	reson imag system instal diason	0.0
310	conceptnet.topn3.replace	radio sound ocean head mind smoking a disease cigarette smoking	0.0
310	glove.topn3.replace	broadcast broadcasts tidal heart prostate breast	0.0
310	stem.trunc4	radi wave and brai canc	0.0
310	wordnet.topn3.replace	radiocommunication radio receiver tuner curl brainpower encephalon Crab genus Cancer	0.0
311	-1	Industrial Espionage	0.2058
311	conceptluster.topn5.3.bm25	industrial espionage industrial espionage	0.2058
311	conceptluster.topn5.3.qld	industrial espionage industrial espionage	0.2058
311	docluster.topn10.3.bm25	industrial espionage	0.2058
311	docluster.topn10.3.qld	industrial espionage	0.2058
311	rm3.topn10.10.0.5.bm25	Industrial Espionage	0.2058
311	rm3.topn10.10.0.5.qld	Industrial Espionage	0.2058
311	sensedisambiguation	Industrial Espionage	0.2058
311	sensedisambiguation.replace	industrial espionage	0.2058
311	stem.krovetz	industrial espionage	0.2058
311	stem.porter	industri espionag	0.2058
311	stem.porter2	industri espionag	0.2058
311	stem.sstemmer	industrial espionage	0.2058
311	tagmee.topn3	industrial espionage Industrial espionage	0.2058
311	tagmee.topn3.replace	Industrial espionage	0.2058
311	termluster.topn5.3.bm25	industrial espionage	0.2058
311	termluster.topn5.3.qld	industrial espionage	0.2058
311	thesaurus.topn3	industrial espionage	0.2058
311	thesaurus.topn3.replace	industrial espionage	0.2058
311	wordnet.topn3	industrial espionage	0.2058
311	wordnet.topn3.replace	industrial espionage	0.2058
311	conceptnet.topn3	industrial espionage factory postindustrial	0.134
311	wiki.topn3	industrial espionage big brother nineteen eighty four echelon surveillance databases industrial espionage	0.0838
311	word2vec.topn3	industrial espionage agricultural non industrial spying spy	0.0689
311	conceptnet.topn3.replace	factory postindustrial espionage	0.0582
311	relevancefeedback.topn10.qld	industrial espionage room x program right compani british dollar ha	0.0566
311	relevancefeedback.topn10.bm25	industrial espionage british ha militari mr servic pound embassi compani	0.0385
311	glove.topn3	industrial espionage manufacturing spying spy	0.0319
311	anchor.topn3	industrial espionage l aviazon sc agrícolas	0.0266
311	wiki.topn3.replace	big brother nineteen eighty four echelon surveillance databases industrial espionage	0.0168
311	word2vec.topn3.replace	agricultural non industrial spying spy	0.0096
311	glove.topn3.replace	manufacturing spying spy	0.0019
311	anchor.topn3.replace	l aviazon sc agrícolas espionage	0.0009
311	bertqe.topn10.bm25	san cristob de la casa	0.0
311	bertqe.topn10.qld	mai saturdai san	0.0
311	stem.lovins	industr espion	0.0
311	stem.paicehusk	indust esp	0.0
311	stem.trunc4	indu espi	0.0
311	stem.trunc5	indus espio	0.0
312	-1	Hydroponics	0.8553
312	anchor.topn3	hydroponics	0.8553
312	anchor.topn3.replace	hydroponics	0.8553
312	conceptluster.topn5.3.bm25	hydroponics	0.8553
