qid	order	query	qld.map
313	relevancefeedback.topn10.bm25	magnetic levitation maglev magnet la would railwai project train car said	0.78
313	relevancefeedback.topn10.qld	magnetic levitation maglev magnet train railwai la said would project	0.7767
313	anchor.topn3	magnetic levitation maglev	0.768
313	anchor.topn3.replace	magnetic levitation maglev	0.768
313	conceptluster.topn5.3.bm25	magnetic levitation maglev	0.768
313	conceptluster.topn5.3.qld	magnetic levitation maglev	0.768
313	docluster.topn10.3.bm25	magnetic levitation maglev	0.768
313	docluster.topn10.3.qld	magnetic levitation maglev	0.768
313	rm3.topn10.10.0.5.bm25	Magnetic Levitation-Maglev	0.768
313	rm3.topn10.10.0.5.qld	Magnetic Levitation-Maglev	0.768
313	sensedisambiguation	Magnetic Levitation Maglev	0.768
313	sensedisambiguation.replace	magnetic Levitation Maglev	0.768
313	stem.krovetz	magnetic levitate maglev	0.768
313	stem.lovins	magnet levit maglev	0.768
313	stem.paicehusk	magnet levit maglev	0.768
313	stem.porter	magnet levit maglev	0.768
313	stem.porter2	magnet levit maglev	0.768
313	stem.sstemmer	magnetic levitation maglev	0.768
313	tagmee.topn3	magnetic levitation maglev	0.768
313	termluster.topn5.3.bm25	magnetic levitation maglev	0.768
313	termluster.topn5.3.qld	magnetic levitation maglev	0.768
313	thesaurus.topn3	magnetic levitation maglev	0.768
313	thesaurus.topn3.replace	magnetic levitation maglev	0.768
313	wiki.topn3	magnetic levitation maglev	0.768
314	-1	Marine Vegetation	0.0019
314	conceptluster.topn5.3.bm25	marine vegetation ocean	0.0489
314	conceptluster.topn5.3.qld	marine vegetation ocean	0.0489
314	wiki.topn3	marine vegetation ocean current seabed continental shelf ocean ecosystem biome biomes vegetation	0.0419
314	tagmee.topn3.replace	Ocean Vegetation	0.0318
314	tagmee.topn3	marine vegetation Ocean Vegetation	0.029
314	wiki.topn3.replace	ocean current seabed continental shelf ocean ecosystem biome biomes vegetation	0.0246
314	anchor.topn3	marine vegetation	0.0019
314	anchor.topn3.replace	marine vegetation	0.0019
314	docluster.topn10.3.bm25	marine vegetation	0.0019
314	docluster.topn10.3.qld	marine vegetation	0.0019
314	rm3.topn10.10.0.5.bm25	Marine Vegetation	0.0019
314	rm3.topn10.10.0.5.qld	Marine Vegetation	0.0019
314	sensedisambiguation	Marine Vegetation	0.0019
314	sensedisambiguation.replace	marine vegetation	0.0019
314	stem.krovetz	marine vegetation	0.0019
314	stem.paicehusk	marin veget	0.0019
314	stem.porter	marin veget	0.0019
314	stem.porter2	marin veget	0.0019
314	stem.sstemmer	marine vegetation	0.0019
314	stem.trunc5	marin veget	0.0019
314	termluster.topn5.3.bm25	marine vegetation	0.0019
314	termluster.topn5.3.qld	marine vegetation	0.0019
314	thesaurus.topn3	marine vegetation	0.0019
314	thesaurus.topn3.replace	marine vegetation	0.0019
315	-1	Unexplained Highway Accidents	0.0035
315	conceptluster.topn5.3.bm25	unexplained highway accidents traffic collision	0.0099
315	conceptluster.topn5.3.qld	unexplained highway accidents traffic collision	0.0099
315	tagmee.topn3	unexplained highway accidents Highway Traffic collision	0.0075
315	tagmee.topn3.replace	Highway Traffic collision	0.0056
315	wordnet.topn3	unexplained highway accidents main road chance event stroke	0.0052
315	glove.topn3	unexplained highway accidents inexplicable road fatalities	0.0046
315	sensedisambiguation	Unexplained Highway Accidents accident	0.0042
315	word2vec.topn3.replace	inexplicable mysterious roadway road fatalities incidents	0.0039
315	docluster.topn10.3.bm25	unexplained highway accidents	0.0035
315	docluster.topn10.3.qld	unexplained highway accidents	0.0035
315	rm3.topn10.10.0.5.bm25	Unexplained Highway Accidents	0.0035
315	rm3.topn10.10.0.5.qld	Unexplained Highway Accidents	0.0035
315	sensedisambiguation.replace	unexplained highway accident	0.0035
315	stem.krovetz	unexplained highway accident	0.0035
315	stem.paicehusk	unexplain highway accid	0.0035
315	stem.porter	unexplain highwai accid	0.0035
315	stem.porter2	unexplain highway accid	0.0035
315	stem.sstemmer	unexplained highway accident	0.0035
315	termluster.topn5.3.bm25	unexplained highway accidents	0.0035
315	termluster.topn5.3.qld	unexplained highway accidents	0.0035
315	thesaurus.topn3	unexplained highway accidents	0.0035
315	thesaurus.topn3.replace	unexplained highway accidents	0.0035
316	-1	Polygamy Polyandry Polygyny	0.579
316	word2vec.topn3	polygamy polyandry polygyny polygyny polygamous polygyny polyandrous polygamy polyandry	0.5826
316	anchor.topn3	polygamy polyandry polygyny	0.579
316	anchor.topn3.replace	polygamy polyandry polygyny	0.579
316	conceptluster.topn5.3.bm25	polygamy polyandry polygyny	0.579
316	conceptluster.topn5.3.qld	polygamy polyandry polygyny	0.579
316	conceptnet.topn3	polygamy polyandry polygyny	0.579
316	docluster.topn10.3.bm25	polygamy polyandry polygyny	0.579
316	docluster.topn10.3.qld	polygamy polyandry polygyny	0.579
316	rm3.topn10.10.0.5.bm25	Polygamy Polyandry Polygyny	0.579
316	rm3.topn10.10.0.5.qld	Polygamy Polyandry Polygyny	0.579
316	sensedisambiguation	Polygamy Polyandry Polygyny	0.579
316	sensedisambiguation.replace	polygamy polyandry polygyny	0.579
316	stem.krovetz	polygamy polyandry polygyny	0.579
316	stem.paicehusk	polygamy polyandry polygyny	0.579
316	stem.porter	polygami polyandri polygyni	0.579
316	stem.porter2	polygami polyandri polygyni	0.579
316	stem.sstemmer	polygamy polyandry polygyny	0.579
316	tagmee.topn3	polygamy polyandry polygyny Polygamy Polyandry Polygyny	0.579
316	tagmee.topn3.replace	Polygamy Polyandry Polygyny	0.579
316	termluster.topn5.3.bm25	polygamy polyandry polygyny	0.579
316	termluster.topn5.3.qld	polygamy polyandry polygyny	0.579
316	thesaurus.topn3	polygamy polyandry polygyny	0.579
316	thesaurus.topn3.replace	polygamy polyandry polygyny	0.579
316	wordnet.topn3	polygamy polyandry polygyny	0.579
316	wordnet.topn3.replace	polygamy polyandry polygyny	0.579
317	-1	Unsolicited Faxes	0.5036
317	sensedisambiguation	Unsolicited unasked Faxes facsimile	0.5514
317	anchor.topn3	unsolicited faxes	0.5036
317	anchor.topn3.replace	unsolicited faxes	0.5036
317	conceptluster.topn5.3.bm25	unsolicited faxes	0.5036
317	conceptluster.topn5.3.qld	unsolicited faxes	0.5036
317	docluster.topn10.3.bm25	unsolicited faxes	0.5036
317	docluster.topn10.3.qld	unsolicited faxes	0.5036
317	rm3.topn10.10.0.5.bm25	Unsolicited Faxes	0.5036
317	rm3.topn10.10.0.5.qld	Unsolicited Faxes	0.5036
317	stem.krovetz	unsolicited faxe	0.5036
317	stem.paicehusk	unsolicit fax	0.5036
317	stem.porter	unsolicit fax	0.5036
317	stem.porter2	unsolicit fax	0.5036
317	stem.sstemmer	unsolicited faxe	0.5036
317	tagmee.topn3	unsolicited faxes	0.5036
317	termluster.topn5.3.bm25	unsolicited faxes	0.5036
317	termluster.topn5.3.qld	unsolicited faxes	0.5036
317	thesaurus.topn3	unsolicited faxes	0.5036
317	thesaurus.topn3.replace	unsolicited faxes	0.5036
317	wiki.topn3	unsolicited faxes	0.5036
318	-1	Best Retirement Country	0.0061
318	sensedisambiguation	Best Retirement Country state	0.0136
318	conceptluster.topn5.3.bm25	best retirement country	0.0061
318	conceptluster.topn5.3.qld	best retirement country	0.0061
318	docluster.topn10.3.bm25	best retirement country	0.0061
318	docluster.topn10.3.qld	best retirement country	0.0061
318	rm3.topn10.10.0.5.bm25	Best Retirement Country	0.0061
318	rm3.topn10.10.0.5.qld	Best Retirement Country	0.0061
318	stem.krovetz	best retirement country	0.0061
318	stem.paicehusk	best retir country	0.0061
318	stem.porter	best retir countri	0.0061
318	stem.porter2	best retir countri	0.0061
318	stem.sstemmer	best retirement country	0.0061
318	tagmee.topn3	best retirement country	0.0061
318	termluster.topn5.3.bm25	best retirement country	0.0061
318	termluster.topn5.3.qld	best retirement country	0.0061
318	thesaurus.topn3	best retirement country	0.0061
318	thesaurus.topn3.replace	best retirement country	0.0061
318	wiki.topn3	best retirement country	0.0061
319	-1	New Fuel Sources	0.0564
319	anchor.topn3	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.0879
319	anchor.topn3.replace	bibalayeva forms new yappin fuel inject mixed oxid gas motor sources	0.0676
319	conceptluster.topn5.3.bm25	new fuel sources	0.0564
319	conceptluster.topn5.3.qld	new fuel sources	0.0564
319	docluster.topn10.3.bm25	new fuel sources	0.0564
319	docluster.topn10.3.qld	new fuel sources	0.0564
319	rm3.topn10.10.0.5.bm25	New Fuel Sources	0.0564
319	rm3.topn10.10.0.5.qld	New Fuel Sources	0.0564
319	stem.krovetz	new fuel source	0.0564
319	stem.lovins	new fuel sourc	0.0564
319	stem.paicehusk	new fuel sourc	0.0564
319	stem.porter	new fuel sourc	0.0564
319	stem.porter2	new fuel sourc	0.0564
319	stem.sstemmer	new fuel source	0.0564
319	stem.trunc5	new fuel sourc	0.0564
319	tagmee.topn3	new fuel sources	0.0564
319	termluster.topn5.3.bm25	new fuel sources	0.0564
319	termluster.topn5.3.qld	new fuel sources	0.0564
319	thesaurus.topn3	new fuel sources	0.0564
319	thesaurus.topn3.replace	new fuel sources	0.0564
319	wiki.topn3	new fuel sources	0.0564
320	-1	Undersea Fiber Optic Cable	0.0462
320	anchor.topn3	undersea fiber optic cable uuv samayamaayi adventure queu fibr cable nowiki disappearing fila itmo spbsu	0.0819
320	word2vec.topn3	undersea fiber optic cable deep sea underwater fibre cable TV	0.0571
320	relevancefeedback.topn10.qld	undersea fiber optic cable system cabl sprint data stc	0.0564
320	docluster.topn10.3.bm25	undersea fiber optic cable	0.0462
320	docluster.topn10.3.qld	undersea fiber optic cable	0.0462
320	rm3.topn10.10.0.5.bm25	Undersea Fiber Optic Cable	0.0462
320	rm3.topn10.10.0.5.qld	Undersea Fiber Optic Cable	0.0462
320	stem.krovetz	undersea fiber optic cable	0.0462
320	stem.porter	undersea fiber optic cabl	0.0462
320	stem.porter2	undersea fiber optic cabl	0.0462
320	stem.sstemmer	undersea fiber optic cable	0.0462
320	termluster.topn5.3.bm25	undersea fiber optic cable	0.0462
320	termluster.topn5.3.qld	undersea fiber optic cable	0.0462
320	thesaurus.topn3	undersea fiber optic cable	0.0462
320	thesaurus.topn3.replace	undersea fiber optic cable	0.0462
321	-1	Women in Parliaments	0.1544
321	conceptluster.topn5.3.bm25	women parliaments	0.1544
321	conceptluster.topn5.3.qld	women parliaments	0.1544
321	docluster.topn10.3.bm25	women in parliaments	0.1544
321	docluster.topn10.3.qld	women in parliaments	0.1544
321	rm3.topn10.10.0.5.bm25	Women in Parliaments	0.1544
321	rm3.topn10.10.0.5.qld	Women in Parliaments	0.1544
321	stem.krovetz	women in parliament	0.1544
321	stem.porter	women in parliament	0.1544
321	stem.porter2	women in parliament	0.1544
321	stem.sstemmer	women in parliament	0.1544
321	tagmee.topn3	women parliaments Women in Parliaments	0.1544
321	tagmee.topn3.replace	Women in Parliaments	0.1544
321	termluster.topn5.3.bm25	women parliaments	0.1544
321	termluster.topn5.3.qld	women parliaments	0.1544
321	thesaurus.topn3	women parliaments	0.1544
321	thesaurus.topn3.replace	women parliaments	0.1544
321	wiki.topn3	women parliaments women parliaments	0.1544
321	wiki.topn3.replace	women parliaments	0.1544
322	-1	International Art Crime	0.0
322	word2vec.topn3.replace	national global domestic artwork artworks criminality	0.0105
322	word2vec.topn3	international art crime national global domestic artwork artworks criminality	0.0099
322	sensedisambiguation	International Art artwork Crime	0.0029
322	wordnet.topn3	international art crime external artwork artistry artistic creation criminal offense criminal offence law breaking	0.0021
322	sensedisambiguation.replace	international artwork crime	0.0017
322	wordnet.topn3.replace	external artwork artistry artistic creation criminal offense criminal offence law breaking	0.0017
322	tagmee.topn3.replace	Art and Crime	0.0013
322	conceptnet.topn3	international art crime painting paint paintings	0.0007
322	conceptluster.topn5.3.bm25	international art crime art crime	0.0004
322	conceptluster.topn5.3.qld	international art crime art crime	0.0004
322	tagmee.topn3	international art crime Art and Crime	0.0004
322	glove.topn3.replace	global which museum criminal	0.0003
323	-1	Literary/Journalistic Plagiarism	0.2354
323	stem.lovins	liter journ plagiar	0.3459
323	tagmee.topn3	literary journalistic plagiarism Literature Journalism Plagiarism	0.3124
323	anchor.topn3	literary journalistic plagiarism	0.2354
323	anchor.topn3.replace	literary journalistic plagiarism	0.2354
323	conceptnet.topn3	literary journalistic plagiarism	0.2354
323	conceptnet.topn3.replace	literary journalistic plagiarism	0.2354
323	docluster.topn10.3.bm25	literary journalistic plagiarism	0.2354
323	docluster.topn10.3.qld	literary journalistic plagiarism	0.2354
323	rm3.topn10.10.0.5.bm25	Literary/Journalistic Plagiarism	0.2354
323	rm3.topn10.10.0.5.qld	Literary/Journalistic Plagiarism	0.2354
323	sensedisambiguation	Literary Journalistic Plagiarism	0.2354
323	sensedisambiguation.replace	Literary Journalistic plagiarism	0.2354
323	stem.krovetz	literary journalist plagiarism	0.2354
323	stem.porter	literari journalist plagiar	0.2354
323	stem.porter2	literari journalist plagiar	0.2354
323	stem.sstemmer	literary journalistic plagiarism	0.2354
323	termluster.topn5.3.bm25	literary journalistic plagiarism	0.2354
323	termluster.topn5.3.qld	literary journalistic plagiarism	0.2354
323	thesaurus.topn3	literary journalistic plagiarism	0.2354
323	thesaurus.topn3.replace	literary journalistic plagiarism	0.2354
323	word2vec.topn3	literary journalistic plagiarism plagarism	0.2354
324	-1	Argentine/British Relations	0.2779
324	stem.krovetz	argentina britain relations	0.3095
324	relevancefeedback.topn10.bm25	argentine british relations uk di argentina deputi oil	0.2928
324	anchor.topn3	argentine british relations	0.2779
324	anchor.topn3.replace	argentine british relations	0.2779
324	conceptnet.topn3	argentine british relations	0.2779
324	conceptnet.topn3.replace	argentine british relations	0.2779
324	docluster.topn10.3.bm25	argentine british relations	0.2779
324	docluster.topn10.3.qld	argentine british relations	0.2779
324	rm3.topn10.10.0.5.bm25	Argentine/British Relations	0.2779
324	rm3.topn10.10.0.5.qld	Argentine/British Relations	0.2779
324	stem.porter	argentin british relat	0.2779
324	stem.porter2	argentin british relat	0.2779
324	stem.sstemmer	argentine british relation	0.2779
324	termluster.topn5.3.bm25	argentine british relations	0.2779
324	termluster.topn5.3.qld	argentine british relations	0.2779
324	thesaurus.topn3	argentine british relations	0.2779
324	thesaurus.topn3.replace	argentine british relations	0.2779
325	-1	Cult Lifestyles	0.0471
325	stem.trunc4	cult life	0.0834
325	stem.trunc5	cult lifes	0.0834
325	glove.topn3	cult lifestyles followers sect sedentary	0.0711
325	anchor.topn3	cult lifestyles genestealer reproduct cult tsumbubura	0.0651
325	docluster.topn10.3.bm25	cult lifestyles	0.0471
325	docluster.topn10.3.qld	cult lifestyles	0.0471
325	rm3.topn10.10.0.5.bm25	Cult Lifestyles	0.0471
325	rm3.topn10.10.0.5.qld	Cult Lifestyles	0.0471
325	stem.krovetz	cult lifestyle	0.0471
325	stem.lovins	cult lifestyl	0.0471
325	stem.paicehusk	cult lifestyl	0.0471
325	stem.porter	cult lifestyl	0.0471
325	stem.porter2	cult lifestyl	0.0471
325	stem.sstemmer	cult lifestyle	0.0471
325	termluster.topn5.3.bm25	cult lifestyles	0.0471
