qid	order	query	bm25.map
INEX_LD-2010057	bt_bing_arabic	Einstein s theory of relativity	0.1482
INEX_LD-2010057	bt_bing_chinese_simplified	Einstein s theory of relativity	0.1482
INEX_LD-2010057	bt_bing_french	Einstein s Theory of Relativity	0.1482
INEX_LD-2010057	bt_bing_german	Einstein s Theory of Relativity	0.1482
INEX_LD-2010057	bt_bing_korean	Einstein s theory of relativity	0.1482
INEX_LD-2010057	bt_bing_malay	Einstein s Theory of Relativity	0.1482
INEX_LD-2010057	bt_bing_persian	Einstein s Theory of Relativity	0.1482
INEX_LD-2010057	bt_bing_russian	Einstein s theory of relativity	0.1482
INEX_LD-2010057	bt_bing_tamil	Einstein s theory of relativity	0.1482
INEX_LD-2010057	bt_nllb_french	Einstein s theory of relativity	0.1482
INEX_LD-2010057	bt_nllb_german	Einstein s theory of relativity	0.1482
INEX_LD-2010057	bt_nllb_korean	Einstein s theory of relativity is	0.1482
INEX_LD-2010057	bt_nllb_persian	Einstein s theory of relativity is	0.1482
INEX_LD-2010057	bt_nllb_russian	Einstein s theory of relativity	0.1482
INEX_LD-2010057	bt_nllb_tamil	The theory of Einstein s theory of relativity is that the universe is made up of all things	0.044
INEX_LD-2010057	bt_nllb_swahili	Einstein s Theory of Relation	0.0153
INEX_LD-2010069	-1	summer flowers	0.0149
INEX_LD-2010100	-1	house concrete wood	0.0631
INEX_LD-2010100	bt_nllb_russian	wood from a concrete house	0.0248
INEX_LD-2010100	bt_bing_chinese_simplified	houses of concrete timber	0.0041
INEX_LD-2010100	bt_bing_swahili	Real wood house	0.0028
INEX_LD-2010100	bt_nllb_chinese_yue	Concrete for the room	0.0021
INEX_LD-2010100	bt_nllb_arabic	Home wood	0.0
INEX_LD-2010100	bt_nllb_german	Other of a kind used for the manufacture of goods of heading	0.0
INEX_LD-2010100	bt_nllb_persian	The house is concrete	0.0
INEX_LD-2010100	bt_nllb_swahili	a concrete wooden house	0.0
INEX_LD-2010106	-1	organic food advantages disadvantages	0.0
INEX_LD-20120111	-1	vietnam war movie	0.2274
INEX_LD-20120111	bt_bing_chinese_simplified	Vietnam War films	0.164
INEX_LD-20120111	bt_bing_malay	Vietnam War Films	0.164
INEX_LD-20120111	bt_bing_swahili	Vietnam War films	0.164
INEX_LD-20120111	bt_nllb_german	Vietnam War Film	0.164
INEX_LD-20120111	bt_nllb_tamil	The Vietnam War Film	0.164
INEX_LD-20120111	bt_bing_french	Movie about the Vietnam War	0.1331
INEX_LD-20120111	bt_nllb_russian	A movie about the Vietnam War	0.1331
INEX_LD-20120111	bt_bing_russian	A film about the Vietnam War	0.0463
INEX_LD-20120111	bt_nllb_korean	A film about the Vietnam War	0.0463
INEX_LD-20120111	bt_nllb_french	Vietnamese war film	0.0348
INEX_LD-20120111	bt_nllb_swahili	Vietnamese war film	0.0348
INEX_LD-20120112	-1	vietnam war facts	0.0322
INEX_LD-20120112	bt_bing_russian	Facts about the Vietnam War	0.0179
INEX_LD-20120112	bt_nllb_tamil	The Vietnam War was a war of attrition	0.0049
INEX_LD-20120112	bt_nllb_swahili	The Truth About the Vietnam War	0.0047
INEX_LD-20120112	bt_bing_swahili	The Truth of the Vietnam War	0.0006
INEX_LD-20120112	bt_nllb_korean	The Vietnam War is real	0.0004
INEX_LD-20120121	-1	vietnam food recipes	0.0451
INEX_LD-20120121	bt_bing_arabic	Vietnam Recipes	0.0321
INEX_LD-20120121	bt_nllb_korean	Vietnamese cuisine	0.0233
INEX_LD-20120121	bt_nllb_tamil	Vietnamese cuisine	0.0233
INEX_LD-20120122	-1	vietnamese food blog	0.0571
INEX_LD-20120122	bt_bing_korean	Vietnam Food Blog	0.0052
INEX_LD-20120122	bt_bing_malay	Vietnam Food Blog	0.0052
INEX_LD-20120131	-1	vietnam travel national park	0.0112
INEX_LD-20120131	bt_bing_swahili	Vietnam National Transportation Park	0.0027
INEX_LD-20120131	bt_bing_tamil	Vietnam Tourism National Park	0.0015
INEX_LD-20120132	-1	vietnam travel airports	0.1267
INEX_LD-20120132	bt_bing_chinese_simplified	Vietnam Tourist Airport	0.1131
INEX_LD-20120211	-1	guitar chord tuning	0.4925
INEX_LD-20120211	bt_nllb_arabic	The tuning on the guitar	0.4371
INEX_LD-20120211	bt_nllb_german	Guitar chords	0.2684
INEX_LD-20120211	bt_bing_malay	Tuning the guitar cord	0.2047
INEX_LD-20120211	bt_nllb_french	adjustment of the guitar chords	0.187
INEX_LD-20120211	bt_nllb_malay	guitar chord adjustment	0.187
INEX_LD-20120211	bt_nllb_russian	the guitar chord setup	0.177
INEX_LD-20120211	bt_bing_persian	Guitar Chords Set	0.0618
INEX_LD-20120211	bt_nllb_persian	Guitar chord set	0.0618
INEX_LD-20120211	bt_nllb_chinese_yue	The guitar strings	0.0318
INEX_LD-20120211	bt_nllb_tamil	The guitar is played in the key of E	0.0185
INEX_LD-20120211	bt_nllb_korean	Guitar	0.0131
INEX_LD-20120212	-1	guitar chord minor	0.1329
INEX_LD-20120212	bt_bing_arabic	Lesser guitar chord	0.0801
INEX_LD-20120212	bt_bing_malay	Minor Cord Guitar	0.034
INEX_LD-20120212	bt_nllb_persian	A small chord guitar	0.0306
INEX_LD-20120212	bt_nllb_swahili	small chord guitar	0.0306
INEX_LD-20120212	bt_nllb_arabic	Guitar strings	0.0041
INEX_LD-20120212	bt_nllb_german	Guitar recorder	0.0
INEX_LD-20120212	bt_nllb_tamil	The guitar is a small print	0.0
INEX_LD-20120221	-1	guitar classical flamenco	0.4041
INEX_LD-20120221	bt_nllb_arabic	It s a classic flamenco guitar	0.3351
INEX_LD-20120221	bt_bing_tamil	Guitar Classical Flamengo	0.0031
INEX_LD-20120222	-1	guitar classical bach	0.3355
INEX_LD-20120222	bt_bing_swahili	Bach s Classical Guitar	0.1994
INEX_LD-20120222	bt_nllb_persian	The classical guitar	0.0851
INEX_LD-20120222	bt_nllb_korean	The classic guitar barch	0.0072
INEX_LD-20120222	bt_nllb_arabic	It s a classic guitar	0.0066
INEX_LD-20120222	bt_nllb_french	The classic bass guitar	0.0016
INEX_LD-20120222	bt_bing_tamil	Guitar Classical Pak	0.0
INEX_LD-20120231	-1	guitar origin Russia	0.0202
INEX_LD-20120231	bt_nllb_chinese_yue	Guitar is from Russia	0.0045
INEX_LD-20120231	bt_bing_korean	Other Origin Russia	0.0
INEX_LD-20120231	bt_nllb_korean	Other origin Russia	0.0
INEX_LD-20120232	-1	guitar origin blues	0.0775
INEX_LD-20120232	bt_nllb_chinese_yue	Guitar is blue	0.0695
INEX_LD-20120232	bt_nllb_german	Guitar blues	0.0695
INEX_LD-20120232	bt_nllb_russian	The guitar blues	0.0695
INEX_LD-20120232	bt_bing_russian	Blues Guitars Oregin	0.0596
INEX_LD-20120232	bt_nllb_malay	Blues from the guitar	0.0582
INEX_LD-20120232	bt_nllb_french	blues from the origin of the guitar	0.0539
INEX_LD-20120232	bt_bing_korean	Other Origins Blues	0.0036
INEX_LD-20120232	bt_nllb_persian	The Nile guitar	0.0
INEX_LD-20120311	-1	tango culture movies	0.1139
INEX_LD-20120311	bt_nllb_persian	The Tangos	0.0372
INEX_LD-20120311	bt_nllb_german	Other films of tango	0.0333
INEX_LD-20120311	bt_nllb_swahili	the movie culture of the cucumber	0.0
INEX_LD-20120312	-1	tango culture countries	0.096
INEX_LD-20120312	bt_bing_korean	Tango Culture Nation	0.0896
INEX_LD-20120312	bt_nllb_korean	Tangos culture nation	0.0896
INEX_LD-20120312	bt_bing_russian	Countries involved in tango culture	0.0711
INEX_LD-20120312	bt_nllb_german	Countries with tangos	0.0692
INEX_LD-20120312	bt_nllb_swahili	Countries of the cucumber culture	0.0
INEX_LD-20120312	bt_nllb_tamil	The country of the Tang culture	0.0
INEX_LD-20120321	-1	tango music  composers	0.4674
INEX_LD-20120321	bt_nllb_arabic	Tango musicians	0.187
INEX_LD-20120321	bt_nllb_tamil	The first is the Tango of the singer	0.0075
INEX_LD-20120321	bt_nllb_swahili	Composers of the cucumber music	0.0
INEX_LD-20120322	-1	tango music instruments	0.2193
INEX_LD-20120322	bt_bing_arabic	Tango instruments	0.2175
INEX_LD-20120322	bt_bing_chinese_simplified	Tango instruments	0.2175
INEX_LD-20120322	bt_bing_korean	Tango Instruments	0.2175
INEX_LD-20120322	bt_nllb_arabic	Tangos and instruments	0.2175
INEX_LD-20120322	bt_nllb_malay	tangos	0.054
INEX_LD-20120322	bt_nllb_tamil	The first is the tango	0.0054
INEX_LD-20120322	bt_nllb_german	Other instruments for the musical use of instruments	0.0
INEX_LD-20120322	bt_nllb_swahili	Cucumber musical instruments	0.0
INEX_LD-20120331	-1	tango dance styles	0.485
INEX_LD-20120331	bt_bing_arabic	Tango styles	0.269
INEX_LD-20120331	bt_bing_chinese_simplified	Tango style	0.269
INEX_LD-20120331	bt_nllb_persian	The style of tango	0.269
INEX_LD-20120331	bt_nllb_german	Dancing styles	0.0267
INEX_LD-20120332	-1	tango dance history	0.2576
INEX_LD-20120332	bt_nllb_german	The history of dance	0.0521
INEX_LD-20120332	bt_bing_arabic	History of tango	0.0434
INEX_LD-20120332	bt_bing_chinese_simplified	Tango History	0.0434
INEX_LD-20120332	bt_nllb_russian	The history of the tango	0.0434
INEX_LD-20120332	bt_nllb_swahili	The history of the cucumber dance	0.0
INEX_LD-20120411	-1	bicycle sport races	0.1711
INEX_LD-20120411	bt_nllb_russian	The bicycle race	0.0885
INEX_LD-20120411	bt_bing_french	Cycling sports races	0.0525
INEX_LD-20120411	bt_bing_russian	Cycling Sport Racing	0.0525
INEX_LD-20120411	bt_bing_swahili	Cycling sports races	0.0525
INEX_LD-20120411	bt_nllb_korean	Cycling sports race	0.0525
INEX_LD-20120411	bt_bing_arabic	Cycling Races	0.0361
INEX_LD-20120411	bt_bing_german	Cycling Races	0.0361
INEX_LD-20120411	bt_nllb_chinese_yue	Cycling races	0.0361
INEX_LD-20120411	bt_nllb_french	cycling races	0.0361
INEX_LD-20120411	bt_nllb_malay	cycling races	0.0361
INEX_LD-20120411	bt_nllb_persian	Cycling races	0.0361
INEX_LD-20120411	bt_nllb_swahili	cycling races	0.0361
INEX_LD-20120411	bt_nllb_arabic	The biking races	0.0118
INEX_LD-20120411	bt_nllb_german	Cycling	0.0028
INEX_LD-20120411	bt_bing_chinese_simplified	Cycling competitions	0.0025
INEX_LD-20120411	bt_nllb_tamil	Cycling competitions	0.0025
INEX_LD-20120411	bt_bing_persian	Cycling Tournament	0.0004
INEX_LD-20120412	-1	bicycle sport disciplines	0.1167
INEX_LD-20120412	bt_bing_korean	Bicycle Sports	0.0846
INEX_LD-20120412	bt_nllb_russian	bicycle sports	0.0846
INEX_LD-20120412	bt_bing_german	Cycling Disciplines	0.0596
INEX_LD-20120412	bt_bing_russian	Cycling disciplines	0.0596
INEX_LD-20120412	bt_nllb_german	Cycling disciplines	0.0596
INEX_LD-20120412	bt_nllb_malay	cycling discipline	0.0596
INEX_LD-20120412	bt_bing_persian	Sports Bikes	0.0463
INEX_LD-20120412	bt_bing_french	Cycling sports	0.0435
INEX_LD-20120412	bt_nllb_french	cycling sports	0.0435
INEX_LD-20120412	bt_nllb_korean	Cycling sports	0.0435
INEX_LD-20120412	bt_nllb_persian	Cycling sports	0.0435
INEX_LD-20120412	bt_bing_swahili	Cycling sports disciplines	0.0373
INEX_LD-20120412	bt_bing_chinese_simplified	Cycling	0.0023
INEX_LD-20120412	bt_nllb_arabic	Cycling	0.0023
INEX_LD-20120412	bt_nllb_chinese_yue	Cycling	0.0023
INEX_LD-20120412	bt_bing_tamil	Bicycle Games Categories	0.0006
INEX_LD-20120412	bt_bing_arabic	Sports specialties for cycling	0.0
INEX_LD-20120412	bt_nllb_swahili	Cycling classes	0.0
INEX_LD-20120412	bt_nllb_tamil	Cycling sports fields	0.0
INEX_LD-20120421	-1	bicycle holiday towns	0.0131
INEX_LD-20120421	bt_bing_malay	Bicycle holiday city	0.0051
INEX_LD-20120421	bt_bing_persian	Bicycle Holiday Cities	0.0051
INEX_LD-20120421	bt_bing_tamil	Bicycle Holiday Cities	0.0051
INEX_LD-20120421	bt_nllb_french	cities for holiday by bicycle	0.0051
INEX_LD-20120421	bt_nllb_malay	city holiday bicycle	0.0051
INEX_LD-20120421	bt_nllb_tamil	Cycling holiday cities	0.0048
INEX_LD-20120421	bt_bing_french	Cycling holiday towns	0.0033
INEX_LD-20120421	bt_bing_swahili	Cycling holiday towns	0.0033
INEX_LD-20120421	bt_nllb_german	Cycling holiday towns	0.0033
INEX_LD-20120421	bt_nllb_persian	Cycling holiday towns	0.0033
INEX_LD-20120421	bt_nllb_chinese_yue	Cycling cities	0.002
INEX_LD-20120421	bt_nllb_russian	cities for cycling	0.002
INEX_LD-20120421	bt_nllb_arabic	Bike holiday towns	0.0018
INEX_LD-20120421	bt_bing_arabic	Holiday Bike Cities	0.0
INEX_LD-20120421	bt_bing_chinese_simplified	Bike resort town	0.0
INEX_LD-20120421	bt_bing_german	Cycling Resorts	0.0
INEX_LD-20120421	bt_bing_russian	Cycling Resort Towns	0.0
INEX_LD-20120421	bt_nllb_korean	A bicycle resort town	0.0
INEX_LD-20120422	-1	bicycle holiday nature	0.0146
INEX_LD-20120422	bt_bing_swahili	Origins of cycling holidays	0.0015
INEX_LD-20120422	bt_bing_chinese_simplified	Bike vacation nature	0.0009
INEX_LD-20120422	bt_nllb_chinese_yue	The nature of cycling vacation	0.0008
INEX_LD-20120422	bt_nllb_swahili	the origin of bicycle holidays	0.0006
INEX_LD-20120422	bt_nllb_german	Cycling leave	0.0
INEX_LD-20120431	-1	bicycle benefits health	0.0556
INEX_LD-20120431	bt_nllb_arabic	The health benefits of cycling	0.0161
INEX_LD-20120431	bt_nllb_german	Bicycles for Health	0.0104
INEX_LD-20120431	bt_bing_arabic	Benefits of a healthy bike	0.0066
INEX_LD-20120431	bt_bing_chinese_simplified	Bicycles are good for your health	0.0
INEX_LD-20120431	bt_bing_french	Cycling is good for your health	0.0
INEX_LD-20120431	bt_bing_german	Cycling is good for your health	0.0
INEX_LD-20120431	bt_bing_korean	Cycling is good for your health	0.0
INEX_LD-20120431	bt_bing_persian	Bicycles are good for health	0.0
INEX_LD-20120431	bt_bing_russian	Cycling is good for your health	0.0
INEX_LD-20120431	bt_bing_swahili	The benefits of healthy cycling	0.0
INEX_LD-20120431	bt_nllb_chinese_yue	Bicycles are good for health	0.0
INEX_LD-20120431	bt_nllb_french	Health Benefits	0.0
INEX_LD-20120431	bt_nllb_persian	Bicycles are good for health	0.0
INEX_LD-20120431	bt_nllb_russian	Bicycles are good for health	0.0
INEX_LD-20120432	-1	bicycle benefits environment	0.2725
INEX_LD-20120432	bt_bing_swahili	Cycling Benefit Environment	0.1934
INEX_LD-20120432	bt_bing_german	Cycling benefits from the environment	0.1364
INEX_LD-20120432	bt_nllb_arabic	The benefits of bicycles	0.0786
INEX_LD-20120432	bt_nllb_malay	environmental benefits of bicycles	0.0684
INEX_LD-20120432	bt_nllb_swahili	environmental benefits of bicycles	0.0684
INEX_LD-20120432	bt_bing_arabic	Bike Environmental Benefits	0.068
INEX_LD-20120432	bt_nllb_chinese_yue	The benefits of cycling are environmental	0.0175
INEX_LD-20120432	bt_bing_chinese_simplified	Bicycle welfare environment	0.0154
INEX_LD-20120432	bt_bing_russian	Advantages of Bicycle Environment	0.0047
INEX_LD-20120432	bt_bing_persian	Environmental Bike Advantages	0.001
INEX_LD-20120432	bt_bing_french	Advantages for cycling Environment	0.0
INEX_LD-20120432	bt_nllb_french	environmental benefits	0.0
INEX_LD-20120511	-1	female rock singers	0.1858
INEX_LD-20120511	bt_bing_french	Rock singers	0.0359
INEX_LD-20120511	bt_bing_german	Rock Singers	0.0359
INEX_LD-20120511	bt_bing_russian	Rock Singers	0.0359
INEX_LD-20120511	bt_bing_swahili	Rock singers	0.0359
INEX_LD-20120511	bt_nllb_french	rock singers	0.0359
INEX_LD-20120511	bt_nllb_arabic	A female rock song	0.0152
INEX_LD-20120511	bt_nllb_chinese_yue	She s a rock and roll singer	0.0075
INEX_LD-20120511	bt_nllb_swahili	rock musicians	0.0027
INEX_LD-20120511	bt_bing_arabic	Rock divas	0.0001
INEX_LD-20120512	-1	south korean girl groups	0.3813
INEX_LD-20120512	bt_nllb_chinese_yue	The Korean girl group	0.3448
INEX_LD-20120521	-1	electronic music genres	0.1168
INEX_LD-20120521	bt_bing_swahili	Electronic music	0.0586
INEX_LD-20120521	bt_nllb_swahili	electronic music	0.0586
INEX_LD-20120521	bt_nllb_german	Music genres	0.0074
INEX_LD-20120521	bt_bing_arabic	Types of electronic music	0.0
INEX_LD-20120522	-1	digital music notation formats	0.2623
INEX_LD-20120522	bt_bing_chinese_simplified	Digital Music Sheet Music Format	0.0141
INEX_LD-20120522	bt_bing_persian	Digital Music Signage Formats	0.0
INEX_LD-20120522	bt_bing_tamil	Digital music encoding formats	0.0
INEX_LD-20120522	bt_nllb_arabic	The digital music signal forms	0.0
INEX_LD-20120522	bt_nllb_chinese_yue	Digital music recording format	0.0
INEX_LD-20120522	bt_nllb_korean	Digital music label format	0.0
INEX_LD-20120522	bt_nllb_tamil	Digital music reference forms	0.0
INEX_LD-20120531	-1	music conferences	0.6801
INEX_LD-20120531	bt_nllb_chinese_yue	The concert	0.0005
INEX_LD-20120531	bt_bing_chinese_simplified	Musical sessions	0.0
INEX_LD-20120531	bt_nllb_french	music lectures	0.0
INEX_LD-20120531	bt_nllb_korean	I m going to a music conference	0.0
INEX_LD-20120531	bt_nllb_swahili	music meetings	0.0
INEX_LD-20120531	bt_nllb_tamil	Music conventions	0.0
INEX_LD-20120532	-1	intellectual property rights lobby	0.0524
INEX_LD-20120532	bt_bing_chinese_simplified	Intellectual Property Lobby	0.0182
INEX_LD-20120532	bt_bing_korean	Intellectual Property Lobby	0.0182
INEX_LD-20120532	bt_bing_tamil	Intellectual Property Lobby	0.0182
INEX_LD-20120532	bt_nllb_korean	Intellectual property lobby	0.0182
INEX_LD-20120532	bt_nllb_chinese_yue	The intellectual property guerrilla group	0.012
INEX_LD-2012301	-1	Niagara falls origin lake	0.1997
INEX_LD-2012301	bt_bing_malay	The original lake of the Niagara waterfall	0.1988
INEX_LD-2012301	bt_nllb_korean	Niagara Falls the source lake	0.087
INEX_LD-2012301	bt_nllb_tamil	Niagara Falls is the source of the lake	0.087
INEX_LD-2012301	bt_bing_swahili	Niagara falls into the natural lake	0.0527
INEX_LD-2012301	bt_nllb_swahili	Niagara Falls natural lake	0.0527
INEX_LD-2012301	bt_nllb_persian	Niagara Falls is the main lake	0.0363
