qid	order	query	bm25.map
INEX_LD-2009063	wiki.topn3.replace	invasion normandy operation overlord battle caen normandy landings operation neptune normandy landings invasion normandy operation overlord omaha beach normandy landings utah beach invasion normandy	0.1226
INEX_LD-2009063	word2vec.topn3	d day normandy invasion normandy DDay stalingrad d day stalingrad jutland invading	0.1171
INEX_LD-2009063	conceptluster.topn5.3.bm25	d day normandy invasion invasion normandy normandy landings operation overlord	0.1163
INEX_LD-2009063	conceptluster.topn5.3.qld	d day normandy invasion invasion normandy normandy landings operation overlord	0.1163
INEX_LD-2009063	tagmee.topn3	d day normandy invasion Normandy landings Operation Overlord Invasion of Normandy	0.1163
INEX_LD-2009074	-1	web ranking scoring algorithm	0.1757
INEX_LD-2009074	stem.lovins	web rank scor algorithm	0.2559
INEX_LD-2009074	stem.paicehusk	web rank scor algorithm	0.2559
INEX_LD-2009096	-1	Eiffel	0.2587
INEX_LD-2009096	wordnet.topn3	eiffel Alexandre Gustave Eiffel	0.2661
INEX_LD-2009111	-1	europe solar power facility	0.0582
INEX_LD-2009111	sensedisambiguation.replace	european union solar world power facility	0.1666
INEX_LD-2009111	word2vec.topn3	europe solar power facility germany european europe photovoltaic non solar power authority facilty	0.146
INEX_LD-2009111	sensedisambiguation	europe european union solar power world power facility	0.145
INEX_LD-2009111	word2vec.topn3.replace	germany european europe photovoltaic non solar power authority facilty	0.13
INEX_LD-2009111	conceptnet.topn3	europe solar power facility a kingdom continent a castle sun energy arboretum artifact menagerie	0.0799
INEX_LD-2009111	conceptluster.topn5.3.bm25	europe solar power facility solar power europe	0.0796
INEX_LD-2009111	conceptluster.topn5.3.qld	europe solar power facility solar power europe	0.0796
INEX_LD-2009111	tagmee.topn3	europe solar power facility Europe Solar power	0.0796
INEX_LD-2009111	wiki.topn3	europe solar power facility cultural concepts peninsulas asia europe europe solar energy solar power alternative energy solar power	0.0675
INEX_LD-2009111	glove.topn3	europe solar power facility european asia photovoltaic geothermal control addition	0.0635
INEX_LD-2009111	relevancefeedback.topn10.bm25	europe solar power facility radar univers energi centrosolar advanc	0.0618
INEX_LD-2009115	-1	virtual museums	0.5854
INEX_LD-2010004	-1	Indian food	0.1679
INEX_LD-2010014	-1	composer museum	0.0605
INEX_LD-2010019	-1	gallo roman architecture in paris	0.0019
INEX_LD-2010019	wiki.topn3	gallo roman architecture paris amphitheatrof ththregauls praetorian prefecture gaul roman gaul gallo roman culture outlinof classical architecture frigidarium peristyle ancient roman architecture world heritage sites france rd century bestablishments companions liberation paris	0.2231
INEX_LD-2010019	wiki.topn3.replace	amphitheatrof ththregauls praetorian prefecture gaul roman gaul gallo roman culture outlinof classical architecture frigidarium peristyle ancient roman architecture world heritage sites france rd century bestablishments companions liberation paris	0.2165
INEX_LD-2010019	tagmee.topn3.replace	Gallo Roman culture Ancient Roman architecture Paris	0.0881
INEX_LD-2010019	conceptluster.topn5.3.bm25	gallo roman architecture paris paris ancient roman architecture gallo roman culture	0.0679
INEX_LD-2010019	conceptluster.topn5.3.qld	gallo roman architecture paris gallo roman culture ancient roman architecture paris	0.0679
INEX_LD-2010019	tagmee.topn3	gallo roman architecture paris Gallo Roman culture Ancient Roman architecture Paris	0.0679
INEX_LD-2010019	conceptnet.topn3.replace	gallo roman gaulish roman column the Eiffel tower France a cafe	0.0451
INEX_LD-2010019	conceptnet.topn3	gallo roman architecture paris gallo roman gaulish column the Eiffel tower France a cafe	0.0298
INEX_LD-2010019	wordnet.topn3	gallo roman architecture paris roman print papistical roman letters computer architecture capital of France French capital genus Paris	0.0045
INEX_LD-2010019	sensedisambiguation	gallo roman architecture computer architecture in paris	0.0033
INEX_LD-2010020	-1	electricity source in France	0.0447
INEX_LD-2010020	wordnet.topn3	electricity source france electrical energy rootage germ generator Jacques Anatole Francois Thibault French Republic	0.1057
INEX_LD-2010020	glove.topn3	electricity source france generators utilities according french paris	0.0694
INEX_LD-2010037	-1	social network API	0.1535
INEX_LD-2010043	-1	List of films from the surrealist category	0.0875
INEX_LD-2010043	conceptluster.topn5.3.bm25	list films surrealist category film surrealist cinema	0.1621
INEX_LD-2010043	conceptluster.topn5.3.qld	list films surrealist category film surrealist cinema	0.1621
INEX_LD-2010043	tagmee.topn3	list films surrealist category Film Surrealist cinema	0.1621
INEX_LD-2010043	tagmee.topn3.replace	Film Surrealist cinema	0.1442
INEX_LD-2010043	termluster.topn5.3.bm25	list films surrealist category	0.121
INEX_LD-2010043	termluster.topn5.3.qld	list films surrealist category	0.121
INEX_LD-2010043	thesaurus.topn3	list films surrealist category	0.121
INEX_LD-2010043	thesaurus.topn3.replace	list films surrealist category	0.121
INEX_LD-2010043	wiki.topn3	list films surrealist category film art media media formats film french impressionist cinema reversmotion collagfilm surrealist cinema	0.1105
INEX_LD-2010057	-1	Einstein Relativity theory	0.3017
INEX_LD-2010069	-1	summer flowers	0.0149
INEX_LD-2010069	sensedisambiguation	summer flowers flower	0.0179
INEX_LD-2010100	-1	house concrete wood	0.0631
INEX_LD-2010100	wordnet.topn3.replace	household planetary house home concrete wood	0.1245
INEX_LD-2010100	conceptnet.topn3	house concrete wood home room tree material paper	0.1197
INEX_LD-2010100	conceptnet.topn3.replace	home room concrete tree material paper	0.1
INEX_LD-2010100	stem.paicehusk	hous concret wood	0.0701
INEX_LD-2010100	stem.porter	hous concret wood	0.0701
INEX_LD-2010100	stem.porter2	hous concret wood	0.0701
INEX_LD-2010106	-1	organic food advantages disadvantages	0.0
INEX_LD-2010106	tagmee.topn3.replace	Organic food	0.1635
INEX_LD-2010106	wiki.topn3.replace	organic farming organic movement local food organic food	0.1198
INEX_LD-2010106	stem.lovins	organ food advant disadvant	0.0854
INEX_LD-2010106	wiki.topn3	organic food advantages disadvantages organic farming organic movement local food organic food	0.0726
INEX_LD-2010106	stem.trunc5	organ food advan disad	0.0166
INEX_LD-2010106	wordnet.topn3.replace	constitutional organic fertilizer constituent solid food food for thought reward vantage disfavor disfavour	0.0121
INEX_LD-2010106	wordnet.topn3	organic food advantages disadvantages constitutive organic fertilizer organic fertiliser food for thought solid food nutrient reward vantage disfavour disfavor	0.0045
INEX_LD-2010106	relevancefeedback.topn10.qld	organic food advantages disadvantages cattl swot advantag societi strateg sourc design pesticid oxid metal	0.0009
INEX_LD-2010106	anchor.topn3	organic food advantages disadvantages supported ungarinjin brevispirif neophobia food foods cross solfar	0.0007
INEX_LD-20120111	-1	vietnam war movie	0.2274
INEX_LD-20120111	conceptluster.topn5.3.bm25	vietnam war movie vietnam war war film	0.3751
INEX_LD-20120111	conceptluster.topn5.3.qld	vietnam war movie war film vietnam war	0.3751
INEX_LD-20120111	tagmee.topn3	vietnam war movie Vietnam War War film	0.3751
INEX_LD-20120111	sensedisambiguation	vietnam vietnam war war movie	0.2788
INEX_LD-20120111	sensedisambiguation.replace	vietnam war war movie	0.251
INEX_LD-20120112	-1	vietnam war facts	0.0322
INEX_LD-20120112	tagmee.topn3.replace	Vietnam War	0.1247
INEX_LD-20120112	conceptluster.topn5.3.bm25	vietnam war facts vietnam war	0.0586
INEX_LD-20120112	conceptluster.topn5.3.qld	vietnam war facts vietnam war	0.0586
INEX_LD-20120112	tagmee.topn3	vietnam war facts Vietnam War	0.0586
INEX_LD-20120112	stem.trunc4	viet war fact	0.0535
INEX_LD-20120112	glove.topn3	vietnam war facts laos vietnamese conflict truth	0.0474
INEX_LD-20120112	conceptnet.topn3	vietnam war facts in Asia battle	0.0411
INEX_LD-20120112	word2vec.topn3	vietnam war facts Veitnam cambodia conflict non facts truths	0.0397
INEX_LD-20120112	sensedisambiguation.replace	vietnam war war fact	0.0363
INEX_LD-20120121	-1	vietnam food recipes	0.0451
INEX_LD-20120121	relevancefeedback.topn10.qld	vietnam food recipes joei cook recip icarli carrot raw vietnames bánh	0.1515
INEX_LD-20120121	conceptnet.topn3	vietnam food recipes in Asia cake plate rice found in cookbooks passed from generation to generation	0.0992
INEX_LD-20120122	-1	vietnamese food blog	0.0571
INEX_LD-20120131	-1	vietnam travel national park	0.0112
INEX_LD-20120131	conceptluster.topn5.3.bm25	vietnam travel national park vietnam national park tourism	0.057
INEX_LD-20120131	conceptluster.topn5.3.qld	vietnam travel national park vietnam tourism national park	0.057
INEX_LD-20120131	tagmee.topn3	vietnam travel national park Vietnam Tourism National park	0.057
INEX_LD-20120132	-1	vietnam travel airports	0.1267
INEX_LD-20120132	sensedisambiguation	vietnam vietnam war travel airports airport	0.2044
INEX_LD-20120211	-1	guitar chord tuning	0.4925
INEX_LD-20120211	sensedisambiguation	guitar chord tuning tune	0.5127
INEX_LD-20120211	relevancefeedback.topn10.qld	guitar chord tuning tune d	0.5001
INEX_LD-20120212	-1	guitar chord minor	0.1329
INEX_LD-20120212	conceptluster.topn5.3.bm25	guitar chord minor guitar chord minor scale	0.1444
INEX_LD-20120212	conceptluster.topn5.3.qld	guitar chord minor minor scale guitar chord	0.1444
INEX_LD-20120212	tagmee.topn3	guitar chord minor Guitar chord Minor scale	0.1444
INEX_LD-20120212	wiki.topn3	guitar chord minor guitar chords major chord minor chord guitar chord glissando major scale legato minor scale	0.1366
INEX_LD-20120212	tagmee.topn3.replace	Guitar chord Minor scale	0.1334
INEX_LD-20120221	-1	guitar classical flamenco	0.4041
INEX_LD-20120221	tagmee.topn3.replace	Guitar Classical guitar Flamenco	0.4089
INEX_LD-20120221	conceptluster.topn5.3.bm25	guitar classical flamenco flamenco guitar classical guitar	0.4058
INEX_LD-20120221	conceptluster.topn5.3.qld	guitar classical flamenco classical guitar flamenco guitar	0.4058
INEX_LD-20120221	tagmee.topn3	guitar classical flamenco Guitar Classical guitar Flamenco	0.4058
INEX_LD-20120222	-1	guitar classical bach	0.3355
INEX_LD-20120231	-1	guitar origin Russia	0.0202
INEX_LD-20120231	glove.topn3	guitar origin russia bass russian ukraine	0.1333
INEX_LD-20120231	conceptnet.topn3	guitar origin russia string instrument chord a country	0.1209
INEX_LD-20120231	tagmee.topn3.replace	Guitar Russia	0.0976
INEX_LD-20120231	word2vec.topn3	guitar origin russia guitarist orgin origin ukraine russians putin	0.0616
INEX_LD-20120231	wiki.topn3.replace	spanish musical instruments guitars bass guitar guitar north asian countries russia member states commonwealth independent states russia	0.0611
INEX_LD-20120231	conceptluster.topn5.3.bm25	guitar origin russia guitar	0.0458
INEX_LD-20120231	conceptluster.topn5.3.qld	guitar origin russia guitar	0.0458
INEX_LD-20120231	wiki.topn3	guitar origin russia spanish musical instruments guitars bass guitar guitar north asian countries russia member states commonwealth independent states russia	0.0292
INEX_LD-20120231	tagmee.topn3	guitar origin russia Guitar Russia	0.0226
INEX_LD-20120232	-1	guitar origin blues	0.0775
INEX_LD-20120232	relevancefeedback.topn10.qld	guitar origin blues blue	0.0957
INEX_LD-20120232	wiki.topn3	guitar origin blues spanish musical instruments guitars bass guitar guitar west records ken music jonny king origin records blues styles blues rhythm blues blues	0.0811
INEX_LD-20120311	-1	tango culture movies	0.1139
INEX_LD-20120311	tagmee.topn3.replace	Tango Culture Film	0.4071
INEX_LD-20120311	conceptluster.topn5.3.bm25	tango culture movies tango film culture	0.2365
INEX_LD-20120311	conceptluster.topn5.3.qld	tango culture movies culture tango film	0.2365
INEX_LD-20120311	tagmee.topn3	tango culture movies Tango Culture Film	0.2365
INEX_LD-20120311	glove.topn3	tango culture movies flamenco dancing films	0.1433
INEX_LD-20120311	conceptnet.topn3	tango culture movies dance Kalashnikov culture	0.1333
INEX_LD-20120312	-1	tango culture countries	0.096
INEX_LD-20120312	word2vec.topn3	tango culture countries milonga traditions nations countires coutries	0.2622
INEX_LD-20120312	wiki.topn3	tango culture countries tango bandoneon nuevo tango tango music sociology culture society counterculture culture independence nationality society nation	0.2334
INEX_LD-20120312	conceptnet.topn3	tango culture countries dance Kalashnikov culture continent flag war	0.1674
INEX_LD-20120312	wiki.topn3.replace	tango bandoneon nuevo tango tango music sociology culture society counterculture culture independence nationality society nation	0.1409
INEX_LD-20120312	conceptluster.topn5.3.bm25	tango culture countries nation tango music culture	0.1402
INEX_LD-20120312	conceptluster.topn5.3.qld	tango culture countries tango music culture nation	0.1402
INEX_LD-20120312	tagmee.topn3	tango culture countries Tango music Culture Nation	0.1402
INEX_LD-20120312	tagmee.topn3.replace	Tango music Culture Nation	0.1262
INEX_LD-20120312	glove.topn3	tango culture countries flamenco dancing nations governments	0.1206
INEX_LD-20120312	word2vec.topn3.replace	milonga traditions nations countires coutries	0.1014
INEX_LD-20120321	-1	tango music  composers	0.4674
INEX_LD-20120321	sensedisambiguation	tango music composers composer	0.4727
INEX_LD-20120322	-1	tango music instruments	0.2193
INEX_LD-20120322	sensedisambiguation	tango music instruments musical instrument	0.2951
INEX_LD-20120322	sensedisambiguation.replace	tango music musical instrument	0.2218
INEX_LD-20120322	tagmee.topn3.replace	Tango music Musical instrument	0.2218
INEX_LD-20120331	-1	tango dance styles	0.485
INEX_LD-20120331	tagmee.topn3	tango dance styles Tango Tango	0.6099
INEX_LD-20120331	conceptluster.topn5.3.bm25	tango dance styles tango	0.5699
INEX_LD-20120331	conceptluster.topn5.3.qld	tango dance styles tango	0.5699
INEX_LD-20120332	-1	tango dance history	0.2576
INEX_LD-20120332	tagmee.topn3.replace	Tango Tango History of dance	0.3566
INEX_LD-20120332	tagmee.topn3	tango dance history Tango Tango History of dance	0.3131
INEX_LD-20120332	stem.trunc5	tango dance histo	0.296
INEX_LD-20120411	-1	bicycle sport races	0.1711
INEX_LD-20120412	-1	bicycle sport disciplines	0.1167
INEX_LD-20120412	glove.topn3	bicycle sport disciplines bike aforementioned namely	0.1819
INEX_LD-20120412	sensedisambiguation	bicycle sport disciplines discipline	0.1509
INEX_LD-20120412	tagmee.topn3.replace	Bicycle Sport Olympic sports	0.1488
INEX_LD-20120412	conceptluster.topn5.3.bm25	bicycle sport disciplines olympic sports sport bicycle	0.1481
INEX_LD-20120412	conceptluster.topn5.3.qld	bicycle sport disciplines sport olympic sports bicycle	0.1481
INEX_LD-20120412	tagmee.topn3	bicycle sport disciplines Bicycle Sport Olympic sports	0.1481
INEX_LD-20120412	word2vec.topn3	bicycle sport disciplines bike football sub disciplines	0.1452
INEX_LD-20120421	-1	bicycle holiday towns	0.0131
INEX_LD-20120421	word2vec.topn3	bicycle holiday towns bike vacation busman cities villages	0.0482
INEX_LD-20120421	glove.topn3	bicycle holiday towns bike christmas villages cities	0.041
INEX_LD-20120421	conceptluster.topn5.3.bm25	bicycle holiday towns vacation bicycle	0.0214
INEX_LD-20120421	conceptluster.topn5.3.qld	bicycle holiday towns vacation bicycle	0.0214
INEX_LD-20120421	tagmee.topn3	bicycle holiday towns Bicycle Vacation	0.0214
INEX_LD-20120421	stem.lovins	bicycl holida town	0.0151
INEX_LD-20120422	-1	bicycle holiday nature	0.0146
INEX_LD-20120422	wiki.topn3	bicycle holiday nature bicycles cycle types road cycles bicycle harvest festival christmas tree new year holiday nature life biosphere nature	0.0682
INEX_LD-20120422	wiki.topn3.replace	bicycles cycle types road cycles bicycle harvest festival christmas tree new year holiday nature life biosphere nature	0.0612
INEX_LD-20120422	word2vec.topn3	bicycle holiday nature bike vacation busman kind	0.0201
INEX_LD-20120422	stem.lovins	bicycl holida natur	0.0189
INEX_LD-20120431	-1	bicycle benefits health	0.0556
INEX_LD-20120431	wordnet.topn3	bicycle benefits health wheel pedal cycle gain welfare wellness	0.25
INEX_LD-20120431	wiki.topn3	bicycle benefits health bicycles cycle types road cycles bicycle quality life health promotion nutrition health quality life health promotion nutrition health	0.1
INEX_LD-20120431	conceptluster.topn5.3.bm25	bicycle benefits health health bicycle	0.0625
INEX_LD-20120431	conceptluster.topn5.3.qld	bicycle benefits health health bicycle	0.0625
INEX_LD-20120431	tagmee.topn3	bicycle benefits health Bicycle Health Health	0.0625
INEX_LD-20120432	-1	bicycle benefits environment	0.2725
INEX_LD-20120432	glove.topn3	bicycle benefits environment bike moreover environmental	0.3109
INEX_LD-20120432	sensedisambiguation	bicycle benefits benefit environment	0.2727
INEX_LD-20120511	-1	female rock singers	0.1858
INEX_LD-20120511	anchor.topn3	female rock singers rock rock cloverdal bròna	0.1931
INEX_LD-20120512	-1	south korean girl groups	0.3813
INEX_LD-20120512	relevancefeedback.topn10.bm25	south korean girl groups music group	0.4268
INEX_LD-20120521	-1	electronic music genres	0.1168
INEX_LD-20120521	word2vec.topn3	electronic music genres non electronic electonic music subgenres sub genres	0.1895
INEX_LD-20120521	sensedisambiguation.replace	electronic music music genre	0.1194
INEX_LD-20120521	tagmee.topn3.replace	Electronic music Music genre	0.1194
INEX_LD-20120521	conceptluster.topn5.3.bm25	electronic music genres music genre electronic music	0.1187
INEX_LD-20120521	conceptluster.topn5.3.qld	electronic music genres electronic music music genre	0.1187
INEX_LD-20120521	tagmee.topn3	electronic music genres Electronic music Music genre	0.1187
INEX_LD-20120522	-1	digital music notation formats	0.2623
INEX_LD-20120522	bertqe.topn10.bm25	file format midi standard video	0.268
INEX_LD-20120531	-1	music conferences	0.6801
INEX_LD-20120532	-1	intellectual property rights lobby	0.0524
INEX_LD-20120532	tagmee.topn3	intellectual property rights lobby Intellectual property Intellectual property	0.1322
INEX_LD-20120532	relevancefeedback.topn10.bm25	intellectual property rights lobby direct softwar campaign organ parti treati pilch canada copyright design	0.1304
INEX_LD-20120532	tagmee.topn3.replace	Intellectual property Intellectual property	0.1158
INEX_LD-20120532	relevancefeedback.topn10.qld	intellectual property rights lobby direct treati properti law intellectu organ campaign design	0.1113
INEX_LD-20120532	conceptluster.topn5.3.bm25	intellectual property rights lobby intellectual property	0.0903
INEX_LD-20120532	conceptluster.topn5.3.qld	intellectual property rights lobby intellectual property	0.0903
INEX_LD-2012301	-1	Niagara falls origin lake	0.1997
INEX_LD-2012301	word2vec.topn3	niagara falls origin lake sioux roanoke Niagra fell orgin origin pond	0.3586
INEX_LD-2012301	wiki.topn3	niagara falls origin lake geography niagara falls ontario niagara river waterfalls ontario niagara falls evolutionarily significant biological phenomena carbon evolutionary history life abiogenesis lakes bodies water river lake	0.3303
INEX_LD-2012301	wordnet.topn3	niagara falls origin lake Niagara River Niagara Falls waterfall fall down gloaming stock bloodline inception	0.2917
INEX_LD-2012301	sensedisambiguation	Niagara falls precipitate origin lake	0.2544
INEX_LD-2012301	wordnet.topn3.replace	Niagara River Niagara Falls downfall pass waterfall pedigree descent blood line lake	0.2456
INEX_LD-2012301	tagmee.topn3.replace	Niagara Falls Abiogenesis Lake	0.2232
INEX_LD-2012301	conceptluster.topn5.3.bm25	niagara falls origin lake niagara falls lake abiogenesis	0.2215
INEX_LD-2012301	conceptluster.topn5.3.qld	niagara falls origin lake niagara falls abiogenesis lake	0.2215
INEX_LD-2012301	tagmee.topn3	niagara falls origin lake Niagara Falls Abiogenesis Lake	0.2215
INEX_LD-2012301	conceptnet.topn3	niagara falls origin lake waterfall water	0.2189
INEX_LD-2012301	wiki.topn3.replace	geography niagara falls ontario niagara river waterfalls ontario niagara falls evolutionarily significant biological phenomena carbon evolutionary history life abiogenesis lakes bodies water river lake	0.2144
INEX_LD-2012303	-1	 Valley fever fungal infection San Joaquin	0.2024
INEX_LD-2012303	word2vec.topn3	valley fever fungal infection san joaquin hills typhoid bacterial fungi fungus disease virus francisco bernardino diego mateo vicente clemente	0.3684
INEX_LD-2012303	relevancefeedback.topn10.bm25	valley fever fungal infection san joaquin arthroconidia coccidioid alternaria throat amphotericin infect transmiss posadasii penicilliosi	0.2063
INEX_LD-2012305	-1	North Dakota's lowest river of another colour	0.0
INEX_LD-2012305	relevancefeedback.topn10.qld	north dakota s lowest river of another colour grand dakota creek	0.0162
INEX_LD-2012305	bertqe.topn10.qld	categori william counti north dakota	0.0046
INEX_LD-2012305	relevancefeedback.topn10.bm25	north dakota s lowest river of another colour state grand point lake expedit dakota	0.003
INEX_LD-2012305	wiki.topn3	north dakota s lowest river another colour american indian reservations north dakota north dakota south dakota north dakota	0.0025
INEX_LD-2012305	tagmee.topn3.replace	North Dakota	0.0019
INEX_LD-2012305	wiki.topn3.replace	american indian reservations north dakota north dakota south dakota north dakota	0.0014
INEX_LD-2012307	-1	 July, 1850  president died Millard Fillmore sworn following day	0.0889
INEX_LD-2012307	sensedisambiguation.replace	july president of the united states die Millard fillmore trust watch sidereal day	0.2559
INEX_LD-2012307	wiki.topn3	july president died millard fillmore sworn following day presidency united states cabinet united states democratiparty vice presidents united states president united states united states vice presidential candidates fillmore family whig party vice presidents united states millard fillmore direct election separation powers electoral college oath office united states commerce court united states commerccourt helen herron taft william r day	0.2557
INEX_LD-2012307	wiki.topn3.replace	presidency united states cabinet united states democratiparty vice presidents united states president united states united states vice presidential candidates fillmore family whig party vice presidents united states millard fillmore direct election separation powers electoral college oath office united states commerce court united states commerccourt helen herron taft william r day	0.25
INEX_LD-2012307	glove.topn3	july president died millard fillmore sworn following day april june vice death killed fillmore hohtz millard kd oath swore after week	0.2111
INEX_LD-2012307	glove.topn3.replace	april june vice death killed fillmore hohtz millard kd oath swore after week	0.1833
INEX_LD-2012307	wordnet.topn3.replace	july chair Chief Executive chairman pass give up the ghost choke millard Millard Fillmore President Fillmore swear swan come after keep abreast watch over Clarence Day twenty four hour period	0.1481
INEX_LD-2012307	conceptnet.topn3	july president died millard fillmore sworn following day leader cross millard county President Fillmore ventura county kentucky pledged claque birthday morning time	0.1328
INEX_LD-2012307	relevancefeedback.topn10.bm25	july president died millard fillmore sworn following day district taylor selden fillmor state treati	0.1311
INEX_LD-2012307	relevancefeedback.topn10.qld	july president died millard fillmore sworn following day state taylor district fillmor treati selden	0.1311
INEX_LD-2012307	stem.krovetz	july president die millard fillmore sworn following day	0.1307
INEX_LD-2012307	stem.porter2	juli presid die millard fillmor sworn follow day	0.1307
INEX_LD-2012307	rm3.topn10.10.0.5.bm25	 July, 1850  president died Millard Fillmore sworn following day	0.1209
INEX_LD-2012307	rm3.topn10.10.0.5.qld	 July, 1850  president died Millard Fillmore sworn following day	0.1209
INEX_LD-2012307	wordnet.topn3	july president died millard fillmore sworn following day chairperson prexy Chief Executive choke cash in one s chips kick the bucket President Fillmore Millard Fillmore blaspheme cuss swear accompany pursue abide by hour interval Clarence Shepard Day Jr daylight	0.1003
INEX_LD-2012307	stem.lovins	jl presid di millard fillmor sworn follow day	0.0893
INEX_LD-2012309	-1	residents small island city-state  Malay Peninsula Chinese	0.0346
INEX_LD-2012309	wiki.topn3.replace	countries characteristic thalassocracy athenian empire city state landforms thailand regions malaysia peninsular malaysia malay peninsula yue chinese yuchinese hoklo people overseas chinese	0.1522
INEX_LD-2012309	conceptluster.topn5.3.bm25	residents small island city state malay peninsula chinese city state overseas chinese	0.1324
INEX_LD-2012309	conceptluster.topn5.3.qld	residents small island city state malay peninsula chinese overseas chinese city state	0.1324
INEX_LD-2012309	wiki.topn3	residents small island city state malay peninsula chinese countries characteristic thalassocracy athenian empire city state landforms thailand regions malaysia peninsular malaysia malay peninsula yue chinese yuchinese hoklo people overseas chinese	0.1175
INEX_LD-2012309	tagmee.topn3	residents small island city state malay peninsula chinese City state Malay Peninsula Overseas Chinese	0.0625
INEX_LD-2012309	stem.trunc5	resid small islan city state malay penin chine	0.0417
INEX_LD-2012309	relevancefeedback.topn10.qld	residents small island city state malay peninsula chinese languag malai strait singaporean archipelago singapor riau feder british malaysia	0.0359
INEX_LD-2012309	tagmee.topn3.replace	City state Malay Peninsula Overseas Chinese	0.0357
INEX_LD-2012311	-1	John Lennon Yoko Ono album Starting Over	0.4612
INEX_LD-2012311	termluster.topn5.3.bm25	john lennon yoko ono album starting	0.4626
INEX_LD-2012311	termluster.topn5.3.qld	john lennon yoko ono album starting	0.4626
INEX_LD-2012311	thesaurus.topn3	john lennon yoko ono album starting	0.4626
INEX_LD-2012311	thesaurus.topn3.replace	john lennon yoko ono album starting	0.4626
INEX_LD-2012313	-1	John Turturro 1991 Coen Brothers film	0.5846
INEX_LD-2012313	conceptluster.topn5.3.bm25	john turturro coen brothers film coen brothers film director	0.6383
INEX_LD-2012313	conceptluster.topn5.3.qld	john turturro coen brothers film film director coen brothers	0.6383
INEX_LD-2012313	tagmee.topn3.replace	John Turturro Coen brothers Film director	0.6248
INEX_LD-2012313	tagmee.topn3	john turturro coen brothers film John Turturro Coen brothers Film director	0.6105
INEX_LD-2012313	wordnet.topn3	john turturro coen brothers film privy St John the Apostle blood brother pal cinema take plastic film	0.6
INEX_LD-2012313	wiki.topn3	john turturro coen brothers film stevbuscemi aida turturro stanley tucci john turturro jonathan demme brian dpalma insidllewyn davis coen brothers film directors film crew screenwriter film director	0.5852
INEX_LD-2012315	-1	Baguio Quezon City  Manila official independence 1945	0.0
INEX_LD-2012315	conceptnet.topn3	baguio quezon city manila official independence capital town manilla football official noticer	0.05
INEX_LD-2012315	wordnet.topn3.replace	baguio quezon metropolis urban center manilla manilla paper functionary prescribed independence	0.0333
INEX_LD-2012315	conceptnet.topn3.replace	baguio quezon capital town manilla football official noticer independence	0.0286
