qid	order	query	qld.recip_rank
INEX_LD-2009061	bertqe.topn10.qld	oper neptun militari histori normandi	1.0
INEX_LD-2009061	conceptluster.topn5.3.bm25	france second world war normandy france world war ii operation overlord	1.0
INEX_LD-2009061	conceptluster.topn5.3.qld	france second world war normandy world war ii france operation overlord	1.0
INEX_LD-2009061	docluster.topn10.3.bm25	france second world war normandy	1.0
INEX_LD-2009061	docluster.topn10.3.qld	france second world war normandy	1.0
INEX_LD-2009061	relevancefeedback.topn10.bm25	france second world war normandy commando beach divis batteri bridg oper	1.0
INEX_LD-2009061	relevancefeedback.topn10.qld	france second world war normandy commando beach bridg cemeteri divis caen battl	1.0
INEX_LD-2009061	rm3.topn10.10.0.5.bm25	france second world war normandy	1.0
INEX_LD-2009061	rm3.topn10.10.0.5.qld	france second world war normandy	1.0
INEX_LD-2009061	sensedisambiguation	france second world worldly concern war normandy normandie	1.0
INEX_LD-2009061	stem.krovetz	france second world war normandy	1.0
INEX_LD-2009061	stem.porter	franc second world war normandi	1.0
INEX_LD-2009061	stem.porter2	franc second world war normandi	1.0
INEX_LD-2009061	stem.sstemmer	france second world war normandy	1.0
INEX_LD-2009061	tagmee.topn3	france second world war normandy France World War II World War II Operation Overlord	1.0
INEX_LD-2009061	termluster.topn5.3.bm25	france second world war normandy	1.0
INEX_LD-2009061	termluster.topn5.3.qld	france second world war normandy	1.0
INEX_LD-2009061	thesaurus.topn3	france second world war normandy	1.0
INEX_LD-2009061	thesaurus.topn3.replace	france second world war normandy	1.0
INEX_LD-2009061	wiki.topn3	france second world war normandy france southern europe italy france wars involving luxembourg wars involving poland wars involving netherlands world war ii wars involving luxembourg wars involving poland wars involving netherlands world war ii operation neptune normandy landings invasion normandy operation overlord	1.0
INEX_LD-2009061	wiki.topn3.replace	france southern europe italy france wars involving luxembourg wars involving poland wars involving netherlands world war ii wars involving luxembourg wars involving poland wars involving netherlands world war ii operation neptune normandy landings invasion normandy operation overlord	1.0
INEX_LD-2009061	word2vec.topn3	france second world war normandy germany europe britain third fourth fifth globe country conflict d day stalingrad jutland	1.0
INEX_LD-2009062	-1	social network group selection	0.1667
INEX_LD-2009062	relevancefeedback.topn10.qld	social network group selection lake forum conflict	0.5
INEX_LD-2009062	wordnet.topn3	social network group selection societal sociable meshwork electronic network mathematical group radical pick survival choice	0.5
INEX_LD-2009062	stem.lovins	soc network group select	0.2
INEX_LD-2009062	stem.paicehusk	soc network group select	0.2
INEX_LD-2009062	conceptluster.topn5.3.bm25	social network group selection social network group selection	0.1667
INEX_LD-2009062	conceptluster.topn5.3.qld	social network group selection group selection social network	0.1667
INEX_LD-2009062	docluster.topn10.3.bm25	social network group selection	0.1667
INEX_LD-2009062	docluster.topn10.3.qld	social network group selection	0.1667
INEX_LD-2009062	rm3.topn10.10.0.5.bm25	social network group selection	0.1667
INEX_LD-2009062	rm3.topn10.10.0.5.qld	social network group selection	0.1667
INEX_LD-2009062	sensedisambiguation.replace	social network group survival	0.1667
INEX_LD-2009062	stem.krovetz	social network group selection	0.1667
INEX_LD-2009062	stem.porter	social network group select	0.1667
INEX_LD-2009062	stem.porter2	social network group select	0.1667
INEX_LD-2009062	stem.sstemmer	social network group selection	0.1667
INEX_LD-2009062	tagmee.topn3	social network group selection Social network Group selection	0.1667
INEX_LD-2009062	tagmee.topn3.replace	Social network Group selection	0.1667
INEX_LD-2009062	termluster.topn5.3.bm25	social network group selection	0.1667
INEX_LD-2009062	termluster.topn5.3.qld	social network group selection	0.1667
INEX_LD-2009062	thesaurus.topn3	social network group selection	0.1667
INEX_LD-2009062	thesaurus.topn3.replace	social network group selection	0.1667
INEX_LD-2009063	-1	D-Day normandy invasion	1.0
INEX_LD-2009063	anchor.topn3	d day normandy invasion d day overlord italy salerno elongatopothyn chlorotocella sorosporium	1.0
INEX_LD-2009063	conceptluster.topn5.3.bm25	d day normandy invasion invasion normandy normandy landings operation overlord	1.0
INEX_LD-2009063	conceptluster.topn5.3.qld	d day normandy invasion invasion normandy normandy landings operation overlord	1.0
INEX_LD-2009063	conceptnet.topn3	d day normandy invasion	1.0
INEX_LD-2009063	conceptnet.topn3.replace	d day normandy invasion	1.0
INEX_LD-2009063	docluster.topn10.3.bm25	d day normandy invasion	1.0
INEX_LD-2009063	docluster.topn10.3.qld	d day normandy invasion	1.0
INEX_LD-2009063	glove.topn3	d day normandy invasion normandy landings d day brittany invading invaded	1.0
INEX_LD-2009063	glove.topn3.replace	normandy landings d day brittany invading invaded	1.0
INEX_LD-2009063	relevancefeedback.topn10.bm25	d day normandy invasion airborn oper normandi utah bridg book ddai gold	1.0
INEX_LD-2009063	relevancefeedback.topn10.qld	d day normandy invasion normandi invas book ddai oper airborn bridg utah	1.0
INEX_LD-2009063	rm3.topn10.10.0.5.bm25	D-Day normandy invasion	1.0
INEX_LD-2009063	rm3.topn10.10.0.5.qld	D-Day normandy invasion	1.0
INEX_LD-2009063	sensedisambiguation	D Day normandy normandie invasion	1.0
INEX_LD-2009063	sensedisambiguation.replace	d day normandie invasion	1.0
INEX_LD-2009063	stem.krovetz	d day normandy invasion	1.0
INEX_LD-2009063	stem.sstemmer	d day normandy invasion	1.0
INEX_LD-2009063	tagmee.topn3	d day normandy invasion Normandy landings Operation Overlord Invasion of Normandy	1.0
INEX_LD-2009063	tagmee.topn3.replace	Normandy landings Operation Overlord Invasion of Normandy	1.0
INEX_LD-2009063	termluster.topn5.3.bm25	d day normandy invasion	1.0
INEX_LD-2009063	termluster.topn5.3.qld	d day normandy invasion	1.0
INEX_LD-2009063	thesaurus.topn3	d day normandy invasion	1.0
INEX_LD-2009063	thesaurus.topn3.replace	d day normandy invasion	1.0
INEX_LD-2009063	wiki.topn3	d day normandy invasion invasion normandy operation overlord battle caen normandy landings operation neptune normandy landings invasion normandy operation overlord omaha beach normandy landings utah beach invasion normandy	1.0
INEX_LD-2009063	wiki.topn3.replace	invasion normandy operation overlord battle caen normandy landings operation neptune normandy landings invasion normandy operation overlord omaha beach normandy landings utah beach invasion normandy	1.0
INEX_LD-2009063	word2vec.topn3	d day normandy invasion normandy DDay stalingrad d day stalingrad jutland invading	1.0
INEX_LD-2009063	word2vec.topn3.replace	normandy DDay stalingrad d day stalingrad jutland invading	1.0
INEX_LD-2009063	wordnet.topn3	d day normandy invasion June encroachment intrusion	1.0
INEX_LD-2009074	-1	web ranking scoring algorithm	1.0
INEX_LD-2009074	docluster.topn10.3.bm25	web ranking scoring algorithm	1.0
INEX_LD-2009074	docluster.topn10.3.qld	web ranking scoring algorithm	1.0
INEX_LD-2009074	glove.topn3	web ranking scoring algorithm internet online top computation	1.0
INEX_LD-2009074	relevancefeedback.topn10.bm25	web ranking scoring algorithm aim browser cluster speech reput engin rank journal bossam certif	1.0
INEX_LD-2009074	rm3.topn10.10.0.5.bm25	web ranking scoring algorithm	1.0
INEX_LD-2009074	rm3.topn10.10.0.5.qld	web ranking scoring algorithm	1.0
INEX_LD-2009074	stem.krovetz	web ranking score algorithm	1.0
INEX_LD-2009074	stem.lovins	web rank scor algorithm	1.0
INEX_LD-2009074	stem.paicehusk	web rank scor algorithm	1.0
INEX_LD-2009074	stem.porter	web rank score algorithm	1.0
INEX_LD-2009074	stem.porter2	web rank score algorithm	1.0
INEX_LD-2009074	stem.sstemmer	web ranking scoring algorithm	1.0
INEX_LD-2009074	termluster.topn5.3.bm25	web ranking scoring algorithm	1.0
INEX_LD-2009074	termluster.topn5.3.qld	web ranking scoring algorithm	1.0
INEX_LD-2009074	thesaurus.topn3	web ranking scoring algorithm	1.0
INEX_LD-2009074	thesaurus.topn3.replace	web ranking scoring algorithm	1.0
INEX_LD-2009074	word2vec.topn3	web ranking scoring algorithm internet web based algorith	1.0
INEX_LD-2009074	wordnet.topn3	web ranking scoring algorithm vane network order grade hit grade tally algorithmic program algorithmic rule	1.0
INEX_LD-2009074	wordnet.topn3.replace	vane network World Wide Web order rate higher ranking marking nock hit algorithmic rule algorithmic program	1.0
INEX_LD-2009096	-1	Eiffel	1.0
INEX_LD-2009096	conceptluster.topn5.3.bm25	eiffel	1.0
INEX_LD-2009096	conceptluster.topn5.3.qld	eiffel	1.0
INEX_LD-2009096	docluster.topn10.3.bm25	eiffel	1.0
INEX_LD-2009096	docluster.topn10.3.qld	eiffel	1.0
INEX_LD-2009096	glove.topn3	eiffel tower stk	1.0
INEX_LD-2009096	relevancefeedback.topn10.bm25	eiffel program softwar notat develop confer sexual objectori link	1.0
INEX_LD-2009096	relevancefeedback.topn10.qld	eiffel program softwar copi sexual languag objectori develop	1.0
INEX_LD-2009096	rm3.topn10.10.0.5.bm25	Eiffel	1.0
INEX_LD-2009096	rm3.topn10.10.0.5.qld	Eiffel	1.0
INEX_LD-2009096	sensedisambiguation	Eiffel	1.0
INEX_LD-2009096	sensedisambiguation.replace	eiffel	1.0
INEX_LD-2009096	stem.krovetz	eiffel	1.0
INEX_LD-2009096	stem.lovins	eiffel	1.0
INEX_LD-2009096	stem.paicehusk	eiffel	1.0
INEX_LD-2009096	stem.porter	eiffel	1.0
INEX_LD-2009096	stem.porter2	eiffel	1.0
INEX_LD-2009096	stem.sstemmer	eiffel	1.0
INEX_LD-2009096	tagmee.topn3	eiffel	1.0
INEX_LD-2009096	termluster.topn5.3.bm25	eiffel	1.0
INEX_LD-2009096	termluster.topn5.3.qld	eiffel	1.0
INEX_LD-2009096	thesaurus.topn3	eiffel	1.0
INEX_LD-2009096	thesaurus.topn3.replace	eiffel	1.0
INEX_LD-2009096	wiki.topn3	eiffel	1.0
INEX_LD-2009096	wordnet.topn3	eiffel Alexandre Gustave Eiffel	1.0
INEX_LD-2009096	wordnet.topn3.replace	Alexandre Gustave Eiffel	1.0
INEX_LD-2009111	-1	europe solar power facility	1.0
INEX_LD-2009111	conceptluster.topn5.3.bm25	europe solar power facility solar power europe	1.0
INEX_LD-2009111	conceptluster.topn5.3.qld	europe solar power facility solar power europe	1.0
INEX_LD-2009111	conceptnet.topn3	europe solar power facility a kingdom continent a castle sun energy arboretum artifact menagerie	1.0
INEX_LD-2009111	docluster.topn10.3.bm25	europe solar power facility	1.0
INEX_LD-2009111	docluster.topn10.3.qld	europe solar power facility	1.0
INEX_LD-2009111	glove.topn3	europe solar power facility european asia photovoltaic geothermal control addition	1.0
INEX_LD-2009111	relevancefeedback.topn10.bm25	europe solar power facility radar univers energi centrosolar advanc	1.0
INEX_LD-2009111	relevancefeedback.topn10.qld	europe solar power facility	1.0
INEX_LD-2009111	rm3.topn10.10.0.5.bm25	europe solar power facility	1.0
INEX_LD-2009111	rm3.topn10.10.0.5.qld	europe solar power facility	1.0
INEX_LD-2009111	sensedisambiguation	europe european union solar power world power facility	1.0
INEX_LD-2009111	sensedisambiguation.replace	european union solar world power facility	1.0
INEX_LD-2009111	stem.krovetz	europe solar power facility	1.0
INEX_LD-2009111	stem.porter	europ solar power facil	1.0
INEX_LD-2009111	stem.porter2	europ solar power facil	1.0
INEX_LD-2009111	stem.sstemmer	europe solar power facility	1.0
INEX_LD-2009111	stem.trunc5	europ solar power facil	1.0
INEX_LD-2009111	tagmee.topn3	europe solar power facility Europe Solar power	1.0
INEX_LD-2009111	tagmee.topn3.replace	Europe Solar power	1.0
INEX_LD-2009111	termluster.topn5.3.bm25	europe solar power facility	1.0
INEX_LD-2009111	termluster.topn5.3.qld	europe solar power facility	1.0
INEX_LD-2009111	thesaurus.topn3	europe solar power facility	1.0
INEX_LD-2009111	thesaurus.topn3.replace	europe solar power facility	1.0
INEX_LD-2009111	wiki.topn3	europe solar power facility cultural concepts peninsulas asia europe europe solar energy solar power alternative energy solar power	1.0
INEX_LD-2009111	wiki.topn3.replace	cultural concepts peninsulas asia europe europe solar energy solar power alternative energy solar power	1.0
INEX_LD-2009111	word2vec.topn3	europe solar power facility germany european europe photovoltaic non solar power authority facilty	1.0
INEX_LD-2009111	word2vec.topn3.replace	germany european europe photovoltaic non solar power authority facilty	1.0
INEX_LD-2009115	-1	virtual museums	1.0
INEX_LD-2009115	conceptluster.topn5.3.bm25	virtual museums	1.0
INEX_LD-2009115	conceptluster.topn5.3.qld	virtual museums	1.0
INEX_LD-2009115	docluster.topn10.3.bm25	virtual museums	1.0
INEX_LD-2009115	docluster.topn10.3.qld	virtual museums	1.0
INEX_LD-2009115	relevancefeedback.topn10.bm25	virtual museums collect museum art carrot exhibit	1.0
INEX_LD-2009115	relevancefeedback.topn10.qld	virtual museums museum collect carrot art texa	1.0
INEX_LD-2009115	rm3.topn10.10.0.5.bm25	virtual museums	1.0
INEX_LD-2009115	rm3.topn10.10.0.5.qld	virtual museums	1.0
INEX_LD-2009115	sensedisambiguation	virtual museums museum	1.0
INEX_LD-2009115	sensedisambiguation.replace	virtual museum	1.0
INEX_LD-2009115	stem.krovetz	virtual museum	1.0
INEX_LD-2009115	stem.porter	virtual museum	1.0
INEX_LD-2009115	stem.porter2	virtual museum	1.0
INEX_LD-2009115	stem.sstemmer	virtual museum	1.0
INEX_LD-2009115	tagmee.topn3	virtual museums	1.0
INEX_LD-2009115	termluster.topn5.3.bm25	virtual museums	1.0
INEX_LD-2009115	termluster.topn5.3.qld	virtual museums	1.0
INEX_LD-2009115	thesaurus.topn3	virtual museums	1.0
INEX_LD-2009115	thesaurus.topn3.replace	virtual museums	1.0
INEX_LD-2009115	wiki.topn3	virtual museums	1.0
INEX_LD-2009115	wordnet.topn3	virtual museums practical	1.0
INEX_LD-2010004	-1	Indian food	1.0
INEX_LD-2010004	conceptluster.topn5.3.bm25	indian food	1.0
INEX_LD-2010004	conceptluster.topn5.3.qld	indian food	1.0
INEX_LD-2010004	docluster.topn10.3.bm25	indian food	1.0
INEX_LD-2010004	docluster.topn10.3.qld	indian food	1.0
INEX_LD-2010004	relevancefeedback.topn10.bm25	indian food stouffer prayer univers rice kerala aruni banana museum award pharmaci	1.0
INEX_LD-2010004	rm3.topn10.10.0.5.bm25	Indian food	1.0
INEX_LD-2010004	rm3.topn10.10.0.5.qld	Indian food	1.0
INEX_LD-2010004	sensedisambiguation	Indian food	1.0
INEX_LD-2010004	sensedisambiguation.replace	indian food	1.0
INEX_LD-2010004	stem.krovetz	indian food	1.0
INEX_LD-2010004	stem.porter	indian food	1.0
INEX_LD-2010004	stem.porter2	indian food	1.0
INEX_LD-2010004	stem.sstemmer	indian food	1.0
INEX_LD-2010004	tagmee.topn3	indian food	1.0
INEX_LD-2010004	termluster.topn5.3.bm25	indian food	1.0
INEX_LD-2010004	termluster.topn5.3.qld	indian food	1.0
INEX_LD-2010004	thesaurus.topn3	indian food	1.0
INEX_LD-2010004	thesaurus.topn3.replace	indian food	1.0
INEX_LD-2010004	wiki.topn3	indian food	1.0
INEX_LD-2010014	-1	composer museum	0.1667
INEX_LD-2010014	anchor.topn3.replace	composer íþróttarmiðstöðin museum found	0.2
INEX_LD-2010014	anchor.topn3	composer museum íþróttarmiðstöðin museum found	0.1667
INEX_LD-2010014	conceptluster.topn5.3.bm25	composer museum	0.1667
INEX_LD-2010014	conceptluster.topn5.3.qld	composer museum	0.1667
INEX_LD-2010014	docluster.topn10.3.bm25	composer museum	0.1667
INEX_LD-2010014	docluster.topn10.3.qld	composer museum	0.1667
INEX_LD-2010014	rm3.topn10.10.0.5.bm25	composer museum	0.1667
INEX_LD-2010014	rm3.topn10.10.0.5.qld	composer museum	0.1667
INEX_LD-2010014	sensedisambiguation	composer museum	0.1667
INEX_LD-2010014	sensedisambiguation.replace	composer museum	0.1667
INEX_LD-2010014	stem.krovetz	composer museum	0.1667
INEX_LD-2010014	stem.lovins	composer museum	0.1667
INEX_LD-2010014	stem.sstemmer	composer museum	0.1667
INEX_LD-2010014	tagmee.topn3	composer museum	0.1667
INEX_LD-2010014	termluster.topn5.3.bm25	composer museum	0.1667
INEX_LD-2010014	termluster.topn5.3.qld	composer museum	0.1667
INEX_LD-2010014	thesaurus.topn3	composer museum	0.1667
INEX_LD-2010014	thesaurus.topn3.replace	composer museum	0.1667
INEX_LD-2010014	wiki.topn3	composer museum	0.1667
INEX_LD-2010014	wordnet.topn3	composer museum	0.1667
INEX_LD-2010014	wordnet.topn3.replace	composer museum	0.1667
INEX_LD-2010019	-1	gallo roman architecture in paris	0.0172
INEX_LD-2010019	wiki.topn3	gallo roman architecture paris amphitheatrof ththregauls praetorian prefecture gaul roman gaul gallo roman culture outlinof classical architecture frigidarium peristyle ancient roman architecture world heritage sites france rd century bestablishments companions liberation paris	1.0
INEX_LD-2010019	wiki.topn3.replace	amphitheatrof ththregauls praetorian prefecture gaul roman gaul gallo roman culture outlinof classical architecture frigidarium peristyle ancient roman architecture world heritage sites france rd century bestablishments companions liberation paris	1.0
INEX_LD-2010019	conceptnet.topn3.replace	gallo roman gaulish roman column the Eiffel tower France a cafe	0.25
INEX_LD-2010019	conceptnet.topn3	gallo roman architecture paris gallo roman gaulish column the Eiffel tower France a cafe	0.1667
INEX_LD-2010019	conceptluster.topn5.3.bm25	gallo roman architecture paris paris ancient roman architecture gallo roman culture	0.1429
INEX_LD-2010019	conceptluster.topn5.3.qld	gallo roman architecture paris gallo roman culture ancient roman architecture paris	0.1429
INEX_LD-2010019	tagmee.topn3	gallo roman architecture paris Gallo Roman culture Ancient Roman architecture Paris	0.1429
INEX_LD-2010019	tagmee.topn3.replace	Gallo Roman culture Ancient Roman architecture Paris	0.0909
INEX_LD-2010019	wordnet.topn3	gallo roman architecture paris roman print papistical roman letters computer architecture capital of France French capital genus Paris	0.0526
INEX_LD-2010019	relevancefeedback.topn10.bm25	gallo roman architecture in paris bishop museum vampir florenc church pari boscoreal schwarzenack breton	0.027
INEX_LD-2010019	anchor.topn3	gallo roman architecture paris filogamo astepho anganuzzi romanization mongolian nuko wąbrzeźno parise turner hal sirabella	0.0256
INEX_LD-2010019	stem.trunc5	gallo roman archi in paris	0.0217
INEX_LD-2010019	sensedisambiguation	gallo roman architecture computer architecture in paris	0.0213
INEX_LD-2010019	docluster.topn10.3.bm25	gallo roman architecture in paris	0.0172
INEX_LD-2010019	docluster.topn10.3.qld	gallo roman architecture in paris	0.0172
INEX_LD-2010019	rm3.topn10.10.0.5.bm25	gallo roman architecture in paris	0.0172
INEX_LD-2010019	rm3.topn10.10.0.5.qld	gallo roman architecture in paris	0.0172
INEX_LD-2010019	stem.krovetz	gallo roman architecture in paris	0.0172
INEX_LD-2010019	stem.porter	gallo roman architectur in pari	0.0172
INEX_LD-2010019	stem.porter2	gallo roman architectur in pari	0.0172
INEX_LD-2010019	stem.sstemmer	gallo roman architecture in pari	0.0172
INEX_LD-2010019	termluster.topn5.3.bm25	gallo roman architecture paris	0.0172
INEX_LD-2010019	termluster.topn5.3.qld	gallo roman architecture paris	0.0172
INEX_LD-2010019	thesaurus.topn3	gallo roman architecture paris	0.0172
INEX_LD-2010019	thesaurus.topn3.replace	gallo roman architecture paris	0.0172
INEX_LD-2010020	-1	electricity source in France	0.2
INEX_LD-2010020	glove.topn3	electricity source france generators utilities according french paris	1.0
INEX_LD-2010020	docluster.topn10.3.bm25	electricity source in france	0.2
INEX_LD-2010020	docluster.topn10.3.qld	electricity source in france	0.2
INEX_LD-2010020	rm3.topn10.10.0.5.bm25	electricity source in France	0.2
INEX_LD-2010020	rm3.topn10.10.0.5.qld	electricity source in France	0.2
INEX_LD-2010020	sensedisambiguation	electricity source in France	0.2
INEX_LD-2010020	sensedisambiguation.replace	electricity source in france	0.2
INEX_LD-2010020	stem.krovetz	electricity source in france	0.2
INEX_LD-2010020	stem.lovins	electr sourc in franc	0.2
INEX_LD-2010020	stem.porter	electr sourc in franc	0.2
INEX_LD-2010020	stem.porter2	electr sourc in franc	0.2
INEX_LD-2010020	stem.sstemmer	electricity source in france	0.2
INEX_LD-2010020	termluster.topn5.3.bm25	electricity source france	0.2
INEX_LD-2010020	termluster.topn5.3.qld	electricity source france	0.2
INEX_LD-2010020	thesaurus.topn3	electricity source france	0.2
INEX_LD-2010020	thesaurus.topn3.replace	electricity source france	0.2
INEX_LD-2010020	wordnet.topn3	electricity source france electrical energy rootage germ generator Jacques Anatole Francois Thibault French Republic	0.2
