qid	order	query	qld.recip_rank
INEX_LD-20120111	-1	vietnam war movie	1.0
INEX_LD-20120112	-1	vietnam war facts	1.0
INEX_LD-20120121	-1	vietnam food recipes	1.0
INEX_LD-20120122	-1	vietnamese food blog	0.1667
INEX_LD-20120131	-1	vietnam travel national park	0.25
INEX_LD-20120131	bt_nllb_arabic	Vietnamese national park	0.3333
INEX_LD-20120131	bt_nllb_french	Vietnamese national park	0.3333
INEX_LD-20120132	-1	vietnam travel airports	1.0
INEX_LD-20120211	-1	guitar chord tuning	1.0
INEX_LD-20120212	-1	guitar chord minor	1.0
INEX_LD-20120221	-1	guitar classical flamenco	1.0
INEX_LD-20120222	-1	guitar classical bach	1.0
INEX_LD-20120231	-1	guitar origin Russia	0.1
INEX_LD-20120231	bt_nllb_arabic	The origin of the guitar is Russian	1.0
INEX_LD-20120231	bt_nllb_malay	Russian guitar origin	1.0
INEX_LD-20120231	bt_nllb_persian	The origins of the Russian guitar	1.0
INEX_LD-20120231	bt_nllb_swahili	the origin of the Russian guitar	1.0
INEX_LD-20120231	bt_nllb_chinese_yue	Guitar is from Russia	0.5
INEX_LD-20120232	-1	guitar origin blues	1.0
INEX_LD-20120311	-1	tango culture movies	0.5
INEX_LD-20120311	bt_nllb_arabic	The tango culture films	1.0
INEX_LD-20120311	bt_nllb_chinese_yue	The tango culture film	1.0
INEX_LD-20120311	bt_nllb_french	films of tango culture	1.0
INEX_LD-20120311	bt_nllb_german	Other films of tango	1.0
INEX_LD-20120311	bt_nllb_korean	The Tango culture film	1.0
INEX_LD-20120311	bt_nllb_malay	tango culture film	1.0
INEX_LD-20120311	bt_nllb_russian	The film of tango culture	1.0
INEX_LD-20120311	bt_nllb_tamil	The film is about the culture of the Tangos	1.0
INEX_LD-20120312	-1	tango culture countries	1.0
INEX_LD-20120321	-1	tango music  composers	1.0
INEX_LD-20120322	-1	tango music instruments	1.0
INEX_LD-20120331	-1	tango dance styles	1.0
INEX_LD-20120332	-1	tango dance history	1.0
INEX_LD-20120411	-1	bicycle sport races	1.0
INEX_LD-20120412	-1	bicycle sport disciplines	1.0
INEX_LD-20120421	-1	bicycle holiday towns	0.05
INEX_LD-20120421	bt_nllb_swahili	bicycle holiday villages	0.1667
INEX_LD-20120422	-1	bicycle holiday nature	0.3333
INEX_LD-20120422	bt_nllb_arabic	The nature of the bike holiday	1.0
INEX_LD-20120422	bt_nllb_persian	The nature of the bike holiday	1.0
INEX_LD-20120431	-1	bicycle benefits health	0.1111
INEX_LD-20120432	-1	bicycle benefits environment	1.0
INEX_LD-20120511	-1	female rock singers	0.5
INEX_LD-20120512	-1	south korean girl groups	1.0
INEX_LD-20120521	-1	electronic music genres	1.0
INEX_LD-20120522	-1	digital music notation formats	0.3333
INEX_LD-20120531	-1	music conferences	1.0
INEX_LD-20120532	-1	intellectual property rights lobby	0.5
INEX_LD-20120532	bt_nllb_tamil	Promotion of intellectual property rights	1.0
INEX_LD-2012301	-1	Niagara falls origin lake	1.0
INEX_LD-2012303	-1	 Valley fever fungal infection San Joaquin	0.3333
INEX_LD-2012305	-1	North Dakota's lowest river of another colour	0.0625
INEX_LD-2012305	bt_nllb_chinese_yue	Lower rivers in North Dakota	0.3333
INEX_LD-2012305	bt_nllb_malay	The lower North Dakota River is of a different color	0.3333
INEX_LD-2012305	bt_nllb_arabic	The lowest river in North Dakota is another color	0.1429
INEX_LD-2012305	bt_nllb_french	The lowest river in North Dakota of a different color	0.1
INEX_LD-2012305	bt_nllb_german	The lowest river in North Dakota of a different color	0.1
INEX_LD-2012305	bt_nllb_korean	The lowest river in North Dakota of a different color	0.1
INEX_LD-2012305	bt_nllb_persian	The lowest river in North Dakota of a different color	0.1
INEX_LD-2012307	-1	 July, 1850  president died Millard Fillmore sworn following day	0.2
INEX_LD-2012307	bt_nllb_french	The President of the Republic died the day after Millard Fillmore died	1.0
INEX_LD-2012307	bt_nllb_chinese_yue	In July President Millard Fillmore died	0.5
INEX_LD-2012307	bt_nllb_tamil	July President Millard Fillmore died and was sworn in the next day	0.5
INEX_LD-2012309	-1	residents small island city-state  Malay Peninsula Chinese	0.1111
INEX_LD-2012309	bt_nllb_swahili	residents of a small island town in the Malay Peninsula Chinese	1.0
INEX_LD-2012309	bt_nllb_french	residents of small island city state peninsula malaysia chinese	0.3333
INEX_LD-2012309	bt_nllb_tamil	Residents of the small island city malaya peninsula of china	0.3333
INEX_LD-2012309	bt_nllb_malay	small island city population of the Malay Peninsula of China	0.1667
INEX_LD-2012309	bt_nllb_german	Inhabitants of small island city state Malay Peninsula Chinese	0.125
INEX_LD-2012311	-1	John Lennon Yoko Ono album Starting Over	1.0
INEX_LD-2012313	-1	John Turturro 1991 Coen Brothers film	1.0
INEX_LD-2012315	-1	Baguio Quezon City  Manila official independence 1945	0.0167
INEX_LD-2012315	bt_nllb_russian	Baguio Keson City Manila official independence	1.0
INEX_LD-2012315	bt_nllb_chinese_yue	The city of Quezon in Paraguay Manila officially became independent in	0.0476
INEX_LD-2012315	bt_nllb_persian	Baguio Cozón City of Manila Official independence	0.027
INEX_LD-2012317	-1	daggeroso inclined to use a dagger novel Sons and Lovers	0.2
INEX_LD-2012317	bt_nllb_russian	Dageroso is inclined to use the knife of the novel Sons and Lovers	1.0
INEX_LD-2012318	-1	Directed Bela Glen Glenda Bride Monster Plan 9 Outer Space	0.2
INEX_LD-2012318	bt_nllb_russian	Directed by Bela Glenn Glenda Woman Monster Plan External space	0.3333
INEX_LD-2012318	bt_nllb_chinese_yue	Bela Glen Glenda director of the Married Monsters Project is working on Space	0.25
INEX_LD-2012318	bt_nllb_french	Directed by Bela Glen Glenda The Bride s Monster Plan	0.25
INEX_LD-2012318	bt_nllb_german	Directed by Bela Glen Glenda Bride Monster Plan Space	0.25
INEX_LD-2012318	bt_nllb_korean	Bella Glen directed by Glenda is a beautiful monster from Plan Nine	0.25
INEX_LD-2012318	bt_nllb_malay	Directed by Bela Glen Glenda Plan Monster Bride Space	0.25
INEX_LD-2012318	bt_nllb_swahili	Directed by Bela Glen Glenda Bride Monster Plan	0.25
INEX_LD-2012319	-1	 1994 short story collection Alice Munro is Open	1.0
INEX_LD-2012321	-1	Asian port state-city Sir Stamford Raffles	1.0
INEX_LD-2012323	-1	Large glaciers island nation Langjokull Hofsjokull Vatnajokull	1.0
INEX_LD-2012325	-1	successor James G. Blaine studied law	1.0
INEX_LD-2012327	-1	Beloved author African-American Nobel Prize Literature	1.0
INEX_LD-2012329	-1	Sweden Iceland currency	0.5
INEX_LD-2012329	bt_nllb_arabic	Swedish currency	1.0
INEX_LD-2012329	bt_nllb_chinese_yue	Swedish currency	1.0
INEX_LD-2012329	bt_nllb_korean	Swedish Icelandic currency	1.0
INEX_LD-2012329	bt_nllb_persian	Swedish currency of Iceland	1.0
INEX_LD-2012329	bt_nllb_tamil	Swedish currency Iceland	1.0
INEX_LD-2012331	-1	Seoul Korea river name ethnic group China	0.0909
INEX_LD-2012331	bt_nllb_arabic	Seoul Korea is the name of the river	1.0
INEX_LD-2012331	bt_nllb_french	Seoul Korean river name ethnic group China	0.2
INEX_LD-2012331	bt_nllb_korean	Seoul Korean river name ethnic group China	0.2
INEX_LD-2012331	bt_nllb_swahili	Seoul Korean river name ethnic group China	0.2
INEX_LD-2012331	bt_nllb_persian	Seoul Korea named after the Chinese ethnic group s river	0.125
INEX_LD-2012333	-1	Prime minister Canada nicknamed Silver-Tongued Laurier longest unbroken term	1.0
INEX_LD-2012335	-1	U.S. president authorise nuclear weapons against Japan	1.0
INEX_LD-2012336	-1	1906 territory Papua island Australian	0.5
INEX_LD-2012337	-1	Texas city Baylor University tornado 1953	0.25
INEX_LD-2012339	-1	Nelson Mandela John Dube	0.2
INEX_LD-2012339	bt_nllb_tamil	The first is that of Nelson Mandela	1.0
INEX_LD-2012339	bt_nllb_persian	Nelson Mandela John Duff and the	0.5
INEX_LD-2012339	bt_nllb_korean	Nelson Mandela John Dewey and the	0.25
INEX_LD-2012341	-1	1997  Houston airport president	1.0
INEX_LD-2012343	-1	The Heart of a Woman poet's autobiography	1.0
INEX_LD-2012345	-1	Kennedy assassination governor of Texas seriously injured	1.0
INEX_LD-2012347	-1	seat Florida country Dade	1.0
INEX_LD-2012349	-1	Alexander Nevsky Cathedral Bulgarian city liberation Turks	1.0
INEX_LD-2012351	-1	Indian Cuisine dish rice dhal vegetables roti papad	1.0
INEX_LD-2012353	-1	country German language	0.5
INEX_LD-2012353	bt_nllb_arabic	German speaking country	1.0
INEX_LD-2012353	bt_nllb_chinese_yue	German is the national language	1.0
INEX_LD-2012353	bt_nllb_french	German language	1.0
INEX_LD-2012353	bt_nllb_swahili	German language	1.0
INEX_LD-2012354	-1	greatest guitarist	1.0
INEX_LD-2012355	-1	England football player highest paid	1.0
INEX_LD-2012357	-1	 prima ballerina Bolshoi Theatre 1960	0.0667
INEX_LD-2012357	bt_nllb_korean	The Bolshoi Theatre in	1.0
INEX_LD-2012357	bt_nllb_tamil	The Bram Ballarina Bolshoi Theatre	0.5
INEX_LD-2012359	-1	 Bob Ricker Executive Director the latest front group for the anti-gun movement	1.0
INEX_LD-2012361	-1	most famous award winning actor singer	1.0
INEX_LD-2012363	-1	American twins famous  American professional tennis double players	1.0
INEX_LD-2012365	-1	mathematician computer scientist MIT's six inaugural MacVicar Faculty Fellows	0.0667
INEX_LD-2012365	bt_nllb_french	The first six MacVicar faculty fellows	1.0
INEX_LD-2012365	bt_nllb_russian	Mathematician computer scientist at MIT first six MacVicar faculty fellows	0.0833
INEX_LD-2012365	bt_nllb_german	Mathematician and computer scientist six inaugural MacVicar faculty members	0.0769
INEX_LD-2012367	-1	invented telescope	1.0
INEX_LD-2012369	-1	most famous civic-military airports	0.5
INEX_LD-2012369	bt_nllb_arabic	The most famous civil and military airports	1.0
INEX_LD-2012369	bt_nllb_french	the most famous civil and military airports	1.0
INEX_LD-2012369	bt_nllb_german	The most famous civil and military airports	1.0
INEX_LD-2012369	bt_nllb_persian	The most famous civil and military airports	1.0
INEX_LD-2012369	bt_nllb_russian	The most famous civil military airports	1.0
INEX_LD-2012369	bt_nllb_tamil	The most famous civil military airports	1.0
INEX_LD-2012371	-1	most beautiful railway stations world cities located	0.3333
INEX_LD-2012371	bt_nllb_russian	The world s most beautiful railway stations are located in the city	0.5
INEX_LD-2012371	bt_nllb_tamil	The world s most beautiful railway stations are located in cities	0.5
INEX_LD-2012372	-1	famous historical battlefields opponents fought	1.0
INEX_LD-2012373	-1	birds cannot fly	1.0
INEX_LD-2012375	-1	animals lay eggs mammals	1.0
INEX_LD-2012377	-1	allegedly caused World War I	0.5
INEX_LD-2012377	bt_nllb_french	would have caused World War I	1.0
INEX_LD-2012377	bt_nllb_malay	Accused of causing World War I	1.0
INEX_LD-2012377	bt_nllb_russian	It was supposed to have caused World War I	1.0
INEX_LD-2012381	-1	movie directors directed a block buster	0.5
INEX_LD-2012383	-1	famous computer scientists disappeared at sea	1.0
INEX_LD-2012385	-1	famous politicians vegetarians	0.2
INEX_LD-2012385	bt_nllb_chinese_yue	He was a famous politician a vegetarian	0.25
INEX_LD-2012387	-1	famous river confluence dam constructed	0.2
INEX_LD-2012389	-1	frequently visited sharks gulf Indian Ocean	0.125
INEX_LD-2012389	bt_nllb_german	Common shark in the Indian Ocean	1.0
INEX_LD-2012389	bt_nllb_tamil	The most frequented sharks are the Indian Ocean Gulf	0.2
INEX_LD-2012390	-1	baseball player most homeruns national league	0.0833
INEX_LD-2012390	bt_nllb_arabic	Baseball player most of the home runs of the National League	1.0
INEX_LD-2012390	bt_nllb_french	baseball player with the most home runs in the national league	1.0
INEX_LD-2012390	bt_nllb_malay	Most home runs by a baseball player in the national league	1.0
INEX_LD-2012390	bt_nllb_russian	Major league baseball player with the most home runs in the National League	1.0
INEX_LD-2012390	bt_nllb_swahili	baseball player home runs most of the national league	1.0
INEX_LD-2012390	bt_nllb_tamil	Baseball player with most home runs in the National League	1.0
INEX_LD-2012390	bt_nllb_korean	Major League Baseball player with the highest home runs	0.3333
INEX_LD-2012390	bt_nllb_chinese_yue	Baseball players are the most dominant players in the National League	0.2
INEX_LD-2012390	bt_nllb_persian	The most hated baseball player in the National League	0.2
INEX_XER-100	-1	Operating systems to which Steve Jobs related	0.2
INEX_XER-100	bt_nllb_french	Operating systems associated with Steve Jobs	1.0
INEX_XER-100	bt_nllb_swahili	Operating systems that Steve Jobs was involved in	0.5
INEX_XER-100	bt_nllb_malay	The operating system related to Steve Jobs	0.25
INEX_XER-100	bt_nllb_tamil	Steve Jobs related operating systems	0.25
INEX_XER-106	-1	Noble english person from the Hundred Years' War	1.0
INEX_XER-108	-1	State capitals of the United States of America	0.1667
INEX_XER-108	bt_nllb_french	Capital cities of the States of the United States of America	1.0
INEX_XER-108	bt_nllb_german	Capital cities of the United States of America	1.0
INEX_XER-108	bt_nllb_persian	Capital cities of the United States of America	1.0
INEX_XER-108	bt_nllb_russian	Capital cities of the United States of America	1.0
INEX_XER-108	bt_nllb_malay	Capital of the United States	0.5
INEX_XER-108	bt_nllb_swahili	The capital of the United States	0.5
INEX_XER-108	bt_nllb_tamil	The capitals of the United States	0.5
INEX_XER-108	bt_nllb_arabic	The capitals of the United States of America	0.2
INEX_XER-108	bt_nllb_korean	The capital of the United States of America	0.2
INEX_XER-109	-1	National capitals situated on islands	0.0833
INEX_XER-109	bt_nllb_arabic	National capitals on the islands	0.125
INEX_XER-109	bt_nllb_chinese_yue	The capital of the island nation	0.125
INEX_XER-109	bt_nllb_malay	The capital of the island nation	0.125
INEX_XER-109	bt_nllb_persian	National capitals on the islands	0.125
INEX_XER-110	-1	Nobel Prize in Literature winners who were also poets	0.3333
INEX_XER-110	bt_nllb_korean	Nobel Prize winner in Literature also a poet	0.5
INEX_XER-110	bt_nllb_malay	Nobel Prize winner in Literature who was also a poet	0.5
INEX_XER-110	bt_nllb_tamil	Nobel Prize winners in literature and poets	0.5
INEX_XER-113	-1	Formula 1 drivers that won the Monaco Grand Prix	0.1667
INEX_XER-113	bt_nllb_chinese_yue	The Monaco Grand Prix F racer	1.0
INEX_XER-113	bt_nllb_german	Formula One drivers who have won the Monaco Grand Prix	0.5
INEX_XER-114	-1	Formula one races in Europe	1.0
INEX_XER-115	-1	Formula One World Constructors' Champions	1.0
INEX_XER-116	-1	Italian nobel prize winners	1.0
INEX_XER-117	-1	Musicians who appeared in the Blues Brothers movies	1.0
INEX_XER-118	-1	French car models in 1960's	0.0152
INEX_XER-119	-1	Swiss cantons where they speak German	1.0
INEX_XER-121	-1	US presidents since 1960	0.5
INEX_XER-122	-1	Movies with eight or more Academy Awards	0.1111
INEX_XER-122	bt_nllb_arabic	Movies that have won eight or more Academy Awards	0.5
INEX_XER-122	bt_nllb_tamil	Movies that have won eight or more Academy Awards	0.5
INEX_XER-123	-1	FIFA world cup national team winners since 1974	0.3333
INEX_XER-123	bt_nllb_persian	The winners of the FIFA World Cup since	0.5
INEX_XER-124	-1	Novels that won the Booker Prize	1.0
INEX_XER-125	-1	countries which have won the FIFA world cup	0.3333
INEX_XER-125	bt_nllb_tamil	FIFA World Cup winners	1.0
INEX_XER-125	bt_nllb_arabic	Countries that have won the FIFA World Cup	0.5
INEX_XER-125	bt_nllb_chinese_yue	The country that won the World Cup	0.5
INEX_XER-125	bt_nllb_french	countries that have won the FIFA World Cup	0.5
INEX_XER-125	bt_nllb_german	Countries that have won the FIFA World Cup	0.5
INEX_XER-125	bt_nllb_korean	The country that won the FIFA World Cup	0.5
INEX_XER-125	bt_nllb_malay	countries that have won the FIFA World Cup	0.5
INEX_XER-125	bt_nllb_persian	The countries that won the FIFA World Cup	0.5
INEX_XER-125	bt_nllb_russian	countries that have won the World Cup	0.5
INEX_XER-125	bt_nllb_swahili	countries that have won the FIFA World Cup	0.5
INEX_XER-126	-1	toy train manufacturers that are still in business	1.0
INEX_XER-127	-1	german female politicians	1.0
INEX_XER-128	-1	Bond girls	1.0
INEX_XER-129	-1	Science fiction book written in the 1980	0.0263
INEX_XER-130	-1	Star Trek Captains	0.5
INEX_XER-130	bt_nllb_korean	Star Trek captain please	1.0
INEX_XER-132	-1	living nordic classical composers	1.0
INEX_XER-133	-1	EU countries	1.0
INEX_XER-134	-1	record-breaking sprinters in male 100-meter sprints	0.2
INEX_XER-134	bt_nllb_persian	The record setting sprinters in the men s meter sprint	0.25
INEX_XER-135	-1	professional baseball team in Japan	1.0
INEX_XER-136	-1	Japanese players in Major League Baseball	1.0
INEX_XER-138	-1	National Parks East Coast Canada US	0.5
INEX_XER-138	bt_nllb_korean	National Park on the east coast of Canada	1.0
INEX_XER-138	bt_nllb_russian	National parks of the Eastern coast of Canada	1.0
INEX_XER-138	bt_nllb_swahili	National Parks on the East Coast of Canada	1.0
INEX_XER-139	-1	Films directed by Akira Kurosawa	1.0
INEX_XER-140	-1	Airports in Germany	1.0
INEX_XER-141	-1	Universities in Catalunya	1.0
INEX_XER-143	-1	Hanseatic league in Germany in the Netherlands Circle	0.1667
INEX_XER-143	bt_nllb_tamil	The Hanseatic League in Germany in the Netherlands	0.25
INEX_XER-143	bt_nllb_chinese_yue	The German Hanseatic League the Dutch Circuit	0.2
INEX_XER-144	-1	chess world champions	1.0
INEX_XER-147	-1	Chemical elements that are named after people	0.2
INEX_XER-60	-1	olympic classes dinghy sailing	1.0
INEX_XER-62	-1	Neil Gaiman novels	1.0
INEX_XER-63	-1	Hugo awarded best novels	1.0
INEX_XER-64	-1	Alan Moore graphic novels adapted to film	0.5
INEX_XER-64	bt_nllb_arabic	Alan Moore graphic novels are set for theaters	1.0
INEX_XER-64	bt_nllb_chinese_yue	Alan Moore s graphic novel was made into a movie	1.0
INEX_XER-64	bt_nllb_swahili	Alan Moore graphic novels related to film	1.0
INEX_XER-65	-1	Pacific navigators Australia explorers	1.0
INEX_XER-67	-1	Ferris and observation wheels	1.0
INEX_XER-72	-1	films shot in Venice	1.0
INEX_XER-73	-1	magazines about indie-music	1.0
INEX_XER-74	-1	circus mammals	0.2
INEX_XER-79	-1	Works by Charles Rennie Mackintosh	1.0
INEX_XER-81	-1	Movies about English hooligans	1.0
INEX_XER-86	-1	List of countries in World War Two	0.3333
INEX_XER-86	bt_nllb_arabic	List of countries in World War II	1.0
INEX_XER-86	bt_nllb_chinese_yue	List of countries in World War II	1.0
INEX_XER-86	bt_nllb_french	List of countries of World War II	1.0
INEX_XER-86	bt_nllb_german	List of countries in World War II	1.0
INEX_XER-86	bt_nllb_korean	List of countries that fought in World War II	1.0
INEX_XER-86	bt_nllb_malay	List of countries in World War II	1.0
INEX_XER-86	bt_nllb_swahili	List of countries that participated in World War II	1.0
INEX_XER-86	bt_nllb_persian	List of countries involved in World War II	0.5
INEX_XER-86	bt_nllb_tamil	List of countries involved in World War II	0.5
INEX_XER-87	-1	Axis powers of World War II	1.0
INEX_XER-88	-1	Nordic authors who are known for children's literature	1.0
INEX_XER-91	-1	Paul Auster novels	1.0
INEX_XER-94	-1	Hybrid cars sold in Europe	0.3333
INEX_XER-95	-1	Tom Hanks movies where he plays a leading role.	1.0
INEX_XER-96	-1	Pure object-oriented programing languages	1.0
INEX_XER-97	-1	Compilers that can compile both C and C++	1.0
INEX_XER-98	-1	Makers of lawn tennis rackets	0.1667
INEX_XER-98	bt_nllb_french	Manufacturers of lawn tennis rackets	1.0
INEX_XER-98	bt_nllb_german	Manufacturers of lawn tennis rackets	1.0
INEX_XER-98	bt_nllb_korean	We re a manufacturer of lawn tennis rackets	1.0
INEX_XER-98	bt_nllb_malay	Manufacturer of lawn tennis rackets	1.0
INEX_XER-98	bt_nllb_russian	Manufacturers of lawn tennis rockets	1.0
INEX_XER-98	bt_nllb_swahili	Manufacturers of lawn tennis rackets	1.0
INEX_XER-98	bt_nllb_tamil	The manufacturers of lawn tennis rackets	1.0
INEX_XER-98	bt_nllb_arabic	The manufacturer of tennis racquets for the fatigued	0.2
INEX_XER-99	-1	Computer systems that have a recursive acronym for the name	1.0
QALD2_te-1	-1	Which German cities have more than 250000 inhabitants?	0.3333
QALD2_te-1	bt_nllb_chinese_yue	Which city in Germany has more than people	1.0
QALD2_te-1	bt_nllb_malay	Which city in Germany has more than inhabitants	1.0
QALD2_te-1	bt_nllb_persian	Which German cities have a population of more than	0.5
QALD2_te-1	bt_nllb_swahili	What cities in Germany have more than inhabitants	0.5
QALD2_te-100	-1	Who produces Orangina?	1.0
QALD2_te-11	-1	Who is the Formula 1 race driver with the most races?	0.0143
QALD2_te-11	bt_nllb_arabic	Who s the Formula One driver with the most races	0.0333
QALD2_te-11	bt_nllb_french	Who s the most raced Formula One driver	0.0333
QALD2_te-11	bt_nllb_german	Who s the Formula One driver with the most races	0.0333
QALD2_te-11	bt_nllb_korean	Who s the Formula One driver with the most races	0.0333
QALD2_te-11	bt_nllb_malay	Who s the most raced Formula One driver	0.0333
QALD2_te-11	bt_nllb_persian	Who s the most competitive Formula One driver	0.0244
QALD2_te-11	bt_nllb_tamil	Who is the most successful Formula driver	0.0244
QALD2_te-11	bt_nllb_russian	Who s the most successful Formula One driver	0.0227
QALD2_te-12	-1	Give me all world heritage sites designated within the past five years.	0.5
QALD2_te-12	bt_nllb_german	Give me all the world heritage sites that have been exhibited in the last five years	1.0
QALD2_te-12	bt_nllb_tamil	Give me everything that has been declared World Heritage Sites in the last five years	1.0
QALD2_te-13	-1	Who is the youngest player in the Premier League?	0.5
QALD2_te-14	-1	Give me all members of Prodigy.	0.0417
QALD2_te-14	bt_nllb_malay	Give it to all the Prodigy members	0.05
QALD2_te-15	-1	What is the longest river?	0.5
QALD2_te-17	-1	Give me all cars that are produced in Germany.	0.0769
QALD2_te-19	-1	Give me all people that were born in Vienna and died in Berlin.	0.0192
QALD2_te-19	bt_nllb_chinese_yue	To all of us who were born in Vienna and died in Berlin	0.04
QALD2_te-2	-1	Who was the successor of John F. Kennedy?	0.0556
QALD2_te-2	bt_nllb_tamil	Who is next to John F Kennedy	0.1
QALD2_te-2	bt_nllb_arabic	Who was John F Kennedy s successor	0.0769
QALD2_te-2	bt_nllb_french	Who was John F Kennedy s successor	0.0769
QALD2_te-2	bt_nllb_german	Who was John F Kennedy s successor	0.0769
QALD2_te-2	bt_nllb_korean	Who was John F Kennedy s successor	0.0769
QALD2_te-2	bt_nllb_persian	Who was John F Kennedy s successor	0.0769
QALD2_te-2	bt_nllb_russian	Who was John F Kennedy s successor	0.0769
QALD2_te-2	bt_nllb_swahili	Who was John F Kennedy s successor	0.0769
QALD2_te-21	-1	What is the capital of Canada?	0.0149
QALD2_te-22	-1	Who is the governor of Texas?	1.0
QALD2_te-24	-1	Who was the father of Queen Elizabeth II?	1.0
QALD2_te-25	-1	Which U.S. state has been admitted latest?	0.0526
QALD2_te-25	bt_nllb_malay	Which state was the last to be admitted	0.5
QALD2_te-25	bt_nllb_french	Which state in the United States has been most recently admitted	0.1429
QALD2_te-25	bt_nllb_tamil	What U S state has recently been admitted	0.1429
QALD2_te-27	-1	Sean Parnell is the governor of which U.S. state?	1.0
QALD2_te-28	-1	Give me all movies directed by Francis Ford Coppola.	1.0
QALD2_te-29	-1	Give me all actors starring in movies directed by and starring William Shatner.	0.5
QALD2_te-29	bt_nllb_malay	Give me all the actors who starred in the films directed by and starring William Shatner	1.0
QALD2_te-3	-1	Who is the mayor of Berlin?	0.3333
QALD2_te-31	-1	Give me all current Methodist national leaders.	0.1111
QALD2_te-31	bt_nllb_tamil	Give me all the current national leaders of the Methodist Church	0.1429
QALD2_te-33	-1	Give me all Australian nonprofit organizations.	0.0417
QALD2_te-33	bt_nllb_korean	Listen to all the non profit organizations in Australia	0.0909
QALD2_te-33	bt_nllb_tamil	Give me the Australian non profit organizations	0.0625
QALD2_te-34	-1	In which military conflicts did Lawrence of Arabia participate?	0.3333
QALD2_te-34	bt_nllb_chinese_yue	What war did Lawrence of Arabia fight	1.0
QALD2_te-35	-1	Who developed Skype?	0.2
QALD2_te-35	bt_nllb_tamil	Who created Skype	1.0
QALD2_te-39	-1	Give me all companies in Munich.	0.0227
QALD2_te-40	-1	List all boardgames by GMT.	1.0
QALD2_te-41	-1	Who founded Intel?	1.0
QALD2_te-42	-1	Who is the husband of Amanda Palmer?	0.1111
QALD2_te-43	-1	Give me all breeds of the German Shepherd dog.	1.0
QALD2_te-44	-1	Which cities does the Weser flow through?	1.0
QALD2_te-45	-1	Which countries are connected by the Rhine?	0.5
QALD2_te-46	-1	Which professional surfers were born on the Philippines?	0.0417
QALD2_te-46	bt_nllb_korean	Who are the Filipino born professional surfers	0.3333
QALD2_te-46	bt_nllb_persian	What professional surfer was born in the Philippines	0.1
QALD2_te-46	bt_nllb_tamil	What professional surfer was born in the Philippines	0.1
QALD2_te-46	bt_nllb_russian	What professional surfers were born in the Philippines	0.0588
QALD2_te-46	bt_nllb_german	What kind of professional surfers are born in the Philippines	0.0556
QALD2_te-46	bt_nllb_swahili	Where are the professional surfers born in the Philippines	0.0556
QALD2_te-46	bt_nllb_chinese_yue	Who was born a professional surfer in the Philippines	0.0455
QALD2_te-48	-1	In which UK city are the headquarters of the MI6?	0.0
QALD2_te-49	-1	Which other weapons did the designer of the Uzi develop?	0.5
