qid	order	query	qld.recip_rank
INEX_LD-2012305	-1	North Dakota's lowest river of another colour	0.0625
INEX_LD-2012305	bt_nllb_tamil	Another color of North Dakota s lowest river	0.0588
INEX_LD-2012305	bt_nllb_swahili	North Dakota s lowest river of other colors	0.05
INEX_LD-2012305	bt_nllb_russian	North Dakota s lowest river of any other color	0.0455
INEX_LD-2012307	-1	 July, 1850  president died Millard Fillmore sworn following day	0.2
INEX_LD-2012307	bt_nllb_arabic	In July President Millard Fillmore died He took the oath the next day	0.1667
INEX_LD-2012307	bt_nllb_german	In July President Millard Fillmore died taking the oath of office the next day	0.1667
INEX_LD-2012307	bt_nllb_malay	July President Millard Fillmore died taking the oath the next day	0.1111
INEX_LD-2012307	bt_nllb_korean	In July President Millard Fillmore died and was inaugurated the next day	0.1
INEX_LD-2012307	bt_nllb_russian	July President died Millard Fillmore took the oath the next day	0.1
INEX_LD-2012307	bt_nllb_swahili	July President Millard Fillmore died and took the oath the next day	0.1
INEX_LD-2012309	-1	residents small island city-state  Malay Peninsula Chinese	0.1111
INEX_LD-2012309	bt_nllb_arabic	Population small island city state of the Malay Peninsula Chinese	0.0667
INEX_LD-2012309	bt_nllb_chinese_yue	The people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people the people and the people the people the people the people the people the people the people the people the people the people the people the people the people the people and the people the people the people the people the people the people the people the people the people and the people the people the people the people the people the people and the people the people the people the people and the people the people the people the people and the people the people the people the people the people and the people the people the people and the people the people the	0.0
INEX_LD-2012311	-1	John Lennon Yoko Ono album Starting Over	1.0
INEX_LD-2012311	bt_nllb_french	John Lennon Yoko Ono album from again	0.5
INEX_LD-2012311	bt_nllb_malay	John Lennon Yoko Ono album is restarted	0.5
INEX_LD-2012311	bt_nllb_russian	John Lennon s Yoko Ono album Stumping Again is the first album by the band to be released by the label	0.25
INEX_LD-2012313	-1	John Turturro 1991 Coen Brothers film	1.0
INEX_LD-2012313	bt_nllb_persian	John Torrow from the movie The Quinn Brothers	0.0
INEX_LD-2012313	bt_nllb_tamil	John D Artour film The Cone Brother	0.0
INEX_LD-2012315	-1	Baguio Quezon City  Manila official independence 1945	0.0167
INEX_LD-2012315	bt_nllb_tamil	The city of Bajo Cajon Manila official independence	0.0
INEX_LD-2012317	-1	daggeroso inclined to use a dagger novel Sons and Lovers	0.2
INEX_LD-2012317	bt_nllb_german	Daugeroz tends to use a dagger novel Sons and Lovers	0.1667
INEX_LD-2012317	bt_nllb_malay	Daggeroso tends to use the dagger novel Sons and Lovers	0.1667
INEX_LD-2012317	bt_nllb_swahili	The daggeroso had a habit of using the dagger novel Sons and Lovers	0.1429
INEX_LD-2012317	bt_nllb_arabic	Hammer tends to use hammer novel sons and lovers	0.0106
INEX_LD-2012317	bt_nllb_chinese_yue	Hands on hands on hands on hands on hands	0.0
INEX_LD-2012317	bt_nllb_korean	Dazeros leaned in to write a novel	0.0
INEX_LD-2012317	bt_nllb_persian	The dagger was willing to use the novel The Dagger boys and lovers	0.0
INEX_LD-2012317	bt_nllb_tamil	Knife novel boys and lovers who want to use knife novel	0.0
INEX_LD-2012318	-1	Directed Bela Glen Glenda Bride Monster Plan 9 Outer Space	0.2
INEX_LD-2012318	bt_nllb_persian	Directed by Bella Glenn Glenda Wild Wedding Show	0.0208
INEX_LD-2012318	bt_nllb_arabic	Director Bella Glenn Glenda s wedding party is brutal	0.0145
INEX_LD-2012319	-1	 1994 short story collection Alice Munro is Open	1.0
INEX_LD-2012319	bt_nllb_korean	A collection of short stories by Alice Muroy published in	0.2
INEX_LD-2012321	-1	Asian port state-city Sir Stamford Raffles	1.0
INEX_LD-2012321	bt_nllb_korean	The port city of Stamford Raples Asia	0.1
INEX_LD-2012321	bt_nllb_chinese_yue	The port city of Asia Stanford Lavals	0.0
INEX_LD-2012323	-1	Large glaciers island nation Langjokull Hofsjokull Vatnajokull	1.0
INEX_LD-2012323	bt_nllb_tamil	The Great Glacier Island Nation of Longjökul Hofsjökul and Watnajökul	0.5
INEX_LD-2012323	bt_nllb_chinese_yue	The Great Glacier the Island State the Lancaster the Hofshokel the Waternackel	0.0238
INEX_LD-2012323	bt_nllb_russian	Large glaciers island nation of Langejoul Hojjoul Vatnajoul	0.0128
INEX_LD-2012323	bt_nllb_arabic	The great ice island of the people of Nankol Hovszokol and Ouna Jokol	0.0
INEX_LD-2012325	-1	successor James G. Blaine studied law	1.0
INEX_LD-2012325	bt_nllb_arabic	James J Blaine studied law	0.5
INEX_LD-2012325	bt_nllb_chinese_yue	James G Blaine who followed studied law	0.5
INEX_LD-2012325	bt_nllb_russian	Vice President James Blaine is studying law	0.0526
INEX_LD-2012325	bt_nllb_korean	I was a law student for James G Gray s successor	0.0385
INEX_LD-2012325	bt_nllb_tamil	His successor James G Planne studied law	0.0385
INEX_LD-2012327	-1	Beloved author African-American Nobel Prize Literature	1.0
INEX_LD-2012327	bt_nllb_french	The beloved African American Nobel Prize winner for literature	0.5
INEX_LD-2012327	bt_nllb_korean	The beloved African American writer the Nobel Prize for Literature	0.5
INEX_LD-2012327	bt_nllb_malay	Beloved writer African American Nobel Prize in Literature	0.5
INEX_LD-2012327	bt_nllb_swahili	Beloved African American writer Nobel Prize in Literature	0.5
INEX_LD-2012327	bt_nllb_arabic	The beloved author of African American literature Nobel Prize winner	0.3333
INEX_LD-2012327	bt_nllb_german	Beloved author African American Nobel Prize winner for literature	0.3333
INEX_LD-2012327	bt_nllb_russian	Favorite author African American Nobel laureate in literature	0.3333
INEX_LD-2012327	bt_nllb_chinese_yue	He was an African American writer a Nobel laureate	0.1429
INEX_LD-2012327	bt_nllb_persian	Popular African American writer	0.0
INEX_LD-2012329	-1	Sweden Iceland currency	0.5
INEX_LD-2012331	-1	Seoul Korea river name ethnic group China	0.0909
INEX_LD-2012331	bt_nllb_chinese_yue	Seoul South Korean name ethnic group China	0.0714
INEX_LD-2012331	bt_nllb_tamil	Seoul korea six name ethnic group china	0.0588
INEX_LD-2012331	bt_nllb_malay	Seoul Korean name of ethnic Chinese river	0.0435
INEX_LD-2012333	-1	Prime minister Canada nicknamed Silver-Tongued Laurier longest unbroken term	1.0
INEX_LD-2012333	bt_nllb_chinese_yue	The Canadian Prime Minister calls Laurel silver	0.5
INEX_LD-2012333	bt_nllb_persian	Canadian Prime Minister Laurent Laurier the longest serving non stop	0.5
INEX_LD-2012333	bt_nllb_russian	Prime Minister of Canada is named Silver Tonged Lorier for the longest continuous term	0.25
INEX_LD-2012333	bt_nllb_tamil	Canadian Prime Minister Nicknamed Loreau in Silver Foot	0.25
INEX_LD-2012333	bt_nllb_german	The Prime Minister of Canada has been called the Silver Tonged Laurier	0.2
INEX_LD-2012333	bt_nllb_arabic	The Canadian prime minister nicknamed Laurie the Silver tongued is the longest serving incumbent	0.1111
INEX_LD-2012335	-1	U.S. president authorise nuclear weapons against Japan	1.0
INEX_LD-2012335	bt_nllb_arabic	The US president allows nuclear weapons against Japan	0.5
INEX_LD-2012335	bt_nllb_chinese_yue	The US President authorized Japanese nuclear weapons	0.5
INEX_LD-2012335	bt_nllb_french	US President authorizes nuclear weapons against Japan	0.5
INEX_LD-2012335	bt_nllb_korean	The President of the United States has approved nuclear weapons against Japan	0.5
INEX_LD-2012335	bt_nllb_malay	The US president authorized nuclear weapons against Japan	0.5
INEX_LD-2012335	bt_nllb_persian	The US President authorizes nuclear weapons against Japan	0.5
INEX_LD-2012335	bt_nllb_german	US presidents approve nuclear weapons against Japan	0.3333
INEX_LD-2012335	bt_nllb_russian	The President of the United States has authorized nuclear weapons against Japan	0.3333
INEX_LD-2012336	-1	1906 territory Papua island Australian	0.5
INEX_LD-2012336	bt_nllb_german	Territory of Papua Island Australia	0.3333
INEX_LD-2012336	bt_nllb_korean	Territory of the islands of Papua Australia	0.3333
INEX_LD-2012336	bt_nllb_russian	Territory of Papua Island Australia	0.3333
INEX_LD-2012336	bt_nllb_malay	Papua province of the Australian island	0.2
INEX_LD-2012336	bt_nllb_swahili	area Papua island Australia	0.1429
INEX_LD-2012336	bt_nllb_arabic	Papua Island of Australia	0.1111
INEX_LD-2012336	bt_nllb_chinese_yue	State of the Bahamas Australia	0.0
INEX_LD-2012337	-1	Texas city Baylor University tornado 1953	0.25
INEX_LD-2012337	bt_nllb_korean	Baylor University in Texas located in the city of Tornado Texas in	0.1111
INEX_LD-2012337	bt_nllb_swahili	The Baylor University tornado Texas	0.0625
INEX_LD-2012337	bt_nllb_persian	Toronto at Baylor University in Texas in	0.037
INEX_LD-2012337	bt_nllb_tamil	Texas City Baylor University storm in	0.0357
INEX_LD-2012337	bt_nllb_arabic	Texas City Baylor University hurricanes	0.0204
INEX_LD-2012337	bt_nllb_chinese_yue	The lightning strike at the University of Texas at Bell	0.0
INEX_LD-2012339	-1	Nelson Mandela John Dube	0.2
INEX_LD-2012339	bt_nllb_arabic	Nelson Mandela John Duff and I have a lot of friends	0.0909
INEX_LD-2012339	bt_nllb_german	The Commission is also responsible for the implementation of the European Union s	0.0
INEX_LD-2012341	-1	1997  Houston airport president	1.0
INEX_LD-2012343	-1	The Heart of a Woman poet's autobiography	1.0
INEX_LD-2012343	bt_nllb_persian	The book of the poet s suicide the heart of a woman	0.2
INEX_LD-2012343	bt_nllb_french	The Heart of a Woman	0.0833
INEX_LD-2012343	bt_nllb_korean	The heart of a woman	0.0833
INEX_LD-2012343	bt_nllb_malay	The heart of a woman	0.0833
INEX_LD-2012343	bt_nllb_tamil	The biography of a female poet	0.0
INEX_LD-2012345	-1	Kennedy assassination governor of Texas seriously injured	1.0
INEX_LD-2012345	bt_nllb_persian	Kennedy s death was a serious injury to the Texas commander	0.25
INEX_LD-2012347	-1	seat Florida country Dade	1.0
INEX_LD-2012347	bt_nllb_swahili	Florida state seat sister	0.5
INEX_LD-2012347	bt_nllb_tamil	Dade of Florida	0.5
INEX_LD-2012347	bt_nllb_arabic	Florida seat is Dead Country	0.2
INEX_LD-2012347	bt_nllb_french	headquarters of Florida Dade Country	0.0769
INEX_LD-2012347	bt_nllb_chinese_yue	I m sitting in Florida	0.0
INEX_LD-2012347	bt_nllb_persian	He gave the Florida State Chair	0.0
INEX_LD-2012347	bt_nllb_russian	Location of Florida country of Dada	0.0
INEX_LD-2012349	-1	Alexander Nevsky Cathedral Bulgarian city liberation Turks	1.0
INEX_LD-2012349	bt_nllb_french	Alexandr Nevsky Cathedral Bulgarian liberation of the city Turks	0.5
INEX_LD-2012349	bt_nllb_persian	The Alexander Nosky Cathedral of the Turks	0.0769
INEX_LD-2012351	-1	Indian Cuisine dish rice dhal vegetables roti papad	1.0
INEX_LD-2012351	bt_nllb_french	Indian rice dishes	0.5
INEX_LD-2012351	bt_nllb_korean	Indian cuisine rice moon vegetables roti pad	0.5
INEX_LD-2012351	bt_nllb_persian	Indian rice dishes roasted papad vegetables	0.5
INEX_LD-2012353	-1	country German language	0.5
INEX_LD-2012353	bt_nllb_korean	National German	0.3333
INEX_LD-2012353	bt_nllb_persian	German	0.2
INEX_LD-2012354	-1	greatest guitarist	1.0
INEX_LD-2012354	bt_nllb_arabic	The greatest guitar	0.5
INEX_LD-2012354	bt_nllb_korean	The greatest guitarist of all time	0.3333
INEX_LD-2012354	bt_nllb_chinese_yue	The best guitar players	0.0833
INEX_LD-2012354	bt_nllb_persian	The best guitar player	0.0833
INEX_LD-2012354	bt_nllb_tamil	The best guitar	0.027
INEX_LD-2012355	-1	England football player highest paid	1.0
INEX_LD-2012355	bt_nllb_french	The highest paid English football player	0.125
INEX_LD-2012355	bt_nllb_swahili	England footballer paid more	0.125
INEX_LD-2012355	bt_nllb_korean	The highest salary for an English footballer	0.1
INEX_LD-2012355	bt_nllb_arabic	The highest paid English footballer	0.0714
INEX_LD-2012355	bt_nllb_chinese_yue	The highest paid English footballers	0.0714
INEX_LD-2012355	bt_nllb_malay	The highest paid English footballer	0.0714
INEX_LD-2012355	bt_nllb_russian	The highest paid English footballer	0.0714
INEX_LD-2012355	bt_nllb_tamil	The highest paid English footballer	0.0714
INEX_LD-2012355	bt_nllb_persian	The best English footballer	0.0
INEX_LD-2012357	-1	 prima ballerina Bolshoi Theatre 1960	0.0667
INEX_LD-2012357	bt_nllb_arabic	The Burmese Ballerina at the Bolshoi Theatre	0.0385
INEX_LD-2012357	bt_nllb_german	Primo ballerina of the Bolshoi Theatre	0.0385
INEX_LD-2012357	bt_nllb_persian	Perma Ballerina at the Bolshoi Theatre in	0.0385
INEX_LD-2012357	bt_nllb_russian	Prima ballerina of the Grand Theatre	0.0385
INEX_LD-2012357	bt_nllb_swahili	principal dancer of the Bolshoi Theatre	0.027
INEX_LD-2012357	bt_nllb_chinese_yue	She made her debut at the Boston Theater in	0.0
INEX_LD-2012359	-1	 Bob Ricker Executive Director the latest front group for the anti-gun movement	1.0
INEX_LD-2012359	bt_nllb_korean	Bob Recker the executive director of the latest frontline group of the anti gun movement	0.0182
INEX_LD-2012359	bt_nllb_arabic	Chief executive Bob Recker is the latest group on the frontline of the anti gun movement	0.0
INEX_LD-2012359	bt_nllb_persian	Bob Riker CEO of the last front for the anti gun movement	0.0
INEX_LD-2012359	bt_nllb_russian	Executive Director Bob Riker is the last group of the anti weapon front	0.0
INEX_LD-2012361	-1	most famous award winning actor singer	1.0
INEX_LD-2012361	bt_nllb_tamil	Most popular award winning actor singer	0.2
INEX_LD-2012361	bt_nllb_persian	Most famous actor singer winner	0.0667
INEX_LD-2012361	bt_nllb_chinese_yue	The most famous actors singers	0.0417
INEX_LD-2012361	bt_nllb_french	the most famous actor and singer	0.0417
INEX_LD-2012361	bt_nllb_russian	Most famous actor singer	0.0417
INEX_LD-2012361	bt_nllb_german	Most famous award winner and singer	0.04
INEX_LD-2012361	bt_nllb_swahili	Most famous award winning dancer and musician	0.0185
INEX_LD-2012361	bt_nllb_arabic	The most famous and richest actor	0.0
INEX_LD-2012361	bt_nllb_korean	The most famous actress and singer	0.0
INEX_LD-2012361	bt_nllb_malay	The most famous actress and singer	0.0
INEX_LD-2012363	-1	American twins famous  American professional tennis double players	1.0
INEX_LD-2012363	bt_nllb_russian	American twins famous American professional tennis players in the double game	0.5
INEX_LD-2012363	bt_nllb_tamil	American twins are famous American professional tennis twins	0.5
INEX_LD-2012363	bt_nllb_arabic	Famous American twins increasingly professional American players	0.0
INEX_LD-2012365	-1	mathematician computer scientist MIT's six inaugural MacVicar Faculty Fellows	0.0667
INEX_LD-2012365	bt_nllb_korean	The first six MacVicar professors at MIT	0.05
INEX_LD-2012365	bt_nllb_swahili	mathematician computer scientist mit six inaugural macvicar college associates	0.05
INEX_LD-2012365	bt_nllb_chinese_yue	Mathematician computer scientist and six MacVicar graduates from MIT	0.0345
