qid	order	query	bm25.map
303	pred.refiner.1	hubble telescope achievements great observatories program hubble space telescope standard candles hubble space telescope	0.2914
303	pred.refiner.10	hubble telescope achievements great observatories program hubble space telescope standard candles hubble space telescope	0.2914
303	pred.refiner.2	hubble telescope achievements great observatories program hubble space telescope standard candles hubble space telescope	0.2914
303	pred.refiner.3	hubble telescope achievements great observatories program hubble space telescope standard candles hubble space telescope	0.2914
303	pred.refiner.4	hubble telescope achievements great observatories program hubble space telescope standard candles hubble space telescope	0.2914
303	pred.refiner.5	hubble telescope achievements great observatories program hubble space telescope standard candles hubble space telescope	0.2914
303	pred.refiner.6	hubble telescope achievements great observatories program hubble space telescope standard candles hubble space telescope	0.2914
303	pred.refiner.7	hubble telescope achievements great observatories program hubble space telescope standard candles hubble space telescope	0.2914
303	pred.refiner.8	hubble telescope achievements great observatories program hubble space telescope standard candles hubble space telescope	0.2914
303	pred.refiner.9	hubble telescope achievements great observatories program hubble space telescope standard candles hubble space telescope	0.2914
304	-1	endangered species (mammals)	0.0591
304	pred.refiner.1	endangered species animals	0.0698
304	pred.refiner.10	endangered species animals	0.0698
304	pred.refiner.2	endangered species animals	0.0698
304	pred.refiner.3	endangered species animals	0.0698
304	pred.refiner.4	endangered species animals	0.0698
304	pred.refiner.5	endangered species animals	0.0698
304	pred.refiner.6	endangered species animals	0.0698
304	pred.refiner.7	endangered species animals	0.0698
304	pred.refiner.8	endangered species animals	0.0698
304	pred.refiner.9	endangered species animals	0.0698
305	-1	most dangerous vehicles	0.0013
305	pred.refiner.1	risk vehicle	0.0071
305	pred.refiner.10	risk vehicle	0.0071
305	pred.refiner.2	risk vehicle	0.0071
305	pred.refiner.3	risk vehicle	0.0071
305	pred.refiner.4	risk vehicle	0.0071
305	pred.refiner.5	risk vehicle	0.0071
305	pred.refiner.6	risk vehicle	0.0071
305	pred.refiner.7	risk vehicle	0.0071
305	pred.refiner.8	risk vehicle	0.0071
305	pred.refiner.9	risk vehicle	0.0071
306	-1	african civilian deaths	0.0486
306	pred.refiner.1	african civilian deaths end	0.055
306	pred.refiner.10	african civilian deaths end	0.055
306	pred.refiner.2	african civilian deaths end	0.055
306	pred.refiner.3	african civilian deaths end	0.055
306	pred.refiner.4	african civilian deaths end	0.055
306	pred.refiner.5	african civilian deaths end	0.055
306	pred.refiner.6	african civilian deaths end	0.055
306	pred.refiner.7	african civilian deaths end	0.055
306	pred.refiner.8	african civilian deaths end	0.055
306	pred.refiner.9	african civilian deaths end	0.055
307	-1	new hydroelectric projects	0.1656
307	pred.refiner.1	new hydroelectric projects hydroelectricity project	0.1657
307	pred.refiner.10	new hydroelectric projects hydroelectricity project	0.1657
307	pred.refiner.2	new hydroelectric projects hydroelectricity project	0.1657
307	pred.refiner.3	new hydroelectric projects hydroelectricity project	0.1657
307	pred.refiner.4	new hydroelectric projects hydroelectricity project	0.1657
307	pred.refiner.5	new hydroelectric projects hydroelectricity project	0.1657
307	pred.refiner.6	new hydroelectric projects hydroelectricity project	0.1657
307	pred.refiner.7	new hydroelectric projects hydroelectricity project	0.1657
307	pred.refiner.8	new hydroelectric projects hydroelectricity project	0.1657
307	pred.refiner.9	new hydroelectric projects hydroelectricity project	0.1657
308	-1	implant dentistry	0.2833
308	pred.refiner.1	implant teeth	0.4167
308	pred.refiner.10	implant teeth	0.4167
308	pred.refiner.2	implant teeth	0.4167
308	pred.refiner.3	implant teeth	0.4167
308	pred.refiner.4	implant teeth	0.4167
308	pred.refiner.5	implant teeth	0.4167
308	pred.refiner.6	implant teeth	0.4167
308	pred.refiner.7	implant teeth	0.4167
308	pred.refiner.8	implant teeth	0.4167
308	pred.refiner.9	implant teeth	0.4167
309	-1	rap and crime	0.0
309	pred.refiner.1	rap crime music hip hop	0.005
309	pred.refiner.10	rap crime music hip hop	0.005
309	pred.refiner.2	rap crime music hip hop	0.005
309	pred.refiner.3	rap crime music hip hop	0.005
309	pred.refiner.4	rap crime music hip hop	0.005
309	pred.refiner.5	rap crime music hip hop	0.005
309	pred.refiner.6	rap crime music hip hop	0.005
309	pred.refiner.7	rap crime music hip hop	0.005
309	pred.refiner.8	rap crime music hip hop	0.005
309	pred.refiner.9	rap crime music hip hop	0.005
310	-1	radio waves and brain cancer	0.1455
310	pred.refiner.1	radio waves brain cancer television brain leukemia lymphoma	0.1691
310	pred.refiner.10	radio waves brain cancer television brain leukemia lymphoma	0.1691
310	pred.refiner.2	radio waves brain cancer television brain leukemia lymphoma	0.1691
310	pred.refiner.3	radio waves brain cancer television brain leukemia lymphoma	0.1691
310	pred.refiner.4	radio waves brain cancer television brain leukemia lymphoma	0.1691
310	pred.refiner.5	radio waves brain cancer television brain leukemia lymphoma	0.1691
310	pred.refiner.6	radio waves brain cancer television brain leukemia lymphoma	0.1691
310	pred.refiner.7	radio waves brain cancer television brain leukemia lymphoma	0.1691
310	pred.refiner.8	radio waves brain cancer television brain leukemia lymphoma	0.1691
310	pred.refiner.9	radio waves brain cancer television brain leukemia lymphoma	0.1691
311	-1	industrial espionage	0.2708
311	pred.refiner.1	industrial espionage factory postindustrial	0.2854
311	pred.refiner.10	industrial espionage factory postindustrial	0.2854
311	pred.refiner.2	industrial espionage factory postindustrial	0.2854
311	pred.refiner.3	industrial espionage factory postindustrial	0.2854
311	pred.refiner.4	industrial espionage factory postindustrial	0.2854
311	pred.refiner.5	industrial espionage factory postindustrial	0.2854
311	pred.refiner.6	industrial espionage factory postindustrial	0.2854
311	pred.refiner.7	industrial espionage factory postindustrial	0.2854
311	pred.refiner.8	industrial espionage factory postindustrial	0.2854
311	pred.refiner.9	industrial espionage factory postindustrial	0.2854
312	-1	hydroponics	0.8553
313	-1	magnetic levitation-maglev	0.7034
313	pred.refiner.1	magnetic levitation maglev magnet train railwai la said would project	0.7599
313	pred.refiner.10	magnetic levitation maglev magnet train railwai la said would project	0.7599
313	pred.refiner.2	magnetic levitation maglev magnet train railwai la said would project	0.7599
313	pred.refiner.3	magnetic levitation maglev magnet train railwai la said would project	0.7599
313	pred.refiner.4	magnetic levitation maglev magnet train railwai la said would project	0.7599
313	pred.refiner.5	magnetic levitation maglev magnet train railwai la said would project	0.7599
313	pred.refiner.6	magnetic levitation maglev magnet train railwai la said would project	0.7599
313	pred.refiner.7	magnetic levitation maglev magnet train railwai la said would project	0.7599
313	pred.refiner.8	magnetic levitation maglev magnet train railwai la said would project	0.7599
313	pred.refiner.9	magnetic levitation maglev magnet train railwai la said would project	0.7599
314	-1	marine vegetation	0.0007
314	pred.refiner.1	seaweed	0.2075
314	pred.refiner.10	seaweed	0.2075
314	pred.refiner.2	seaweed	0.2075
314	pred.refiner.3	seaweed	0.2075
314	pred.refiner.4	seaweed	0.2075
314	pred.refiner.5	seaweed	0.2075
314	pred.refiner.6	seaweed	0.2075
314	pred.refiner.7	seaweed	0.2075
314	pred.refiner.8	seaweed	0.2075
314	pred.refiner.9	seaweed	0.2075
315	-1	unexplained highway accidents	0.0136
315	pred.refiner.1	the cause of the accident is unknown	0.0419
315	pred.refiner.10	the cause of the accident is unknown	0.0419
315	pred.refiner.2	the cause of the accident is unknown	0.0419
315	pred.refiner.3	the cause of the accident is unknown	0.0419
315	pred.refiner.4	the cause of the accident is unknown	0.0419
315	pred.refiner.5	the cause of the accident is unknown	0.0419
315	pred.refiner.6	the cause of the accident is unknown	0.0419
315	pred.refiner.7	the cause of the accident is unknown	0.0419
315	pred.refiner.8	the cause of the accident is unknown	0.0419
315	pred.refiner.9	the cause of the accident is unknown	0.0419
316	-1	polygamy polyandry polygyny	0.5935
316	pred.refiner.1	polygamy polygamy polygamy and polygamy	0.6448
316	pred.refiner.10	polygamy polygamy polygamy and polygamy	0.6448
316	pred.refiner.2	polygamy polygamy polygamy and polygamy	0.6448
316	pred.refiner.3	polygamy polygamy polygamy and polygamy	0.6448
316	pred.refiner.4	polygamy polygamy polygamy and polygamy	0.6448
316	pred.refiner.5	polygamy polygamy polygamy and polygamy	0.6448
316	pred.refiner.6	polygamy polygamy polygamy and polygamy	0.6448
316	pred.refiner.7	polygamy polygamy polygamy and polygamy	0.6448
316	pred.refiner.8	polygamy polygamy polygamy and polygamy	0.6448
316	pred.refiner.9	polygamy polygamy polygamy and polygamy	0.6448
317	-1	unsolicited faxes	0.525
317	pred.refiner.1	unsolicited unasked faxes facsimile	0.5678
317	pred.refiner.10	unsolicited unasked faxes facsimile	0.5678
317	pred.refiner.2	unsolicited unasked faxes facsimile	0.5678
317	pred.refiner.3	unsolicited unasked faxes facsimile	0.5678
317	pred.refiner.4	unsolicited unasked faxes facsimile	0.5678
317	pred.refiner.5	unsolicited unasked faxes facsimile	0.5678
317	pred.refiner.6	unsolicited unasked faxes facsimile	0.5678
317	pred.refiner.7	unsolicited unasked faxes facsimile	0.5678
317	pred.refiner.8	unsolicited unasked faxes facsimile	0.5678
317	pred.refiner.9	unsolicited unasked faxes facsimile	0.5678
318	-1	best retirement country	0.0016
318	pred.refiner.1	best retirement country well better nation already	0.007
318	pred.refiner.10	best retirement country well better nation already	0.007
318	pred.refiner.2	best retirement country well better nation already	0.007
318	pred.refiner.3	best retirement country well better nation already	0.007
318	pred.refiner.4	best retirement country well better nation already	0.007
318	pred.refiner.5	best retirement country well better nation already	0.007
318	pred.refiner.6	best retirement country well better nation already	0.007
318	pred.refiner.7	best retirement country well better nation already	0.007
318	pred.refiner.8	best retirement country well better nation already	0.007
318	pred.refiner.9	best retirement country well better nation already	0.007
319	-1	new fuel sources	0.037
319	pred.refiner.1	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.0542
319	pred.refiner.10	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.0542
319	pred.refiner.2	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.0542
319	pred.refiner.3	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.0542
319	pred.refiner.4	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.0542
319	pred.refiner.5	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.0542
319	pred.refiner.6	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.0542
319	pred.refiner.7	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.0542
319	pred.refiner.8	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.0542
319	pred.refiner.9	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.0542
320	-1	undersea fiber optic cable	0.0301
320	pred.refiner.1	submarine fibre optic cable	0.1055
320	pred.refiner.10	submarine fibre optic cable	0.1055
320	pred.refiner.2	submarine fibre optic cable	0.1055
320	pred.refiner.3	submarine fibre optic cable	0.1055
320	pred.refiner.4	submarine fibre optic cable	0.1055
320	pred.refiner.5	submarine fibre optic cable	0.1055
320	pred.refiner.6	submarine fibre optic cable	0.1055
320	pred.refiner.7	submarine fibre optic cable	0.1055
320	pred.refiner.8	submarine fibre optic cable	0.1055
320	pred.refiner.9	submarine fibre optic cable	0.1055
321	-1	women in parliaments	0.1742
322	-1	international art crime	0.0004
322	pred.refiner.1	international art crime national global domestic artwork artworks criminality	0.0204
322	pred.refiner.10	international art crime national global domestic artwork artworks criminality	0.0204
322	pred.refiner.2	international art crime national global domestic artwork artworks criminality	0.0204
322	pred.refiner.3	international art crime national global domestic artwork artworks criminality	0.0204
322	pred.refiner.4	international art crime national global domestic artwork artworks criminality	0.0204
322	pred.refiner.5	international art crime national global domestic artwork artworks criminality	0.0204
322	pred.refiner.6	international art crime national global domestic artwork artworks criminality	0.0204
322	pred.refiner.7	international art crime national global domestic artwork artworks criminality	0.0204
322	pred.refiner.8	international art crime national global domestic artwork artworks criminality	0.0204
322	pred.refiner.9	international art crime national global domestic artwork artworks criminality	0.0204
323	-1	literary/journalistic plagiarism	0.217
323	pred.refiner.1	liter journ plagiar	0.3081
323	pred.refiner.10	liter journ plagiar	0.3081
323	pred.refiner.2	liter journ plagiar	0.3081
323	pred.refiner.3	liter journ plagiar	0.3081
323	pred.refiner.4	liter journ plagiar	0.3081
323	pred.refiner.5	liter journ plagiar	0.3081
323	pred.refiner.6	liter journ plagiar	0.3081
323	pred.refiner.7	liter journ plagiar	0.3081
323	pred.refiner.8	liter journ plagiar	0.3081
323	pred.refiner.9	liter journ plagiar	0.3081
324	-1	argentine/british relations	0.3428
324	pred.refiner.1	argentina britain relations	0.4104
324	pred.refiner.10	argentina britain relations	0.4104
324	pred.refiner.2	argentina britain relations	0.4104
324	pred.refiner.3	argentina britain relations	0.4104
324	pred.refiner.4	argentina britain relations	0.4104
324	pred.refiner.5	argentina britain relations	0.4104
324	pred.refiner.6	argentina britain relations	0.4104
324	pred.refiner.7	argentina britain relations	0.4104
324	pred.refiner.8	argentina britain relations	0.4104
324	pred.refiner.9	argentina britain relations	0.4104
325	-1	cult lifestyles	0.0495
325	pred.refiner.1	cult lifestyles genestealer reproduct cult tsumbubura	0.0628
325	pred.refiner.10	cult lifestyles genestealer reproduct cult tsumbubura	0.0628
325	pred.refiner.2	cult lifestyles genestealer reproduct cult tsumbubura	0.0628
325	pred.refiner.3	cult lifestyles genestealer reproduct cult tsumbubura	0.0628
325	pred.refiner.4	cult lifestyles genestealer reproduct cult tsumbubura	0.0628
325	pred.refiner.5	cult lifestyles genestealer reproduct cult tsumbubura	0.0628
325	pred.refiner.6	cult lifestyles genestealer reproduct cult tsumbubura	0.0628
325	pred.refiner.7	cult lifestyles genestealer reproduct cult tsumbubura	0.0628
325	pred.refiner.8	cult lifestyles genestealer reproduct cult tsumbubura	0.0628
325	pred.refiner.9	cult lifestyles genestealer reproduct cult tsumbubura	0.0628
326	-1	ferry sinkings	0.5265
326	pred.refiner.1	ferry sinkings last ship safeti titan estonia ferri pound	0.6433
326	pred.refiner.10	ferry sinkings last ship safeti titan estonia ferri pound	0.6433
326	pred.refiner.2	ferry sinkings last ship safeti titan estonia ferri pound	0.6433
326	pred.refiner.3	ferry sinkings last ship safeti titan estonia ferri pound	0.6433
326	pred.refiner.4	ferry sinkings last ship safeti titan estonia ferri pound	0.6433
326	pred.refiner.5	ferry sinkings last ship safeti titan estonia ferri pound	0.6433
326	pred.refiner.6	ferry sinkings last ship safeti titan estonia ferri pound	0.6433
326	pred.refiner.7	ferry sinkings last ship safeti titan estonia ferri pound	0.6433
326	pred.refiner.8	ferry sinkings last ship safeti titan estonia ferri pound	0.6433
326	pred.refiner.9	ferry sinkings last ship safeti titan estonia ferri pound	0.6433
327	-1	modern slavery	0.1376
327	pred.refiner.1	burdah jardot originalité slavery	0.3111
327	pred.refiner.10	burdah jardot originalité slavery	0.3111
327	pred.refiner.2	burdah jardot originalité slavery	0.3111
327	pred.refiner.3	burdah jardot originalité slavery	0.3111
327	pred.refiner.4	burdah jardot originalité slavery	0.3111
327	pred.refiner.5	burdah jardot originalité slavery	0.3111
327	pred.refiner.6	burdah jardot originalité slavery	0.3111
327	pred.refiner.7	burdah jardot originalité slavery	0.3111
327	pred.refiner.8	burdah jardot originalité slavery	0.3111
327	pred.refiner.9	burdah jardot originalité slavery	0.3111
328	-1	pope beatifications	0.6158
328	pred.refiner.1	pope beatifications beatification	0.6441
328	pred.refiner.10	pope beatifications beatification	0.6441
328	pred.refiner.2	pope beatifications beatification	0.6441
328	pred.refiner.3	pope beatifications beatification	0.6441
328	pred.refiner.4	pope beatifications beatification	0.6441
328	pred.refiner.5	pope beatifications beatification	0.6441
328	pred.refiner.6	pope beatifications beatification	0.6441
328	pred.refiner.7	pope beatifications beatification	0.6441
328	pred.refiner.8	pope beatifications beatification	0.6441
328	pred.refiner.9	pope beatifications beatification	0.6441
329	-1	mexican air pollution	0.2746
329	pred.refiner.1	air pollution in mexico	0.4065
329	pred.refiner.10	air pollution in mexico	0.4065
329	pred.refiner.2	air pollution in mexico	0.4065
329	pred.refiner.3	air pollution in mexico	0.4065
329	pred.refiner.4	air pollution in mexico	0.4065
329	pred.refiner.5	air pollution in mexico	0.4065
329	pred.refiner.6	air pollution in mexico	0.4065
329	pred.refiner.7	air pollution in mexico	0.4065
329	pred.refiner.8	air pollution in mexico	0.4065
329	pred.refiner.9	air pollution in mexico	0.4065
330	-1	iran-iraq cooperation	0.0267
330	pred.refiner.1	iran iraq coop	0.1213
330	pred.refiner.10	iran iraq coop	0.1213
330	pred.refiner.2	iran iraq coop	0.1213
330	pred.refiner.3	iran iraq coop	0.1213
330	pred.refiner.4	iran iraq coop	0.1213
330	pred.refiner.5	iran iraq coop	0.1213
330	pred.refiner.6	iran iraq coop	0.1213
330	pred.refiner.7	iran iraq coop	0.1213
330	pred.refiner.8	iran iraq coop	0.1213
330	pred.refiner.9	iran iraq coop	0.1213
331	-1	world bank criticism	0.1867
332	-1	income tax evasion	0.0348
332	pred.refiner.1	tax evas connect j david	0.1215
332	pred.refiner.10	tax evas connect j david	0.1215
332	pred.refiner.2	tax evas connect j david	0.1215
332	pred.refiner.3	tax evas connect j david	0.1215
332	pred.refiner.4	tax evas connect j david	0.1215
332	pred.refiner.5	tax evas connect j david	0.1215
332	pred.refiner.6	tax evas connect j david	0.1215
332	pred.refiner.7	tax evas connect j david	0.1215
332	pred.refiner.8	tax evas connect j david	0.1215
332	pred.refiner.9	tax evas connect j david	0.1215
333	-1	antibiotics bacteria disease	0.2255
333	pred.refiner.1	antibiotics antibiotic bacteria disease	0.2754
333	pred.refiner.10	antibiotics antibiotic bacteria disease	0.2754
333	pred.refiner.2	antibiotics antibiotic bacteria disease	0.2754
333	pred.refiner.3	antibiotics antibiotic bacteria disease	0.2754
333	pred.refiner.4	antibiotics antibiotic bacteria disease	0.2754
333	pred.refiner.5	antibiotics antibiotic bacteria disease	0.2754
333	pred.refiner.6	antibiotics antibiotic bacteria disease	0.2754
333	pred.refiner.7	antibiotics antibiotic bacteria disease	0.2754
333	pred.refiner.8	antibiotics antibiotic bacteria disease	0.2754
333	pred.refiner.9	antibiotics antibiotic bacteria disease	0.2754
334	-1	export controls cryptography	0.1111
334	pred.refiner.1	export control encryption	0.5611
334	pred.refiner.10	export control encryption	0.5611
334	pred.refiner.2	export control encryption	0.5611
334	pred.refiner.3	export control encryption	0.5611
334	pred.refiner.4	export control encryption	0.5611
334	pred.refiner.5	export control encryption	0.5611
334	pred.refiner.6	export control encryption	0.5611
334	pred.refiner.7	export control encryption	0.5611
334	pred.refiner.8	export control encryption	0.5611
334	pred.refiner.9	export control encryption	0.5611
335	-1	adoptive biological parents	0.2591
335	pred.refiner.1	adoptive biological parents surrogate name children name their babies family	0.5319
335	pred.refiner.10	adoptive biological parents surrogate name children name their babies family	0.5319
335	pred.refiner.2	adoptive biological parents surrogate name children name their babies family	0.5319
335	pred.refiner.3	adoptive biological parents surrogate name children name their babies family	0.5319
335	pred.refiner.4	adoptive biological parents surrogate name children name their babies family	0.5319
335	pred.refiner.5	adoptive biological parents surrogate name children name their babies family	0.5319
335	pred.refiner.6	adoptive biological parents surrogate name children name their babies family	0.5319
335	pred.refiner.7	adoptive biological parents surrogate name children name their babies family	0.5319
335	pred.refiner.8	adoptive biological parents surrogate name children name their babies family	0.5319
335	pred.refiner.9	adoptive biological parents surrogate name children name their babies family	0.5319
336	-1	black bear attacks	0.033
336	pred.refiner.1	black bear attacks oil coal color animal grizzly polar	0.0851
336	pred.refiner.10	black bear attacks oil coal color animal grizzly polar	0.0851
336	pred.refiner.2	black bear attacks oil coal color animal grizzly polar	0.0851
336	pred.refiner.3	black bear attacks oil coal color animal grizzly polar	0.0851
336	pred.refiner.4	black bear attacks oil coal color animal grizzly polar	0.0851
336	pred.refiner.5	black bear attacks oil coal color animal grizzly polar	0.0851
336	pred.refiner.6	black bear attacks oil coal color animal grizzly polar	0.0851
336	pred.refiner.7	black bear attacks oil coal color animal grizzly polar	0.0851
336	pred.refiner.8	black bear attacks oil coal color animal grizzly polar	0.0851
336	pred.refiner.9	black bear attacks oil coal color animal grizzly polar	0.0851
337	-1	viral hepatitis	0.1614
337	pred.refiner.1	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	0.2094
337	pred.refiner.10	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	0.2094
337	pred.refiner.2	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	0.2094
337	pred.refiner.3	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	0.2094
337	pred.refiner.4	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	0.2094
337	pred.refiner.5	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	0.2094
337	pred.refiner.6	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	0.2094
337	pred.refiner.7	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	0.2094
337	pred.refiner.8	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	0.2094
337	pred.refiner.9	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	0.2094
338	-1	risk of aspirin	0.375
338	pred.refiner.1	risk of aspirin sai stroke peopl kidnei your	0.5
338	pred.refiner.10	risk of aspirin sai stroke peopl kidnei your	0.5
338	pred.refiner.2	risk of aspirin sai stroke peopl kidnei your	0.5
338	pred.refiner.3	risk of aspirin sai stroke peopl kidnei your	0.5
338	pred.refiner.4	risk of aspirin sai stroke peopl kidnei your	0.5
338	pred.refiner.5	risk of aspirin sai stroke peopl kidnei your	0.5
338	pred.refiner.6	risk of aspirin sai stroke peopl kidnei your	0.5
338	pred.refiner.7	risk of aspirin sai stroke peopl kidnei your	0.5
338	pred.refiner.8	risk of aspirin sai stroke peopl kidnei your	0.5
338	pred.refiner.9	risk of aspirin sai stroke peopl kidnei your	0.5
339	-1	alzheimer's drug treatment	0.2119
339	pred.refiner.1	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	0.3061
339	pred.refiner.10	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	0.3061
339	pred.refiner.2	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	0.3061
339	pred.refiner.3	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	0.3061
339	pred.refiner.4	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	0.3061
339	pred.refiner.5	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	0.3061
339	pred.refiner.6	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	0.3061
339	pred.refiner.7	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	0.3061
339	pred.refiner.8	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	0.3061
339	pred.refiner.9	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	0.3061
340	-1	land mine ban	0.0848
340	pred.refiner.1	the landmine ban	0.1375
340	pred.refiner.10	the landmine ban	0.1375
340	pred.refiner.2	the landmine ban	0.1375
340	pred.refiner.3	the landmine ban	0.1375
340	pred.refiner.4	the landmine ban	0.1375
340	pred.refiner.5	the landmine ban	0.1375
340	pred.refiner.6	the landmine ban	0.1375
340	pred.refiner.7	the landmine ban	0.1375
340	pred.refiner.8	the landmine ban	0.1375
340	pred.refiner.9	the landmine ban	0.1375
341	-1	airport security	0.1908
341	pred.refiner.1	airport security security system	0.2209
341	pred.refiner.10	airport security security system	0.2209
341	pred.refiner.2	airport security security system	0.2209
341	pred.refiner.3	airport security security system	0.2209
341	pred.refiner.6	airport security security system	0.2209
341	pred.refiner.9	airport security security system	0.2209
342	-1	diplomatic expulsion	0.0897
342	pred.refiner.1	diplomatic expulsion relations expelled expel	0.2317
342	pred.refiner.10	diplomatic expulsion relations expelled expel	0.2317
342	pred.refiner.2	diplomatic expulsion relations expelled expel	0.2317
342	pred.refiner.3	diplomatic expulsion relations expelled expel	0.2317
342	pred.refiner.4	diplomatic expulsion relations expelled expel	0.2317
342	pred.refiner.5	diplomatic expulsion relations expelled expel	0.2317
342	pred.refiner.6	diplomatic expulsion relations expelled expel	0.2317
342	pred.refiner.7	diplomatic expulsion relations expelled expel	0.2317
342	pred.refiner.8	diplomatic expulsion relations expelled expel	0.2317
342	pred.refiner.9	diplomatic expulsion relations expelled expel	0.2317
343	-1	police deaths	0.0007
343	pred.refiner.1	cops policemen fatalities killings	0.0293
343	pred.refiner.10	cops policemen fatalities killings	0.0293
343	pred.refiner.2	cops policemen fatalities killings	0.0293
343	pred.refiner.3	cops policemen fatalities killings	0.0293
343	pred.refiner.4	cops policemen fatalities killings	0.0293
343	pred.refiner.5	cops policemen fatalities killings	0.0293
343	pred.refiner.6	cops policemen fatalities killings	0.0293
343	pred.refiner.7	cops policemen fatalities killings	0.0293
343	pred.refiner.8	cops policemen fatalities killings	0.0293
343	pred.refiner.9	cops policemen fatalities killings	0.0293
344	-1	abuses of e-mail	0.1473
344	pred.refiner.1	abuses misuse of e mail electronic mail	0.4973
344	pred.refiner.10	abuses misuse of e mail electronic mail	0.4973
344	pred.refiner.2	abuses misuse of e mail electronic mail	0.4973
344	pred.refiner.3	abuses misuse of e mail electronic mail	0.4973
344	pred.refiner.4	abuses misuse of e mail electronic mail	0.4973
344	pred.refiner.5	abuses misuse of e mail electronic mail	0.4973
344	pred.refiner.6	abuses misuse of e mail electronic mail	0.4973
344	pred.refiner.7	abuses misuse of e mail electronic mail	0.4973
344	pred.refiner.8	abuses misuse of e mail electronic mail	0.4973
344	pred.refiner.9	abuses misuse of e mail electronic mail	0.4973
345	-1	overseas tobacco sales	0.0707
345	pred.refiner.1	overseas tobacco sales compani rate dollar per	0.121
345	pred.refiner.10	overseas tobacco sales compani rate dollar per	0.121
345	pred.refiner.2	overseas tobacco sales compani rate dollar per	0.121
345	pred.refiner.3	overseas tobacco sales compani rate dollar per	0.121
345	pred.refiner.4	overseas tobacco sales compani rate dollar per	0.121
345	pred.refiner.5	overseas tobacco sales compani rate dollar per	0.121
