qid	order	query	bm25.recip_rank
310	pred.refiner.5	radio waves brain cancer television brain leukemia lymphoma	1.0
310	pred.refiner.6	radio waves brain cancer television brain leukemia lymphoma	1.0
310	pred.refiner.7	radio waves brain cancer television brain leukemia lymphoma	1.0
310	pred.refiner.8	radio waves brain cancer television brain leukemia lymphoma	1.0
310	pred.refiner.9	radio waves brain cancer television brain leukemia lymphoma	1.0
311	-1	industrial espionage	1.0
311	pred.refiner.1	industrial espionage factory postindustrial	1.0
311	pred.refiner.10	industrial espionage factory postindustrial	1.0
311	pred.refiner.2	industrial espionage factory postindustrial	1.0
311	pred.refiner.3	industrial espionage factory postindustrial	1.0
311	pred.refiner.4	industrial espionage factory postindustrial	1.0
311	pred.refiner.5	industrial espionage factory postindustrial	1.0
311	pred.refiner.6	industrial espionage factory postindustrial	1.0
311	pred.refiner.7	industrial espionage factory postindustrial	1.0
311	pred.refiner.8	industrial espionage factory postindustrial	1.0
311	pred.refiner.9	industrial espionage factory postindustrial	1.0
312	-1	hydroponics	1.0
312	pred.refiner.1	hydroponics	1.0
312	pred.refiner.10	hydroponics	1.0
312	pred.refiner.2	hydroponics	1.0
312	pred.refiner.3	hydroponics	1.0
312	pred.refiner.4	hydroponics	1.0
312	pred.refiner.5	hydroponics	1.0
312	pred.refiner.6	hydroponics	1.0
312	pred.refiner.7	hydroponics	1.0
312	pred.refiner.8	hydroponics	1.0
312	pred.refiner.9	hydroponics	1.0
313	-1	magnetic levitation-maglev	1.0
313	pred.refiner.1	magnetic levitation maglev magnet train railwai la said would project	1.0
313	pred.refiner.10	magnetic levitation maglev magnet train railwai la said would project	1.0
313	pred.refiner.2	magnetic levitation maglev magnet train railwai la said would project	1.0
313	pred.refiner.3	magnetic levitation maglev magnet train railwai la said would project	1.0
313	pred.refiner.4	magnetic levitation maglev magnet train railwai la said would project	1.0
313	pred.refiner.5	magnetic levitation maglev magnet train railwai la said would project	1.0
313	pred.refiner.6	magnetic levitation maglev magnet train railwai la said would project	1.0
313	pred.refiner.7	magnetic levitation maglev magnet train railwai la said would project	1.0
313	pred.refiner.8	magnetic levitation maglev magnet train railwai la said would project	1.0
313	pred.refiner.9	magnetic levitation maglev magnet train railwai la said would project	1.0
314	-1	marine vegetation	0.0312
314	pred.refiner.1	seaweed	1.0
314	pred.refiner.10	seaweed	1.0
314	pred.refiner.2	seaweed	1.0
314	pred.refiner.3	seaweed	1.0
314	pred.refiner.4	seaweed	1.0
314	pred.refiner.5	seaweed	1.0
314	pred.refiner.6	seaweed	1.0
314	pred.refiner.7	seaweed	1.0
314	pred.refiner.8	seaweed	1.0
314	pred.refiner.9	seaweed	1.0
315	-1	unexplained highway accidents	0.1429
315	pred.refiner.1	the cause of the accident is unknown	1.0
315	pred.refiner.10	the cause of the accident is unknown	1.0
315	pred.refiner.2	the cause of the accident is unknown	1.0
315	pred.refiner.3	the cause of the accident is unknown	1.0
315	pred.refiner.4	the cause of the accident is unknown	1.0
315	pred.refiner.5	the cause of the accident is unknown	1.0
315	pred.refiner.6	the cause of the accident is unknown	1.0
315	pred.refiner.7	the cause of the accident is unknown	1.0
315	pred.refiner.8	the cause of the accident is unknown	1.0
315	pred.refiner.9	the cause of the accident is unknown	1.0
316	-1	polygamy polyandry polygyny	1.0
316	pred.refiner.1	polygamy polygamy polygamy and polygamy	1.0
316	pred.refiner.10	polygamy polygamy polygamy and polygamy	1.0
316	pred.refiner.2	polygamy polygamy polygamy and polygamy	1.0
316	pred.refiner.3	polygamy polygamy polygamy and polygamy	1.0
316	pred.refiner.4	polygamy polygamy polygamy and polygamy	1.0
316	pred.refiner.5	polygamy polygamy polygamy and polygamy	1.0
316	pred.refiner.6	polygamy polygamy polygamy and polygamy	1.0
316	pred.refiner.7	polygamy polygamy polygamy and polygamy	1.0
316	pred.refiner.8	polygamy polygamy polygamy and polygamy	1.0
316	pred.refiner.9	polygamy polygamy polygamy and polygamy	1.0
317	-1	unsolicited faxes	1.0
317	pred.refiner.1	unsolicited unasked faxes facsimile	1.0
317	pred.refiner.10	unsolicited unasked faxes facsimile	1.0
317	pred.refiner.2	unsolicited unasked faxes facsimile	1.0
317	pred.refiner.3	unsolicited unasked faxes facsimile	1.0
317	pred.refiner.4	unsolicited unasked faxes facsimile	1.0
317	pred.refiner.5	unsolicited unasked faxes facsimile	1.0
317	pred.refiner.6	unsolicited unasked faxes facsimile	1.0
317	pred.refiner.7	unsolicited unasked faxes facsimile	1.0
317	pred.refiner.8	unsolicited unasked faxes facsimile	1.0
317	pred.refiner.9	unsolicited unasked faxes facsimile	1.0
318	-1	best retirement country	0.1111
318	pred.refiner.1	best retirement country well better nation already	0.5
318	pred.refiner.10	best retirement country well better nation already	0.5
318	pred.refiner.2	best retirement country well better nation already	0.5
318	pred.refiner.3	best retirement country well better nation already	0.5
318	pred.refiner.4	best retirement country well better nation already	0.5
318	pred.refiner.5	best retirement country well better nation already	0.5
318	pred.refiner.6	best retirement country well better nation already	0.5
318	pred.refiner.7	best retirement country well better nation already	0.5
318	pred.refiner.8	best retirement country well better nation already	0.5
318	pred.refiner.9	best retirement country well better nation already	0.5
319	-1	new fuel sources	1.0
319	pred.refiner.1	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.25
319	pred.refiner.10	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.25
319	pred.refiner.2	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.25
319	pred.refiner.3	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.25
319	pred.refiner.4	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.25
319	pred.refiner.5	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.25
319	pred.refiner.6	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.25
319	pred.refiner.7	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.25
319	pred.refiner.8	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.25
319	pred.refiner.9	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.25
320	-1	undersea fiber optic cable	0.0312
320	pred.refiner.1	submarine fibre optic cable	0.0909
320	pred.refiner.10	submarine fibre optic cable	0.0909
320	pred.refiner.2	submarine fibre optic cable	0.0909
320	pred.refiner.3	submarine fibre optic cable	0.0909
320	pred.refiner.4	submarine fibre optic cable	0.0909
320	pred.refiner.5	submarine fibre optic cable	0.0909
320	pred.refiner.6	submarine fibre optic cable	0.0909
320	pred.refiner.7	submarine fibre optic cable	0.0909
320	pred.refiner.8	submarine fibre optic cable	0.0909
320	pred.refiner.9	submarine fibre optic cable	0.0909
321	-1	women in parliaments	1.0
321	pred.refiner.1	women in parliaments	1.0
321	pred.refiner.10	women in parliaments	1.0
321	pred.refiner.2	women in parliaments	1.0
321	pred.refiner.3	women in parliaments	1.0
321	pred.refiner.4	women in parliaments	1.0
321	pred.refiner.5	women in parliaments	1.0
321	pred.refiner.6	women in parliaments	1.0
321	pred.refiner.7	women in parliaments	1.0
321	pred.refiner.8	women in parliaments	1.0
321	pred.refiner.9	women in parliaments	1.0
322	-1	international art crime	0.0132
322	pred.refiner.1	international art crime national global domestic artwork artworks criminality	0.2
322	pred.refiner.10	international art crime national global domestic artwork artworks criminality	0.2
322	pred.refiner.2	international art crime national global domestic artwork artworks criminality	0.2
322	pred.refiner.3	international art crime national global domestic artwork artworks criminality	0.2
322	pred.refiner.4	international art crime national global domestic artwork artworks criminality	0.2
322	pred.refiner.5	international art crime national global domestic artwork artworks criminality	0.2
322	pred.refiner.6	international art crime national global domestic artwork artworks criminality	0.2
322	pred.refiner.7	international art crime national global domestic artwork artworks criminality	0.2
322	pred.refiner.8	international art crime national global domestic artwork artworks criminality	0.2
322	pred.refiner.9	international art crime national global domestic artwork artworks criminality	0.2
323	-1	literary/journalistic plagiarism	1.0
323	pred.refiner.1	liter journ plagiar	1.0
323	pred.refiner.10	liter journ plagiar	1.0
323	pred.refiner.2	liter journ plagiar	1.0
323	pred.refiner.3	liter journ plagiar	1.0
323	pred.refiner.4	liter journ plagiar	1.0
323	pred.refiner.5	liter journ plagiar	1.0
323	pred.refiner.6	liter journ plagiar	1.0
323	pred.refiner.7	liter journ plagiar	1.0
323	pred.refiner.8	liter journ plagiar	1.0
323	pred.refiner.9	liter journ plagiar	1.0
324	-1	argentine/british relations	1.0
324	pred.refiner.1	argentina britain relations	1.0
324	pred.refiner.10	argentina britain relations	1.0
324	pred.refiner.2	argentina britain relations	1.0
324	pred.refiner.3	argentina britain relations	1.0
324	pred.refiner.4	argentina britain relations	1.0
324	pred.refiner.5	argentina britain relations	1.0
324	pred.refiner.6	argentina britain relations	1.0
324	pred.refiner.7	argentina britain relations	1.0
324	pred.refiner.8	argentina britain relations	1.0
324	pred.refiner.9	argentina britain relations	1.0
325	-1	cult lifestyles	0.2
325	pred.refiner.1	cult lifestyles genestealer reproduct cult tsumbubura	0.25
325	pred.refiner.10	cult lifestyles genestealer reproduct cult tsumbubura	0.25
325	pred.refiner.2	cult lifestyles genestealer reproduct cult tsumbubura	0.25
325	pred.refiner.3	cult lifestyles genestealer reproduct cult tsumbubura	0.25
325	pred.refiner.4	cult lifestyles genestealer reproduct cult tsumbubura	0.25
325	pred.refiner.5	cult lifestyles genestealer reproduct cult tsumbubura	0.25
325	pred.refiner.6	cult lifestyles genestealer reproduct cult tsumbubura	0.25
325	pred.refiner.7	cult lifestyles genestealer reproduct cult tsumbubura	0.25
325	pred.refiner.8	cult lifestyles genestealer reproduct cult tsumbubura	0.25
325	pred.refiner.9	cult lifestyles genestealer reproduct cult tsumbubura	0.25
326	-1	ferry sinkings	1.0
326	pred.refiner.1	ferry sinkings last ship safeti titan estonia ferri pound	1.0
326	pred.refiner.10	ferry sinkings last ship safeti titan estonia ferri pound	1.0
326	pred.refiner.2	ferry sinkings last ship safeti titan estonia ferri pound	1.0
326	pred.refiner.3	ferry sinkings last ship safeti titan estonia ferri pound	1.0
326	pred.refiner.4	ferry sinkings last ship safeti titan estonia ferri pound	1.0
326	pred.refiner.5	ferry sinkings last ship safeti titan estonia ferri pound	1.0
326	pred.refiner.6	ferry sinkings last ship safeti titan estonia ferri pound	1.0
326	pred.refiner.7	ferry sinkings last ship safeti titan estonia ferri pound	1.0
326	pred.refiner.8	ferry sinkings last ship safeti titan estonia ferri pound	1.0
326	pred.refiner.9	ferry sinkings last ship safeti titan estonia ferri pound	1.0
327	-1	modern slavery	0.1667
327	pred.refiner.1	burdah jardot originalité slavery	1.0
327	pred.refiner.10	burdah jardot originalité slavery	1.0
327	pred.refiner.2	burdah jardot originalité slavery	1.0
327	pred.refiner.3	burdah jardot originalité slavery	1.0
327	pred.refiner.4	burdah jardot originalité slavery	1.0
327	pred.refiner.5	burdah jardot originalité slavery	1.0
327	pred.refiner.6	burdah jardot originalité slavery	1.0
327	pred.refiner.7	burdah jardot originalité slavery	1.0
327	pred.refiner.8	burdah jardot originalité slavery	1.0
327	pred.refiner.9	burdah jardot originalité slavery	1.0
328	-1	pope beatifications	1.0
328	pred.refiner.1	pope beatifications beatification	1.0
328	pred.refiner.10	pope beatifications beatification	1.0
328	pred.refiner.2	pope beatifications beatification	1.0
328	pred.refiner.3	pope beatifications beatification	1.0
328	pred.refiner.4	pope beatifications beatification	1.0
328	pred.refiner.5	pope beatifications beatification	1.0
328	pred.refiner.6	pope beatifications beatification	1.0
328	pred.refiner.7	pope beatifications beatification	1.0
328	pred.refiner.8	pope beatifications beatification	1.0
328	pred.refiner.9	pope beatifications beatification	1.0
329	-1	mexican air pollution	1.0
329	pred.refiner.1	air pollution in mexico	1.0
329	pred.refiner.10	air pollution in mexico	1.0
329	pred.refiner.2	air pollution in mexico	1.0
329	pred.refiner.3	air pollution in mexico	1.0
329	pred.refiner.4	air pollution in mexico	1.0
329	pred.refiner.5	air pollution in mexico	1.0
329	pred.refiner.6	air pollution in mexico	1.0
329	pred.refiner.7	air pollution in mexico	1.0
329	pred.refiner.8	air pollution in mexico	1.0
329	pred.refiner.9	air pollution in mexico	1.0
330	-1	iran-iraq cooperation	0.2
330	pred.refiner.1	iran iraq coop	0.3333
330	pred.refiner.10	iran iraq coop	0.3333
330	pred.refiner.2	iran iraq coop	0.3333
330	pred.refiner.3	iran iraq coop	0.3333
330	pred.refiner.4	iran iraq coop	0.3333
330	pred.refiner.5	iran iraq coop	0.3333
330	pred.refiner.6	iran iraq coop	0.3333
330	pred.refiner.7	iran iraq coop	0.3333
330	pred.refiner.8	iran iraq coop	0.3333
330	pred.refiner.9	iran iraq coop	0.3333
331	-1	world bank criticism	1.0
331	pred.refiner.1	world bank criticism	1.0
331	pred.refiner.10	world bank criticism	1.0
331	pred.refiner.2	world bank criticism	1.0
331	pred.refiner.3	world bank criticism	1.0
331	pred.refiner.4	world bank criticism	1.0
331	pred.refiner.5	world bank criticism	1.0
331	pred.refiner.6	world bank criticism	1.0
331	pred.refiner.7	world bank criticism	1.0
331	pred.refiner.8	world bank criticism	1.0
331	pred.refiner.9	world bank criticism	1.0
332	-1	income tax evasion	0.5
332	pred.refiner.1	tax evas connect j david	1.0
332	pred.refiner.10	tax evas connect j david	1.0
332	pred.refiner.2	tax evas connect j david	1.0
332	pred.refiner.3	tax evas connect j david	1.0
332	pred.refiner.4	tax evas connect j david	1.0
332	pred.refiner.5	tax evas connect j david	1.0
332	pred.refiner.6	tax evas connect j david	1.0
332	pred.refiner.7	tax evas connect j david	1.0
332	pred.refiner.8	tax evas connect j david	1.0
332	pred.refiner.9	tax evas connect j david	1.0
333	-1	antibiotics bacteria disease	1.0
333	pred.refiner.1	antibiotics antibiotic bacteria disease	1.0
333	pred.refiner.10	antibiotics antibiotic bacteria disease	1.0
333	pred.refiner.2	antibiotics antibiotic bacteria disease	1.0
333	pred.refiner.3	antibiotics antibiotic bacteria disease	1.0
333	pred.refiner.4	antibiotics antibiotic bacteria disease	1.0
333	pred.refiner.5	antibiotics antibiotic bacteria disease	1.0
333	pred.refiner.6	antibiotics antibiotic bacteria disease	1.0
333	pred.refiner.7	antibiotics antibiotic bacteria disease	1.0
333	pred.refiner.8	antibiotics antibiotic bacteria disease	1.0
333	pred.refiner.9	antibiotics antibiotic bacteria disease	1.0
334	-1	export controls cryptography	1.0
334	pred.refiner.1	export control encryption	1.0
334	pred.refiner.10	export control encryption	1.0
334	pred.refiner.2	export control encryption	1.0
334	pred.refiner.3	export control encryption	1.0
334	pred.refiner.4	export control encryption	1.0
334	pred.refiner.5	export control encryption	1.0
334	pred.refiner.6	export control encryption	1.0
334	pred.refiner.7	export control encryption	1.0
334	pred.refiner.8	export control encryption	1.0
334	pred.refiner.9	export control encryption	1.0
335	-1	adoptive biological parents	1.0
335	pred.refiner.1	adoptive biological parents surrogate name children name their babies family	1.0
335	pred.refiner.10	adoptive biological parents surrogate name children name their babies family	1.0
335	pred.refiner.2	adoptive biological parents surrogate name children name their babies family	1.0
335	pred.refiner.3	adoptive biological parents surrogate name children name their babies family	1.0
335	pred.refiner.4	adoptive biological parents surrogate name children name their babies family	1.0
335	pred.refiner.5	adoptive biological parents surrogate name children name their babies family	1.0
335	pred.refiner.6	adoptive biological parents surrogate name children name their babies family	1.0
335	pred.refiner.7	adoptive biological parents surrogate name children name their babies family	1.0
335	pred.refiner.8	adoptive biological parents surrogate name children name their babies family	1.0
335	pred.refiner.9	adoptive biological parents surrogate name children name their babies family	1.0
336	-1	black bear attacks	0.3333
336	pred.refiner.1	black bear attacks oil coal color animal grizzly polar	1.0
336	pred.refiner.10	black bear attacks oil coal color animal grizzly polar	1.0
336	pred.refiner.2	black bear attacks oil coal color animal grizzly polar	1.0
336	pred.refiner.3	black bear attacks oil coal color animal grizzly polar	1.0
336	pred.refiner.4	black bear attacks oil coal color animal grizzly polar	1.0
336	pred.refiner.5	black bear attacks oil coal color animal grizzly polar	1.0
336	pred.refiner.6	black bear attacks oil coal color animal grizzly polar	1.0
336	pred.refiner.7	black bear attacks oil coal color animal grizzly polar	1.0
336	pred.refiner.8	black bear attacks oil coal color animal grizzly polar	1.0
336	pred.refiner.9	black bear attacks oil coal color animal grizzly polar	1.0
337	-1	viral hepatitis	0.3333
337	pred.refiner.1	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	1.0
337	pred.refiner.10	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	1.0
337	pred.refiner.2	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	1.0
337	pred.refiner.3	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	1.0
337	pred.refiner.4	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	1.0
337	pred.refiner.5	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	1.0
337	pred.refiner.6	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	1.0
337	pred.refiner.7	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	1.0
337	pred.refiner.8	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	1.0
337	pred.refiner.9	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	1.0
338	-1	risk of aspirin	1.0
338	pred.refiner.1	risk of aspirin sai stroke peopl kidnei your	1.0
338	pred.refiner.10	risk of aspirin sai stroke peopl kidnei your	1.0
338	pred.refiner.2	risk of aspirin sai stroke peopl kidnei your	1.0
338	pred.refiner.3	risk of aspirin sai stroke peopl kidnei your	1.0
338	pred.refiner.4	risk of aspirin sai stroke peopl kidnei your	1.0
338	pred.refiner.5	risk of aspirin sai stroke peopl kidnei your	1.0
338	pred.refiner.6	risk of aspirin sai stroke peopl kidnei your	1.0
338	pred.refiner.7	risk of aspirin sai stroke peopl kidnei your	1.0
338	pred.refiner.8	risk of aspirin sai stroke peopl kidnei your	1.0
338	pred.refiner.9	risk of aspirin sai stroke peopl kidnei your	1.0
339	-1	alzheimer's drug treatment	0.3333
339	pred.refiner.1	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	1.0
339	pred.refiner.10	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	1.0
339	pred.refiner.2	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	1.0
339	pred.refiner.3	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	1.0
339	pred.refiner.4	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	1.0
339	pred.refiner.5	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	1.0
339	pred.refiner.6	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	1.0
339	pred.refiner.7	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	1.0
339	pred.refiner.8	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	1.0
339	pred.refiner.9	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	1.0
340	-1	land mine ban	1.0
340	pred.refiner.1	the landmine ban	1.0
340	pred.refiner.10	the landmine ban	1.0
340	pred.refiner.2	the landmine ban	1.0
340	pred.refiner.3	the landmine ban	1.0
340	pred.refiner.4	the landmine ban	1.0
340	pred.refiner.5	the landmine ban	1.0
340	pred.refiner.6	the landmine ban	1.0
340	pred.refiner.7	the landmine ban	1.0
340	pred.refiner.8	the landmine ban	1.0
340	pred.refiner.9	the landmine ban	1.0
341	-1	airport security	1.0
341	pred.refiner.1	airport security security system	1.0
341	pred.refiner.10	airport security security system	1.0
341	pred.refiner.2	airport security security system	1.0
341	pred.refiner.3	airport security security system	1.0
341	pred.refiner.4	airport security	1.0
341	pred.refiner.5	airport security	1.0
341	pred.refiner.6	airport security security system	1.0
341	pred.refiner.7	airport security	1.0
341	pred.refiner.8	airport security	1.0
341	pred.refiner.9	airport security security system	1.0
342	-1	diplomatic expulsion	0.25
342	pred.refiner.1	diplomatic expulsion relations expelled expel	1.0
342	pred.refiner.10	diplomatic expulsion relations expelled expel	1.0
342	pred.refiner.2	diplomatic expulsion relations expelled expel	1.0
342	pred.refiner.3	diplomatic expulsion relations expelled expel	1.0
342	pred.refiner.4	diplomatic expulsion relations expelled expel	1.0
342	pred.refiner.5	diplomatic expulsion relations expelled expel	1.0
342	pred.refiner.6	diplomatic expulsion relations expelled expel	1.0
342	pred.refiner.7	diplomatic expulsion relations expelled expel	1.0
342	pred.refiner.8	diplomatic expulsion relations expelled expel	1.0
342	pred.refiner.9	diplomatic expulsion relations expelled expel	1.0
343	-1	police deaths	0.0179
343	pred.refiner.1	cops policemen fatalities killings	0.3333
343	pred.refiner.10	cops policemen fatalities killings	0.3333
343	pred.refiner.2	cops policemen fatalities killings	0.3333
343	pred.refiner.3	cops policemen fatalities killings	0.3333
343	pred.refiner.4	cops policemen fatalities killings	0.3333
343	pred.refiner.5	cops policemen fatalities killings	0.3333
343	pred.refiner.6	cops policemen fatalities killings	0.3333
343	pred.refiner.7	cops policemen fatalities killings	0.3333
343	pred.refiner.8	cops policemen fatalities killings	0.3333
343	pred.refiner.9	cops policemen fatalities killings	0.3333
344	-1	abuses of e-mail	0.3333
344	pred.refiner.1	abuses misuse of e mail electronic mail	1.0
344	pred.refiner.10	abuses misuse of e mail electronic mail	1.0
344	pred.refiner.2	abuses misuse of e mail electronic mail	1.0
344	pred.refiner.3	abuses misuse of e mail electronic mail	1.0
344	pred.refiner.4	abuses misuse of e mail electronic mail	1.0
