qid	order	query	bm25.map
311	pred.bt.7	industrial espionage factory postindustrial	0.2854
311	pred.bt.8	industrial espionage factory postindustrial	0.2854
311	pred.bt.9	industrial espionage factory postindustrial	0.2854
312	-1	hydroponics	0.8553
312	pred.bt.1	hydroponics	0.8553
312	pred.bt.10	hydroponics	0.8553
312	pred.bt.2	hydroponics	0.8553
312	pred.bt.3	hydroponics	0.8553
312	pred.bt.4	hydroponics	0.8553
312	pred.bt.5	hydroponics	0.8553
312	pred.bt.6	hydroponics	0.8553
312	pred.bt.7	hydroponics	0.8553
312	pred.bt.8	hydroponics	0.8553
312	pred.bt.9	hydroponics	0.8553
313	-1	magnetic levitation-maglev	0.7034
313	pred.bt.1	magnetic levitation maglev magnet train railwai la said would project	0.7599
313	pred.bt.10	magnetic levitation maglev magnet train railwai la said would project	0.7599
313	pred.bt.2	magnetic levitation maglev magnet train railwai la said would project	0.7599
313	pred.bt.3	magnetic levitation maglev magnet train railwai la said would project	0.7599
313	pred.bt.4	magnetic levitation maglev magnet train railwai la said would project	0.7599
313	pred.bt.5	magnetic levitation maglev magnet train railwai la said would project	0.7599
313	pred.bt.6	magnetic levitation maglev magnet train railwai la said would project	0.7599
313	pred.bt.7	magnetic levitation maglev magnet train railwai la said would project	0.7599
313	pred.bt.8	magnetic levitation maglev magnet train railwai la said would project	0.7599
313	pred.bt.9	magnetic levitation maglev magnet train railwai la said would project	0.7599
314	-1	marine vegetation	0.0007
314	pred.bt.1	marine vegetation ocean vegetation	0.0379
314	pred.bt.10	marine vegetation ocean vegetation	0.0379
314	pred.bt.2	marine vegetation ocean vegetation	0.0379
314	pred.bt.3	marine vegetation ocean vegetation	0.0379
314	pred.bt.4	marine vegetation ocean vegetation	0.0379
314	pred.bt.5	marine vegetation ocean vegetation	0.0379
314	pred.bt.6	marine vegetation ocean vegetation	0.0379
314	pred.bt.7	marine vegetation ocean vegetation	0.0379
314	pred.bt.8	marine vegetation ocean vegetation	0.0379
314	pred.bt.9	marine vegetation ocean vegetation	0.0379
315	-1	unexplained highway accidents	0.0136
315	pred.bt.1	unexplained highway accidents main road chance event stroke	0.0197
315	pred.bt.10	unexplained highway accidents main road chance event stroke	0.0197
315	pred.bt.2	unexplained highway accidents main road chance event stroke	0.0197
315	pred.bt.3	unexplained highway accidents main road chance event stroke	0.0197
315	pred.bt.4	unexplained highway accidents main road chance event stroke	0.0197
315	pred.bt.5	unexplained highway accidents main road chance event stroke	0.0197
315	pred.bt.6	unexplained highway accidents main road chance event stroke	0.0197
315	pred.bt.7	unexplained highway accidents main road chance event stroke	0.0197
315	pred.bt.8	unexplained highway accidents main road chance event stroke	0.0197
315	pred.bt.9	unexplained highway accidents main road chance event stroke	0.0197
316	-1	polygamy polyandry polygyny	0.5935
316	pred.bt.1	polygamy polyandry polygyny	0.5935
316	pred.bt.10	polygamy polyandry polygyny	0.5935
316	pred.bt.2	polygamy polyandry polygyny	0.5935
316	pred.bt.3	polygamy polyandry polygyny	0.5935
316	pred.bt.4	polygamy polyandry polygyny	0.5935
316	pred.bt.5	polygamy polyandry polygyny	0.5935
316	pred.bt.6	polygamy polyandry polygyny	0.5935
316	pred.bt.7	polygamy polyandry polygyny	0.5935
316	pred.bt.8	polygamy polyandry polygyny	0.5935
316	pred.bt.9	polygamy polyandry polygyny	0.5935
317	-1	unsolicited faxes	0.525
317	pred.bt.1	unsolicited unasked faxes facsimile	0.5678
317	pred.bt.10	unsolicited unasked faxes facsimile	0.5678
317	pred.bt.2	unsolicited unasked faxes facsimile	0.5678
317	pred.bt.3	unsolicited unasked faxes facsimile	0.5678
317	pred.bt.4	unsolicited unasked faxes facsimile	0.5678
317	pred.bt.5	unsolicited unasked faxes facsimile	0.5678
317	pred.bt.6	unsolicited unasked faxes facsimile	0.5678
317	pred.bt.7	unsolicited unasked faxes facsimile	0.5678
317	pred.bt.8	unsolicited unasked faxes facsimile	0.5678
317	pred.bt.9	unsolicited unasked faxes facsimile	0.5678
318	-1	best retirement country	0.0016
318	pred.bt.1	best retirement country well better nation already	0.007
318	pred.bt.10	best retirement country well better nation already	0.007
318	pred.bt.2	best retirement country well better nation already	0.007
318	pred.bt.3	best retirement country well better nation already	0.007
318	pred.bt.4	best retirement country well better nation already	0.007
318	pred.bt.5	best retirement country well better nation already	0.007
318	pred.bt.6	best retirement country well better nation already	0.007
318	pred.bt.7	best retirement country well better nation already	0.007
318	pred.bt.8	best retirement country well better nation already	0.007
318	pred.bt.9	best retirement country well better nation already	0.007
319	-1	new fuel sources	0.037
319	pred.bt.1	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.0542
319	pred.bt.10	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.0542
319	pred.bt.2	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.0542
319	pred.bt.3	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.0542
319	pred.bt.4	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.0542
319	pred.bt.5	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.0542
319	pred.bt.6	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.0542
319	pred.bt.7	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.0542
319	pred.bt.8	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.0542
319	pred.bt.9	new fuel sources bibalayeva forms new yappin fuel inject mixed oxid gas motor	0.0542
320	-1	undersea fiber optic cable	0.0301
320	pred.bt.1	uuv samayamaayi adventure queu fibr cable nowiki disappearing fila itmo spbsu cable	0.0948
320	pred.bt.10	uuv samayamaayi adventure queu fibr cable nowiki disappearing fila itmo spbsu cable	0.0948
320	pred.bt.2	uuv samayamaayi adventure queu fibr cable nowiki disappearing fila itmo spbsu cable	0.0948
320	pred.bt.3	uuv samayamaayi adventure queu fibr cable nowiki disappearing fila itmo spbsu cable	0.0948
320	pred.bt.4	uuv samayamaayi adventure queu fibr cable nowiki disappearing fila itmo spbsu cable	0.0948
320	pred.bt.5	uuv samayamaayi adventure queu fibr cable nowiki disappearing fila itmo spbsu cable	0.0948
320	pred.bt.6	uuv samayamaayi adventure queu fibr cable nowiki disappearing fila itmo spbsu cable	0.0948
320	pred.bt.7	uuv samayamaayi adventure queu fibr cable nowiki disappearing fila itmo spbsu cable	0.0948
320	pred.bt.8	uuv samayamaayi adventure queu fibr cable nowiki disappearing fila itmo spbsu cable	0.0948
320	pred.bt.9	uuv samayamaayi adventure queu fibr cable nowiki disappearing fila itmo spbsu cable	0.0948
321	-1	women in parliaments	0.1742
321	pred.bt.1	women in parliaments	0.1742
321	pred.bt.10	women in parliaments	0.1742
321	pred.bt.2	women in parliaments	0.1742
321	pred.bt.3	women in parliaments	0.1742
321	pred.bt.4	women in parliaments	0.1742
321	pred.bt.5	women in parliaments	0.1742
321	pred.bt.6	women in parliaments	0.1742
321	pred.bt.7	women in parliaments	0.1742
321	pred.bt.8	women in parliaments	0.1742
321	pred.bt.9	women in parliaments	0.1742
322	-1	international art crime	0.0004
322	pred.bt.1	international art crime national global domestic artwork artworks criminality	0.0204
322	pred.bt.10	international art crime national global domestic artwork artworks criminality	0.0204
322	pred.bt.2	international art crime national global domestic artwork artworks criminality	0.0204
322	pred.bt.3	international art crime national global domestic artwork artworks criminality	0.0204
322	pred.bt.4	international art crime national global domestic artwork artworks criminality	0.0204
322	pred.bt.5	international art crime national global domestic artwork artworks criminality	0.0204
322	pred.bt.6	international art crime national global domestic artwork artworks criminality	0.0204
322	pred.bt.7	international art crime national global domestic artwork artworks criminality	0.0204
322	pred.bt.8	international art crime national global domestic artwork artworks criminality	0.0204
322	pred.bt.9	international art crime national global domestic artwork artworks criminality	0.0204
323	-1	literary/journalistic plagiarism	0.217
323	pred.bt.1	liter journ plagiar	0.3081
323	pred.bt.10	liter journ plagiar	0.3081
323	pred.bt.2	liter journ plagiar	0.3081
323	pred.bt.3	liter journ plagiar	0.3081
323	pred.bt.4	liter journ plagiar	0.3081
323	pred.bt.5	liter journ plagiar	0.3081
323	pred.bt.6	liter journ plagiar	0.3081
323	pred.bt.7	liter journ plagiar	0.3081
323	pred.bt.8	liter journ plagiar	0.3081
323	pred.bt.9	liter journ plagiar	0.3081
324	-1	argentine/british relations	0.3428
324	pred.bt.1	argentina britain relations	0.4104
324	pred.bt.10	argentina britain relations	0.4104
324	pred.bt.2	argentina britain relations	0.4104
324	pred.bt.3	argentina britain relations	0.4104
324	pred.bt.4	argentina britain relations	0.4104
324	pred.bt.5	argentina britain relations	0.4104
324	pred.bt.6	argentina britain relations	0.4104
324	pred.bt.7	argentina britain relations	0.4104
324	pred.bt.8	argentina britain relations	0.4104
324	pred.bt.9	argentina britain relations	0.4104
325	-1	cult lifestyles	0.0495
325	pred.bt.1	cult lifestyles genestealer reproduct cult tsumbubura	0.0628
325	pred.bt.10	cult lifestyles genestealer reproduct cult tsumbubura	0.0628
325	pred.bt.2	cult lifestyles genestealer reproduct cult tsumbubura	0.0628
325	pred.bt.3	cult lifestyles genestealer reproduct cult tsumbubura	0.0628
325	pred.bt.4	cult lifestyles genestealer reproduct cult tsumbubura	0.0628
325	pred.bt.5	cult lifestyles genestealer reproduct cult tsumbubura	0.0628
325	pred.bt.6	cult lifestyles genestealer reproduct cult tsumbubura	0.0628
325	pred.bt.7	cult lifestyles genestealer reproduct cult tsumbubura	0.0628
325	pred.bt.8	cult lifestyles genestealer reproduct cult tsumbubura	0.0628
325	pred.bt.9	cult lifestyles genestealer reproduct cult tsumbubura	0.0628
326	-1	ferry sinkings	0.5265
326	pred.bt.1	ferry sinkings last ship safeti titan estonia ferri pound	0.6433
326	pred.bt.10	ferry sinkings last ship safeti titan estonia ferri pound	0.6433
326	pred.bt.2	ferry sinkings last ship safeti titan estonia ferri pound	0.6433
326	pred.bt.3	ferry sinkings last ship safeti titan estonia ferri pound	0.6433
326	pred.bt.4	ferry sinkings last ship safeti titan estonia ferri pound	0.6433
326	pred.bt.5	ferry sinkings last ship safeti titan estonia ferri pound	0.6433
326	pred.bt.6	ferry sinkings last ship safeti titan estonia ferri pound	0.6433
326	pred.bt.7	ferry sinkings last ship safeti titan estonia ferri pound	0.6433
326	pred.bt.8	ferry sinkings last ship safeti titan estonia ferri pound	0.6433
326	pred.bt.9	ferry sinkings last ship safeti titan estonia ferri pound	0.6433
327	-1	modern slavery	0.1376
327	pred.bt.1	burdah jardot originalité slavery	0.3111
327	pred.bt.10	burdah jardot originalité slavery	0.3111
327	pred.bt.2	burdah jardot originalité slavery	0.3111
327	pred.bt.3	burdah jardot originalité slavery	0.3111
327	pred.bt.4	burdah jardot originalité slavery	0.3111
327	pred.bt.5	burdah jardot originalité slavery	0.3111
327	pred.bt.6	burdah jardot originalité slavery	0.3111
327	pred.bt.7	burdah jardot originalité slavery	0.3111
327	pred.bt.8	burdah jardot originalité slavery	0.3111
327	pred.bt.9	burdah jardot originalité slavery	0.3111
328	-1	pope beatifications	0.6158
328	pred.bt.1	pope beatifications beatification	0.6441
328	pred.bt.10	pope beatifications beatification	0.6441
328	pred.bt.2	pope beatifications beatification	0.6441
328	pred.bt.3	pope beatifications beatification	0.6441
328	pred.bt.4	pope beatifications beatification	0.6441
328	pred.bt.5	pope beatifications beatification	0.6441
328	pred.bt.6	pope beatifications beatification	0.6441
328	pred.bt.7	pope beatifications beatification	0.6441
328	pred.bt.8	pope beatifications beatification	0.6441
328	pred.bt.9	pope beatifications beatification	0.6441
329	-1	mexican air pollution	0.2746
329	pred.bt.1	mexico air pollution	0.4065
329	pred.bt.10	mexico air pollution	0.4065
329	pred.bt.2	mexico air pollution	0.4065
329	pred.bt.3	mexico air pollution	0.4065
329	pred.bt.4	mexico air pollution	0.4065
329	pred.bt.5	mexico air pollution	0.4065
329	pred.bt.6	mexico air pollution	0.4065
329	pred.bt.7	mexico air pollution	0.4065
329	pred.bt.8	mexico air pollution	0.4065
329	pred.bt.9	mexico air pollution	0.4065
330	-1	iran-iraq cooperation	0.0267
330	pred.bt.1	iran iraq coop	0.1213
330	pred.bt.10	iran iraq coop	0.1213
330	pred.bt.2	iran iraq coop	0.1213
330	pred.bt.3	iran iraq coop	0.1213
330	pred.bt.4	iran iraq coop	0.1213
330	pred.bt.5	iran iraq coop	0.1213
330	pred.bt.6	iran iraq coop	0.1213
330	pred.bt.7	iran iraq coop	0.1213
330	pred.bt.8	iran iraq coop	0.1213
330	pred.bt.9	iran iraq coop	0.1213
331	-1	world bank criticism	0.1867
331	pred.bt.1	world bank criticism	0.1867
331	pred.bt.10	world bank criticism	0.1867
331	pred.bt.2	world bank criticism	0.1867
331	pred.bt.3	world bank criticism	0.1867
331	pred.bt.4	world bank criticism	0.1867
331	pred.bt.5	world bank criticism	0.1867
331	pred.bt.6	world bank criticism	0.1867
331	pred.bt.7	world bank criticism	0.1867
331	pred.bt.8	world bank criticism	0.1867
331	pred.bt.9	world bank criticism	0.1867
332	-1	income tax evasion	0.0348
332	pred.bt.1	tax evas connect j david	0.1215
332	pred.bt.10	tax evas connect j david	0.1215
332	pred.bt.2	tax evas connect j david	0.1215
332	pred.bt.3	tax evas connect j david	0.1215
332	pred.bt.4	tax evas connect j david	0.1215
332	pred.bt.5	tax evas connect j david	0.1215
332	pred.bt.6	tax evas connect j david	0.1215
332	pred.bt.7	tax evas connect j david	0.1215
332	pred.bt.8	tax evas connect j david	0.1215
332	pred.bt.9	tax evas connect j david	0.1215
333	-1	antibiotics bacteria disease	0.2255
333	pred.bt.1	antibiotics antibiotic bacteria disease	0.2754
333	pred.bt.10	antibiotics antibiotic bacteria disease	0.2754
333	pred.bt.2	antibiotics antibiotic bacteria disease	0.2754
333	pred.bt.3	antibiotics antibiotic bacteria disease	0.2754
333	pred.bt.4	antibiotics antibiotic bacteria disease	0.2754
333	pred.bt.5	antibiotics antibiotic bacteria disease	0.2754
333	pred.bt.6	antibiotics antibiotic bacteria disease	0.2754
333	pred.bt.7	antibiotics antibiotic bacteria disease	0.2754
333	pred.bt.8	antibiotics antibiotic bacteria disease	0.2754
333	pred.bt.9	antibiotics antibiotic bacteria disease	0.2754
334	-1	export controls cryptography	0.1111
334	pred.bt.1	export controls cryptography import encryption cryptographic cryptology	0.3554
334	pred.bt.10	export controls cryptography import encryption cryptographic cryptology	0.3554
334	pred.bt.2	export controls cryptography import encryption cryptographic cryptology	0.3554
334	pred.bt.3	export controls cryptography import encryption cryptographic cryptology	0.3554
334	pred.bt.4	export controls cryptography import encryption cryptographic cryptology	0.3554
334	pred.bt.5	export controls cryptography import encryption cryptographic cryptology	0.3554
334	pred.bt.6	export controls cryptography import encryption cryptographic cryptology	0.3554
334	pred.bt.7	export controls cryptography import encryption cryptographic cryptology	0.3554
334	pred.bt.8	export controls cryptography import encryption cryptographic cryptology	0.3554
334	pred.bt.9	export controls cryptography import encryption cryptographic cryptology	0.3554
335	-1	adoptive biological parents	0.2591
335	pred.bt.1	adoptive biological parents surrogate name children name their babies family	0.5319
335	pred.bt.10	adoptive biological parents surrogate name children name their babies family	0.5319
335	pred.bt.2	adoptive biological parents surrogate name children name their babies family	0.5319
335	pred.bt.3	adoptive biological parents surrogate name children name their babies family	0.5319
335	pred.bt.4	adoptive biological parents surrogate name children name their babies family	0.5319
335	pred.bt.5	adoptive biological parents surrogate name children name their babies family	0.5319
335	pred.bt.6	adoptive biological parents surrogate name children name their babies family	0.5319
335	pred.bt.7	adoptive biological parents surrogate name children name their babies family	0.5319
335	pred.bt.8	adoptive biological parents surrogate name children name their babies family	0.5319
335	pred.bt.9	adoptive biological parents surrogate name children name their babies family	0.5319
336	-1	black bear attacks	0.033
336	pred.bt.1	black bear attacks oil coal color animal grizzly polar	0.0851
336	pred.bt.10	black bear attacks oil coal color animal grizzly polar	0.0851
336	pred.bt.2	black bear attacks oil coal color animal grizzly polar	0.0851
336	pred.bt.3	black bear attacks oil coal color animal grizzly polar	0.0851
336	pred.bt.4	black bear attacks oil coal color animal grizzly polar	0.0851
336	pred.bt.5	black bear attacks oil coal color animal grizzly polar	0.0851
336	pred.bt.6	black bear attacks oil coal color animal grizzly polar	0.0851
336	pred.bt.7	black bear attacks oil coal color animal grizzly polar	0.0851
336	pred.bt.8	black bear attacks oil coal color animal grizzly polar	0.0851
336	pred.bt.9	black bear attacks oil coal color animal grizzly polar	0.0851
337	-1	viral hepatitis	0.1614
337	pred.bt.1	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	0.2094
337	pred.bt.10	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	0.2094
337	pred.bt.2	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	0.2094
337	pred.bt.3	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	0.2094
337	pred.bt.4	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	0.2094
337	pred.bt.5	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	0.2094
337	pred.bt.6	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	0.2094
337	pred.bt.7	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	0.2094
337	pred.bt.8	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	0.2094
337	pred.bt.9	viral hepatitis percent omit caus diseas individu vaccinia liver hepat	0.2094
338	-1	risk of aspirin	0.375
338	pred.bt.1	risk of aspirin sai stroke peopl kidnei your	0.5
338	pred.bt.10	risk of aspirin sai stroke peopl kidnei your	0.5
338	pred.bt.2	risk of aspirin sai stroke peopl kidnei your	0.5
338	pred.bt.3	risk of aspirin sai stroke peopl kidnei your	0.5
338	pred.bt.4	risk of aspirin sai stroke peopl kidnei your	0.5
338	pred.bt.5	risk of aspirin sai stroke peopl kidnei your	0.5
338	pred.bt.6	risk of aspirin sai stroke peopl kidnei your	0.5
338	pred.bt.7	risk of aspirin sai stroke peopl kidnei your	0.5
338	pred.bt.8	risk of aspirin sai stroke peopl kidnei your	0.5
338	pred.bt.9	risk of aspirin sai stroke peopl kidnei your	0.5
339	-1	alzheimer's drug treatment	0.2119
339	pred.bt.1	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	0.3061
339	pred.bt.10	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	0.3061
339	pred.bt.2	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	0.3061
339	pred.bt.3	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	0.3061
339	pred.bt.4	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	0.3061
339	pred.bt.5	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	0.3061
339	pred.bt.6	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	0.3061
339	pred.bt.7	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	0.3061
339	pred.bt.8	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	0.3061
339	pred.bt.9	alzheimer s drug treatment psychoactive drug addiction alzheimer s disease	0.3061
340	-1	land mine ban	0.0848
340	pred.bt.1	land mine ban	0.0848
340	pred.bt.10	land mine ban	0.0848
340	pred.bt.2	land mine ban	0.0848
340	pred.bt.3	land mine ban	0.0848
340	pred.bt.4	land mine ban	0.0848
340	pred.bt.5	land mine ban	0.0848
340	pred.bt.6	land mine ban	0.0848
340	pred.bt.7	land mine ban	0.0848
340	pred.bt.8	land mine ban	0.0848
340	pred.bt.9	land mine ban	0.0848
341	-1	airport security	0.1908
341	pred.bt.1	airport security security system	0.2209
341	pred.bt.10	airport security security system	0.2209
341	pred.bt.3	airport security security system	0.2209
341	pred.bt.4	airport security security system	0.2209
341	pred.bt.5	airport security security system	0.2209
341	pred.bt.6	airport security security system	0.2209
341	pred.bt.2	airport security	0.1908
341	pred.bt.7	airport security	0.1908
341	pred.bt.8	airport security	0.1908
341	pred.bt.9	airport security	0.1908
342	-1	diplomatic expulsion	0.0897
342	pred.bt.1	diplomatic expulsion relations expelled expel	0.2317
342	pred.bt.10	diplomatic expulsion relations expelled expel	0.2317
342	pred.bt.2	diplomatic expulsion relations expelled expel	0.2317
342	pred.bt.3	diplomatic expulsion relations expelled expel	0.2317
342	pred.bt.4	diplomatic expulsion relations expelled expel	0.2317
342	pred.bt.5	diplomatic expulsion relations expelled expel	0.2317
342	pred.bt.6	diplomatic expulsion relations expelled expel	0.2317
