qid	order	query	bm25.ndcg
316	bt_nllb_korean	I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married	0.0
316	bt_nllb_persian	A few wives a few wives a few wives	0.0
316	bt_nllb_swahili	Parenting	0.0
316	bt_nllb_tamil	The number of times a person is called a multiple	0.0
317	-1	Unsolicited Faxes	0.7129
317	bt_nllb_korean	Unsolicited Parks	0.4159
317	bt_nllb_arabic	The unwanted fax	0.3544
317	bt_nllb_persian	Unwanted fax	0.3544
317	bt_nllb_russian	Unwanted Faxes	0.3544
317	bt_nllb_tamil	Unnecessary Faxes	0.1278
317	bt_nllb_chinese_yue	Fax that nobody asked for	0.1082
317	bt_nllb_french	Faxes not requested	0.0955
317	bt_nllb_german	Faxes not requested	0.0955
317	bt_nllb_swahili	Faxes not requested	0.0955
317	bt_nllb_malay	Fax that you don t want	0.0389
318	-1	Best Retirement Country	0.0276
318	bt_nllb_swahili	A Better Land to Leave	0.007
318	bt_nllb_tamil	The country with the best pension	0.0
319	-1	New Fuel Sources	0.1447
319	bt_nllb_german	New fuels	0.123
319	bt_nllb_swahili	A New Source of Oil	0.0238
320	-1	Undersea Fiber Optic Cable	0.2138
320	bt_nllb_german	Subsea fibre optic cables	0.1925
320	bt_nllb_arabic	The fiber optic cable is underwater	0.1636
320	bt_nllb_malay	Underwater fiber optic cables	0.1636
320	bt_nllb_tamil	Sea glass fiber cable	0.1436
320	bt_nllb_persian	Subsea fiber optic cables	0.1116
320	bt_nllb_swahili	Before the Undersea Fiber Optic	0.0947
320	bt_nllb_russian	Subsea optical cable made of fibres	0.0818
320	bt_nllb_chinese_yue	The subsea fiber	0.0
321	-1	Women in Parliaments	0.3349
321	bt_nllb_korean	Women in Congress	0.0902
322	-1	International Art Crime	0.016
322	bt_nllb_russian	International crime in the field of art	0.0157
322	bt_nllb_swahili	Modern Art Crime	0.0
323	-1	Literary/Journalistic Plagiarism	0.435
323	bt_nllb_chinese_yue	Literary and news copying	0.0913
323	bt_nllb_korean	Literary and historical parallels	0.0379
323	bt_nllb_persian	A literary journalistic plague	0.0204
323	bt_nllb_swahili	Literary journalistic fraud	0.0156
323	bt_nllb_arabic	Literary and journalistic manipulation	0.0
323	bt_nllb_tamil	Literary fictional literature	0.0
324	-1	Argentine/British Relations	0.4965
324	bt_nllb_persian	Relations between Argentina and Britain	0.4719
324	bt_nllb_swahili	Argentina s relationship with Britain	0.4441
324	bt_nllb_chinese_yue	Argentina UK relations	0.431
324	bt_nllb_french	Relations between Argentina and the United Kingdom	0.21
324	bt_nllb_korean	Relations between Argentina and the United Kingdom	0.21
324	bt_nllb_tamil	The United States and Argentina have a long history of cooperation	0.0905
324	bt_nllb_german	The Commission has also adopted a proposal for a regulation on the	0.0
325	-1	Cult Lifestyles	0.2437
325	bt_nllb_arabic	The cult s way of life	0.1326
325	bt_nllb_chinese_yue	The cult s way of life	0.1326
325	bt_nllb_malay	Sect Lifestyle	0.0257
325	bt_nllb_russian	Sect lifestyle	0.0257
325	bt_nllb_french	Worship	0.0
325	bt_nllb_korean	How to Live in Worship	0.0
325	bt_nllb_persian	Religious lifestyle	0.0
325	bt_nllb_swahili	A Life of Worship	0.0
325	bt_nllb_tamil	What is the meaning of this article	0.0
326	-1	Ferry Sinkings	0.7257
326	bt_nllb_chinese_yue	The ferry sank	0.5522
326	bt_nllb_persian	The ship sank	0.1754
326	bt_nllb_french	The shipwrecks of the ferry	0.1174
326	bt_nllb_tamil	The bus is sinking	0.0468
326	bt_nllb_russian	The boat sinks	0.0305
326	bt_nllb_swahili	A Sinking Boat	0.0305
326	bt_nllb_malay	Stop Stop	0.0
327	-1	Modern Slavery	0.3936
327	bt_nllb_korean	Modern slaves	0.0337
328	-1	Pope Beatifications	0.784
328	bt_nllb_chinese_yue	The Pope declared him a saint	0.2702
328	bt_nllb_french	Blessings from the Pope	0.1408
328	bt_nllb_swahili	Privileges of the Pope	0.1292
328	bt_nllb_korean	Blessings of the Pope	0.0595
328	bt_nllb_russian	The Blessing of the Pope	0.0595
328	bt_nllb_tamil	The Pope s blessing	0.0538
328	bt_nllb_arabic	The Pope s statements	0.0
328	bt_nllb_malay	The Meaning of the Whale	0.0
328	bt_nllb_persian	Congratulations Pop	0.0
329	-1	Mexican Air Pollution	0.4808
330	-1	Iran-Iraq Cooperation	0.1171
331	-1	World Bank Criticism	0.3363
331	bt_nllb_tamil	The World Bank Review	0.2198
331	bt_nllb_russian	The World Bank s critics	0.0497
332	-1	Income Tax Evasion	0.1474
332	bt_nllb_arabic	Evading income tax	0.1089
332	bt_nllb_swahili	Avoiding Income Taxes	0.0336
332	bt_nllb_tamil	Income Tax Avoidance	0.0336
332	bt_nllb_persian	Escape from income tax	0.0302
332	bt_nllb_russian	Escape from income tax	0.0302
332	bt_nllb_korean	Income tax	0.0113
332	bt_nllb_german	Income tax protection	0.0086
332	bt_nllb_chinese_yue	Tax avoidance	0.0078
332	bt_nllb_french	Tax avoidance	0.0078
332	bt_nllb_malay	Income Tax Payments	0.0038
333	-1	Antibiotics Bacteria Disease	0.4352
333	bt_nllb_malay	Antibiotics and Disease	0.4051
333	bt_nllb_arabic	Antibiotics are bacterial diseases	0.3397
333	bt_nllb_german	Antibiotics and bacterial disease	0.3397
333	bt_nllb_persian	Antibiotics are a bacterial disease	0.3397
333	bt_nllb_russian	Antibiotics and bacterial disease	0.3397
333	bt_nllb_swahili	Antibiotics and Bacterial Disease	0.3397
333	bt_nllb_chinese_yue	Antibiotics bacterial diseases and other diseases	0.3164
333	bt_nllb_tamil	The bacterial disease	0.1088
334	-1	Export Controls Cryptography	0.235
334	bt_nllb_korean	Export control code	0.0535
334	bt_nllb_persian	Control of crypto exports	0.0
334	bt_nllb_russian	Control of the export of Cryptocurrency	0.0
334	bt_nllb_swahili	The following is a list of the countries of the European Union	0.0
335	-1	Adoptive Biological Parents	0.503
335	bt_nllb_persian	Adoptive parents	0.4863
335	bt_nllb_tamil	Adoptive parents	0.4863
335	bt_nllb_russian	Adopters	0.3362
335	bt_nllb_chinese_yue	They are biological parents	0.3312
335	bt_nllb_swahili	Spiritual Parents	0.0
336	-1	Black Bear Attacks	0.1371
336	bt_nllb_swahili	Attacks by Steel	0.0
337	-1	Viral Hepatitis	0.3693
337	bt_nllb_swahili	The Viruses Against Uterine Cells	0.0265
338	-1	Risk of Aspirin	0.5585
338	bt_nllb_arabic	The dangers of aspirin	0.3661
338	bt_nllb_korean	The dangers of aspirin	0.3661
338	bt_nllb_swahili	The Dangers of Aspirin	0.3661
338	bt_nllb_chinese_yue	The dangers of drugs	0.0
338	bt_nllb_tamil	The danger of Asparagus	0.0
339	-1	Alzheimer's Drug Treatment	0.4573
339	bt_nllb_german	Treatment of Alzheimer s disease	0.3011
339	bt_nllb_arabic	The cure for Alzheimer s	0.2914
339	bt_nllb_chinese_yue	Alzheimer s the cure	0.2914
339	bt_nllb_french	Treatment of Alzheimer s	0.2749
339	bt_nllb_malay	Treatment for Alzheimer s	0.2749
339	bt_nllb_persian	Treatment of Alzheimer s	0.2749
339	bt_nllb_russian	Treatment of Alzheimer s	0.2749
339	bt_nllb_korean	The treatment of Alzheimer s disease is medicated	0.2141
339	bt_nllb_swahili	Drug Treatment	0.0766
339	bt_nllb_tamil	The following article will help you to understand the benefits of using medication	0.0
340	-1	Land Mine Ban	0.2795
340	bt_nllb_russian	Prohibition of mining	0.0998
340	bt_nllb_tamil	Prohibition of mining	0.0998
340	bt_nllb_malay	Min Land is banned	0.0
340	bt_nllb_swahili	Preventing the Underground Pipes	0.0
341	-1	Airport Security	0.4103
341	bt_nllb_german	Airport safety	0.0742
342	-1	Diplomatic Expulsion	0.2892
342	bt_nllb_german	The Commission has already adopted a proposal for a directive on the protection of workers rights	0.0
342	bt_nllb_persian	Diplomatic firing	0.0
342	bt_nllb_swahili	International Exclusion	0.0
343	-1	Police Deaths	0.0191
344	-1	Abuses of E-Mail	0.4393
344	bt_nllb_german	Misuse of e mail	0.4074
344	bt_nllb_swahili	Misuse of E mail	0.4074
344	bt_nllb_arabic	Email abuse	0.0
344	bt_nllb_chinese_yue	Abuse of email	0.0
344	bt_nllb_korean	Email abuse	0.0
344	bt_nllb_persian	Misuse of email	0.0
344	bt_nllb_russian	The perversion of email	0.0
344	bt_nllb_tamil	Email use is misused	0.0
345	-1	Overseas Tobacco Sales	0.2642
345	bt_nllb_chinese_yue	I sell cigarettes abroad	0.2554
345	bt_nllb_korean	Foreign sale of tobacco	0.1708
345	bt_nllb_swahili	The Importance of Tobacco	0.0961
346	-1	Educational Standards	0.1869
346	bt_nllb_french	The rules of education	0.0072
347	-1	Wildlife Extinction	0.1563
347	bt_nllb_tamil	The destruction of wild animals	0.1429
347	bt_nllb_swahili	The Extinction of Animals	0.1238
347	bt_nllb_malay	The Beast s Disaster	0.0
348	-1	Agoraphobia	0.9068
348	bt_nllb_arabic	Terrorism	0.0
348	bt_nllb_chinese_yue	It s a phobia	0.0
348	bt_nllb_persian	Agora phobia	0.0
348	bt_nllb_swahili	The disease of fear	0.0
348	bt_nllb_tamil	The following article will help you to understand the problem	0.0
349	-1	Metabolism	0.3448
349	bt_nllb_chinese_yue	It s the metabolism	0.3285
349	bt_nllb_persian	I m a metabolic	0.2924
349	bt_nllb_arabic	Food representation	0.0
349	bt_nllb_korean	The newcomer	0.0
349	bt_nllb_swahili	The warmth	0.0
349	bt_nllb_tamil	The first is the process of making a change	0.0
350	-1	Health and Computer Terminals	0.2143
350	bt_nllb_arabic	Health products and computers	0.1183
350	bt_nllb_chinese_yue	Health and the end of the computer	0.0972
350	bt_nllb_russian	Healthcare terminals and computers	0.0355
350	bt_nllb_swahili	Healthcare Devices and Computers	0.0
351	-1	Falkland petroleum exploration	0.5303
351	bt_nllb_korean	The exploration of the land	0.0
352	-1	British Chunnel impact	0.1282
352	bt_nllb_malay	The British Chunnel Effect	0.1048
352	bt_nllb_swahili	The Effects of the British Chunnel	0.1048
352	bt_nllb_arabic	The influence of the British Channel	0.0917
352	bt_nllb_german	The influence of the British Channel	0.0917
352	bt_nllb_russian	The influence of the British Channel	0.0917
352	bt_nllb_korean	The influence of the English Channel	0.0328
352	bt_nllb_chinese_yue	The road crashes	0.0
352	bt_nllb_tamil	The British Subway Effect	0.0
353	-1	Antarctica exploration	0.4228
353	bt_nllb_arabic	Exploring the South Pole	0.0153
353	bt_nllb_persian	Exploration of the South Pole	0.0153
353	bt_nllb_german	The Commission shall adopt delegated acts in accordance with Article of this Regulation	0.0
354	-1	journalist risks	0.0584
354	bt_nllb_korean	The dangers of journalism	0.0068
354	bt_nllb_swahili	The dangers of journalism	0.0068
354	bt_nllb_tamil	The dangers of journalism	0.0068
354	bt_nllb_persian	The risk of journalism	0.0
355	-1	ocean remote sensing	0.3238
355	bt_nllb_chinese_yue	The ocean is remote	0.255
355	bt_nllb_swahili	sea remote sensing	0.1805
355	bt_nllb_persian	The ocean s re anesthesia	0.0667
355	bt_nllb_russian	The ocean distance vision	0.0142
355	bt_nllb_german	The following information is provided	0.0
355	bt_nllb_tamil	The sea vision sensation	0.0
356	-1	postmenopausal estrogen Britain	0.0665
356	bt_nllb_french	postmenopausal estrogen in the UK	0.0662
356	bt_nllb_german	Postmenopausal estrogen in the UK	0.0662
356	bt_nllb_russian	postmenopausal estrogen of the UK	0.0662
356	bt_nllb_tamil	The U S government has been trying to get the U S to take a step back	0.0
357	-1	territorial waters dispute	0.2927
357	bt_nllb_chinese_yue	The sea is a dispute	0.2281
357	bt_nllb_persian	Differences on territorial waters	0.14
357	bt_nllb_korean	Territorial disputes	0.1233
357	bt_nllb_arabic	Regional water dispute	0.1
357	bt_nllb_swahili	District water discussion	0.0
357	bt_nllb_tamil	The problem of land based water	0.0
358	-1	blood-alcohol fatalities	0.4478
359	-1	mutual fund predictors	0.1173
359	bt_nllb_russian	forecast indicators of mutual funds	0.1094
359	bt_nllb_french	forecasters of mutual funds	0.0772
359	bt_nllb_korean	Mutual fund forecasts	0.0772
359	bt_nllb_german	The following table shows the main factors	0.0235
359	bt_nllb_tamil	Mutual financial forecasters	0.0178
359	bt_nllb_arabic	The expectations in the investment funds	0.0
359	bt_nllb_malay	Predictions of joint funds	0.0
359	bt_nllb_persian	The forecasters of investment funds	0.0
359	bt_nllb_swahili	predictors of joint currencies	0.0
360	-1	drug legalization benefits	0.1964
360	bt_nllb_swahili	legal benefits of medicines	0.0165
361	-1	clothing sweatshops	0.5154
361	bt_nllb_arabic	Clothing shops	0.0852
361	bt_nllb_chinese_yue	The clothing factory	0.0
361	bt_nllb_french	clothing workshops	0.0
361	bt_nllb_german	Clothing stores	0.0
361	bt_nllb_korean	Get your clothes on	0.0
361	bt_nllb_malay	clothing store	0.0
361	bt_nllb_persian	Clothing stores	0.0
361	bt_nllb_russian	clothes	0.0
361	bt_nllb_swahili	clothing stores	0.0
361	bt_nllb_tamil	Clothing factories	0.0
362	-1	human smuggling	0.206
362	bt_nllb_arabic	Smuggling people	0.1644
362	bt_nllb_russian	smuggling of people	0.1644
362	bt_nllb_french	Trafficking in persons	0.0175
362	bt_nllb_korean	Trafficking in persons	0.0175
362	bt_nllb_chinese_yue	Human trafficking	0.0
362	bt_nllb_german	Human trafficking	0.0
362	bt_nllb_malay	human trafficking	0.0
362	bt_nllb_persian	Human trafficking	0.0
362	bt_nllb_swahili	Human trafficking	0.0
362	bt_nllb_tamil	Human trafficking	0.0
363	-1	transportation tunnel disasters	0.0904
363	bt_nllb_chinese_yue	Traffic accidents	0.0
363	bt_nllb_german	Disturbances in the transport channel	0.0
363	bt_nllb_swahili	disasters of the dam s canals	0.0
364	-1	rabies	0.8024
364	bt_nllb_chinese_yue	Rabies is a disease	0.73
364	bt_nllb_arabic	It s ridiculous	0.0
364	bt_nllb_french	the rage	0.0
364	bt_nllb_korean	The Mad Men	0.0
364	bt_nllb_persian	Your anger	0.0
364	bt_nllb_russian	The rage	0.0
364	bt_nllb_swahili	paralysis	0.0
364	bt_nllb_tamil	galley	0.0
365	-1	El Nino	0.7619
365	bt_nllb_arabic	The Enno	0.0
365	bt_nllb_chinese_yue	Ernesto is the one	0.0
365	bt_nllb_french	The neon	0.0
366	-1	commercial cyanide uses	0.5668
366	bt_nllb_chinese_yue	Commercial use	0.0
367	-1	piracy	0.1046
367	bt_nllb_chinese_yue	Piracy is a crime	0.0989
367	bt_nllb_arabic	The pirate	0.0318
367	bt_nllb_french	The Pirate	0.0318
367	bt_nllb_persian	The pirate	0.0318
367	bt_nllb_russian	The Pirate	0.0318
367	bt_nllb_korean	The pirate act	0.0313
367	bt_nllb_tamil	Navy	0.0195
367	bt_nllb_german	The Commission	0.0
367	bt_nllb_malay	The robbers	0.0
367	bt_nllb_swahili	crime	0.0
368	-1	in vitro fertilization	0.5288
368	bt_nllb_arabic	Infertilization in the virus	0.1301
368	bt_nllb_chinese_yue	Outdoor fertilization	0.0691
368	bt_nllb_swahili	The reproduction of creatures	0.045
368	bt_nllb_korean	Modified by bit	0.0
368	bt_nllb_persian	Encoding in the test	0.0
369	-1	anorexia nervosa bulimia	0.5514
369	bt_nllb_german	anorexia nervosa bulimia and other	0.5495
369	bt_nllb_chinese_yue	Dieting disorders and bipolar disorder	0.4257
369	bt_nllb_tamil	Anorexia nervosa is a common cause of pneumonia	0.3434
369	bt_nllb_french	bulimia anorexia nervous system	0.3382
369	bt_nllb_persian	Nervous and tired insomnia	0.0329
369	bt_nllb_arabic	Neural dysfunction of the polymerase chain reaction	0.0
369	bt_nllb_korean	I have a nervous breakdown	0.0
370	-1	food/drug laws	0.0337
370	bt_nllb_swahili	food blood laws	0.013
371	-1	health insurance holistic	0.0
372	-1	Native American casino	0.2904
372	bt_nllb_arabic	The original American casino	0.2007
372	bt_nllb_malay	The original American casino	0.2007
372	bt_nllb_german	Local casino	0.1134
373	-1	encryption equipment export	0.3178
373	bt_nllb_chinese_yue	Exporting the encrypted device	0.3164
373	bt_nllb_german	Exports of encryption devices	0.3164
373	bt_nllb_swahili	outside of encryption equipment	0.2053
373	bt_nllb_korean	Export of cryptographic equipment	0.0855
373	bt_nllb_russian	Export of cipher substitution	0.0
374	-1	Nobel prize winners	0.2025
374	bt_nllb_german	Nobel laureates	0.184
374	bt_nllb_russian	Nobel laureates	0.184
375	-1	hydrogen energy	0.3653
375	bt_nllb_chinese_yue	Air	0.0
376	-1	World Court	0.0981
376	bt_nllb_german	Court of Justice	0.0086
377	-1	cigar smoking	0.5449
377	bt_nllb_tamil	Smoking tobacco	0.0626
377	bt_nllb_chinese_yue	I smoke	0.0425
377	bt_nllb_german	Smoking of cigarettes	0.0265
377	bt_nllb_malay	Smoking a cigarette	0.0265
377	bt_nllb_russian	smoking a cigarette	0.0265
377	bt_nllb_korean	Smoking is a big deal	0.0206
377	bt_nllb_persian	Smoking is a big deal	0.0206
377	bt_nllb_arabic	Smoking	0.0139
377	bt_nllb_swahili	smoking	0.0139
378	-1	euro opposition	0.0149
378	bt_nllb_korean	The Euro against	0.0106
378	bt_nllb_malay	against the euro	0.0106
378	bt_nllb_german	The euro resistance	0.0
378	bt_nllb_tamil	Anti euro	0.0
379	-1	mainstreaming	0.1962
379	bt_nllb_arabic	The integration	0.0
379	bt_nllb_chinese_yue	It s a combination	0.0
379	bt_nllb_french	integration	0.0
379	bt_nllb_german	The Commission shall adopt a decision on the following	0.0
379	bt_nllb_korean	Integration	0.0
379	bt_nllb_malay	control	0.0
379	bt_nllb_persian	Continuous	0.0
379	bt_nllb_russian	integration	0.0
379	bt_nllb_swahili	to insert	0.0
379	bt_nllb_tamil	spread	0.0
380	-1	obesity medical treatment	0.4656
380	bt_nllb_arabic	Medical treatment for depression	0.0
380	bt_nllb_swahili	treatment of the terminal illness	0.0
381	-1	alternative medicine	0.1839
381	bt_nllb_chinese_yue	It s a substitute for medicine	0.0
381	bt_nllb_korean	Other medicines	0.0
382	-1	hydrogen fuel automobiles	0.7232
382	bt_nllb_arabic	Hydrogen fueled cars	0.7063
382	bt_nllb_korean	Hydrogen fuel cars	0.7063
382	bt_nllb_malay	hydrogen fuel vehicles	0.6975
382	bt_nllb_persian	Hydrogen fuel vehicles	0.6975
382	bt_nllb_russian	hydrogen fuel vehicles	0.6975
382	bt_nllb_swahili	hydrogen fuel vehicles	0.6975
382	bt_nllb_tamil	Hydrogen Fuel Vehicles	0.6975
382	bt_nllb_german	Hydrogen vehicles	0.5885
382	bt_nllb_french	Hydrogen fuelled vehicles	0.5379
382	bt_nllb_chinese_yue	Fuel cars	0.174
383	-1	mental illness drugs	0.0837
383	bt_nllb_german	Drugs for mental health	0.0592
383	bt_nllb_french	medicines for mental illness	0.0507
383	bt_nllb_tamil	The psychological drugs	0.0335
383	bt_nllb_malay	mental illness	0.0116
383	bt_nllb_swahili	drugs	0.0068
384	-1	space station moon	0.3348
384	bt_nllb_malay	The lunar space station	0.3281
385	-1	hybrid fuel cars	0.4636
385	bt_nllb_chinese_yue	Hybrid cars	0.445
385	bt_nllb_german	Hybrid vehicles	0.4286
385	bt_nllb_malay	hybrid fuel	0.303
385	bt_nllb_persian	Combined fuel cars	0.1221
385	bt_nllb_arabic	Fuel cars are homeless	0.0435
386	-1	teaching disabled children	0.1252
387	-1	radioactive waste	0.2274
387	bt_nllb_swahili	Radioactive fuel	0.1672
387	bt_nllb_tamil	Radiation waste	0.0971
387	bt_nllb_persian	The radiation	0.0
388	-1	organic soil enhancement	0.1132
388	bt_nllb_korean	Organic Soil Promotion	0.1018
389	-1	illegal technology transfer	0.0935
389	bt_nllb_tamil	Illegal technology exchange	0.0707
389	bt_nllb_chinese_yue	Illegal transportation technology	0.0209
389	bt_nllb_malay	unauthorized technology transfer	0.006
390	-1	orphan drugs	0.1861
390	bt_nllb_chinese_yue	Orphan medicine	0.0927
390	bt_nllb_swahili	medicines for orphans	0.0927
390	bt_nllb_tamil	Orphan medicines	0.0927
390	bt_nllb_german	Orphans	0.0535
391	-1	R&D drug prices	0.3673
391	bt_nllb_malay	R D costs of medicines	0.2646
391	bt_nllb_german	Price for research and development of medicinal products	0.254
391	bt_nllb_russian	R D prices	0.15
391	bt_nllb_arabic	Research and development	0.0162
392	-1	robotics	0.5104
392	bt_nllb_german	Other vehicles	0.0231
393	-1	mercy killing	0.2064
393	bt_nllb_french	murder of mercy	0.0982
393	bt_nllb_korean	Murder of mercy	0.0982
393	bt_nllb_persian	A merciful murder	0.0982
393	bt_nllb_malay	Killing with compassion	0.0587
393	bt_nllb_german	Mercy	0.0401
393	bt_nllb_russian	mercy	0.0401
393	bt_nllb_tamil	The Bible says that the wicked will be put to death	0.0
394	-1	home schooling	0.0797
394	bt_nllb_german	Home	0.0
395	-1	tourism	0.1378
395	bt_nllb_chinese_yue	Traveling	0.0
396	-1	sick building syndrome	0.2999
396	bt_nllb_chinese_yue	The sick room syndrome	0.2687
396	bt_nllb_swahili	building sickness	0.2584
396	bt_nllb_tamil	Ill building disease	0.0949
396	bt_nllb_german	Disease and building syndrome	0.0811
396	bt_nllb_russian	building disease syndrome	0.0811
396	bt_nllb_arabic	The patient syndrome	0.0
397	-1	automobile recalls	0.0659
397	bt_nllb_chinese_yue	The car warns	0.0
397	bt_nllb_french	car reminders	0.0
397	bt_nllb_german	Car disabilities	0.0
397	bt_nllb_korean	Car recovery	0.0
397	bt_nllb_malay	return of the car	0.0
397	bt_nllb_persian	The car inspector	0.0
397	bt_nllb_russian	The car reviews	0.0
397	bt_nllb_swahili	remembering cars	0.0
398	-1	dismantling Europe's arsenal	0.0868
398	bt_nllb_korean	The dismantling of Europe s defenseless forces	0.0754
398	bt_nllb_arabic	Dismantling the arsenal of Europe	0.0466
398	bt_nllb_persian	The destruction of the European arsenal	0.0261
398	bt_nllb_russian	The destruction of the European arsenal	0.0261
398	bt_nllb_malay	breaking up the European weapons	0.0216
398	bt_nllb_tamil	The European Arsenal is being dismantled	0.0186
398	bt_nllb_french	dismantling of the European arsenal	0.0183
398	bt_nllb_swahili	the destruction of European weapons	0.0082
398	bt_nllb_german	The Commission has asked the Commission to discuss the	0.0
399	-1	oceanographic vessels	0.2946
399	bt_nllb_arabic	The ocean ships	0.1116
399	bt_nllb_french	ocean going vessels	0.0973
399	bt_nllb_german	Sea going vessels	0.0466
399	bt_nllb_chinese_yue	Marine ships	0.0154
399	bt_nllb_swahili	ships of the sea	0.0
399	bt_nllb_tamil	Ships of the sea	0.0
400	-1	Amazon rain forest	0.4859
400	bt_nllb_arabic	The Amazon rainforest	0.4701
400	bt_nllb_chinese_yue	The Amazon rainforest	0.4701
400	bt_nllb_french	The Amazon Rainforest	0.4701
400	bt_nllb_german	The Amazon rainforest	0.4701
400	bt_nllb_korean	The Amazon rainforest	0.4701
400	bt_nllb_malay	The Amazon rainforest	0.4701
400	bt_nllb_persian	The Amazon rainforest	0.4701
400	bt_nllb_russian	The Amazon rainforest	0.4701
400	bt_nllb_swahili	The Amazon rainforest	0.4701
400	bt_nllb_tamil	The Amazon Rainforest	0.4701
401	-1	foreign minorities, Germany	0.0777
401	bt_nllb_korean	Foreign language minorities Germany	0.0731
402	-1	behavioral genetics	0.2505
402	bt_nllb_chinese_yue	Behavioral genetics is the key to this	0.2253
402	bt_nllb_arabic	Behavioral genetics is a very important part of our lives	0.1866
