qid	order	query	bm25.ndcg
312	bt_nllb_chinese_yue	Hydromechanics	0.0
312	bt_nllb_german	Hydrogen	0.0
312	bt_nllb_korean	Fish	0.0
312	bt_nllb_tamil	The waterfall	0.0
313	-1	Magnetic Levitation-Maglev	0.8249
313	bt_bing_swahili	Levitation ya Magnetic Maglev	0.7919
313	bt_bing_chinese_simplified	Magnetic levitation magnetic levitation	0.7911
313	bt_nllb_tamil	Magnetic levitation McLav	0.7911
313	bt_bing_korean	Maglev Maglev	0.3937
313	bt_bing_persian	Maglev	0.3937
313	bt_nllb_korean	Self levitization Maghreb	0.2015
313	bt_nllb_french	Magnetic lift	0.1137
313	bt_nllb_arabic	Magnetic distortion	0.0776
313	bt_nllb_persian	Magnetic Lithium Magluff	0.0548
314	-1	Marine Vegetation	0.0168
315	-1	Unexplained Highway Accidents	0.1104
315	bt_nllb_tamil	Unidentified road accidents	0.0929
315	bt_nllb_swahili	Unreported Road Accidents	0.0844
315	bt_bing_chinese_simplified	Unexplained road accidents	0.084
315	bt_bing_french	Unexplained road accidents	0.084
315	bt_bing_russian	Unexplained Road Accidents	0.084
315	bt_nllb_arabic	Unexplained road accidents	0.084
315	bt_nllb_french	Unexplained Road Accidents	0.084
315	bt_nllb_malay	Unexplained Road Accidents	0.084
315	bt_nllb_german	Unexplained car accidents	0.0483
315	bt_bing_german	Unexplained traffic accidents	0.048
315	bt_nllb_russian	Unexplained Accidents	0.0
316	-1	Polygamy Polyandry Polygyny	0.7496
316	bt_bing_swahili	Polygyny Polygyny of Polygamy	0.6574
316	bt_nllb_russian	Polygamy of the Polygons	0.5649
316	bt_nllb_arabic	Polygamous Polygamous	0.0502
316	bt_nllb_korean	I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married I m getting married	0.0
316	bt_nllb_persian	A few wives a few wives a few wives	0.0
316	bt_nllb_swahili	Parenting	0.0
316	bt_nllb_tamil	The number of times a person is called a multiple	0.0
317	-1	Unsolicited Faxes	0.7129
317	bt_nllb_korean	Unsolicited Parks	0.4159
317	bt_bing_persian	Unwanted faxes	0.3544
317	bt_nllb_arabic	The unwanted fax	0.3544
317	bt_nllb_persian	Unwanted fax	0.3544
317	bt_nllb_russian	Unwanted Faxes	0.3544
317	bt_nllb_tamil	Unnecessary Faxes	0.1278
317	bt_nllb_chinese_yue	Fax that nobody asked for	0.1082
317	bt_nllb_french	Faxes not requested	0.0955
317	bt_nllb_german	Faxes not requested	0.0955
317	bt_nllb_swahili	Faxes not requested	0.0955
317	bt_nllb_malay	Fax that you don t want	0.0389
318	-1	Best Retirement Country	0.0276
318	bt_nllb_swahili	A Better Land to Leave	0.007
318	bt_nllb_tamil	The country with the best pension	0.0
319	-1	New Fuel Sources	0.1447
319	bt_nllb_german	New fuels	0.123
319	bt_bing_swahili	New sources of oil	0.0238
319	bt_nllb_swahili	A New Source of Oil	0.0238
320	-1	Undersea Fiber Optic Cable	0.2138
320	bt_nllb_german	Subsea fibre optic cables	0.1925
320	bt_nllb_arabic	The fiber optic cable is underwater	0.1636
320	bt_nllb_malay	Underwater fiber optic cables	0.1636
320	bt_nllb_tamil	Sea glass fiber cable	0.1436
320	bt_bing_arabic	Subsea Fiber Optic Cable	0.1116
320	bt_bing_german	Subsea Fiber Optic Cable	0.1116
320	bt_bing_persian	Subsea Fiber Optic Cable	0.1116
320	bt_nllb_persian	Subsea fiber optic cables	0.1116
320	bt_nllb_swahili	Before the Undersea Fiber Optic	0.0947
320	bt_nllb_russian	Subsea optical cable made of fibres	0.0818
320	bt_nllb_chinese_yue	The subsea fiber	0.0
321	-1	Women in Parliaments	0.3349
321	bt_bing_korean	Women Members of Parliament	0.2898
321	bt_nllb_korean	Women in Congress	0.0902
322	-1	International Art Crime	0.016
322	bt_bing_russian	International Crimes in the Field of Art	0.0157
322	bt_nllb_russian	International crime in the field of art	0.0157
322	bt_nllb_swahili	Modern Art Crime	0.0
323	-1	Literary/Journalistic Plagiarism	0.435
323	bt_bing_malay	Literary Plagiarism Journalism	0.4292
323	bt_bing_persian	Literary Journalism Plagiarism	0.4292
323	bt_nllb_chinese_yue	Literary and news copying	0.0913
323	bt_nllb_korean	Literary and historical parallels	0.0379
323	bt_bing_swahili	Journalism journalism	0.0213
323	bt_nllb_persian	A literary journalistic plague	0.0204
323	bt_nllb_swahili	Literary journalistic fraud	0.0156
323	bt_nllb_arabic	Literary and journalistic manipulation	0.0
323	bt_nllb_tamil	Literary fictional literature	0.0
324	-1	Argentine/British Relations	0.4965
324	bt_bing_persian	Relations between Argentina and Britain	0.4719
324	bt_nllb_persian	Relations between Argentina and Britain	0.4719
324	bt_nllb_swahili	Argentina s relationship with Britain	0.4441
324	bt_bing_chinese_simplified	Argentina UK relations	0.431
324	bt_nllb_chinese_yue	Argentina UK relations	0.431
324	bt_bing_french	Relations between Argentina and Great Britain	0.3996
324	bt_bing_korean	Argentina United Kingdom Relations	0.2537
324	bt_bing_swahili	Argentina United Kingdom relations	0.2537
324	bt_nllb_french	Relations between Argentina and the United Kingdom	0.21
324	bt_nllb_korean	Relations between Argentina and the United Kingdom	0.21
324	bt_nllb_tamil	The United States and Argentina have a long history of cooperation	0.0905
324	bt_nllb_german	The Commission has also adopted a proposal for a regulation on the	0.0
325	-1	Cult Lifestyles	0.2437
325	bt_bing_swahili	Cult life	0.2323
325	bt_nllb_arabic	The cult s way of life	0.1326
325	bt_nllb_chinese_yue	The cult s way of life	0.1326
325	bt_nllb_malay	Sect Lifestyle	0.0257
325	bt_nllb_russian	Sect lifestyle	0.0257
325	bt_bing_russian	Iconic Lifestyle	0.0
325	bt_bing_tamil	Liturgical Lifestyles	0.0
325	bt_nllb_french	Worship	0.0
325	bt_nllb_korean	How to Live in Worship	0.0
325	bt_nllb_persian	Religious lifestyle	0.0
325	bt_nllb_swahili	A Life of Worship	0.0
325	bt_nllb_tamil	What is the meaning of this article	0.0
326	-1	Ferry Sinkings	0.7257
326	bt_bing_chinese_simplified	The ferry sank	0.5522
326	bt_nllb_chinese_yue	The ferry sank	0.5522
326	bt_bing_korean	Passenger ship sinking	0.4815
326	bt_bing_persian	Ship Sinkings	0.3584
326	bt_bing_russian	Ferry flooding	0.2582
326	bt_nllb_persian	The ship sank	0.1754
326	bt_bing_french	Ferry Shipwrecks	0.1174
326	bt_nllb_french	The shipwrecks of the ferry	0.1174
326	bt_nllb_tamil	The bus is sinking	0.0468
326	bt_bing_tamil	Boat sinking	0.0305
326	bt_nllb_russian	The boat sinks	0.0305
326	bt_nllb_swahili	A Sinking Boat	0.0305
326	bt_nllb_malay	Stop Stop	0.0
327	-1	Modern Slavery	0.3936
327	bt_nllb_korean	Modern slaves	0.0337
328	-1	Pope Beatifications	0.784
328	bt_nllb_chinese_yue	The Pope declared him a saint	0.2702
328	bt_nllb_french	Blessings from the Pope	0.1408
328	bt_nllb_swahili	Privileges of the Pope	0.1292
328	bt_bing_chinese_simplified	Pope Beatings	0.0784
328	bt_nllb_korean	Blessings of the Pope	0.0595
328	bt_nllb_russian	The Blessing of the Pope	0.0595
328	bt_nllb_tamil	The Pope s blessing	0.0538
328	bt_bing_arabic	The Pope s Beatitudes	0.0
328	bt_bing_malay	Whale Blow	0.0
328	bt_bing_persian	Pope Beatrice	0.0
328	bt_bing_swahili	Papal beatings	0.0
328	bt_nllb_arabic	The Pope s statements	0.0
328	bt_nllb_malay	The Meaning of the Whale	0.0
328	bt_nllb_persian	Congratulations Pop	0.0
329	-1	Mexican Air Pollution	0.4808
330	-1	Iran-Iraq Cooperation	0.1171
331	-1	World Bank Criticism	0.3363
331	bt_bing_tamil	World Bank Review	0.2198
331	bt_nllb_tamil	The World Bank Review	0.2198
331	bt_nllb_russian	The World Bank s critics	0.0497
332	-1	Income Tax Evasion	0.1474
332	bt_bing_chinese_simplified	tax evasion	0.138
332	bt_bing_french	Tax evasion	0.138
332	bt_nllb_arabic	Evading income tax	0.1089
332	bt_nllb_swahili	Avoiding Income Taxes	0.0336
332	bt_nllb_tamil	Income Tax Avoidance	0.0336
332	bt_nllb_persian	Escape from income tax	0.0302
332	bt_nllb_russian	Escape from income tax	0.0302
332	bt_nllb_korean	Income tax	0.0113
332	bt_nllb_german	Income tax protection	0.0086
332	bt_nllb_chinese_yue	Tax avoidance	0.0078
332	bt_nllb_french	Tax avoidance	0.0078
332	bt_nllb_malay	Income Tax Payments	0.0038
333	-1	Antibiotics Bacteria Disease	0.4352
333	bt_nllb_malay	Antibiotics and Disease	0.4051
333	bt_bing_arabic	Antibiotic bacterial diseases	0.3397
333	bt_bing_chinese_simplified	Antibiotic bacterial diseases	0.3397
333	bt_bing_korean	Antibiotics Bacterial Diseases	0.3397
333	bt_bing_malay	Bacterial Disease Antibiotics	0.3397
333	bt_bing_russian	Antibiotics Bacterial Disease	0.3397
333	bt_bing_tamil	Antibiotics Bacterial disease	0.3397
333	bt_nllb_arabic	Antibiotics are bacterial diseases	0.3397
333	bt_nllb_german	Antibiotics and bacterial disease	0.3397
333	bt_nllb_persian	Antibiotics are a bacterial disease	0.3397
333	bt_nllb_russian	Antibiotics and bacterial disease	0.3397
333	bt_nllb_swahili	Antibiotics and Bacterial Disease	0.3397
333	bt_nllb_chinese_yue	Antibiotics bacterial diseases and other diseases	0.3164
333	bt_nllb_tamil	The bacterial disease	0.1088
334	-1	Export Controls Cryptography	0.235
334	bt_bing_malay	Export Cryptographic Control	0.1012
334	bt_nllb_korean	Export control code	0.0535
334	bt_bing_arabic	Crypto export controls	0.0
334	bt_bing_persian	Crypto Export Control	0.0
334	bt_nllb_persian	Control of crypto exports	0.0
334	bt_nllb_russian	Control of the export of Cryptocurrency	0.0
334	bt_nllb_swahili	The following is a list of the countries of the European Union	0.0
335	-1	Adoptive Biological Parents	0.503
335	bt_nllb_persian	Adoptive parents	0.4863
335	bt_nllb_tamil	Adoptive parents	0.4863
335	bt_nllb_russian	Adopters	0.3362
335	bt_nllb_chinese_yue	They are biological parents	0.3312
335	bt_bing_tamil	Domesticated Biological Parents	0.2871
335	bt_bing_chinese_simplified	Healthy parents	0.0403
335	bt_nllb_swahili	Spiritual Parents	0.0
336	-1	Black Bear Attacks	0.1371
336	bt_nllb_swahili	Attacks by Steel	0.0
337	-1	Viral Hepatitis	0.3693
337	bt_nllb_swahili	The Viruses Against Uterine Cells	0.0265
338	-1	Risk of Aspirin	0.5585
338	bt_bing_arabic	Aspirin danger	0.3661
338	bt_bing_korean	The dangers of aspirin	0.3661
338	bt_nllb_arabic	The dangers of aspirin	0.3661
338	bt_nllb_korean	The dangers of aspirin	0.3661
338	bt_nllb_swahili	The Dangers of Aspirin	0.3661
338	bt_nllb_chinese_yue	The dangers of drugs	0.0
338	bt_nllb_tamil	The danger of Asparagus	0.0
339	-1	Alzheimer's Drug Treatment	0.4573
339	bt_bing_french	Drug treatment for Alzheimer s disease	0.4297
339	bt_bing_german	Drug treatment of Alzheimer s disease	0.4297
339	bt_bing_russian	Drug treatment of Alzheimer s disease	0.4297
339	bt_bing_arabic	Alzheimer s treatment from drug abuse	0.3415
339	bt_nllb_german	Treatment of Alzheimer s disease	0.3011
339	bt_nllb_arabic	The cure for Alzheimer s	0.2914
339	bt_nllb_chinese_yue	Alzheimer s the cure	0.2914
339	bt_nllb_french	Treatment of Alzheimer s	0.2749
339	bt_nllb_malay	Treatment for Alzheimer s	0.2749
339	bt_nllb_persian	Treatment of Alzheimer s	0.2749
339	bt_nllb_russian	Treatment of Alzheimer s	0.2749
339	bt_nllb_korean	The treatment of Alzheimer s disease is medicated	0.2141
339	bt_bing_persian	Alzheimer s Medication Treatment	0.1778
339	bt_nllb_swahili	Drug Treatment	0.0766
339	bt_nllb_tamil	The following article will help you to understand the benefits of using medication	0.0
340	-1	Land Mine Ban	0.2795
340	bt_bing_malay	Prohibition of Land Mines	0.1653
340	bt_nllb_russian	Prohibition of mining	0.0998
340	bt_nllb_tamil	Prohibition of mining	0.0998
340	bt_nllb_malay	Min Land is banned	0.0
340	bt_nllb_swahili	Preventing the Underground Pipes	0.0
341	-1	Airport Security	0.4103
341	bt_nllb_german	Airport safety	0.0742
342	-1	Diplomatic Expulsion	0.2892
342	bt_bing_tamil	Diplomatic evacuation	0.0
342	bt_nllb_german	The Commission has already adopted a proposal for a directive on the protection of workers rights	0.0
342	bt_nllb_persian	Diplomatic firing	0.0
342	bt_nllb_swahili	International Exclusion	0.0
343	-1	Police Deaths	0.0191
344	-1	Abuses of E-Mail	0.4393
344	bt_bing_french	Misuse of e mail	0.4074
344	bt_bing_german	Misuse of e mail	0.4074
344	bt_nllb_german	Misuse of e mail	0.4074
344	bt_nllb_swahili	Misuse of E mail	0.4074
344	bt_bing_arabic	Email abuse	0.0
344	bt_bing_chinese_simplified	Misuse of email	0.0
344	bt_bing_korean	Email Abuse	0.0
344	bt_bing_malay	Email Abuse	0.0
344	bt_bing_persian	Misuse of email	0.0
344	bt_bing_russian	Email Abuse	0.0
344	bt_bing_swahili	Misuse of email	0.0
344	bt_bing_tamil	Email abuse	0.0
344	bt_nllb_arabic	Email abuse	0.0
344	bt_nllb_chinese_yue	Abuse of email	0.0
344	bt_nllb_korean	Email abuse	0.0
344	bt_nllb_persian	Misuse of email	0.0
344	bt_nllb_russian	The perversion of email	0.0
344	bt_nllb_tamil	Email use is misused	0.0
345	-1	Overseas Tobacco Sales	0.2642
345	bt_nllb_chinese_yue	I sell cigarettes abroad	0.2554
345	bt_bing_russian	Sale of tobacco products abroad	0.2128
345	bt_bing_persian	Selling Tobacco Abroad	0.175
345	bt_bing_french	Foreign Tobacco Sales	0.1708
345	bt_bing_tamil	Sale of foreign tobacco	0.1708
345	bt_nllb_korean	Foreign sale of tobacco	0.1708
345	bt_nllb_swahili	The Importance of Tobacco	0.0961
346	-1	Educational Standards	0.1869
346	bt_bing_german	Standards	0.0072
346	bt_nllb_french	The rules of education	0.0072
347	-1	Wildlife Extinction	0.1563
347	bt_nllb_tamil	The destruction of wild animals	0.1429
347	bt_nllb_swahili	The Extinction of Animals	0.1238
347	bt_nllb_malay	The Beast s Disaster	0.0
348	-1	Agoraphobia	0.9068
348	bt_bing_korean	square	0.0
348	bt_nllb_arabic	Terrorism	0.0
348	bt_nllb_chinese_yue	It s a phobia	0.0
348	bt_nllb_persian	Agora phobia	0.0
348	bt_nllb_swahili	The disease of fear	0.0
348	bt_nllb_tamil	The following article will help you to understand the problem	0.0
349	-1	Metabolism	0.3448
349	bt_nllb_chinese_yue	It s the metabolism	0.3285
349	bt_nllb_persian	I m a metabolic	0.2924
349	bt_nllb_arabic	Food representation	0.0
349	bt_nllb_korean	The newcomer	0.0
349	bt_nllb_swahili	The warmth	0.0
349	bt_nllb_tamil	The first is the process of making a change	0.0
350	-1	Health and Computer Terminals	0.2143
350	bt_nllb_arabic	Health products and computers	0.1183
350	bt_bing_russian	Medical Computer Terminals	0.1088
350	bt_nllb_chinese_yue	Health and the end of the computer	0.0972
350	bt_bing_swahili	Health and Computer Centers	0.0849
350	bt_nllb_russian	Healthcare terminals and computers	0.0355
350	bt_bing_arabic	Health and computer stations	0.0325
350	bt_bing_french	Healthcare IT Terminals	0.0
350	bt_nllb_swahili	Healthcare Devices and Computers	0.0
351	-1	Falkland petroleum exploration	0.5303
351	bt_bing_tamil	Falkland Petroleum Research	0.4763
351	bt_nllb_korean	The exploration of the land	0.0
352	-1	British Chunnel impact	0.1282
352	bt_bing_korean	UK Chunnel Impact	0.1248
352	bt_bing_persian	Chunnel UK Impact	0.1248
352	bt_bing_russian	Influence of the British Chunnel	0.1057
352	bt_bing_malay	British Chunnel Effect	0.1048
352	bt_bing_swahili	British Chunnel Effect	0.1048
352	bt_nllb_malay	The British Chunnel Effect	0.1048
352	bt_nllb_swahili	The Effects of the British Chunnel	0.1048
352	bt_bing_chinese_simplified	The influence of Chunnel England	0.1015
352	bt_bing_arabic	British Channel Influence	0.0917
352	bt_nllb_arabic	The influence of the British Channel	0.0917
352	bt_nllb_german	The influence of the British Channel	0.0917
352	bt_nllb_russian	The influence of the British Channel	0.0917
352	bt_nllb_korean	The influence of the English Channel	0.0328
352	bt_bing_tamil	British Sunnel Impact	0.0285
352	bt_nllb_chinese_yue	The road crashes	0.0
352	bt_nllb_tamil	The British Subway Effect	0.0
353	-1	Antarctica exploration	0.4228
353	bt_bing_chinese_simplified	Antarctica Expedition	0.3215
353	bt_bing_korean	Antarctica Expedition	0.3215
353	bt_nllb_arabic	Exploring the South Pole	0.0153
353	bt_nllb_persian	Exploration of the South Pole	0.0153
353	bt_nllb_german	The Commission shall adopt delegated acts in accordance with Article of this Regulation	0.0
354	-1	journalist risks	0.0584
354	bt_bing_swahili	Journalist s risk	0.0205
354	bt_nllb_korean	The dangers of journalism	0.0068
354	bt_nllb_swahili	The dangers of journalism	0.0068
354	bt_nllb_tamil	The dangers of journalism	0.0068
354	bt_bing_persian	Risk of journalism	0.0
354	bt_nllb_persian	The risk of journalism	0.0
355	-1	ocean remote sensing	0.3238
355	bt_nllb_chinese_yue	The ocean is remote	0.255
355	bt_bing_swahili	Remote sensing of the sea	0.1805
355	bt_nllb_swahili	sea remote sensing	0.1805
355	bt_nllb_persian	The ocean s re anesthesia	0.0667
355	bt_nllb_russian	The ocean distance vision	0.0142
355	bt_nllb_german	The following information is provided	0.0
355	bt_nllb_tamil	The sea vision sensation	0.0
356	-1	postmenopausal estrogen Britain	0.0665
356	bt_bing_chinese_simplified	Postmenopausal estrogen UK	0.0662
356	bt_bing_german	postmenopausal estrogen UK	0.0662
356	bt_bing_korean	Postmenopausal Estrogen UK	0.0662
356	bt_bing_persian	Postmenopausal Estrogen UK	0.0662
356	bt_bing_swahili	Postmenopausal estrogen UK	0.0662
356	bt_bing_tamil	Postmenopausal estrogen UK	0.0662
356	bt_nllb_french	postmenopausal estrogen in the UK	0.0662
356	bt_nllb_german	Postmenopausal estrogen in the UK	0.0662
356	bt_nllb_russian	postmenopausal estrogen of the UK	0.0662
356	bt_nllb_tamil	The U S government has been trying to get the U S to take a step back	0.0
357	-1	territorial waters dispute	0.2927
357	bt_bing_chinese_simplified	Territorial sea disputes	0.2825
357	bt_nllb_chinese_yue	The sea is a dispute	0.2281
357	bt_bing_persian	Differences in territorial waters	0.14
357	bt_nllb_persian	Differences on territorial waters	0.14
357	bt_nllb_korean	Territorial disputes	0.1233
357	bt_bing_tamil	Regional water dispute	0.1
357	bt_nllb_arabic	Regional water dispute	0.1
357	bt_bing_swahili	Local water crisis	0.0
357	bt_nllb_swahili	District water discussion	0.0
357	bt_nllb_tamil	The problem of land based water	0.0
358	-1	blood-alcohol fatalities	0.4478
358	bt_bing_russian	Deaths with Blood Alcohol Consumption	0.3999
358	bt_bing_arabic	Blood alcohol mortality	0.2855
358	bt_bing_french	Deaths due to alcohol concentration	0.0804
359	-1	mutual fund predictors	0.1173
359	bt_nllb_russian	forecast indicators of mutual funds	0.1094
359	bt_bing_malay	Mutual Fund Forecaster	0.0772
359	bt_bing_swahili	Mutual Fund Forecasters	0.0772
359	bt_nllb_french	forecasters of mutual funds	0.0772
359	bt_nllb_korean	Mutual fund forecasts	0.0772
359	bt_bing_tamil	Mutual Fund Calculators	0.0501
359	bt_nllb_german	The following table shows the main factors	0.0235
359	bt_nllb_tamil	Mutual financial forecasters	0.0178
359	bt_bing_arabic	Fund Forecasters	0.0
359	bt_bing_persian	Forecasters of Joint Venture Funds	0.0
359	bt_nllb_arabic	The expectations in the investment funds	0.0
359	bt_nllb_malay	Predictions of joint funds	0.0
359	bt_nllb_persian	The forecasters of investment funds	0.0
359	bt_nllb_swahili	predictors of joint currencies	0.0
360	-1	drug legalization benefits	0.1964
360	bt_nllb_swahili	legal benefits of medicines	0.0165
360	bt_bing_arabic	Benefits of drug rationing	0.0083
361	-1	clothing sweatshops	0.5154
361	bt_bing_russian	Sweatshops for the production of clothing	0.5111
361	bt_bing_french	Sweatshops	0.4947
361	bt_bing_chinese_simplified	Apparel sweatshops	0.4634
361	bt_nllb_arabic	Clothing shops	0.0852
361	bt_bing_arabic	Factories exploiting workers	0.0466
361	bt_bing_malay	clothing sweat shop	0.0433
361	bt_bing_swahili	Sweaty clothes	0.0
361	bt_nllb_chinese_yue	The clothing factory	0.0
361	bt_nllb_french	clothing workshops	0.0
361	bt_nllb_german	Clothing stores	0.0
361	bt_nllb_korean	Get your clothes on	0.0
361	bt_nllb_malay	clothing store	0.0
361	bt_nllb_persian	Clothing stores	0.0
361	bt_nllb_russian	clothes	0.0
361	bt_nllb_swahili	clothing stores	0.0
361	bt_nllb_tamil	Clothing factories	0.0
362	-1	human smuggling	0.206
362	bt_nllb_arabic	Smuggling people	0.1644
362	bt_nllb_russian	smuggling of people	0.1644
362	bt_bing_korean	Trafficking	0.0917
362	bt_bing_german	Smuggling	0.0838
362	bt_bing_russian	Smuggling of persons	0.0596
362	bt_nllb_french	Trafficking in persons	0.0175
362	bt_nllb_korean	Trafficking in persons	0.0175
362	bt_bing_persian	Human trafficking	0.0
362	bt_bing_swahili	Human trafficking	0.0
362	bt_bing_tamil	Human trafficking	0.0
362	bt_nllb_chinese_yue	Human trafficking	0.0
362	bt_nllb_german	Human trafficking	0.0
362	bt_nllb_malay	human trafficking	0.0
362	bt_nllb_persian	Human trafficking	0.0
362	bt_nllb_swahili	Human trafficking	0.0
362	bt_nllb_tamil	Human trafficking	0.0
363	-1	transportation tunnel disasters	0.0904
363	bt_nllb_chinese_yue	Traffic accidents	0.0
363	bt_nllb_german	Disturbances in the transport channel	0.0
363	bt_nllb_swahili	disasters of the dam s canals	0.0
364	-1	rabies	0.8024
364	bt_nllb_chinese_yue	Rabies is a disease	0.73
364	bt_bing_arabic	disease	0.0
364	bt_bing_swahili	rabbi	0.0
364	bt_nllb_arabic	It s ridiculous	0.0
364	bt_nllb_french	the rage	0.0
364	bt_nllb_korean	The Mad Men	0.0
364	bt_nllb_persian	Your anger	0.0
364	bt_nllb_russian	The rage	0.0
364	bt_nllb_swahili	paralysis	0.0
364	bt_nllb_tamil	galley	0.0
365	-1	El Nino	0.7619
365	bt_bing_chinese_simplified	El Niño	0.0345
365	bt_bing_french	El Niño	0.0345
365	bt_bing_german	El Niño	0.0345
365	bt_bing_korean	El Niño	0.0345
365	bt_bing_russian	El Niño	0.0345
365	bt_bing_tamil	El Niño	0.0345
365	bt_nllb_arabic	The Enno	0.0
365	bt_nllb_chinese_yue	Ernesto is the one	0.0
365	bt_nllb_french	The neon	0.0
366	-1	commercial cyanide uses	0.5668
366	bt_nllb_chinese_yue	Commercial use	0.0
367	-1	piracy	0.1046
367	bt_nllb_chinese_yue	Piracy is a crime	0.0989
367	bt_nllb_arabic	The pirate	0.0318
367	bt_nllb_french	The Pirate	0.0318
