qid	order	query	bm25.ndcg
320	bt_nllb_french	Submarine fibre optic cable	0.3073
320	bt_nllb_korean	Undersea fiber optic cable	0.2138
321	-1	Women in Parliaments	0.3349
321	bt_nllb_arabic	Women in parliaments	0.3349
321	bt_nllb_chinese_yue	Women in the Parliament	0.3349
321	bt_nllb_french	Women in Parliament	0.3349
321	bt_nllb_german	Women in Parliament	0.3349
321	bt_nllb_malay	Women in Parliament	0.3349
321	bt_nllb_persian	Women in Parliament	0.3349
321	bt_nllb_russian	Women in parliaments	0.3349
321	bt_nllb_swahili	Women in Parliament	0.3349
321	bt_nllb_tamil	Women in parliaments	0.3349
322	-1	International Art Crime	0.016
322	bt_nllb_french	International crime against art	0.0182
322	bt_nllb_arabic	The crime of international art	0.016
322	bt_nllb_chinese_yue	International art crime	0.016
322	bt_nllb_german	International art crime	0.016
322	bt_nllb_korean	International art crime	0.016
322	bt_nllb_malay	International Art Crimes	0.016
322	bt_nllb_persian	International crime of art	0.016
322	bt_nllb_tamil	International art crime	0.016
323	-1	Literary/Journalistic Plagiarism	0.435
323	bt_nllb_malay	Literary plagiarism	0.4689
323	bt_nllb_french	Literary and journalistic plagiarism	0.435
323	bt_nllb_german	Literary and journalistic plagiarism	0.435
323	bt_nllb_russian	Literary journalistic plagiarism	0.435
324	-1	Argentine/British Relations	0.4965
324	bt_nllb_malay	The Argentine British relationship	0.4977
324	bt_nllb_arabic	Argentine British relations	0.4965
324	bt_nllb_russian	Argentine British relations	0.4965
325	-1	Cult Lifestyles	0.2437
325	bt_nllb_german	The cult lifestyle	0.2437
326	-1	Ferry Sinkings	0.7257
326	bt_nllb_arabic	Sink in the ferry	0.7257
326	bt_nllb_german	Ferry sinks	0.7257
326	bt_nllb_korean	Ferry sinking	0.7257
327	-1	Modern Slavery	0.3936
327	bt_nllb_malay	Modern day Slavery	0.4184
327	bt_nllb_arabic	Modern slavery	0.3936
327	bt_nllb_chinese_yue	Modern slavery	0.3936
327	bt_nllb_french	Modern Slavery	0.3936
327	bt_nllb_german	Modern Slavery	0.3936
327	bt_nllb_persian	Modern slavery	0.3936
327	bt_nllb_russian	Modern slavery	0.3936
327	bt_nllb_swahili	Modern Slavery	0.3936
327	bt_nllb_tamil	Modern slavery	0.3936
328	-1	Pope Beatifications	0.784
328	bt_nllb_german	Beatification by the Pope	0.784
329	-1	Mexican Air Pollution	0.4808
329	bt_nllb_arabic	Air pollution in Mexico	0.6167
329	bt_nllb_chinese_yue	Air pollution in Mexico	0.6167
329	bt_nllb_french	Air Pollution in Mexico	0.6167
329	bt_nllb_german	Air pollution in Mexico	0.6167
329	bt_nllb_korean	Air Pollution in Mexico	0.6167
329	bt_nllb_malay	Air Pollution in Mexico	0.6167
329	bt_nllb_persian	Air pollution in Mexico	0.6167
329	bt_nllb_russian	Air pollution in Mexico	0.6167
329	bt_nllb_swahili	Air Pollution in Mexico	0.6167
329	bt_nllb_tamil	Mexican air pollution	0.4808
330	-1	Iran-Iraq Cooperation	0.1171
330	bt_nllb_german	Cooperation between Iran and Iraq	0.1787
330	bt_nllb_arabic	Iran Iraq cooperation	0.1171
330	bt_nllb_chinese_yue	Iran Iraq cooperation	0.1171
330	bt_nllb_french	Iran Iraq cooperation	0.1171
330	bt_nllb_korean	Iran Iraq cooperation	0.1171
330	bt_nllb_malay	Iran Iraq cooperation	0.1171
330	bt_nllb_persian	Iran Iraq cooperation	0.1171
330	bt_nllb_russian	Iran Iraq cooperation	0.1171
330	bt_nllb_swahili	Iran Iraq Cooperation	0.1171
330	bt_nllb_tamil	Iran Iraq cooperation	0.1171
331	-1	World Bank Criticism	0.3363
331	bt_nllb_arabic	Criticism of the World Bank	0.3363
331	bt_nllb_chinese_yue	The World Bank is critical	0.3363
331	bt_nllb_french	The criticism of the World Bank	0.3363
331	bt_nllb_german	The criticism of the World Bank	0.3363
331	bt_nllb_korean	Criticism of the World Bank	0.3363
331	bt_nllb_malay	Criticism of the World Bank	0.3363
331	bt_nllb_persian	Criticism of the World Bank	0.3363
331	bt_nllb_swahili	Criticism of the World Bank	0.3363
332	-1	Income Tax Evasion	0.1474
333	-1	Antibiotics Bacteria Disease	0.4352
333	bt_nllb_french	Antibiotics for bacteria	0.4811
333	bt_nllb_korean	Antibiotic bacteria disease	0.4352
334	-1	Export Controls Cryptography	0.235
334	bt_nllb_arabic	Export control Encryption	0.73
334	bt_nllb_tamil	Encryption of export controls	0.73
334	bt_nllb_chinese_yue	Export controls the password	0.3833
334	bt_nllb_french	Control of exports of cryptography	0.235
334	bt_nllb_german	Cryptography for export controls	0.235
334	bt_nllb_malay	Control of the export of cryptography	0.235
335	-1	Adoptive Biological Parents	0.503
335	bt_nllb_arabic	Adopted biological parents	0.503
335	bt_nllb_french	Adoptive biological parents	0.503
335	bt_nllb_german	Adoptive biological parents	0.503
335	bt_nllb_korean	Adopted biological parents	0.503
335	bt_nllb_malay	Adoptive biological parents	0.503
336	-1	Black Bear Attacks	0.1371
336	bt_nllb_arabic	Black bear attacks	0.1371
336	bt_nllb_chinese_yue	Black bear attacks	0.1371
336	bt_nllb_french	The attacks of the black bear	0.1371
336	bt_nllb_german	Black bear is attacking	0.1371
336	bt_nllb_korean	Black bear attack	0.1371
336	bt_nllb_malay	Black bear attacks	0.1371
336	bt_nllb_persian	The attack of the black bear	0.1371
336	bt_nllb_russian	Black bear attacks	0.1371
336	bt_nllb_tamil	The Black Bear Attack	0.1371
337	-1	Viral Hepatitis	0.3693
337	bt_nllb_tamil	Hepatitis is a viral disease	0.3752
337	bt_nllb_arabic	Viral hepatitis	0.3693
337	bt_nllb_chinese_yue	Viral hepatitis	0.3693
337	bt_nllb_french	Viral hepatitis	0.3693
337	bt_nllb_german	Viral hepatitis	0.3693
337	bt_nllb_korean	Viral hepatitis	0.3693
337	bt_nllb_malay	Viral hepatitis	0.3693
337	bt_nllb_persian	Viral hepatitis	0.3693
337	bt_nllb_russian	Viral hepatitis	0.3693
338	-1	Risk of Aspirin	0.5585
338	bt_nllb_persian	The risks of aspirin use	0.5856
338	bt_nllb_russian	Risks of using aspirin	0.5856
338	bt_nllb_french	The Risks of Aspirin	0.5585
338	bt_nllb_german	Risks of aspirin	0.5585
338	bt_nllb_malay	The Risks of Aspirin	0.5585
339	-1	Alzheimer's Drug Treatment	0.4573
340	-1	Land Mine Ban	0.2795
340	bt_nllb_arabic	The landmine ban	0.313
340	bt_nllb_french	Prohibition of landmines	0.2949
340	bt_nllb_german	Prohibition of landmines	0.2949
340	bt_nllb_persian	Prohibition of landmines	0.2949
340	bt_nllb_chinese_yue	Banned mines	0.2834
340	bt_nllb_korean	Mine ban	0.2834
341	-1	Airport Security	0.4103
341	bt_nllb_arabic	Airport security	0.4103
341	bt_nllb_chinese_yue	Airport security	0.4103
341	bt_nllb_french	Airport security	0.4103
341	bt_nllb_korean	Airport security	0.4103
341	bt_nllb_malay	Airport security	0.4103
341	bt_nllb_persian	Airport security	0.4103
341	bt_nllb_russian	Airport security	0.4103
341	bt_nllb_swahili	Airport Security	0.4103
341	bt_nllb_tamil	Airport security	0.4103
342	-1	Diplomatic Expulsion	0.2892
342	bt_nllb_arabic	The diplomatic expulsion	0.2892
342	bt_nllb_chinese_yue	Diplomatic expulsion	0.2892
342	bt_nllb_french	Diplomatic expulsion	0.2892
342	bt_nllb_korean	Diplomatic expulsion	0.2892
342	bt_nllb_malay	Diplomatic expulsion	0.2892
342	bt_nllb_russian	Diplomatic expulsion	0.2892
342	bt_nllb_tamil	Diplomatic expulsion	0.2892
343	-1	Police Deaths	0.0191
343	bt_nllb_malay	Death of a cop	0.0366
343	bt_nllb_chinese_yue	The police are dead	0.0204
343	bt_nllb_korean	Police dead	0.0204
343	bt_nllb_persian	The police are dead	0.0204
343	bt_nllb_russian	The police are dead	0.0204
343	bt_nllb_arabic	Police deaths	0.0191
343	bt_nllb_french	The deaths of police	0.0191
343	bt_nllb_german	Police deaths	0.0191
343	bt_nllb_swahili	The Death of the Police	0.0191
343	bt_nllb_tamil	Police deaths	0.0191
344	-1	Abuses of E-Mail	0.4393
344	bt_nllb_malay	Breach of e mail	0.5698
344	bt_nllb_french	Abuse of e mail	0.4393
345	-1	Overseas Tobacco Sales	0.2642
345	bt_nllb_arabic	Tobacco sales outside	0.2924
345	bt_nllb_french	Tobacco sales abroad	0.2796
345	bt_nllb_malay	Tobacco sales abroad	0.2796
345	bt_nllb_persian	The sale of tobacco abroad	0.2796
345	bt_nllb_russian	The sale of tobacco abroad	0.2796
345	bt_nllb_tamil	The sale of tobacco abroad	0.2796
345	bt_nllb_german	Overseas tobacco sales	0.2642
346	-1	Educational Standards	0.1869
346	bt_nllb_arabic	Educational standards	0.1869
346	bt_nllb_chinese_yue	The standard of education	0.1869
346	bt_nllb_german	Education standards	0.1869
346	bt_nllb_korean	The standard of education	0.1869
346	bt_nllb_malay	Education Standards	0.1869
346	bt_nllb_persian	Educational standards	0.1869
346	bt_nllb_russian	The standards of education	0.1869
346	bt_nllb_swahili	Educational Standards	0.1869
346	bt_nllb_tamil	Educational standards	0.1869
347	-1	Wildlife Extinction	0.1563
347	bt_nllb_chinese_yue	Wildlife is disappearing	0.2407
347	bt_nllb_korean	Extinction of the Wild	0.2076
347	bt_nllb_persian	Extinction of the wild	0.2076
347	bt_nllb_russian	Extinction of the wild	0.2076
347	bt_nllb_arabic	Extinction of wildlife	0.1563
347	bt_nllb_french	Extinction of the Wildlife	0.1563
347	bt_nllb_german	Extinction of the wildlife	0.1563
348	-1	Agoraphobia	0.9068
348	bt_nllb_french	Agoraphobia	0.9068
348	bt_nllb_german	Agoraphobia	0.9068
348	bt_nllb_korean	Agoraphobia	0.9068
348	bt_nllb_malay	Agoraphobia	0.9068
348	bt_nllb_russian	The Agoraphobia	0.9068
349	-1	Metabolism	0.3448
349	bt_nllb_french	The metabolism	0.3448
349	bt_nllb_german	The metabolism	0.3448
349	bt_nllb_malay	The metabolism	0.3448
349	bt_nllb_russian	The metabolism	0.3448
350	-1	Health and Computer Terminals	0.2143
350	bt_nllb_french	Health and computer terminals	0.2143
350	bt_nllb_german	Health and computer terminals	0.2143
350	bt_nllb_korean	Health and computer terminals	0.2143
350	bt_nllb_malay	Health Terminal and Computer	0.2143
350	bt_nllb_persian	Health terminals and computers	0.2143
350	bt_nllb_tamil	Health and computer terminals	0.2143
351	-1	Falkland petroleum exploration	0.5303
351	bt_nllb_arabic	Oil exploration in the Falkland Islands	0.7711
351	bt_nllb_french	Oil exploration in the Falkland Islands	0.7711
351	bt_nllb_german	Oil exploration in the Falkland Islands	0.7711
351	bt_nllb_russian	Oil exploration in the Falkland Islands	0.7711
351	bt_nllb_chinese_yue	The Falkland oil exploration	0.7219
351	bt_nllb_persian	The Falkland oil exploration	0.7219
351	bt_nllb_tamil	The Falkland oil exploration	0.7219
351	bt_nllb_swahili	The Falkland oil field	0.7125
351	bt_nllb_malay	Confirmation of the Falkland oil	0.7106
352	-1	British Chunnel impact	0.1282
352	bt_nllb_french	The impact of the British Channel	0.1685
352	bt_nllb_persian	The impact of the British Channel	0.1685
353	-1	Antarctica exploration	0.4228
353	bt_nllb_russian	Conducting Antarctic research	0.5813
353	bt_nllb_swahili	The Antarctic	0.5116
353	bt_nllb_tamil	The study of Antarctica	0.4882
353	bt_nllb_chinese_yue	Exploring the Antarctic	0.4572
353	bt_nllb_french	Exploration of the Antarctic	0.4572
353	bt_nllb_korean	The Antarctic exploration	0.4572
353	bt_nllb_malay	Exploration of the Antarctic	0.4572
354	-1	journalist risks	0.0584
354	bt_nllb_arabic	The risks of journalists	0.0584
354	bt_nllb_chinese_yue	The risk of journalists	0.0584
354	bt_nllb_french	the risks for journalists	0.0584
354	bt_nllb_german	Risks for journalists	0.0584
354	bt_nllb_malay	The risk of journalists	0.0584
354	bt_nllb_russian	The risks for journalists	0.0584
355	-1	ocean remote sensing	0.3238
355	bt_nllb_arabic	Remote sensing in the ocean	0.3238
355	bt_nllb_french	Remote sensing of the ocean	0.3238
355	bt_nllb_korean	Remote sensing of the ocean	0.3238
355	bt_nllb_malay	remote sensing of the ocean	0.3238
356	-1	postmenopausal estrogen Britain	0.0665
356	bt_nllb_chinese_yue	The post menopausal estrogen in the UK	0.2504
356	bt_nllb_korean	After menopause estrogen in England	0.2417
356	bt_nllb_arabic	Oestrogen after the age of despair Britain	0.2185
356	bt_nllb_swahili	Post aging estrogen in England	0.0712
356	bt_nllb_persian	Estrogen after the British monsoon	0.0682
356	bt_nllb_malay	estrogen postmenopausal Britain	0.0665
357	-1	territorial waters dispute	0.2927
357	bt_nllb_german	Dispute over territorial waters	0.3002
357	bt_nllb_french	disputes on territorial waters	0.2927
357	bt_nllb_malay	territorial water disputes	0.2927
357	bt_nllb_russian	The territorial waters dispute	0.2927
358	-1	blood-alcohol fatalities	0.4478
358	bt_nllb_german	Blood alcohol deaths	0.6308
358	bt_nllb_arabic	Deaths from blood alcohol	0.6007
358	bt_nllb_french	death from alcohol in the blood	0.6007
358	bt_nllb_korean	Deaths from blood alcohol	0.6007
358	bt_nllb_malay	death from blood alcohol	0.6007
358	bt_nllb_persian	Deaths from blood alcohol	0.6007
358	bt_nllb_russian	death from alcohol in the blood	0.6007
358	bt_nllb_swahili	blood deaths from alcohol	0.6007
358	bt_nllb_chinese_yue	Blood alcohol is dead	0.5158
358	bt_nllb_tamil	The deaths were caused by blood alcohol	0.4565
359	-1	mutual fund predictors	0.1173
359	bt_nllb_chinese_yue	Mutual fund predictors	0.1173
360	-1	drug legalization benefits	0.1964
360	bt_nllb_arabic	The legal benefits of drugs	0.1964
360	bt_nllb_chinese_yue	The benefits of legalizing drugs	0.1964
360	bt_nllb_french	the benefits of legalizing drugs	0.1964
360	bt_nllb_german	Benefits of legalizing drugs	0.1964
360	bt_nllb_korean	Benefits of Legalizing Drugs	0.1964
360	bt_nllb_malay	benefits of drug legalization	0.1964
360	bt_nllb_persian	The Benefits of Legalizing Drugs	0.1964
360	bt_nllb_russian	The benefits of legalizing drugs	0.1964
360	bt_nllb_tamil	The benefits of legalizing drugs	0.1964
361	-1	clothing sweatshops	0.5154
362	-1	human smuggling	0.206
363	-1	transportation tunnel disasters	0.0904
363	bt_nllb_tamil	Traffic Tunnel Disasters	0.2421
363	bt_nllb_korean	Traffic tunnel crash	0.2095
363	bt_nllb_arabic	The disaster of the transportation tunnel	0.0904
363	bt_nllb_french	The disasters of transport tunnels	0.0904
363	bt_nllb_malay	disaster of transportation tunnel	0.0904
363	bt_nllb_persian	The disaster of the transport tunnel	0.0904
363	bt_nllb_russian	disasters in transport tunnels	0.0904
364	-1	rabies	0.8024
364	bt_nllb_german	Rabies	0.8024
364	bt_nllb_malay	rabies	0.8024
365	-1	El Nino	0.7619
365	bt_nllb_german	The El Nino	0.7619
365	bt_nllb_korean	El Nino	0.7619
365	bt_nllb_malay	The El Nino	0.7619
365	bt_nllb_persian	The El Nino	0.7619
365	bt_nllb_russian	El Nino	0.7619
365	bt_nllb_swahili	El Nino	0.7619
365	bt_nllb_tamil	El Nino	0.7619
366	-1	commercial cyanide uses	0.5668
366	bt_nllb_arabic	Commercial uses of cyanide	0.5668
366	bt_nllb_french	commercial use of cyanide	0.5668
366	bt_nllb_german	commercial use of cyanide	0.5668
366	bt_nllb_korean	Commercial use of cyanide	0.5668
366	bt_nllb_malay	commercial use of cyanide	0.5668
366	bt_nllb_persian	Commercial use of cyanide	0.5668
366	bt_nllb_russian	commercial use of cyanide	0.5668
366	bt_nllb_swahili	commercial use of cyanide	0.5668
366	bt_nllb_tamil	Commercial use of cyanide	0.5668
367	-1	piracy	0.1046
368	-1	in vitro fertilization	0.5288
368	bt_nllb_french	In vitro fertilization	0.5288
368	bt_nllb_german	In vitro fertilization	0.5288
368	bt_nllb_malay	in vitro fertilization	0.5288
368	bt_nllb_russian	fertilization in vitro	0.5288
368	bt_nllb_tamil	in vitro fertilization	0.5288
369	-1	anorexia nervosa bulimia	0.5514
369	bt_nllb_malay	anorexia nervosa bulimia	0.5514
369	bt_nllb_russian	Anorexia and bulimia nervosa	0.5514
369	bt_nllb_swahili	anorexia nervosa bulimia	0.5514
370	-1	food/drug laws	0.0337
370	bt_nllb_russian	Food and Drug Act	0.0577
370	bt_nllb_arabic	Food and drug laws	0.0337
370	bt_nllb_chinese_yue	Food and Drug Law	0.0337
370	bt_nllb_french	the laws on food and drugs	0.0337
370	bt_nllb_german	Food and drug laws	0.0337
370	bt_nllb_korean	Food and Drug Law	0.0337
370	bt_nllb_malay	food drug law	0.0337
370	bt_nllb_persian	Food and Drug Law	0.0337
370	bt_nllb_tamil	Food drug laws	0.0337
371	-1	health insurance holistic	0.0
371	bt_nllb_arabic	The health insurance coverage	0.0679
371	bt_nllb_persian	Health insurance coverage	0.0679
371	bt_nllb_german	Health insurance in general	0.0302
371	bt_nllb_swahili	general health insurance	0.0302
372	-1	Native American casino	0.2904
372	bt_nllb_tamil	Indian Casino	0.6019
372	bt_nllb_chinese_yue	Native American casinos in the US	0.3431
372	bt_nllb_french	Casino of the Native Americans	0.2904
372	bt_nllb_korean	Native American casino	0.2904
372	bt_nllb_persian	Native American casinos are	0.2904
372	bt_nllb_russian	Native American casino	0.2904
372	bt_nllb_swahili	The Native American Casino	0.2904
373	-1	encryption equipment export	0.3178
373	bt_nllb_arabic	Exporting encryption equipment	0.3178
373	bt_nllb_french	export of encryption equipment	0.3178
373	bt_nllb_malay	export of encryption equipment	0.3178
373	bt_nllb_persian	Export of encryption equipment	0.3178
373	bt_nllb_tamil	Export of encryption equipment	0.3178
374	-1	Nobel prize winners	0.2025
374	bt_nllb_french	Nobel Prize for his work	0.382
374	bt_nllb_arabic	The Nobel Prize winners	0.2025
374	bt_nllb_chinese_yue	The Nobel Prize winner	0.2025
374	bt_nllb_korean	Nobel Prize winner	0.2025
374	bt_nllb_malay	The Nobel Prize winner	0.2025
374	bt_nllb_persian	The Nobel Prize winners	0.2025
374	bt_nllb_swahili	The Nobel Prize winners	0.2025
374	bt_nllb_tamil	The Nobel Prize winners	0.2025
375	-1	hydrogen energy	0.3653
375	bt_nllb_arabic	Hydrogen energy	0.3653
375	bt_nllb_french	Hydrogen energy	0.3653
375	bt_nllb_german	Hydrogen energy	0.3653
375	bt_nllb_korean	Hydrogen energy	0.3653
375	bt_nllb_malay	Hydrogen energy	0.3653
375	bt_nllb_persian	Hydrogen energy	0.3653
375	bt_nllb_russian	hydrogen energy	0.3653
375	bt_nllb_swahili	hydrogen energy	0.3653
375	bt_nllb_tamil	Hydrogen energy	0.3653
376	-1	World Court	0.0981
376	bt_nllb_arabic	The World Court	0.0981
376	bt_nllb_chinese_yue	The World Court	0.0981
376	bt_nllb_french	The World Court	0.0981
376	bt_nllb_korean	The World Court	0.0981
376	bt_nllb_malay	The World Court	0.0981
376	bt_nllb_persian	The World Court	0.0981
376	bt_nllb_russian	The World Court	0.0981
376	bt_nllb_swahili	The World Court	0.0981
376	bt_nllb_tamil	The World Court	0.0981
377	-1	cigar smoking	0.5449
377	bt_nllb_french	smoke from cigars	0.5623
378	-1	euro opposition	0.0149
378	bt_nllb_arabic	Opposition to the European Union	0.0302
378	bt_nllb_chinese_yue	The euro is opposite	0.0149
378	bt_nllb_french	Opposition to the euro	0.0149
378	bt_nllb_persian	Opposition to the euro	0.0149
378	bt_nllb_russian	The opposition to the euro	0.0149
378	bt_nllb_swahili	opposition to the euro	0.0149
379	-1	mainstreaming	0.1962
380	-1	obesity medical treatment	0.4656
380	bt_nllb_chinese_yue	Obesity treatment	0.6705
380	bt_nllb_tamil	Obesity is a medical condition that affects the body	0.5798
380	bt_nllb_french	medical treatment of obesity	0.4656
380	bt_nllb_german	Medical treatment of obesity	0.4656
380	bt_nllb_korean	Medical Treatment for Obesity	0.4656
380	bt_nllb_malay	medical treatment of obesity	0.4656
380	bt_nllb_persian	Medical treatment for obesity	0.4656
380	bt_nllb_russian	medical treatment of obesity	0.4656
381	-1	alternative medicine	0.1839
381	bt_nllb_arabic	Alternative medicine	0.1839
381	bt_nllb_french	alternative medicine	0.1839
381	bt_nllb_german	Alternative medicine	0.1839
381	bt_nllb_malay	alternative medicines	0.1839
381	bt_nllb_persian	The alternative medicine	0.1839
381	bt_nllb_russian	alternative medicine	0.1839
381	bt_nllb_swahili	alternative medicine	0.1839
381	bt_nllb_tamil	Alternative medicine	0.1839
382	-1	hydrogen fuel automobiles	0.7232
383	-1	mental illness drugs	0.0837
383	bt_nllb_chinese_yue	Psychiatric drugs	0.1624
383	bt_nllb_arabic	Drugs are mental ill	0.0837
383	bt_nllb_korean	Drugs for mental illness	0.0837
383	bt_nllb_persian	Drugs are a mental illness	0.0837
383	bt_nllb_russian	Drugs for mental illness	0.0837
384	-1	space station moon	0.3348
384	bt_nllb_arabic	The moon space station	0.3348
384	bt_nllb_chinese_yue	The moon is the space station	0.3348
384	bt_nllb_french	the moon of the space station	0.3348
384	bt_nllb_german	The moon of the space station	0.3348
384	bt_nllb_korean	The moon at the space station	0.3348
384	bt_nllb_persian	The moon of the space station	0.3348
384	bt_nllb_russian	The moon of the space station	0.3348
384	bt_nllb_swahili	the moon of the space station	0.3348
384	bt_nllb_tamil	The space station moon	0.3348
385	-1	hybrid fuel cars	0.4636
385	bt_nllb_russian	hybrid fuel vehicles	0.5178
385	bt_nllb_swahili	hybrid fuel vehicles	0.5178
385	bt_nllb_tamil	Hybrid fuel vehicles	0.5178
385	bt_nllb_french	hybrid fuel cars	0.4636
385	bt_nllb_korean	Hybrid fuel car	0.4636
386	-1	teaching disabled children	0.1252
386	bt_nllb_persian	Education for handicapped children	0.2097
386	bt_nllb_chinese_yue	Learning disabled children	0.1857
386	bt_nllb_arabic	Education of children with disabilities	0.1393
